DATOS HORARIOS 2010_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2010,ENE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
2010,ENE,1,1,NA,25.58,NA,3.13,327.29,1.38,68.16,17.35,47.53,624.98,,,
2010,ENE,1,2,NA,23.91,NA,1.64,317.1,1.84,93.5,17.28,47.43,624.95,,,
2010,ENE,1,3,NA,37.48,NA,0.78,95.53,2.91,59.4,17.15,50.37,624.95,,,
2010,ENE,1,4,NA,38.96,NA,0.58,57.4,2.94,71.08,16.39,54.19,624.62,,,
2010,ENE,1,5,NA,45.08,NA,0.59,57.84,2.82,38.45,15.51,57.62,624.74,,,
2010,ENE,1,6,NA,28.03,NA,0.36,24.75,3.51,28.46,15.04,60.86,625.04,,,
2010,ENE,1,7,NA,31.64,NA,0.53,30.1,4.14,45.13,14.63,65.95,625.29,,,
2010,ENE,1,8,NA,52.74,NA,1.34,46.48,5.18,33.55,14.61,66.63,625.56,,,
2010,ENE,1,9,NA,63.4,NA,1.54,50.8,4.97,36.32,14.98,64.83,625.9,,,
2010,ENE,1,10,NA,73.22,NA,1.13,52.83,6.15,36.83,16.07,60.29,626.38,,,
2010,ENE,1,11,NA,48.38,NA,0.75,36.04,6.95,48.37,16.76,57.26,626.73,,,
2010,ENE,1,12,NA,57.05,NA,0.31,44.95,7.1,55.73,17.68,53.72,626.64,,,
2010,ENE,1,13,NA,55.33,NA,0.21,35.62,6.55,58.66,18.53,49.94,626.01,,,
2010,ENE,1,14,NA,55.38,NA,0.41,25.77,5.66,47.17,18.89,47.96,625.11,,,
2010,ENE,1,15,NA,61.09,NA,0.2,35.87,5.21,52.88,19.4,47.65,624.29,,,
2010,ENE,1,16,NA,53.23,NA,0.22,46.39,5.24,68.71,19.55,48.44,623.83,,,
