DATOS HORARIOS 2010_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2010,JUL,1,0,14.65,8.4,25.45,NA,18.92,2.1,204.38,20.33,79.55,618.78,,,
2010,JUL,1,1,16.73,8.78,23.6,NA,11.8,3.17,224.94,20.54,78.35,618.49,,,
2010,JUL,1,2,20.3,7.45,22.31,NA,4.57,4.53,226.67,20.16,77.11,618.25,,,
2010,JUL,1,3,17.7,7.2,21.25,NA,13.57,3.67,227.84,18.64,86.28,618.05,,,
2010,JUL,1,4,16.69,7.13,20.11,NA,5.03,4.06,217.78,18.18,88.28,617.73,,,
2010,JUL,1,5,17.02,6.89,20.18,NA,3.81,4.38,223.19,17.86,88.28,617.76,,,
2010,JUL,1,6,16.02,6.77,20.04,NA,7.51,4.32,222.82,17.83,88.81,617.77,,,
2010,JUL,1,7,14.04,6.47,17.1,NA,13.98,3.4,221.64,18,89.32,617.83,,,
2010,JUL,1,8,13.04,7.01,15.28,NA,17.12,2.59,211.48,18.32,89.41,617.99,,,
2010,JUL,1,9,13.37,7.17,14.83,NA,10,3.43,214.26,18.97,85.88,618.31,,,
2010,JUL,1,10,13.65,7.19,14.18,NA,12.2,3.98,214.11,19.77,82.2,618.29,,,
2010,JUL,1,11,14.44,6.81,18.98,NA,18.65,4.46,229.32,20.06,81.2,618.31,,,
2010,JUL,1,12,11.94,5.88,16.07,NA,12.27,3.57,217.06,18.2,86.09,618.72,,,
2010,JUL,1,13,12.2,6.64,14.72,NA,12.88,2.58,212.78,19.03,83.93,618.7,,,
2010,JUL,1,14,12.77,6.68,14.44,NA,12.23,2.98,232.02,20.56,79.25,618.37,,,
2010,JUL,1,15,13.81,6.19,10.54,NA,15.54,3.43,217.37,21.1,77.58,618.1,,,
2010,JUL,1,16,13.21,5.69,9.95,NA,15.85,3.13,251.12,21.63,73.16,617.72,,,
2010,JUL,1,17,14.01,6.21,12.66,NA,28.75,3.18,225.8,22.28,69.59,617.52,,,
2010,JUL,1,18,13.94,5.82,16.42,NA,27.36,2.8,184.77,22.08,71.97,617.48,,,
2010,JUL,1,19,13.31,6.46,16.68,NA,28.46,2.73,209.06,20.19,80.62,617.8,,,
2010,JUL,1,20,15.34,6.75,16.1,NA,11.28,1.03,134.23,19.59,82.29,618.23,,,
2010,JUL,1,21,13.23,7.18,16.2,NA,22.35,1.53,116.5,20.04,80.47,618.74,,, 
2010,JUL,1,22,13.22,6.37,15.87,NA,26.77,1.62,109.62,19.66,85.83,618.91,,,
2010,JUL,1,23,13.09,6.97,16.15,NA,27.11,1.37,120.53,19.55,85.68,619.49,,,
2010,JUL,2,0,13.2,7.42,15.53,NA,28.12,0.97,178.71,19.55,86.02,619.89,,,
2010,JUL,2,1,13.57,6,12.93,NA,8.23,2.72,184.89,18.37,90.29,620.08,,,
2010,JUL,2,2,12.77,6.42,11.71,NA,1.58,2.27,226.33,17.9,90.25,620.03,,,
2010,JUL,2,3,13.41,6.96,11.37,NA,2.48,1,161.95,17.88,88.83,619.9,,,
2010,JUL,2,4,13.82,7.35,12.65,NA,2.81,1.29,122.88,17.89,88.23,619.82,,,
2010,JUL,2,5,13.58,7.1,13.12,NA,6.13,1.28,108.47,17.89,89.07,619.84,,,
2010,JUL,2,6,14.66,7,12.3,NA,11.6,1.19,51.2,17.8,89.87,620.03,,,
2010,JUL,2,7,12.59,7.28,14.7,NA,13.62,1.87,89.15,17.93,88.94,620.36,,,
2010,JUL,2,8,12.68,7.21,13.08,NA,16.47,1.8,114.6,18.2,89.09,620.72,,,
2010,JUL,2,9,13.38,7.13,10.88,NA,8.98,1.38,91.68,18.7,87.2,621,,,
2010,JUL,2,10,13.68,7.24,10.95,NA,11.4,0.93,166.98,20.61,78.36,620.97,,,
2010,JUL,2,11,12.96,7.5,13.68,NA,20.07,1.61,218.16,21.79,72.12,620.97,,,
2010,JUL,2,12,13.13,7.49,16.99,NA,14.69,1.84,214.37,22.6,67.13,620.91,,,
2010,JUL,2,13,13.55,8.23,17.85,NA,16.98,1.91,161.82,23.3,64.17,620.57,,,
2010,JUL,2,14,14.24,7.49,18.42,NA,17.09,1.97,152.85,24.24,62.9,620.14,,,
2010,JUL,2,15,14.22,8.06,19.75,NA,8.07,2.37,246.21,25.16,55.02,619.54,,,
2010,JUL,2,16,13.77,8.09,18.94,NA,16.3,2.09,242.06,26.44,53.72,619.01,,,
2010,JUL,2,17,14.11,7.99,15.83,NA,13.73,2.05,258.42,26.62,54.16,618.6,,,
2010,JUL,2,18,13.37,8.7,17.49,NA,11.21,2.15,270.75,26.13,53.97,618.26,,,
2010,JUL,2,19,14.05,8.98,22.36,NA,18.65,1.71,280.67,25.52,54.12,618.1,,,
2010,JUL,2,20,12.95,9.01,25.13,NA,50.82,2.5,220.68,24.36,66.22,618.65,,,
2010,JUL,2,21,12.7,8.76,26.54,NA,22.4,2.78,167.37,22.97,69.75,619.16,,,
2010,JUL,2,22,12.83,9.23,23.32,NA,23.61,2.87,199.95,22.27,72.65,619.32,,,
2010,JUL,2,23,12.34,8.51,20.11,NA,21.83,2.46,224.15,20.97,80.85,619.97,,,
2010,JUL,3,0,12.37,7.83,18.06,NA,6.18,2.04,258.56,19.18,86.42,620.4,,,
2010,JUL,3,1,12.68,8.08,15.94,NA,9.97,1.47,NA,18.81,89.25,620.57,,,
2010,JUL,3,2,14.42,9.39,14.71,NA,9.3,4.15,NA,17.43,90.59,621.23,,,
2010,JUL,3,3,13.69,10.97,14.59,NA,14.13,2.67,NA,16.87,90.49,622.37,,,
2010,JUL,3,4,13.71,9.27,14.57,NA,11.82,2.2,NA,17.1,92.08,622.36,,,
2010,JUL,3,5,14,8.39,12.35,NA,6,1.71,NA,17.09,91.81,622.25,,,
2010,JUL,3,6,13.35,8.18,12.38,NA,5.62,1.39,NA,17.06,91.64,622.39,,,
2010,JUL,3,7,13.54,7.91,12.74,NA,14.32,1.15,NA,17.16,91.7,622.6,,,
2010,JUL,3,8,13.91,8.83,13.31,NA,11.51,1.14,NA,17.51,89.28,623,,,
2010,JUL,3,9,14.07,8.1,12.1,NA,16.11,1.02,NA,18.4,85.19,623.28,,,
2010,JUL,3,10,13.95,7.8,9.03,NA,12.67,1.18,NA,19.26,79.54,623.45,,,
2010,JUL,3,11,14.04,7.85,8.07,NA,19.93,1.36,NA,19.81,76.92,623.39,,,
2010,JUL,3,12,14.54,7.23,8.45,NA,18.49,1.49,NA,20.8,73.98,623.21,,,
2010,JUL,3,13,14.57,7.73,9.71,NA,29.24,1.14,NA,21.56,72.12,623.03,,,
2010,JUL,3,14,14.86,7.83,11.17,NA,28.93,1.44,NA,21.64,72.18,622.69,,,
2010,JUL,3,15,15.4,8.85,14.05,NA,34.82,1.33,NA,23.19,66.69,622.14,,,
2010,JUL,3,16,16.15,8.73,12.6,NA,28.86,1.43,NA,24.54,60,621.41,,,
2010,JUL,3,17,16.41,8.68,16.99,NA,24.78,1.75,NA,24.89,58.28,621.1,,,
2010,JUL,3,18,16.68,7.95,18.26,NA,17.5,4.28,NA,22.93,64.48,621.07,,,
2010,JUL,3,19,14.23,7.87,17.47,NA,20.81,4.34,NA,19.53,77.25,621.6,,,
2010,JUL,3,20,12.58,8.07,16.09,NA,11.67,1.09,NA,19.51,78.08,622.08,,,
2010,JUL,3,21,12.44,7.73,15.45,NA,6.28,2.02,NA,18.64,84.4,622.26,,,
2010,JUL,3,22,12.57,8.11,18.57,NA,12.8,1.69,NA,18.73,83.05,622.71,,,
2010,JUL,3,23,12.67,9.12,15.32,NA,15.72,2.05,NA,18.55,83.69,623.07,,,
2010,JUL,4,0,NA,9.66,11.14,NA,8.75,1.63,NA,18.51,82.42,623.08,,,
2010,JUL,4,1,NA,8.55,10.11,NA,12.2,1.16,NA,18.34,83,623.21,,,
2010,JUL,4,2,NA,6.85,9.3,NA,13.51,0.74,NA,18.17,84.45,623,,,
2010,JUL,4,3,NA,7.52,8.86,NA,18.02,0.92,NA,18.17,84.07,622.58,,,
2010,JUL,4,4,NA,7.11,8.64,NA,16.56,1.13,NA,18.06,85.23,622.53,,,
2010,JUL,4,5,NA,7,11.53,NA,22.87,1.36,NA,17.88,85.87,622.57,,,
2010,JUL,4,6,NA,7.12,14.68,NA,23.3,1.25,NA,17.98,86.04,622.67,,,
2010,JUL,4,7,NA,7.36,14.39,NA,23.23,1.81,NA,18.03,85.93,622.98,,,
2010,JUL,4,8,NA,7.23,14.5,NA,32.07,1.41,NA,18,87.45,623.19,,,
2010,JUL,4,9,NA,8.14,14.5,NA,28.38,1.27,NA,18.12,87.9,623.39,,,
2010,JUL,4,10,NA,7.5,10.22,NA,21.38,1.23,NA,18.51,85.45,623.66,,,
2010,JUL,4,11,NA,7.56,15.92,NA,33.07,1.17,NA,19.35,81.6,623.63,,,
