DATOS HORARIOS 2010_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2010,ABR,1,0,6.27,8.1,7.76,1.33,53.36,2.12,240.85,19.28,34.45,623.09,,,
2010,ABR,1,1,5.93,6.99,6.66,0.92,57.37,1.85,280.5,17.34,36.67,623.11,,,
2010,ABR,1,2,6.93,7.17,5.75,1.5,60.2,1.36,116.36,17.14,38.06,623.24,,,
2010,ABR,1,3,9.35,6.86,5.19,1.14,65.37,1.17,132.37,16.88,40.13,623.04,,,
2010,ABR,1,4,8.22,8.24,4.42,1.03,76.22,1.16,176.29,15.06,44.55,622.86,,,
2010,ABR,1,5,5.77,8.6,3.33,1,52.51,1.54,251.69,13.96,46.7,622.85,,,
2010,ABR,1,6,5.48,8.31,2.64,1.03,40.32,1.08,233.48,13.67,46.71,623.09,,,
2010,ABR,1,7,5.49,8.22,3.99,1.21,59.01,0.8,226.03,13.22,49.84,623.36,,,
2010,ABR,1,8,5.61,8.24,3.77,1.75,78.17,0.67,164.24,12.92,51.32,623.58,,,
2010,ABR,1,9,12.69,7.25,1.59,1.75,108.52,1.24,125.21,15.2,46.44,623.74,,,
2010,ABR,1,10,8.14,6.83,NA,1.46,72.61,1.69,174.64,17.61,42.3,623.9,,,
2010,ABR,1,11,7.58,8.29,2.59,2.05,40.55,1.66,215.26,20.38,37.17,623.81,,,
2010,ABR,1,12,11.67,8.44,4.25,1.24,35.26,1.94,170.77,22.32,32.43,623.55,,,
2010,ABR,1,13,12.61,7.94,5.34,1.13,25.36,2.2,180.57,24.02,26.02,622.92,,,
2010,ABR,1,14,16.53,7.7,5.2,1.09,44.51,3.93,178.28,25.48,21.19,621.91,,,
2010,ABR,1,15,18.47,7.48,6.54,1.08,30.5,3.7,184.87,26.86,17.4,621.06,,,
2010,ABR,1,16,17.89,8.43,8.71,0.98,29.58,3.32,185.09,27.66,14.91,620.2,,,
2010,ABR,1,17,15.26,8.54,10.17,1.01,43.65,3.48,204.2,27.99,17.35,619.75,,,
