DATOS HORARIOS 2022_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
NOVIEMBRE,2,1,0.043,0.158,0.93,0.006,34,23,19.11,5.30,72.14,61.40,622.02
NOVIEMBRE,2,2,0.043,0.035,0.89,0.005,25,18,18.55,2.77,100.12,63.95,622.15
NOVIEMBRE,2,3,0.042,0.007,0.32,0.003,18,16,17.78,2.36,101.04,66.11,622.19
NOVIEMBRE,2,4,0.044,0.004,0.33,0.003,15,10,17.90,2.01,63.06,65.07,622.26
NOVIEMBRE,2,5,0.038,0.003,0.30,0.005,15,17,16.95,0.45,195.98,68.10,622.54
NOVIEMBRE,2,6,0.034,0.003,0.32,0.007,17,12,16.38,0.45,79.57,71.02,622.80
NOVIEMBRE,2,7,0.019,0.005,0.44,0.013,23,16,15.04,0.57,105.92,76.09,623.06
NOVIEMBRE,2,8,0.017,0.029,0.56,0.016,29,21,15.49,0.48,94.53,75.39,623.44
NOVIEMBRE,2,9,0.023,0.045,0.64,0.016,29,22,18.02,0.46,123.32,67.62,623.78
NOVIEMBRE,2,10,0.042,0.069,0.48,0.006,36,25,20.64,3.89,85.54,57.54,624.04
NOVIEMBRE,2,11,0.049,0.047,0.58,0.005,21,23,21.71,4.39,74.87,54.16,623.86
NOVIEMBRE,2,12,0.058,0.060,0.47,0.005,22,20,23.43,3.89,72.13,47.40,623.17
NOVIEMBRE,2,13,0.063,0.031,0.63,0.005,21,20,25.42,2.44,86.18,40.27,622.17
NOVIEMBRE,2,14,0.067,0.025,0.64,0.006,28,23,26.86,2.07,83.08,36.13,621.30
NOVIEMBRE,2,15,0.066,0.024,0.50,0.005,21,16,27.81,2.92,108.06,31.95,620.68
NOVIEMBRE,2,16,0.069,0.019,0.46,0.003,23,20,28.34,1.85,100.93,30.21,620.36
NOVIEMBRE,2,17,0.067,0.002,0.34,0.004,21,22,28.61,1.81,85.54,27.53,620.29
NOVIEMBRE,2,18,0.054,0.002,0.56,0.011,21,18,28.05,0.81,203.84,28.36,620.37
NOVIEMBRE,2,19,0.030,0.002,1.01,0.024,33,16,26.19,0.46,146.02,32.55,620.65
NOVIEMBRE,2,20,0.039,0.001,0.48,0.010,41,28,24.40,3.67,53.95,40.27,621.18
NOVIEMBRE,2,21,0.041,0.021,0.56,0.005,21,18,23.34,3.78,63.84,42.46,621.69
NOVIEMBRE,2,22,0.035,0.218,0.65,0.008,25,12,22.03,3.82,86.01,50.05,622.26
NOVIEMBRE,2,23,0.037,0.300,0.57,0.005,27,23,20.77,4.91,76.91,57.39,622.58
NOVIEMBRE,3,0,0.032,0.193,0.55,0.006,23,15,19.67,3.45,82.96,62.12,622.66
NOVIEMBRE,3,1,0.028,0.153,0.35,0.006,33,17,18.65,2.85,81.44,67.13,622.55
NOVIEMBRE,3,2,0.025,0.056,0.30,0.007,25,21,17.81,3.49,90.75,70.82,622.41
NOVIEMBRE,3,3,0.026,0.081,0.53,0.007,18,22,17.47,2.87,73.10,72.13,622.27
NOVIEMBRE,3,4,0.026,0.101,0.80,0.008,19,14,17.48,2.04,65.61,71.33,622.00
NOVIEMBRE,3,5,0.024,0.069,0.34,0.006,16,19,15.93,1.10,113.12,76.00,622.18
NOVIEMBRE,3,6,0.015,0.009,0.31,0.008,17,17,14.53,0.45,122.57,78.92,622.28
NOVIEMBRE,3,7,0.012,0.008,0.47,0.013,21,19,14.69,2.37,107.34,77.18,622.72
NOVIEMBRE,3,8,0.014,0.024,0.54,0.012,32,27,15.19,3.06,97.06,75.68,623.13
NOVIEMBRE,3,9,0.019,0.060,0.44,0.013,33,31,16.79,2.46,90.15,70.81,623.50
NOVIEMBRE,3,10,0.028,0.082,0.38,0.009,33,32,19.34,2.87,91.63,61.38,623.57
NOVIEMBRE,3,11,0.031,0.028,0.41,0.010,33,41,21.41,2.34,105.21,53.53,623.35
NOVIEMBRE,3,12,0.046,0.025,0.46,0.010,30,27,24.10,0.50,117.77,43.52,622.57
NOVIEMBRE,3,13,0.064,0.032,0.71,0.013,32,26,25.84,0.45,247.43,35.68,621.65
NOVIEMBRE,3,14,NA,0.048,0.84,0.009,34,20,27.85,0.47,156.76,28.77,620.64
NOVIEMBRE,3,15,0.069,0.024,0.74,0.011,36,31,29.14,0.49,216.51,23.55,619.93
NOVIEMBRE,3,16,0.061,0.009,0.55,0.010,58,21,29.43,0.64,245.17,20.03,619.34
NOVIEMBRE,3,17,0.063,0.005,0.53,0.011,28,25,29.60,0.57,270.37,20.01,619.05
NOVIEMBRE,3,18,0.057,0.003,0.59,0.015,35,24,28.67,0.45,284.10,21.10,619.16
NOVIEMBRE,3,19,0.030,0.003,1.55,0.041,44,23,27.22,0.45,282.97,25.19,619.39
NOVIEMBRE,3,20,0.011,0.004,1.81,0.053,75,31,25.62,0.45,308.92,30.05,619.58
NOVIEMBRE,3,21,0.010,0.003,1.31,0.040,82,33,23.97,0.45,292.72,35.00,620.04
NOVIEMBRE,3,22,0.009,0.004,1.39,0.039,77,33,22.80,0.45,264.54,38.46,620.24
NOVIEMBRE,3,23,0.016,0.004,1.17,0.031,75,39,21.69,0.71,245.97,41.53,620.40
NOVIEMBRE,4,0,0.029,0.006,0.52,0.015,51,33,20.42,0.53,135.87,46.07,620.52
NOVIEMBRE,4,1,0.024,0.006,0.57,0.021,53,25,20.57,0.45,146.87,45.87,620.54
NOVIEMBRE,4,2,0.015,0.004,0.62,0.024,52,34,19.24,0.45,236.18,50.57,620.55
NOVIEMBRE,4,3,0.008,0.005,0.59,0.029,53,32,17.67,0.45,214.97,53.86,620.40
NOVIEMBRE,4,4,0.007,0.011,0.52,0.026,46,25,17.46,0.45,141.95,55.21,620.23
NOVIEMBRE,4,5,0.008,0.007,0.49,0.024,39,29,16.95,0.45,157.46,56.81,620.30
NOVIEMBRE,4,6,0.014,0.004,0.53,0.024,45,27,16.35,0.45,105.24,61.36,620.35
NOVIEMBRE,4,7,0.012,0.004,0.86,0.024,53,34,15.70,0.45,113.38,63.48,620.78
NOVIEMBRE,4,8,0.022,0.007,1.29,0.024,71,41,16.40,0.47,99.25,62.91,621.32
NOVIEMBRE,4,9,0.023,0.017,0.72,0.022,57,30,18.55,0.45,107.53,57.55,621.63
NOVIEMBRE,4,10,0.027,0.006,0.75,0.020,59,28,20.86,0.45,169.18,56.81,621.81
NOVIEMBRE,4,11,0.042,0.004,0.61,0.014,47,33,23.49,0.78,212.67,48.43,621.60
NOVIEMBRE,4,12,0.055,0.003,0.57,0.010,27,21,25.21,1.27,246.31,40.14,620.83
NOVIEMBRE,4,13,0.061,0.002,0.53,0.010,32,22,26.79,2.63,279.00,33.68,620.00
NOVIEMBRE,4,14,0.066,0.002,0.56,0.010,56,21,27.98,1.89,264.47,31.86,619.14
NOVIEMBRE,4,15,0.060,0.002,0.54,0.010,31,28,28.53,2.09,261.18,29.38,618.34
NOVIEMBRE,4,16,0.054,0.002,0.55,0.012,33,16,29.12,2.36,250.55,26.56,617.86
NOVIEMBRE,4,17,0.056,0.001,0.46,0.009,29,23,28.99,2.15,275.48,25.75,617.71
NOVIEMBRE,4,18,0.045,0.001,0.73,0.018,33,17,28.33,2.10,262.04,27.97,617.81
NOVIEMBRE,4,19,0.031,0.002,1.02,0.028,44,22,26.60,0.45,277.06,32.08,618.03
NOVIEMBRE,4,20,0.015,0.002,1.50,0.035,62,28,25.18,0.45,261.16,35.35,618.48
NOVIEMBRE,4,21,0.020,0.001,1.08,0.026,61,35,23.33,0.45,245.67,38.58,619.03
NOVIEMBRE,4,22,0.020,0.001,0.89,0.026,48,23,21.39,0.45,282.60,43.32,619.46
NOVIEMBRE,4,23,0.025,0.001,0.72,0.023,62,29,20.22,0.87,286.75,46.03,619.76
NOVIEMBRE,5,0,0.033,0.001,0.69,0.023,45,27,19.76,0.45,257.61,45.40,619.72
NOVIEMBRE,5,1,0.024,0.002,0.60,0.022,53,19,18.88,0.45,265.06,47.25,619.67
NOVIEMBRE,5,2,0.013,0.002,0.54,0.023,45,26,17.61,0.45,249.09,50.43,619.42
NOVIEMBRE,5,3,0.012,0.002,0.43,0.021,46,27,16.30,0.45,299.68,52.66,619.26
NOVIEMBRE,5,4,0.015,0.001,0.35,0.018,32,18,16.04,0.45,284.65,51.63,619.14
NOVIEMBRE,5,5,0.016,0.001,0.37,0.016,28,15,15.78,0.45,277.81,52.00,619.08
NOVIEMBRE,5,6,0.011,0.002,0.50,0.019,28,14,15.24,0.45,154.80,56.39,619.11
NOVIEMBRE,5,7,0.010,0.004,0.75,0.022,38,24,14.44,0.45,100.60,59.49,619.61
NOVIEMBRE,5,8,0.012,0.006,1.05,0.028,45,29,15.07,0.45,86.60,59.06,620.12
NOVIEMBRE,5,9,0.019,0.018,0.86,0.030,61,25,17.71,0.46,98.72,51.96,620.49
NOVIEMBRE,5,10,0.025,0.073,0.56,0.026,63,37,20.02,0.48,125.26,46.18,620.71
NOVIEMBRE,5,11,0.044,0.010,0.56,0.013,48,49,22.88,0.47,189.69,40.72,620.65
NOVIEMBRE,5,12,0.051,0.004,0.56,0.012,32,25,25.22,0.56,214.88,32.05,620.06
NOVIEMBRE,5,13,0.051,0.002,0.52,0.010,30,21,26.39,1.18,230.92,29.14,619.03
NOVIEMBRE,5,14,0.051,0.002,0.50,0.007,20,17,27.74,1.30,227.12,25.77,618.20
NOVIEMBRE,5,15,0.046,0.001,0.49,0.009,16,18,28.38,1.66,266.53,22.72,617.46
NOVIEMBRE,5,16,0.048,0.001,0.53,0.010,21,18,29.19,1.33,213.70,20.66,616.91
NOVIEMBRE,5,17,0.046,0.001,0.49,0.010,23,20,29.16,1.36,233.57,19.86,616.77
NOVIEMBRE,5,18,0.046,0.001,0.44,0.010,22,12,28.44,1.54,283.23,20.62,616.83
NOVIEMBRE,5,19,0.025,0.001,0.88,0.029,33,14,26.24,0.46,301.25,26.59,617.19
NOVIEMBRE,5,20,0.012,0.002,1.00,0.034,49,16,24.39,0.45,219.40,30.15,617.62
NOVIEMBRE,5,21,0.008,0.003,1.58,0.035,61,19,22.77,0.69,188.35,34.45,618.26
NOVIEMBRE,5,22,0.009,0.003,1.69,0.032,81,25,22.36,0.53,204.63,34.32,618.67
NOVIEMBRE,5,23,0.012,0.002,1.14,0.026,67,28,20.29,0.51,269.03,38.97,618.98
NOVIEMBRE,6,0,0.009,0.002,0.76,0.025,57,19,18.20,0.47,328.34,44.88,619.23
NOVIEMBRE,6,1,0.008,0.002,0.81,0.024,52,20,17.96,0.45,NA,46.48,619.19
NOVIEMBRE,6,2,0.014,0.003,0.93,0.024,56,28,17.74,0.45,168.27,48.17,619.10
NOVIEMBRE,6,3,0.011,0.004,0.87,0.022,59,32,16.22,0.45,173.38,53.16,619.03
NOVIEMBRE,6,4,0.017,0.013,0.50,0.018,49,30,15.53,0.48,107.82,61.91,618.87
NOVIEMBRE,6,5,0.010,0.011,0.50,0.016,44,30,14.36,0.45,206.94,62.10,618.92
NOVIEMBRE,6,6,0.008,0.009,0.62,0.018,36,24,14.42,0.45,134.90,63.29,619.10
NOVIEMBRE,6,7,0.010,0.004,0.54,0.019,42,22,14.46,0.50,101.68,65.28,619.58
NOVIEMBRE,6,8,0.012,0.009,0.62,0.017,44,33,14.41,0.47,82.78,63.96,620.21
NOVIEMBRE,6,9,0.020,0.018,0.57,0.015,37,24,17.02,0.85,102.69,60.35,620.55
NOVIEMBRE,6,10,0.024,0.038,0.52,0.016,43,27,19.71,0.70,123.58,58.29,620.77
NOVIEMBRE,6,11,0.041,0.013,0.50,0.007,37,41,22.36,0.48,198.59,51.27,620.73
NOVIEMBRE,6,12,0.057,0.009,0.59,0.009,25,24,24.80,0.50,196.75,37.09,620.10
NOVIEMBRE,6,13,0.073,0.019,0.52,0.009,23,21,26.79,0.59,186.77,27.17,619.24
NOVIEMBRE,6,14,0.074,0.008,0.45,0.006,30,25,28.35,0.63,161.99,25.02,618.43
NOVIEMBRE,6,15,0.077,0.003,0.44,0.005,28,22,29.28,0.51,145.92,24.20,617.83
NOVIEMBRE,6,16,0.073,0.002,0.42,0.005,26,23,29.48,0.93,189.25,21.56,617.43
NOVIEMBRE,6,17,0.063,0.003,0.41,0.006,18,20,29.43,0.74,201.36,17.33,617.19
NOVIEMBRE,6,18,0.061,0.006,0.43,0.008,23,14,29.35,0.51,245.91,15.32,617.42
NOVIEMBRE,6,19,0.033,0.003,1.04,0.034,31,14,26.91,0.45,286.83,21.57,617.82
NOVIEMBRE,6,20,0.016,0.003,1.80,0.042,50,17,24.75,0.45,187.06,25.86,618.08
NOVIEMBRE,6,21,0.015,0.002,1.28,0.038,57,23,22.81,0.45,217.84,29.96,618.57
NOVIEMBRE,6,22,0.022,0.032,1.43,0.031,50,25,22.21,1.47,128.54,31.92,619.17
NOVIEMBRE,6,23,0.035,0.054,0.43,0.015,52,25,22.37,4.07,76.71,36.88,619.76
NOVIEMBRE,7,0,0.033,0.181,0.48,0.012,33,28,21.65,3.13,77.53,41.05,620.03
NOVIEMBRE,7,1,0.030,0.041,0.30,0.011,34,15,20.24,2.03,95.71,44.72,620.13
NOVIEMBRE,7,2,0.030,0.054,0.29,0.009,32,23,19.32,1.97,106.80,46.50,620.24
NOVIEMBRE,7,3,0.033,0.027,0.26,0.007,22,13,19.00,3.25,83.70,47.21,620.08
NOVIEMBRE,7,4,0.024,0.006,0.28,0.009,19,14,17.69,0.46,171.99,50.61,620.18
NOVIEMBRE,7,5,0.022,0.007,0.28,0.012,21,12,16.45,0.45,148.05,53.88,620.31
NOVIEMBRE,7,6,0.021,0.026,0.29,0.012,20,12,15.79,0.48,115.66,56.18,620.53
NOVIEMBRE,7,7,0.015,0.037,0.59,0.022,31,16,15.43,0.45,113.74,58.76,621.09
NOVIEMBRE,7,8,0.018,0.045,0.55,0.018,43,25,16.09,1.81,89.49,59.24,621.54
NOVIEMBRE,7,9,0.023,0.064,0.50,0.017,44,24,17.69,1.22,99.00,55.78,621.90
NOVIEMBRE,7,10,0.037,0.079,0.42,0.012,51,32,20.60,2.39,90.55,47.97,622.10
NOVIEMBRE,7,11,0.048,0.056,0.32,0.007,32,27,23.30,4.14,80.95,34.37,622.05
NOVIEMBRE,7,12,0.055,0.057,0.38,0.004,21,13,24.80,3.56,75.23,29.81,621.59
NOVIEMBRE,7,13,0.052,0.030,0.57,0.004,17,12,26.85,2.17,91.01,22.25,620.69
NOVIEMBRE,7,14,0.052,0.009,0.39,0.004,11,12,28.31,2.12,99.03,15.39,619.96
NOVIEMBRE,7,15,0.049,0.001,0.39,0.005,15,12,28.71,2.86,164.01,10.72,619.31
NOVIEMBRE,7,16,0.050,0.001,0.34,0.004,14,10,29.09,2.14,153.49,10.98,619.03
NOVIEMBRE,7,17,0.049,0.002,0.41,0.006,18,10,29.14,2.07,113.14,11.42,618.86
NOVIEMBRE,7,18,0.045,0.002,0.42,0.006,21,10,28.40,1.53,78.12,12.02,618.98
NOVIEMBRE,7,19,0.027,0.002,0.51,0.011,35,8,25.63,2.87,64.85,24.14,619.50
NOVIEMBRE,7,20,0.034,0.002,0.34,0.003,34,10,23.10,4.28,56.15,39.48,620.17
NOVIEMBRE,7,21,0.035,0.002,0.32,0.002,28,14,21.71,4.06,60.27,44.92,620.87
NOVIEMBRE,7,22,0.034,0.002,0.30,0.002,22,13,20.90,5.21,47.39,49.18,621.26
NOVIEMBRE,7,23,0.033,0.002,0.28,0.002,17,14,19.97,4.91,49.21,53.89,621.58
NOVIEMBRE,8,0,0.032,0.002,0.26,0.002,15,15,19.23,4.93,53.18,58.54,621.92
NOVIEMBRE,8,1,0.031,0.065,0.47,0.003,16,13,19.08,4.30,61.89,60.46,621.88
NOVIEMBRE,8,2,0.025,0.170,1.20,0.007,19,16,18.52,2.30,66.33,64.53,621.86
NOVIEMBRE,8,3,0.029,0.014,0.30,0.004,16,14,18.06,3.55,52.85,66.70,621.72
NOVIEMBRE,8,4,0.031,0.006,0.22,0.001,14,13,17.80,3.00,50.86,68.46,621.63
NOVIEMBRE,8,5,0.024,0.020,0.27,0.005,13,12,17.11,1.05,102.35,71.09,621.56
NOVIEMBRE,8,6,0.015,0.012,0.26,0.008,19,17,15.33,0.60,118.44,76.19,621.78
NOVIEMBRE,8,7,0.011,0.016,0.49,0.014,23,14,14.95,0.56,107.12,77.63,622.33
NOVIEMBRE,8,8,0.017,0.049,0.40,0.009,24,22,16.59,3.13,82.66,72.79,622.77
NOVIEMBRE,8,9,0.029,0.343,0.64,0.005,12,18,18.61,4.60,76.15,63.50,623.08
NOVIEMBRE,8,10,0.032,0.143,0.63,0.003,19,15,20.25,4.88,70.62,55.94,623.28
NOVIEMBRE,8,11,0.029,NA,NA,0.003,17,11,21.98,4.07,66.98,48.41,624.51
NOVIEMBRE,8,12,0.040,0.047,0.32,0.003,13,NA,23.62,3.49,72.91,42.97,626.99
NOVIEMBRE,8,13,0.042,0.030,NA,0.003,18,13,24.97,3.38,86.07,38.44,626.18
NOVIEMBRE,8,14,0.044,0.018,NA,0.004,15,10,26.34,2.95,95.53,34.46,625.19
NOVIEMBRE,8,15,0.043,0.006,NA,0.005,17,10,26.84,2.77,136.05,30.55,624.50
NOVIEMBRE,8,16,0.043,0.016,NA,0.003,15,12,27.68,2.46,88.08,27.63,624.03
NOVIEMBRE,8,17,0.042,0.016,NA,0.003,17,11,27.57,2.78,81.99,27.71,623.89
NOVIEMBRE,8,18,0.036,0.002,NA,0.004,22,9,26.14,3.38,67.85,33.03,624.21
NOVIEMBRE,8,19,0.029,0.001,0.16,0.006,27,10,23.70,2.95,89.93,37.11,624.83
NOVIEMBRE,8,20,0.030,0.001,NA,0.005,21,11,22.27,3.86,58.10,41.31,625.21
NOVIEMBRE,8,21,0.031,0.002,NA,0.004,22,18,21.04,4.68,58.64,42.89,625.88
NOVIEMBRE,8,22,0.032,0.001,NA,0.002,16,7,19.74,5.02,56.48,45.85,626.50
NOVIEMBRE,8,23,0.027,0.043,NA,0.005,15,7,18.72,4.30,61.92,52.52,626.93
NOVIEMBRE,9,0,0.029,0.003,NA,0.004,7,8,17.64,4.71,54.81,55.22,626.94
NOVIEMBRE,9,1,0.028,0.003,0.31,0.002,9,5,17.09,3.55,50.33,60.18,626.91
NOVIEMBRE,9,2,0.020,0.059,0.63,0.007,10,5,16.29,0.98,86.17,64.35,627.03
NOVIEMBRE,9,3,0.022,0.028,0.39,0.007,12,9,15.57,1.52,73.58,66.94,626.87
NOVIEMBRE,9,4,0.020,0.031,0.38,0.008,13,13,15.01,1.49,77.68,68.28,626.62
NOVIEMBRE,9,5,0.017,0.045,0.31,0.007,13,12,14.00,0.80,90.87,71.74,626.46
NOVIEMBRE,9,6,0.018,0.017,0.35,0.007,13,11,13.96,0.46,93.47,70.96,626.54
NOVIEMBRE,9,7,0.012,0.023,0.49,0.013,17,11,13.03,0.45,98.54,74.56,626.56
NOVIEMBRE,9,8,0.012,0.033,0.57,0.012,22,15,13.37,0.45,93.56,74.17,627.22
NOVIEMBRE,9,9,0.014,0.042,1.01,0.016,27,18,15.90,0.46,199.46,65.65,627.58
NOVIEMBRE,9,10,0.028,0.073,0.68,0.006,36,26,18.29,1.81,91.33,59.10,627.63
NOVIEMBRE,9,11,0.033,0.072,0.75,0.008,23,15,20.20,1.53,99.41,52.14,627.47
NOVIEMBRE,9,12,0.039,0.037,1.01,0.007,21,20,22.17,0.76,212.47,45.32,626.94
NOVIEMBRE,9,13,0.048,0.022,0.74,0.006,20,15,23.84,0.72,162.00,39.75,625.99
NOVIEMBRE,9,14,0.051,0.004,0.51,0.006,18,14,25.12,0.72,177.77,34.77,624.96
NOVIEMBRE,9,15,0.053,0.002,0.51,0.007,16,12,26.33,0.73,238.09,30.43,624.08
NOVIEMBRE,9,16,0.053,0.001,0.61,0.010,21,12,27.20,1.00,234.26,26.96,623.50
NOVIEMBRE,9,17,0.057,0.001,0.53,0.009,25,19,27.69,0.45,205.14,25.35,623.26
NOVIEMBRE,9,18,0.054,0.002,0.56,0.010,122,11,27.39,0.46,183.92,25.58,623.29
NOVIEMBRE,9,19,0.025,0.009,1.38,0.034,47,11,25.50,0.45,141.39,29.79,623.51
NOVIEMBRE,9,20,0.013,0.011,2.31,0.043,80,22,24.10,0.45,126.65,34.29,623.86
NOVIEMBRE,9,21,0.018,0.011,0.80,0.017,64,34,22.04,1.70,72.03,39.36,624.33
NOVIEMBRE,9,22,0.022,0.074,0.61,0.011,28,9,21.00,1.73,87.49,45.07,624.66
NOVIEMBRE,9,23,0.021,0.026,0.33,0.010,23,9,20.31,3.61,82.22,49.10,624.95
NOVIEMBRE,10,0,0.018,0.043,0.34,0.011,23,18,18.71,3.11,86.19,56.36,625.02
NOVIEMBRE,10,1,0.023,0.165,0.24,0.008,29,18,18.13,3.89,81.74,58.89,624.80
NOVIEMBRE,10,2,0.023,0.160,0.27,0.008,17,19,17.79,2.91,87.29,60.95,624.58
NOVIEMBRE,10,3,0.016,0.094,0.22,0.011,19,17,16.31,1.55,92.66,64.95,624.27
NOVIEMBRE,10,4,0.013,0.030,0.22,0.012,19,16,14.95,0.82,105.75,69.81,624.03
NOVIEMBRE,10,5,0.014,0.031,0.21,0.010,20,16,14.76,0.54,96.01,71.16,624.07
NOVIEMBRE,10,6,0.008,0.021,0.25,0.014,18,20,13.56,0.45,155.41,72.03,624.08
NOVIEMBRE,10,7,0.007,0.013,0.40,0.014,19,13,12.70,0.45,156.12,74.14,624.35
NOVIEMBRE,10,8,0.009,0.017,1.20,0.016,32,16,14.08,0.45,181.07,71.67,624.79
NOVIEMBRE,10,9,0.014,0.027,0.69,0.016,44,24,15.92,0.45,111.09,67.58,625.09
NOVIEMBRE,10,10,0.019,0.016,0.52,0.013,41,24,18.10,0.70,127.11,61.38,625.19
NOVIEMBRE,10,11,0.029,0.006,0.52,0.012,37,33,20.97,0.60,144.19,52.83,625.12
NOVIEMBRE,10,12,0.045,0.003,0.50,0.012,33,18,23.55,0.45,211.91,43.92,624.49
NOVIEMBRE,10,13,0.061,0.002,0.39,0.007,27,18,25.05,1.65,259.18,37.57,623.65
NOVIEMBRE,10,14,0.068,0.003,0.49,0.010,33,19,26.07,1.96,280.88,31.28,622.72
NOVIEMBRE,10,15,0.071,0.002,0.45,0.007,28,14,26.91,1.86,259.65,30.19,621.99
NOVIEMBRE,10,16,0.066,0.002,0.46,0.009,32,14,27.46,2.14,258.94,28.88,621.36
NOVIEMBRE,10,17,0.064,0.001,0.43,0.008,30,24,27.81,1.31,265.40,28.32,621.18
NOVIEMBRE,10,18,0.054,0.001,0.54,0.012,32,20,27.03,1.58,297.96,28.81,621.21
NOVIEMBRE,10,19,0.023,0.002,1.32,0.034,47,15,25.37,0.45,294.90,31.17,621.52
NOVIEMBRE,10,20,0.008,0.004,2.71,0.045,66,18,24.38,0.45,238.67,34.19,621.87
NOVIEMBRE,10,21,0.008,0.004,2.21,0.041,100,32,22.45,0.45,284.25,39.07,622.34
NOVIEMBRE,10,22,0.018,0.002,1.02,0.030,78,28,21.05,0.45,253.98,42.22,622.65
NOVIEMBRE,10,23,0.016,0.001,0.92,0.030,49,27,19.94,0.47,287.43,44.76,622.83
NOVIEMBRE,11,0,0.018,0.001,0.77,0.027,49,24,18.95,0.47,272.17,47.28,622.85
NOVIEMBRE,11,1,0.009,0.002,0.68,0.031,48,23,17.29,0.45,268.67,51.77,622.78
NOVIEMBRE,11,2,0.009,0.002,0.50,0.029,51,25,16.79,0.45,289.89,50.44,622.74
NOVIEMBRE,11,3,0.008,0.002,0.53,0.027,51,23,15.63,0.48,275.51,53.50,622.69
NOVIEMBRE,11,4,0.011,0.002,0.50,0.026,54,22,15.96,0.45,239.18,54.04,622.67
NOVIEMBRE,11,5,0.007,0.002,0.45,0.026,48,2,14.56,0.45,307.42,58.03,622.71
NOVIEMBRE,11,6,0.007,0.003,0.58,0.023,57,NA,13.24,0.45,304.03,61.43,622.92
NOVIEMBRE,11,7,0.006,NA,NA,0.022,60,7,12.89,0.45,283.40,62.31,623.29
NOVIEMBRE,11,8,0.007,0.006,2.02,0.023,85,NA,13.77,0.45,265.60,60.03,623.66
NOVIEMBRE,11,9,0.009,0.005,1.96,0.030,84,39,16.66,0.45,256.93,53.98,623.89
NOVIEMBRE,11,10,0.031,0.002,0.73,0.017,62,38,19.60,0.46,206.39,47.03,624.22
NOVIEMBRE,11,11,0.048,0.001,0.51,0.011,35,20,21.87,0.60,180.10,39.52,624.20
NOVIEMBRE,11,12,0.055,0.001,0.52,0.010,22,19,23.77,1.32,239.06,35.04,623.72
