DATOS HORARIOS 2022_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
OCTUBRE,2,0,NA,0.035,0.44,0.004,19,15,17.36,2.76,82.26,50.36,621.48
OCTUBRE,2,1,NA,0.036,0.75,0.005,16,17,17.00,1.28,86.47,52.03,621.64
OCTUBRE,2,2,NA,0.035,0.90,0.005,25,17,16.53,1.57,76.17,53.95,621.78
OCTUBRE,2,3,NA,0.037,0.34,0.005,20,12,15.59,2.24,84.64,57.78,621.64
OCTUBRE,2,4,NA,0.037,0.43,0.004,26,22,15.08,1.93,90.70,60.06,621.44
OCTUBRE,2,5,NA,0.037,0.24,0.004,22,23,13.84,3.36,92.95,64.92,621.41
OCTUBRE,2,6,NA,0.036,0.26,0.004,22,18,13.35,3.21,93.56,65.55,621.59
OCTUBRE,2,7,NA,0.035,0.26,0.004,22,14,12.56,3.57,90.68,68.18,621.85
OCTUBRE,2,8,NA,0.027,0.35,0.009,21,19,13.44,2.67,100.96,65.61,622.43
OCTUBRE,2,9,NA,0.036,0.30,0.006,26,25,15.44,3.67,84.44,59.02,622.74
OCTUBRE,2,10,NA,0.044,0.29,0.004,23,20,18.37,4.00,77.50,46.88,622.80
OCTUBRE,2,11,NA,0.045,0.39,0.003,16,23,20.84,3.93,90.55,39.02,622.60
OCTUBRE,2,12,NA,0.046,0.33,0.004,26,22,22.72,3.32,99.39,39.25,622.25
OCTUBRE,2,13,NA,0.053,0.43,0.004,25,25,24.57,2.03,105.52,39.48,621.57
OCTUBRE,2,14,NA,0.063,0.35,0.003,20,26,25.96,1.23,137.93,36.81,620.98
OCTUBRE,2,15,NA,0.065,0.45,0.005,22,20,27.03,0.83,190.13,35.29,620.33
OCTUBRE,2,16,NA,0.069,0.49,0.003,23,23,27.75,1.38,152.49,33.26,619.89
OCTUBRE,2,17,NA,0.068,0.53,0.002,22,23,28.04,1.94,76.85,32.40,619.54
OCTUBRE,2,18,NA,0.067,0.40,0.002,24,13,27.71,2.21,77.34,30.51,619.56
OCTUBRE,2,19,NA,0.059,0.44,0.003,27,16,26.77,1.75,52.69,31.78,620.01
OCTUBRE,2,20,NA,0.043,0.35,0.002,24,19,23.58,4.46,54.80,43.71,620.67
OCTUBRE,2,21,NA,0.043,0.31,0.001,18,13,21.81,5.60,54.00,47.94,621.48
OCTUBRE,2,22,NA,0.042,0.29,0.001,18,11,20.21,4.04,53.04,51.10,622.25
OCTUBRE,2,23,NA,0.041,0.56,0.002,18,16,19.18,3.12,70.74,55.37,622.74
OCTUBRE,3,0,NA,0.037,0.96,0.004,16,12,18.28,3.71,55.30,58.90,622.81
OCTUBRE,3,1,NA,0.040,0.41,0.001,18,11,17.38,4.60,52.93,62.00,622.94
OCTUBRE,3,2,NA,0.040,0.62,0.002,13,16,17.22,4.90,52.58,62.70,622.82
OCTUBRE,3,3,NA,0.042,0.36,0.001,17,11,16.98,5.13,54.16,61.54,622.56
OCTUBRE,3,4,NA,0.042,0.43,0.001,11,10,16.78,5.02,56.45,61.10,622.45
OCTUBRE,3,5,NA,0.043,0.53,0.001,1,10,16.66,3.90,54.14,60.67,622.51
OCTUBRE,3,6,NA,0.041,0.84,0.002,12,13,16.60,2.94,59.70,61.02,622.70
OCTUBRE,3,7,NA,0.037,1.04,0.005,16,14,16.31,3.20,53.69,62.89,622.95
OCTUBRE,3,8,NA,0.038,0.81,0.006,18,16,16.65,2.60,71.48,63.25,623.41
OCTUBRE,3,9,NA,0.042,0.90,0.004,15,17,17.81,3.89,64.44,60.30,623.64
OCTUBRE,3,10,NA,0.043,0.56,0.003,22,11,18.51,3.91,79.15,59.27,623.82
OCTUBRE,3,11,NA,0.046,0.40,0.005,22,19,20.29,4.19,92.34,56.02,623.59
OCTUBRE,3,12,NA,0.049,0.46,0.007,31,28,22.57,2.71,106.37,50.23,623.15
OCTUBRE,3,13,NA,0.057,0.48,0.005,29,25,24.00,1.71,130.95,47.13,622.39
OCTUBRE,3,14,NA,0.063,0.48,0.004,26,20,25.57,0.87,145.08,42.87,621.55
OCTUBRE,3,15,NA,0.072,0.65,0.005,32,21,26.38,0.82,123.22,41.00,620.67
OCTUBRE,3,16,NA,0.077,0.68,0.005,31,24,26.76,0.55,181.87,39.47,620.23
OCTUBRE,3,17,NA,0.072,0.79,0.010,37,28,26.24,0.75,246.27,40.51,619.92
OCTUBRE,3,18,NA,0.062,0.85,0.013,34,32,26.00,0.55,286.08,40.45,620.00
OCTUBRE,3,19,NA,0.051,0.82,0.014,35,27,25.10,1.83,269.39,44.42,620.38
OCTUBRE,3,20,NA,0.041,0.69,0.007,51,29,21.93,3.60,244.95,61.06,621.15
OCTUBRE,3,21,NA,0.037,0.61,0.005,33,19,20.79,3.26,256.86,68.52,622.15
OCTUBRE,3,22,NA,0.034,0.52,0.004,22,18,19.79,2.80,262.78,75.33,623.00
OCTUBRE,3,23,NA,0.027,0.46,0.004,22,21,18.83,0.93,198.88,80.13,623.36
OCTUBRE,4,0,NA,0.028,0.42,0.005,21,18,16.81,0.85,100.66,84.63,623.51
OCTUBRE,4,1,NA,0.027,0.38,0.005,13,11,16.92,3.25,79.38,82.60,622.95
OCTUBRE,4,2,NA,0.029,0.33,0.004,23,19,16.83,3.18,85.73,79.95,622.39
OCTUBRE,4,3,NA,0.023,0.23,0.004,17,18,16.77,3.25,84.08,79.87,622.00
OCTUBRE,4,4,NA,0.023,0.30,0.004,20,17,16.86,1.77,87.26,78.88,621.73
OCTUBRE,4,5,NA,0.021,0.25,0.005,20,20,16.92,2.09,92.40,79.15,621.55
OCTUBRE,4,6,NA,0.021,0.25,0.005,21,17,16.97,2.95,85.76,76.59,621.71
OCTUBRE,4,7,NA,0.015,0.42,0.010,21,18,16.74,1.69,90.99,78.32,622.13
OCTUBRE,4,8,NA,0.014,0.55,0.013,22,27,17.19,1.64,105.74,75.24,622.52
OCTUBRE,4,9,NA,0.028,0.31,0.006,23,22,18.78,3.00,89.02,66.91,622.66
OCTUBRE,4,10,NA,0.032,0.28,0.005,28,24,19.68,3.88,91.73,63.05,622.92
OCTUBRE,4,11,NA,0.039,0.32,0.003,24,34,20.81,3.33,86.08,61.49,622.88
OCTUBRE,4,12,NA,0.047,0.36,0.005,26,22,22.82,1.97,110.66,56.34,622.53
OCTUBRE,4,13,NA,0.057,0.43,0.006,22,17,23.92,0.70,226.36,52.85,621.78
OCTUBRE,4,14,NA,0.068,0.51,0.005,22,25,25.03,0.81,148.93,49.00,620.95
OCTUBRE,4,15,NA,0.070,0.43,0.004,25,25,26.44,0.49,171.06,43.98,620.25
OCTUBRE,4,16,NA,0.058,0.43,0.007,19,25,27.20,0.46,188.40,41.08,619.60
OCTUBRE,4,17,NA,0.047,0.58,0.012,16,16,27.86,0.45,229.10,38.72,619.36
OCTUBRE,4,18,NA,0.058,0.51,0.010,32,15,26.06,1.29,131.73,45.16,619.42
OCTUBRE,4,19,NA,0.026,0.53,0.012,31,27,22.81,3.65,152.12,59.93,619.87
OCTUBRE,4,20,NA,0.021,0.61,0.011,18,15,21.99,1.30,179.12,61.89,620.47
OCTUBRE,4,21,NA,0.028,0.39,0.005,14,11,20.46,2.03,216.91,67.95,621.41
OCTUBRE,4,22,NA,0.034,0.26,0.003,9,8,19.55,0.55,194.20,68.29,622.03
OCTUBRE,4,23,NA,0.031,0.28,0.004,5,9,19.58,0.50,194.31,67.15,622.24
OCTUBRE,5,0,NA,0.030,0.23,0.004,9,6,20.14,1.91,82.72,65.86,622.13
OCTUBRE,5,1,NA,0.028,0.37,0.006,21,17,19.46,3.40,81.14,71.48,621.87
OCTUBRE,5,2,NA,0.026,0.39,0.006,18,23,19.34,1.01,73.61,71.70,621.84
OCTUBRE,5,3,NA,0.024,0.38,0.005,15,22,19.00,0.81,88.59,72.32,621.56
OCTUBRE,5,4,NA,0.019,0.29,0.008,22,10,18.25,0.73,114.84,74.91,621.26
OCTUBRE,5,5,NA,0.011,0.35,0.012,20,24,17.68,0.45,97.54,77.97,621.28
OCTUBRE,5,6,NA,0.012,0.36,0.010,22,15,17.78,1.40,77.72,77.94,621.56
OCTUBRE,5,7,NA,0.015,0.42,0.010,22,19,17.98,1.69,70.04,76.63,621.92
OCTUBRE,5,8,NA,0.020,0.35,0.007,20,15,18.22,2.63,83.68,75.01,622.25
OCTUBRE,5,9,NA,0.019,0.41,0.008,19,18,18.57,2.13,80.86,74.84,622.66
OCTUBRE,5,10,NA,0.025,0.34,0.006,17,15,19.52,3.95,77.41,69.67,622.82
OCTUBRE,5,11,NA,0.032,0.40,0.004,18,17,21.32,2.89,84.60,62.86,622.70
OCTUBRE,5,12,NA,0.035,0.40,0.008,20,22,23.09,2.06,107.41,56.38,622.26
OCTUBRE,5,13,NA,0.044,0.84,0.005,20,18,24.30,1.41,120.95,52.58,621.60
OCTUBRE,5,14,NA,0.044,0.44,0.006,17,17,26.02,1.06,144.71,45.35,620.58
OCTUBRE,5,15,NA,0.051,0.71,0.006,17,19,26.81,0.87,171.19,42.28,619.71
OCTUBRE,5,16,NA,0.051,0.44,0.005,17,14,27.49,1.03,131.67,39.26,619.17
OCTUBRE,5,17,NA,0.049,0.54,0.006,20,23,26.70,0.60,100.54,40.98,619.11
OCTUBRE,5,18,NA,0.041,0.53,0.009,24,11,24.45,4.47,141.14,49.66,619.73
OCTUBRE,5,19,NA,0.040,0.44,0.007,23,10,22.14,3.54,100.83,55.91,620.52
OCTUBRE,5,20,NA,0.037,0.47,0.006,24,19,18.35,2.53,290.03,76.81,622.21
OCTUBRE,5,21,NA,0.031,0.41,0.005,17,11,16.27,3.60,302.99,87.18,622.89
OCTUBRE,5,22,NA,0.031,0.38,0.004,2,7,16.47,1.14,298.28,86.86,623.69
OCTUBRE,5,23,NA,0.030,0.32,0.003,5,5,16.39,0.45,193.80,86.35,623.86
OCTUBRE,6,0,NA,0.028,0.31,0.005,2,6,16.66,0.45,182.92,85.97,623.88
OCTUBRE,6,1,NA,0.023,0.32,0.007,7,8,16.86,0.49,185.83,85.72,623.83
OCTUBRE,6,2,NA,0.024,0.27,0.005,11,12,16.61,0.45,138.62,86.04,623.52
OCTUBRE,6,3,NA,0.021,0.27,0.004,10,13,16.41,0.83,217.96,86.61,623.20
OCTUBRE,6,4,NA,0.023,0.25,0.003,7,11,16.19,0.48,165.52,86.82,622.78
OCTUBRE,6,5,NA,0.020,0.26,0.005,12,9,16.16,0.45,93.73,86.40,622.53
OCTUBRE,6,6,NA,0.018,0.30,0.008,8,8,15.95,1.73,90.60,86.01,622.39
OCTUBRE,6,7,NA,0.012,0.53,0.014,10,5,15.74,2.68,101.72,85.65,622.64
OCTUBRE,6,8,NA,0.016,0.47,0.011,9,16,16.14,1.87,99.66,81.75,623.02
OCTUBRE,6,9,NA,0.024,0.43,0.008,7,16,17.51,2.23,73.10,76.76,623.42
OCTUBRE,6,10,NA,0.031,0.43,0.004,11,14,19.41,3.80,80.99,69.09,623.59
OCTUBRE,6,11,NA,0.035,0.79,0.003,16,16,20.25,3.63,65.13,67.34,623.45
OCTUBRE,6,12,NA,0.038,0.92,0.004,15,12,21.18,3.22,57.13,63.51,623.20
OCTUBRE,6,13,NA,0.046,0.88,0.004,10,13,22.69,2.62,70.20,57.85,622.43
OCTUBRE,6,14,NA,0.048,0.49,0.003,11,14,23.94,1.71,100.19,54.05,621.57
OCTUBRE,6,15,NA,0.046,0.54,0.003,8,12,25.05,1.09,85.12,48.33,620.87
OCTUBRE,6,16,NA,0.047,0.54,0.002,8,9,25.74,1.30,89.81,47.12,620.37
OCTUBRE,6,17,NA,0.037,0.41,0.005,21,10,22.72,2.80,66.39,61.06,620.64
OCTUBRE,6,18,NA,0.031,0.43,0.008,12,19,20.72,2.10,74.15,70.06,621.31
OCTUBRE,6,19,NA,0.027,0.66,0.010,14,21,19.78,2.35,88.15,72.69,621.38
OCTUBRE,6,20,NA,0.022,0.54,0.009,8,16,19.55,1.39,172.82,73.65,621.71
OCTUBRE,6,21,NA,0.021,0.43,0.005,5,9,19.28,1.62,72.80,72.98,622.58
OCTUBRE,6,22,NA,0.025,0.28,0.002,6,8,18.72,2.68,55.81,72.92,623.25
OCTUBRE,6,23,NA,0.020,0.43,0.005,4,9,18.40,1.69,47.87,73.70,623.57
OCTUBRE,7,0,NA,0.019,0.44,0.007,5,7,18.07,2.37,57.91,74.44,623.47
OCTUBRE,7,1,NA,0.027,0.28,0.001,10,5,18.45,2.93,56.64,70.90,623.51
OCTUBRE,7,2,NA,0.024,0.26,0.002,6,10,18.18,0.86,167.10,71.99,623.64
OCTUBRE,7,3,NA,0.019,0.29,0.004,9,11,17.82,1.37,306.00,74.88,623.62
OCTUBRE,7,4,NA,0.025,0.28,0.003,10,8,17.38,2.64,301.16,75.10,623.39
OCTUBRE,7,5,NA,0.025,0.25,0.003,4,6,17.44,1.11,73.95,74.22,623.15
OCTUBRE,7,6,NA,0.018,0.38,0.006,5,7,17.67,1.02,68.57,74.87,623.34
OCTUBRE,7,7,NA,0.020,0.75,0.008,13,10,17.60,1.74,78.38,74.96,623.65
OCTUBRE,7,8,NA,0.023,0.71,0.007,12,16,17.46,0.93,78.25,72.76,623.98
OCTUBRE,7,9,NA,0.023,0.90,0.009,5,10,18.93,1.24,73.97,66.87,624.25
OCTUBRE,7,10,NA,0.029,0.89,0.003,15,11,19.75,3.94,77.12,63.76,624.43
OCTUBRE,7,11,NA,0.031,0.39,0.002,8,10,20.79,4.06,76.70,60.67,624.22
OCTUBRE,7,12,NA,0.035,0.75,0.003,13,12,22.14,3.75,68.36,56.95,623.83
OCTUBRE,7,13,NA,0.041,0.55,0.003,11,13,23.34,2.67,68.62,53.88,623.09
OCTUBRE,7,14,NA,0.044,0.53,0.002,12,13,23.90,2.89,70.43,51.59,622.27
OCTUBRE,7,15,NA,0.046,0.66,0.003,15,12,25.13,3.06,63.81,48.07,621.36
OCTUBRE,7,16,NA,0.044,0.51,0.002,10,11,25.54,3.58,77.99,45.57,620.81
OCTUBRE,7,17,NA,0.038,0.38,0.002,19,11,24.08,4.56,59.65,52.91,620.81
OCTUBRE,7,18,NA,0.035,0.37,0.003,10,12,23.36,3.56,54.64,55.05,621.08
OCTUBRE,7,19,NA,0.028,0.39,0.004,12,12,22.00,3.50,64.50,60.85,621.42
OCTUBRE,7,20,NA,0.027,0.39,0.004,9,9,20.62,3.20,60.29,63.98,622.35
OCTUBRE,7,21,NA,0.026,0.40,0.003,7,5,19.49,2.97,79.96,67.09,623.27
OCTUBRE,7,22,NA,0.028,0.31,0.002,6,6,18.42,3.13,63.11,69.35,623.99
OCTUBRE,7,23,NA,0.028,0.37,0.002,6,6,18.11,2.34,66.51,69.72,624.44
OCTUBRE,8,0,NA,0.028,0.29,0.002,6,7,17.98,1.81,52.69,68.94,624.67
OCTUBRE,8,1,NA,0.029,0.23,0.002,7,9,17.84,1.62,68.98,68.21,624.61
OCTUBRE,8,2,NA,0.028,0.23,0.002,8,10,17.50,1.25,80.51,68.91,624.36
OCTUBRE,8,3,NA,0.028,0.21,0.002,4,8,17.04,0.77,101.73,70.37,624.20
OCTUBRE,8,4,NA,0.027,0.22,0.003,4,4,16.97,0.74,118.53,69.95,624.05
OCTUBRE,8,5,NA,0.025,0.22,0.004,6,9,16.06,0.86,98.15,72.63,623.95
OCTUBRE,8,6,NA,0.021,0.29,0.005,7,10,15.56,0.63,74.89,74.76,624.25
OCTUBRE,8,7,NA,0.010,0.56,0.016,12,7,15.50,0.46,101.64,76.19,624.68
OCTUBRE,8,8,NA,0.019,0.40,0.008,14,8,16.28,0.45,93.26,74.65,624.96
OCTUBRE,8,9,NA,0.027,0.60,0.006,10,11,18.15,2.27,69.33,67.27,625.10
OCTUBRE,8,10,NA,0.032,0.64,0.002,10,11,19.27,3.93,74.61,61.57,625.23
OCTUBRE,8,11,NA,0.037,0.92,0.003,10,11,20.99,3.66,72.19,56.34,625.04
OCTUBRE,8,12,NA,0.041,0.84,0.002,16,11,21.57,4.40,60.70,54.63,624.54
OCTUBRE,8,13,NA,0.044,0.36,0.003,10,9,23.14,4.50,77.09,49.65,623.66
OCTUBRE,8,14,NA,0.048,0.33,0.002,14,16,24.06,4.89,76.86,46.07,622.67
OCTUBRE,8,15,NA,0.050,0.49,0.002,12,15,24.70,4.17,72.38,44.24,621.92
OCTUBRE,8,16,NA,0.045,0.80,0.002,17,12,24.66,3.99,61.53,46.42,621.51
OCTUBRE,8,17,NA,0.044,0.80,0.002,12,12,24.58,4.57,61.03,45.85,621.39
OCTUBRE,8,18,NA,0.038,0.50,0.003,12,10,23.51,4.43,58.74,50.76,621.65
OCTUBRE,8,19,NA,0.030,0.34,0.004,25,7,21.57,3.45,52.70,58.86,622.19
OCTUBRE,8,20,NA,0.028,0.32,0.003,26,9,19.77,3.55,51.28,63.77,622.77
OCTUBRE,8,21,NA,0.029,0.27,0.002,9,11,18.81,4.18,51.08,65.51,623.34
OCTUBRE,8,22,NA,0.028,0.27,0.002,11,10,18.20,3.85,48.76,66.75,623.73
OCTUBRE,8,23,NA,0.022,1.38,0.007,2,9,17.75,3.55,61.13,69.29,624.11
OCTUBRE,9,0,NA,0.027,0.39,0.005,19,9,17.25,3.37,82.87,71.21,624.31
OCTUBRE,9,1,NA,0.022,0.28,0.004,15,8,16.68,2.98,90.93,74.57,624.26
OCTUBRE,9,2,NA,0.028,0.53,0.003,26,17,16.90,2.42,79.14,74.23,624.04
OCTUBRE,9,3,NA,0.026,0.56,0.003,9,15,17.07,2.94,50.09,73.87,623.88
OCTUBRE,9,4,NA,0.029,0.24,0.001,58,11,16.83,3.38,48.25,74.42,623.61
OCTUBRE,9,5,NA,0.027,1.13,0.003,27,6,16.76,2.79,59.22,74.50,623.56
OCTUBRE,9,6,NA,0.027,1.09,0.006,11,5,16.58,3.11,76.50,75.36,623.68
OCTUBRE,9,7,NA,0.027,0.63,0.004,9,9,16.36,2.92,71.90,76.39,623.88
OCTUBRE,9,8,NA,0.028,1.02,0.004,4,11,16.83,3.17,67.69,74.99,624.34
OCTUBRE,9,9,NA,0.033,0.93,0.003,7,11,18.51,3.90,59.07,68.11,624.79
OCTUBRE,9,10,NA,0.039,0.63,0.001,8,8,19.42,5.10,66.08,63.25,624.98
OCTUBRE,9,11,NA,0.043,0.90,0.001,3,9,20.85,4.99,68.03,57.27,624.79
OCTUBRE,9,12,NA,0.045,0.59,0.001,7,10,21.35,4.96,67.93,56.08,624.24
OCTUBRE,9,13,NA,0.046,0.87,0.001,6,7,22.26,4.90,66.10,53.16,623.59
OCTUBRE,9,14,NA,0.045,0.51,0.001,8,10,22.86,4.48,66.56,51.80,622.86
OCTUBRE,9,15,NA,0.045,0.56,0.001,14,11,23.18,4.15,63.17,50.37,622.38
OCTUBRE,9,16,NA,0.046,0.40,0.001,15,6,23.35,5.00,56.89,50.04,621.93
OCTUBRE,9,17,NA,0.041,0.39,NA,8,6,23.15,5.86,50.90,50.30,621.63
OCTUBRE,9,18,NA,0.039,0.26,0.000,10,NA,22.32,5.36,53.82,51.49,621.88
OCTUBRE,9,19,NA,0.041,0.26,0.001,15,NA,20.93,4.47,51.13,56.65,622.34
OCTUBRE,9,20,NA,0.039,0.27,0.001,7,10,18.94,4.34,56.41,63.83,622.87
OCTUBRE,9,21,NA,0.040,0.26,0.001,7,7,18.05,3.69,52.11,65.99,623.31
OCTUBRE,9,22,NA,0.042,0.25,0.001,5,5,17.67,4.15,57.83,66.63,623.79
OCTUBRE,9,23,NA,0.040,0.64,0.003,4,4,17.53,3.07,61.44,67.12,623.94
OCTUBRE,10,0,NA,0.038,0.57,0.003,6,9,16.99,2.08,72.75,69.18,623.94
OCTUBRE,10,1,NA,0.036,0.85,0.005,12,10,16.58,0.62,73.83,69.95,623.81
OCTUBRE,10,2,NA,0.036,0.52,0.005,12,9,16.09,0.72,95.36,70.06,623.61
OCTUBRE,10,3,NA,0.033,0.28,0.005,3,7,15.70,0.79,56.72,72.29,623.36
OCTUBRE,10,4,NA,0.038,0.24,0.004,6,5,15.72,2.10,50.03,73.06,622.97
OCTUBRE,10,5,NA,0.040,0.30,0.002,5,7,15.64,2.15,50.14,74.07,622.88
OCTUBRE,10,6,NA,0.034,0.67,0.007,9,5,15.56,1.59,75.78,75.43,622.86
OCTUBRE,10,7,NA,0.035,0.47,0.005,10,6,15.24,2.98,80.17,76.98,622.89
OCTUBRE,10,8,NA,0.030,0.33,0.007,9,8,15.81,3.14,84.63,75.37,623.31
OCTUBRE,10,9,NA,0.038,0.62,0.004,8,16,17.65,4.44,68.16,67.21,623.59
OCTUBRE,10,10,NA,0.046,0.49,0.002,7,7,19.41,4.99,63.56,59.02,623.57
OCTUBRE,10,11,NA,0.050,0.68,0.001,12,10,20.75,5.23,68.54,54.82,623.40
OCTUBRE,10,12,NA,0.052,0.55,0.002,11,8,22.23,3.98,64.82,50.64,622.88
OCTUBRE,10,13,NA,0.055,0.53,0.002,10,6,23.71,4.54,69.33,44.04,622.10
OCTUBRE,10,14,NA,0.054,0.47,0.003,13,8,24.87,4.60,72.66,37.64,621.22
OCTUBRE,10,15,NA,0.053,0.71,0.002,15,16,25.49,4.86,73.32,36.91,620.50
OCTUBRE,10,16,NA,0.056,1.04,0.002,17,12,25.93,4.47,64.09,38.82,620.14
OCTUBRE,10,17,NA,0.056,0.61,0.003,17,20,25.65,5.02,66.30,41.61,619.96
OCTUBRE,10,18,NA,0.052,0.45,0.002,19,17,25.06,5.42,73.43,43.82,620.11
OCTUBRE,10,19,NA,0.041,0.35,0.004,23,11,23.17,5.30,76.05,50.14,620.59
OCTUBRE,10,20,NA,0.037,0.99,0.005,14,16,21.74,5.39,65.15,53.88,621.20
OCTUBRE,10,21,NA,0.033,1.14,0.006,16,11,20.42,5.10,52.63,57.75,621.81
OCTUBRE,10,22,NA,0.035,0.31,0.003,10,8,19.54,4.78,54.38,60.19,622.25
OCTUBRE,10,23,NA,0.034,0.33,0.003,9,6,18.84,5.09,55.69,62.25,622.47
OCTUBRE,11,0,NA,0.034,0.41,0.003,5,8,18.39,4.11,52.91,64.82,622.57
OCTUBRE,11,1,NA,0.034,0.26,0.002,16,7,17.59,2.13,47.45,69.12,622.47
OCTUBRE,11,2,NA,0.032,0.38,0.002,10,6,17.51,3.15,49.10,70.31,622.23
OCTUBRE,11,3,NA,0.032,0.25,0.002,8,8,16.91,1.67,50.18,72.77,622.07
OCTUBRE,11,4,NA,0.032,0.24,0.003,4,6,16.84,0.45,73.47,72.83,622.01
OCTUBRE,11,5,NA,0.024,0.28,0.006,4,8,16.04,0.45,134.87,75.91,621.98
OCTUBRE,11,6,NA,0.014,0.48,0.013,13,10,15.08,0.45,149.51,79.69,622.12
OCTUBRE,11,7,NA,0.014,0.62,0.013,19,8,14.89,1.43,96.73,80.29,622.39
OCTUBRE,11,8,NA,0.019,0.53,0.012,12,16,16.33,1.30,77.30,75.86,622.69
OCTUBRE,11,9,NA,0.025,1.08,0.010,9,11,18.37,0.75,95.71,69.10,622.87
OCTUBRE,11,10,NA,0.035,0.92,0.004,18,12,20.01,2.03,118.20,61.98,622.86
OCTUBRE,11,11,NA,0.040,0.39,0.001,5,11,21.61,2.49,67.53,54.98,622.69
OCTUBRE,11,12,NA,0.045,0.73,0.003,8,7,23.21,3.01,70.06,51.12,622.44
OCTUBRE,11,13,NA,0.051,0.52,0.003,18,5,24.39,2.66,98.72,49.24,621.67
OCTUBRE,11,14,NA,0.053,0.50,0.003,12,25,25.79,2.35,105.29,45.19,620.83
OCTUBRE,11,15,NA,0.049,0.46,0.002,8,14,27.22,2.22,139.80,39.61,620.29
OCTUBRE,11,16,NA,0.047,0.53,0.002,11,11,27.86,1.87,100.44,38.66,619.92
OCTUBRE,11,17,NA,0.046,0.37,0.002,9,11,27.92,1.52,125.65,38.23,619.73
OCTUBRE,11,18,NA,0.042,0.39,0.004,12,14,27.83,1.38,121.36,36.32,619.75
OCTUBRE,11,19,NA,0.030,0.49,0.011,11,12,26.50,0.70,105.26,39.21,620.03
OCTUBRE,11,20,NA,0.031,0.37,0.008,18,9,24.36,2.95,48.50,50.14,620.47
OCTUBRE,11,21,NA,0.029,0.30,0.004,15,7,22.66,3.59,50.21,59.31,621.09
OCTUBRE,11,22,NA,0.028,0.43,0.002,8,5,21.45,4.03,56.14,63.19,621.58
OCTUBRE,11,23,NA,0.022,0.44,0.006,10,5,20.62,1.94,88.73,66.02,622.00
OCTUBRE,12,0,NA,0.026,0.41,0.005,14,11,20.11,3.06,87.31,66.65,622.17
OCTUBRE,12,1,NA,0.022,0.25,0.005,22,16,19.03,2.32,91.66,70.19,622.05
OCTUBRE,12,2,NA,0.022,0.23,0.004,13,16,18.11,2.49,97.86,72.94,621.96
