DATOS HORARIOS 2022_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
ENERO,6,20,0.0048,0.0029,2.1343,0.0368,68,30,23.98,0.62,209.36,25.59,621.05
ENERO,6,21,0.0049,0.0023,1.5758,0.0306,68,33,21.72,0.45,259,29.42,621.6
ENERO,6,22,0.0074,0.002,1.1886,0.0247,69,31,20.33,0.89,230.37,32.31,621.94
ENERO,6,23,0.0069,0.0018,0.7995,0.0207,42,37,19.16,0.52,127.54,34.19,622.45
ENERO,7,0,0.0112,0.0085,1.0842,0.0257,20,22,17.96,0.45,204.18,39.41,622.81
ENERO,7,1,0.0134,0.0038,0.5368,0.021,52,42,17.14,1.86,88.07,39.74,622.85
ENERO,7,2,0.0129,0.0025,0.3932,0.0191,39,32,15.21,1.9,100.3,46.23,623.02
ENERO,7,3,0.015,0.0024,0.3757,0.0184,29,23,14.72,1.05,107.55,49.49,622.93
ENERO,7,4,0.0229,0.0019,0.3346,0.0111,26,22,13.84,1.76,98.25,55.13,622.77
ENERO,7,5,0.0273,0.002,0.3148,NA,14,19,13.35,2.48,95.11,59.27,622.84
ENERO,7,6,0.0264,0.0022,0.318,NA,17,22,12.75,2.23,97.1,60.88,623.09
ENERO,7,7,0.0222,0.0021,0.4427,0.0132,23,15,12.23,2.06,99.41,63.72,623.47
ENERO,7,8,0.0161,0.003,0.5352,0.0195,30,24,11.77,2.32,97.09,67.78,624
ENERO,7,9,0.0227,0.0074,0.4405,0.0159,27,25,13.14,2.23,93.62,65.39,624.7
ENERO,7,10,0.0287,0.0081,0.5974,0.0136,30,29,16.36,3.05,101.72,56.62,625.01
ENERO,7,11,0.0392,0.0202,0.5325,0.0117,31,28,18.79,3.69,98.87,48.72,625.01
ENERO,7,12,0.049,0.019,0.4948,0.0086,32,25,20.85,2.93,104.07,45.31,624.6
ENERO,7,13,0.0561,0.012,0.5367,0.0111,35,26,23.15,1.25,137.57,38.76,623.88
ENERO,7,14,0.0635,0.0039,0.551,0.0091,7,31,25.21,0.63,162.17,27.18,622.88
ENERO,7,15,0.0668,0.0016,0.4485,0.0071,21,19,26.26,0.48,144.31,23.65,622.02
ENERO,7,16,0.062,0.0015,0.5089,0.0102,29,22,27.11,1.05,213.81,22.19,621.49
ENERO,7,17,0.0455,0.0008,0.4544,0.0092,15,23,27.25,1.64,248.92,18.8,621.46
ENERO,7,18,0.036,0.0011,0.7888,0.0219,27,14,26.64,0.53,268.52,20.23,621.67
ENERO,7,19,0.0197,0.0019,1.3428,0.0337,44,23,24.34,0.45,166.64,35.85,621.93
ENERO,7,20,0.0089,0.0039,1.9978,0.0399,53,29,22.81,0.45,184.99,43.32,622.37
ENERO,7,21,0.0246,0.0036,1.3882,0.0343,42,48,20.98,0.45,169.27,47.33,622.96
ENERO,7,22,0.0109,0.0034,1.4395,NA,73,64,19.76,0.45,116.71,51.73,623.43
ENERO,7,23,0.0559,0.0042,1.5487,NA,69,52,19.01,0.45,121.57,57.99,623.74
ENERO,8,0,0.0329,0.0045,1.2284,0.0268,67,64,18.3,0.45,95.04,61.54,623.7
ENERO,8,1,0.0189,0.0174,0.495,0.0147,62,50,17.39,0.81,104.19,62.8,623.87
ENERO,8,2,0.0185,0.0136,0.5713,0.0187,56,41,17.1,0.45,172.37,62.52,623.89
ENERO,8,3,0.0069,0.0109,0.6498,0.0237,54,43,15.88,0.45,295.58,65.11,623.84
ENERO,8,4,0.004,0.0097,0.647,0.0241,50,41,15.22,0.45,275.76,67.58,623.67
ENERO,8,5,NA,0.008,0.6013,0.0235,52,39,14.31,0.45,270.17,69.77,623.84
ENERO,8,6,NA,0.0051,0.6669,0.0214,57,48,13.84,0.45,136.03,70.78,624.26
ENERO,8,7,0.0449,0.0117,0.8846,0.0256,85,49,13.53,0.45,107.25,71.74,624.91
ENERO,8,8,0.0552,0.0098,1.1246,NA,159,83,13.42,0.45,63.31,71.43,625.43
ENERO,8,9,0.0071,0.0083,1.0577,NA,73,73,14.52,0.45,103.63,67.48,626.18
ENERO,8,10,0.0179,0.0148,0.7115,NA,72,67,17.54,0.62,104.87,59.06,626.44
ENERO,8,11,0.0335,0.0102,0.7121,NA,51,56,20.33,0.58,176.5,53.37,626.55
ENERO,8,12,0.0414,0.0055,0.7582,NA,47,53,21.67,0.61,231.02,48.78,626.09
ENERO,8,13,0.0488,0.0044,0.5439,NA,37,38,23.3,1.05,231.34,42.06,625.45
ENERO,8,14,0.0408,0.0021,0.5459,NA,28,34,24.28,2.4,244.57,34.11,624.64
ENERO,8,15,0.0488,0.0015,0.4148,NA,20,16,25.13,2.16,255.47,30.85,623.86
ENERO,8,16,0.0496,0.0012,0.4615,NA,21,24,25.52,2.49,277.14,27.76,623.43
ENERO,8,17,0.0475,0.0011,0.4039,NA,25,25,25.63,2.06,277.89,25.63,623.32
ENERO,8,18,0.0443,0.0009,0.4471,NA,24,25,25.32,1.96,284.54,26.34,623.59
ENERO,8,19,0.0166,0.0015,1.2654,NA,39,22,23.66,0.56,312.15,30.4,623.93
ENERO,8,20,0.0059,0.0021,1.529,NA,46,36,22.17,0.45,240.19,34.06,624.37
ENERO,8,21,0.0047,0.0035,2.5456,NA,65,32,20.92,0.46,139.4,36.62,625.03
ENERO,8,22,0.0036,0.005,3.6029,NA,113,52,20.12,0.45,231.57,39.42,625.63
ENERO,8,23,0.0023,0.0029,1.5043,NA,98,60,17.27,0.64,280.83,44.67,625.95
ENERO,9,0,NA,0.0029,1.5324,NA,89,44,16.61,0.45,237.88,45.4,626.12
ENERO,9,1,0.0037,0.0044,0.7189,NA,81,45,15.71,1.22,109.32,50.78,626.2
ENERO,9,2,0.0063,0.0026,0.7681,NA,57,36,15.08,0.45,136.3,53.01,626.11
ENERO,9,3,0.0044,0.0075,0.8084,NA,59,32,14.18,0.45,253.45,54.81,625.88
ENERO,9,4,0.025,0.0048,0.6649,NA,59,36,13.12,0.45,119.2,55.81,625.69
ENERO,9,5,0.0161,0.0038,0.5023,NA,62,44,13.11,0.45,138.79,53.9,625.73
ENERO,9,6,0.0048,0.005,0.6871,NA,63,35,11.14,0.45,275.1,60.5,625.97
ENERO,9,7,NA,0.0045,0.6694,NA,84,47,10,0.45,168.89,63.25,626.47
ENERO,9,8,0.001,0.0066,1.2048,NA,66,47,10.95,0.45,246.4,60.87,627.04
ENERO,9,9,0.0041,0.0053,1.15,NA,72,52,12.4,0.45,243.77,57.31,627.64
ENERO,9,10,0.0119,0.0103,1.123,NA,81,51,15.82,0.45,169.49,49.67,627.98
ENERO,9,11,0.0295,0.1051,1.0141,NA,87,66,19.19,0.5,160.56,43.07,627.96
ENERO,9,12,0.0532,0.0159,0.6678,NA,78,82,21.33,0.56,203.45,36.85,627.47
ENERO,9,13,0.0593,0.0141,0.5762,NA,49,50,23.53,0.66,242.33,30.61,626.71
ENERO,9,14,0.0611,0.0039,0.377,NA,33,42,25.06,0.82,223.81,23.2,625.69
ENERO,9,15,0.0644,0.0053,0.5433,NA,25,22,26.41,0.95,205.3,20.7,624.89
ENERO,9,16,0.0703,0.0085,0.5204,NA,28,27,27.13,0.63,192.64,18.5,624.45
ENERO,9,17,0.0695,0.0144,0.6954,NA,34,28,27.17,0.98,209.09,18.47,624.19
ENERO,9,18,0.0674,0.0152,0.7595,NA,40,36,26.78,0.56,182.68,19.4,624.18
ENERO,9,19,0.0258,0.0091,1.4381,NA,53,39,24.47,0.88,238.65,22.64,624.55
