DATOS HORARIOS 2022_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
DICIEMBRE,2,10,0.015,0.035,0.86,0.015,23,14,NA,18.03,156.00,62.01,627.86
DICIEMBRE,2,11,0.024,0.056,0.86,0.012,27,17,NA,19.88,184.38,56.85,627.54
DICIEMBRE,2,12,0.039,0.060,1.20,0.007,19,22,NA,22.08,179.16,50.78,627.02
DICIEMBRE,2,13,0.045,0.050,0.92,0.012,23,18,NA,23.33,241.76,47.94,626.18
DICIEMBRE,2,14,0.054,0.034,0.87,0.011,28,21,NA,25.22,194.98,43.05,625.14
DICIEMBRE,2,15,0.057,0.011,0.52,0.006,20,21,NA,26.47,170.10,39.46,624.47
DICIEMBRE,2,16,0.054,0.007,0.62,0.008,17,17,NA,27.30,219.85,36.63,623.97
DICIEMBRE,2,17,0.055,0.011,0.64,0.011,24,18,NA,27.67,217.59,35.09,623.84
DICIEMBRE,2,18,0.048,0.004,0.66,0.013,31,20,NA,26.73,195.00,36.56,624.18
DICIEMBRE,2,19,0.032,0.002,0.72,0.017,26,16,NA,25.29,99.91,35.58,624.69
DICIEMBRE,2,20,0.029,0.002,0.44,0.008,25,15,NA,23.24,56.82,38.93,625.34
DICIEMBRE,2,21,0.027,0.001,0.31,0.006,10,9,NA,21.59,62.76,39.88,625.95
DICIEMBRE,2,22,0.023,0.049,0.81,0.007,11,5,NA,20.42,85.89,46.01,626.47
DICIEMBRE,2,23,0.021,0.070,1.58,0.009,18,4,NA,19.43,66.38,52.33,627.02
DICIEMBRE,3,0,0.021,0.076,0.74,0.007,11,8,NA,18.81,61.75,55.76,627.37
DICIEMBRE,3,1,0.025,0.007,0.29,0.003,10,12,NA,17.61,56.31,60.50,627.49
DICIEMBRE,3,2,0.019,0.049,0.41,0.006,3,6,NA,16.71,90.90,65.16,627.52
DICIEMBRE,3,3,0.021,0.145,0.99,0.008,11,5,NA,17.01,82.87,65.07,627.39
DICIEMBRE,3,4,0.017,0.078,0.40,0.007,10,9,NA,15.57,96.34,70.64,627.31
DICIEMBRE,3,5,0.019,0.143,0.52,0.007,10,13,NA,15.58,85.48,70.91,627.17
DICIEMBRE,3,6,0.019,0.200,0.74,0.007,8,14,NA,15.65,73.80,71.67,627.34
DICIEMBRE,3,7,0.014,0.029,0.51,0.009,10,19,NA,14.73,77.57,74.27,627.87
DICIEMBRE,3,8,0.011,0.036,0.48,0.011,12,2,NA,14.17,101.76,76.55,628.17
DICIEMBRE,3,9,0.017,0.102,0.43,0.007,19,20,NA,16.46,87.60,69.44,628.54
DICIEMBRE,3,10,0.026,0.075,0.27,0.002,7,15,NA,18.63,77.88,61.84,628.72
DICIEMBRE,3,11,0.028,0.069,0.45,0.003,9,12,NA,20.18,74.23,56.80,628.67
DICIEMBRE,3,12,0.033,0.087,0.67,0.003,16,12,NA,21.39,68.92,53.32,628.14
DICIEMBRE,3,13,0.036,0.064,0.35,0.003,15,13,NA,23.25,70.56,45.37,627.26
DICIEMBRE,3,14,0.038,0.070,0.33,0.004,18,13,NA,25.42,81.57,35.01,626.21
DICIEMBRE,3,15,0.042,0.066,0.41,0.005,19,20,NA,26.67,77.11,30.70,625.42
DICIEMBRE,3,16,0.043,0.084,0.35,0.004,26,24,NA,27.06,77.87,29.50,624.94
DICIEMBRE,3,17,0.041,0.118,0.40,0.005,24,17,NA,26.96,71.52,29.21,624.93
DICIEMBRE,3,18,0.032,0.013,0.40,0.003,22,15,NA,24.67,68.04,39.89,625.48
DICIEMBRE,3,19,0.026,0.004,0.33,0.002,25,15,NA,21.79,70.10,51.02,626.26
DICIEMBRE,3,20,0.024,0.003,0.34,0.003,16,13,NA,20.50,77.31,53.68,627.17
DICIEMBRE,3,21,0.027,0.075,0.78,0.003,9,10,NA,20.12,68.54,53.38,627.63
DICIEMBRE,3,22,0.029,0.259,0.46,0.004,8,8,NA,19.43,68.43,55.99,628.13
DICIEMBRE,3,23,0.027,0.234,0.93,0.004,6,8,NA,18.81,64.79,59.36,628.43
DICIEMBRE,4,0,0.025,0.017,0.55,0.003,10,8,NA,18.16,52.83,62.44,628.62
DICIEMBRE,4,1,0.024,0.144,0.77,0.005,3,8,NA,17.92,74.65,63.93,628.57
DICIEMBRE,4,2,0.025,0.263,0.60,0.005,7,11,NA,18.02,73.51,64.75,628.50
DICIEMBRE,4,3,0.022,0.150,0.73,0.006,5,19,NA,17.87,62.26,66.12,628.28
DICIEMBRE,4,4,0.022,0.016,0.52,0.004,10,12,NA,17.38,54.53,67.80,628.02
DICIEMBRE,4,5,0.021,0.058,0.43,0.004,4,12,NA,16.77,61.45,70.15,627.91
DICIEMBRE,4,6,0.019,0.063,0.51,0.005,13,9,NA,16.23,66.68,72.37,627.89
DICIEMBRE,4,7,0.024,0.113,0.44,0.003,4,10,NA,16.59,57.21,70.79,628.18
DICIEMBRE,4,8,0.020,0.149,0.41,0.006,6,11,NA,16.31,101.93,72.41,628.62
DICIEMBRE,4,9,0.017,0.072,0.54,0.009,9,11,NA,16.82,110.85,72.03,629.04
DICIEMBRE,4,10,0.022,0.091,0.34,0.004,10,14,NA,18.62,86.21,65.18,629.06
DICIEMBRE,4,11,0.031,0.072,0.59,0.002,5,13,NA,20.48,70.91,53.14,628.75
DICIEMBRE,4,12,0.038,0.036,0.70,0.002,8,10,NA,NA,66.54,36.68,628.05
DICIEMBRE,4,13,0.042,0.043,0.29,0.003,6,10,NA,NA,79.83,29.87,627.17
DICIEMBRE,4,14,0.044,0.030,0.33,0.004,9,9,NA,NA,94.76,28.47,626.10
DICIEMBRE,4,15,0.046,0.022,0.38,0.005,19,11,NA,NA,99.62,24.92,625.08
DICIEMBRE,4,16,0.047,0.033,0.34,0.005,16,13,NA,NA,92.93,21.67,624.54
DICIEMBRE,4,17,0.047,0.019,0.43,0.005,22,13,NA,NA,102.96,20.21,624.33
DICIEMBRE,4,18,0.042,0.012,0.43,0.007,22,14,NA,NA,103.28,21.33,624.34
DICIEMBRE,4,19,0.034,0.083,0.43,0.009,20,12,NA,NA,76.28,26.51,624.56
DICIEMBRE,4,20,0.024,0.004,0.42,0.008,20,10,NA,NA,64.84,41.06,625.09
DICIEMBRE,4,21,0.025,0.003,0.34,0.005,13,12,NA,NA,47.70,49.10,625.49
DICIEMBRE,4,22,0.025,0.002,0.32,0.004,10,9,NA,NA,62.03,54.58,625.83
DICIEMBRE,4,23,0.016,0.019,0.55,0.009,8,5,NA,NA,111.64,58.18,626.20
DICIEMBRE,5,0,0.021,0.012,0.38,0.009,13,6,NA,NA,103.96,62.12,626.05
DICIEMBRE,5,1,0.020,0.009,0.30,0.007,4,10,NA,NA,90.88,61.05,625.82
DICIEMBRE,5,2,0.015,0.011,0.28,0.011,9,8,NA,NA,124.41,65.60,625.64
DICIEMBRE,5,3,0.017,0.007,0.26,0.009,11,20,NA,NA,109.93,70.99,625.40
DICIEMBRE,5,4,0.019,0.036,0.28,0.007,10,11,NA,NA,103.02,73.01,625.30
DICIEMBRE,5,5,0.023,0.031,0.26,0.007,14,13,NA,NA,97.37,74.61,625.33
DICIEMBRE,5,6,0.014,0.051,0.31,0.009,17,15,NA,NA,94.23,75.70,625.50
DICIEMBRE,5,7,0.013,0.014,0.33,0.008,12,20,NA,NA,NA,77.62,625.67
DICIEMBRE,5,8,0.009,0.048,0.58,0.013,25,7,NA,11.90,88.77,77.30,626.08
DICIEMBRE,5,9,0.012,0.070,0.51,0.014,29,29,NA,13.85,100.19,70.17,626.42
DICIEMBRE,5,10,0.018,0.038,0.54,0.012,34,22,NA,16.17,116.14,64.16,626.62
DICIEMBRE,5,11,0.026,0.018,0.47,0.008,28,22,NA,18.60,123.15,58.27,626.30
DICIEMBRE,5,12,0.032,0.015,0.57,0.013,25,20,NA,21.49,173.60,47.34,625.71
DICIEMBRE,5,13,0.040,0.007,0.69,0.013,27,20,NA,23.49,246.38,38.60,624.71
DICIEMBRE,5,14,0.054,0.010,0.59,0.010,30,14,NA,25.02,241.42,30.52,623.68
DICIEMBRE,5,15,0.060,0.006,0.51,0.009,25,24,NA,26.04,284.89,22.79,622.92
DICIEMBRE,5,16,0.058,0.002,0.54,0.011,16,17,NA,26.93,270.53,21.55,622.44
DICIEMBRE,5,17,0.051,0.002,0.65,0.014,25,16,NA,27.42,252.93,21.42,622.27
DICIEMBRE,5,18,0.034,0.002,0.96,0.019,22,17,NA,27.01,299.75,17.34,622.31
DICIEMBRE,5,19,0.009,0.005,3.26,0.036,29,10,NA,24.98,269.16,23.22,622.66
DICIEMBRE,5,20,0.008,0.009,6.24,0.038,93,13,NA,22.95,238.77,30.30,622.91
DICIEMBRE,5,21,0.007,0.004,2.12,0.030,83,37,NA,20.42,97.98,33.02,623.42
DICIEMBRE,5,22,0.009,0.008,4.21,0.029,94,24,NA,19.81,183.86,36.84,623.82
DICIEMBRE,5,23,0.007,0.004,1.33,0.027,118,39,NA,17.38,243.98,40.31,624.10
DICIEMBRE,6,0,0.010,0.003,1.23,0.024,76,32,NA,16.54,99.22,44.08,624.19
DICIEMBRE,6,1,0.012,0.003,0.98,0.027,78,36,NA,16.25,104.26,44.53,624.17
DICIEMBRE,6,2,0.011,0.020,0.88,0.030,74,41,NA,15.79,99.90,45.05,624.22
DICIEMBRE,6,3,0.007,0.004,0.79,0.028,60,46,NA,14.63,112.73,47.56,624.27
DICIEMBRE,6,4,0.009,0.005,0.63,0.027,50,31,NA,14.22,113.53,48.69,624.18
DICIEMBRE,6,5,0.009,0.004,0.62,0.026,53,27,NA,13.28,115.08,52.05,624.23
DICIEMBRE,6,6,0.007,0.002,0.63,0.025,48,37,NA,12.25,119.59,54.56,624.41
DICIEMBRE,6,7,0.009,0.009,0.98,0.023,54,30,NA,12.09,120.87,56.18,624.70
DICIEMBRE,6,8,0.011,0.011,1.40,0.024,63,25,NA,12.36,104.81,56.11,625.34
DICIEMBRE,6,9,0.012,0.018,1.05,0.023,69,35,NA,14.81,114.97,53.72,625.93
DICIEMBRE,6,10,0.022,0.006,0.70,0.017,55,35,NA,17.64,122.72,50.71,626.22
DICIEMBRE,6,11,0.034,0.029,0.68,0.018,53,26,NA,20.79,157.06,44.22,626.15
DICIEMBRE,6,12,0.051,0.007,0.64,0.014,44,44,NA,22.96,224.91,39.42,625.64
DICIEMBRE,6,13,0.063,0.002,0.53,0.011,32,24,NA,25.35,226.31,31.95,624.64
DICIEMBRE,6,14,0.068,0.004,0.52,0.010,28,16,NA,26.93,205.23,25.73,623.64
DICIEMBRE,6,15,0.070,0.030,0.73,0.012,26,25,NA,27.96,173.59,20.11,622.85
DICIEMBRE,6,16,0.077,0.042,0.73,0.011,35,25,NA,28.87,193.76,15.96,622.55
DICIEMBRE,6,17,0.069,0.027,0.64,0.012,27,26,NA,28.73,186.48,13.42,622.52
DICIEMBRE,6,18,0.038,0.015,1.37,0.036,39,22,NA,28.13,230.23,15.04,622.71
DICIEMBRE,6,19,0.008,0.006,3.78,0.053,66,24,NA,25.69,220.36,20.89,623.00
DICIEMBRE,6,20,0.008,0.008,4.68,0.048,116,41,NA,23.51,223.28,26.38,623.50
DICIEMBRE,6,21,0.008,0.007,1.67,0.040,108,66,NA,21.28,288.23,30.35,624.04
DICIEMBRE,6,22,0.008,0.007,1.93,0.037,78,37,NA,19.46,248.00,35.04,624.47
DICIEMBRE,6,23,0.014,0.010,1.34,0.035,91,34,NA,18.67,136.72,36.78,624.90
DICIEMBRE,7,0,0.013,0.004,0.82,0.029,95,50,NA,18.56,141.79,41.13,625.41
DICIEMBRE,7,1,0.018,0.006,0.61,0.019,63,37,NA,17.48,88.42,51.75,625.55
DICIEMBRE,7,2,0.008,0.017,0.71,0.028,65,41,NA,16.05,182.20,46.71,625.51
DICIEMBRE,7,3,0.007,0.009,0.69,0.028,54,38,NA,15.69,142.84,46.69,625.52
DICIEMBRE,7,4,0.007,0.003,0.62,0.026,55,39,NA,15.16,175.64,47.28,625.52
DICIEMBRE,7,5,0.007,0.003,0.54,0.021,45,34,NA,13.58,132.24,51.19,625.74
DICIEMBRE,7,6,0.008,0.004,0.58,0.021,38,24,NA,13.52,129.00,51.73,625.94
DICIEMBRE,7,7,0.007,0.015,0.80,0.022,41,23,NA,13.33,101.16,51.05,626.36
DICIEMBRE,7,8,0.011,0.008,1.43,0.022,57,22,NA,13.17,106.54,51.33,626.78
DICIEMBRE,7,9,0.016,0.010,1.22,0.021,75,30,NA,15.05,105.94,47.81,627.34
DICIEMBRE,7,10,0.018,0.028,0.71,0.020,65,37,NA,18.13,114.20,48.88,627.54
DICIEMBRE,7,11,0.032,0.026,0.65,0.019,65,31,NA,20.57,170.33,52.89,627.47
DICIEMBRE,7,12,0.048,0.028,0.67,0.017,42,41,NA,22.53,201.18,47.96,626.89
DICIEMBRE,7,13,0.064,0.052,0.74,0.018,54,35,NA,24.81,170.52,40.08,625.96
DICIEMBRE,7,14,0.081,0.081,0.79,0.018,71,46,NA,26.24,201.73,33.37,625.08
DICIEMBRE,7,15,0.064,0.016,0.51,0.010,50,53,NA,27.83,162.98,20.07,624.45
DICIEMBRE,7,16,0.055,0.019,0.42,0.009,25,26,NA,28.54,103.54,15.62,624.08
DICIEMBRE,7,17,0.054,0.010,0.50,0.012,27,17,NA,28.64,122.32,16.12,623.84
DICIEMBRE,7,18,0.056,0.033,0.57,0.015,35,20,NA,27.84,111.26,19.70,623.97
DICIEMBRE,7,19,0.020,0.080,1.94,0.048,46,18,NA,25.91,125.67,24.24,624.20
DICIEMBRE,7,20,0.032,0.006,0.57,0.020,57,25,NA,23.89,60.81,29.64,625.00
DICIEMBRE,7,21,0.032,0.004,0.35,0.008,31,26,NA,22.39,51.68,38.61,625.48
DICIEMBRE,7,22,0.035,0.003,0.30,0.005,23,20,NA,20.97,61.58,43.51,626.05
DICIEMBRE,7,23,0.026,0.015,0.38,0.011,27,31,NA,19.05,111.58,49.98,626.53
DICIEMBRE,8,0,0.023,0.081,0.29,0.011,40,27,NA,18.32,95.43,53.34,626.73
DICIEMBRE,8,1,0.028,0.302,0.36,0.010,31,44,NA,17.03,78.95,57.07,626.85
DICIEMBRE,8,2,0.027,0.141,0.31,0.008,24,21,NA,15.85,75.79,61.06,626.88
DICIEMBRE,8,3,0.027,NA,1.26,0.007,22,27,NA,15.04,65.14,64.25,626.72
DICIEMBRE,8,4,0.019,0.104,1.46,0.013,24,22,NA,15.02,63.02,63.53,626.73
DICIEMBRE,8,5,0.016,0.050,0.62,0.013,18,20,NA,14.12,66.90,66.25,626.74
DICIEMBRE,8,6,0.018,0.044,0.28,0.007,18,22,NA,12.68,81.29,72.00,626.94
DICIEMBRE,8,7,0.013,0.041,0.41,0.011,25,21,NA,12.25,92.70,73.17,627.07
DICIEMBRE,8,8,0.013,0.058,0.45,0.013,29,28,NA,12.48,82.53,72.96,627.47
DICIEMBRE,8,9,0.019,0.137,0.39,0.010,26,36,NA,13.81,78.37,68.04,627.83
DICIEMBRE,8,10,0.023,0.134,0.39,0.007,35,38,NA,15.89,89.17,60.37,627.96
DICIEMBRE,8,11,0.027,0.071,0.40,0.007,44,32,NA,17.65,94.57,54.88,627.74
DICIEMBRE,8,12,0.032,0.047,0.44,0.008,43,29,NA,19.62,105.26,47.40,627.25
DICIEMBRE,8,13,0.039,0.041,0.41,0.008,35,37,NA,21.77,103.96,40.31,626.39
DICIEMBRE,8,14,0.048,0.078,0.63,0.011,42,33,NA,23.64,162.09,32.72,625.42
DICIEMBRE,8,15,0.052,0.072,0.89,0.015,37,43,NA,25.16,195.86,26.70,624.65
DICIEMBRE,8,16,0.054,0.048,0.94,0.016,42,42,NA,25.75,164.72,24.74,624.08
DICIEMBRE,8,17,0.056,0.027,0.68,0.014,42,30,NA,25.81,160.01,21.44,623.84
DICIEMBRE,8,18,0.034,0.005,0.96,0.026,43,33,NA,25.37,190.96,18.52,623.89
DICIEMBRE,8,19,0.009,0.005,3.16,0.045,55,27,NA,23.66,236.07,21.02,624.27
DICIEMBRE,8,20,0.008,0.008,4.02,0.042,80,32,NA,21.77,205.36,26.41,624.65
DICIEMBRE,8,21,0.015,0.007,1.29,0.028,91,36,NA,19.79,58.20,32.78,624.96
DICIEMBRE,8,22,0.022,0.037,0.59,0.011,48,31,NA,18.85,64.20,46.18,625.41
DICIEMBRE,8,23,0.021,0.082,0.36,0.011,36,23,NA,18.06,79.77,52.37,625.76
DICIEMBRE,9,0,0.027,0.074,0.41,0.007,21,31,NA,17.41,64.96,55.14,625.97
DICIEMBRE,9,1,0.026,0.041,0.63,0.007,17,21,NA,17.23,53.86,56.95,625.89
DICIEMBRE,9,2,0.022,0.110,0.38,0.008,22,14,NA,16.22,87.82,62.71,625.69
DICIEMBRE,9,3,0.021,0.083,0.31,0.009,25,25,NA,15.16,93.59,66.54,625.59
DICIEMBRE,9,4,0.018,0.042,0.32,0.009,22,21,NA,14.27,127.48,69.36,625.54
DICIEMBRE,9,5,0.026,0.017,0.32,0.009,22,20,NA,13.19,120.54,73.39,625.40
DICIEMBRE,9,6,0.018,0.012,0.35,0.010,18,21,NA,12.48,111.94,75.59,625.51
DICIEMBRE,9,7,0.014,0.024,0.48,0.013,27,23,NA,12.31,101.51,76.69,625.60
DICIEMBRE,9,8,0.009,0.047,0.64,0.016,36,26,NA,12.40,97.68,76.61,625.93
DICIEMBRE,9,9,0.013,0.102,0.70,0.014,38,38,NA,13.87,93.12,71.98,626.34
DICIEMBRE,9,10,0.030,0.151,0.51,0.004,30,34,NA,16.29,74.03,64.95,626.71
DICIEMBRE,9,11,0.034,0.111,0.42,0.004,22,20,NA,17.73,64.73,60.30,626.67
DICIEMBRE,9,12,0.040,0.068,0.68,0.002,21,23,NA,19.91,76.65,52.84,626.06
DICIEMBRE,9,13,0.044,0.050,0.83,0.005,21,18,NA,22.12,93.87,45.50,625.25
DICIEMBRE,9,14,0.048,0.025,0.72,0.005,28,22,NA,23.99,172.30,39.27,624.31
DICIEMBRE,9,15,0.053,0.029,0.89,0.010,29,22,NA,24.81,217.81,36.16,623.39
DICIEMBRE,9,16,0.054,0.023,0.82,0.012,34,30,NA,26.06,241.35,31.49,622.91
DICIEMBRE,9,17,0.050,0.005,0.74,0.014,32,26,NA,25.94,227.24,30.76,622.76
DICIEMBRE,9,18,0.040,0.004,1.12,0.028,42,26,NA,25.34,243.63,30.81,622.95
DICIEMBRE,9,19,0.015,0.003,1.96,0.048,57,22,NA,23.63,267.10,32.06,623.12
DICIEMBRE,9,20,0.009,0.004,2.33,0.048,84,32,NA,21.98,286.03,34.27,623.52
DICIEMBRE,9,21,0.008,0.004,1.59,0.041,86,37,NA,20.11,118.64,39.19,623.97
DICIEMBRE,9,22,0.018,0.003,0.60,0.016,68,38,NA,19.28,51.24,45.24,624.40
DICIEMBRE,9,23,0.020,0.128,0.49,0.012,26,18,NA,19.15,82.91,50.28,624.77
DICIEMBRE,10,0,0.018,0.133,0.47,0.010,24,23,NA,18.24,80.13,54.47,624.87
DICIEMBRE,10,1,0.026,0.013,0.30,0.004,22,23,NA,17.47,50.59,54.85,624.87
DICIEMBRE,10,2,0.022,0.033,0.56,0.007,16,5,NA,16.70,96.30,59.45,624.76
DICIEMBRE,10,3,0.016,0.017,0.34,0.008,18,21,NA,14.92,125.87,65.19,624.75
DICIEMBRE,10,4,0.017,0.033,0.31,0.008,21,15,NA,13.99,90.20,69.27,624.66
DICIEMBRE,10,5,0.010,0.040,0.34,0.014,25,24,NA,13.67,94.63,71.80,624.63
DICIEMBRE,10,6,0.015,0.013,0.36,0.008,21,25,NA,12.93,95.72,74.46,624.66
DICIEMBRE,10,7,0.011,0.027,0.44,0.010,21,16,NA,12.67,86.60,76.32,624.91
DICIEMBRE,10,8,0.008,0.018,0.85,0.015,29,20,NA,12.24,107.62,76.73,625.37
DICIEMBRE,10,9,0.015,0.015,0.74,0.013,34,24,NA,13.16,111.67,73.30,625.88
DICIEMBRE,10,10,0.015,0.033,0.59,0.012,45,28,NA,15.88,116.60,66.37,626.26
DICIEMBRE,10,11,0.025,0.037,0.48,0.007,50,38,NA,18.69,117.68,58.70,626.27
DICIEMBRE,10,12,0.036,0.066,0.65,0.014,48,30,NA,20.89,224.94,51.16,625.72
DICIEMBRE,10,13,0.053,0.025,0.65,0.014,49,42,NA,23.08,178.82,41.61,624.87
DICIEMBRE,10,14,0.060,0.006,0.58,0.012,44,31,NA,24.69,197.92,34.38,623.93
DICIEMBRE,10,15,0.064,0.009,0.67,0.014,33,31,NA,25.60,230.21,29.33,623.12
DICIEMBRE,10,16,0.066,0.005,0.61,0.013,40,30,NA,26.27,238.98,24.83,622.79
DICIEMBRE,10,17,0.062,0.004,0.70,0.015,41,25,NA,26.24,245.33,24.44,622.77
DICIEMBRE,10,18,0.050,0.004,0.89,0.023,45,29,NA,25.68,236.58,26.38,622.85
DICIEMBRE,10,19,0.013,0.004,2.21,0.049,54,30,NA,24.21,213.97,28.87,623.21
DICIEMBRE,10,20,0.008,0.005,2.94,0.051,91,37,NA,22.70,199.85,31.85,623.49
DICIEMBRE,10,21,0.007,0.005,2.25,0.044,110,49,NA,20.62,253.86,38.31,623.92
DICIEMBRE,10,22,0.008,0.004,1.82,0.036,106,52,NA,19.24,249.69,42.31,624.41
DICIEMBRE,10,23,0.008,0.004,2.17,0.038,113,56,NA,18.92,169.64,44.04,624.77
DICIEMBRE,11,0,0.014,0.003,1.53,0.030,107,55,NA,18.67,214.59,45.87,624.92
DICIEMBRE,11,1,0.014,0.002,1.12,0.025,65,44,NA,17.34,189.51,48.98,624.89
DICIEMBRE,11,2,0.007,0.006,1.37,0.029,97,48,NA,16.17,52.77,52.42,624.97
DICIEMBRE,11,3,0.009,0.004,1.24,0.028,87,60,NA,15.73,140.07,54.98,624.80
DICIEMBRE,11,4,0.008,0.005,1.78,0.027,87,51,NA,15.10,167.21,56.77,624.68
DICIEMBRE,11,5,0.019,0.009,0.79,0.025,84,53,NA,13.99,108.73,58.24,624.62
DICIEMBRE,11,6,0.015,0.016,0.60,0.022,63,48,NA,13.72,105.42,56.49,624.65
DICIEMBRE,11,7,0.018,0.006,0.62,0.019,49,37,NA,13.07,113.94,57.66,624.88
DICIEMBRE,11,8,0.009,0.006,0.93,0.023,54,35,NA,12.48,202.46,59.27,625.28
DICIEMBRE,11,9,0.009,0.006,1.39,0.025,66,43,NA,14.14,206.06,56.06,625.76
DICIEMBRE,11,10,0.025,0.018,1.03,0.025,68,48,NA,17.54,189.88,47.91,626.02
DICIEMBRE,11,11,0.043,0.007,0.83,0.016,64,57,NA,19.81,228.92,46.80,625.84
DICIEMBRE,11,12,0.058,0.003,0.58,0.010,44,40,NA,21.34,248.43,43.16,625.32
DICIEMBRE,11,13,0.066,0.002,0.62,0.010,41,37,NA,23.11,230.54,37.49,624.50
DICIEMBRE,11,14,0.068,0.002,0.49,0.008,35,32,NA,25.22,240.16,29.85,623.64
DICIEMBRE,11,15,0.067,0.002,0.47,0.008,28,31,NA,26.12,191.57,23.35,622.94
DICIEMBRE,11,16,0.062,0.001,0.51,0.008,28,27,NA,26.87,200.53,18.74,622.61
DICIEMBRE,11,17,0.056,0.001,0.54,0.009,24,21,NA,26.95,226.86,16.87,622.49
DICIEMBRE,11,18,0.048,0.001,0.70,0.016,32,22,NA,26.08,234.72,18.02,622.53
DICIEMBRE,11,19,0.015,0.002,1.92,0.041,44,18,NA,24.27,218.81,21.80,622.64
DICIEMBRE,11,20,0.007,0.003,2.59,0.044,78,37,NA,22.42,200.03,25.55,622.81
DICIEMBRE,11,21,0.008,0.003,2.09,0.041,88,40,NA,20.14,251.54,32.59,623.29
