DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
ABR,8,8,15.49,56.97416667,6.183043478,10.565,NA
ABR,8,9,16.01,57.29666667,6.165652174,9.30875,NA
ABR,8,10,6.67,56.50083333,5.949166667,9.99875,NA
ABR,8,11,4.03,56.25708333,5.82,11.7175,NA
ABR,8,12,4.05,57.09625,5.91173913,14.13,NA
ABR,8,13,3.64,57.48208333,5.992272727,17.74375,NA
ABR,8,14,2.86,54.57875,6.055238095,21.7275,NA
ABR,8,15,2.61,55.02833333,5.827619048,26.22875,NA
ABR,8,16,1.55,55.02833333,5.827619048,30.0525,NA
ABR,8,17,1.74,55.02833333,5.827619048,33.59625,NA
ABR,8,18,2.68,55.02833333,5.827619048,35.67375,NA
ABR,8,19,5.36,55.02833333,5.827619048,36.63375,NA
ABR,8,20,15.23,55.02833333,5.827619048,35.725,NA
ABR,8,21,21.19,55.02833333,5.827619048,32.97,NA
ABR,8,22,23.18,55.02833333,5.827619048,30.10375,NA
ABR,8,23,9.49,55.02833333,5.827619048,28.51,NA
ABR,9,0,8.29,55.02833333,5.827619048,26.6775,NA
ABR,9,1,NA,54.30956522,5.84,25.04428571,NA
ABR,9,2,NA,54.85090909,5.995789474,22.74666667,NA
ABR,9,3,NA,55.14666667,6.155,NA,NA
ABR,9,4,NA,55.57,NA,NA,NA
ABR,9,5,NA,56.21894737,NA,NA,NA
ABR,9,6,NA,55.99222222,NA,NA,NA
ABR,9,7,NA,NA,NA,NA,NA
ABR,9,8,NA,NA,NA,NA,NA
ABR,9,9,NA,NA,NA,NA,NA
ABR,9,10,NA,NA,NA,NA,NA
ABR,9,11,8.81,NA,NA,NA,NA
ABR,9,12,4.36,NA,NA,NA,NA
ABR,9,13,3.3,NA,NA,NA,NA
ABR,9,14,2.4,NA,NA,NA,NA
ABR,9,15,2.76,NA,NA,NA,NA
ABR,9,16,1.94,NA,NA,25.25833333,NA
ABR,9,17,2.94,NA,NA,25.58428571,NA
ABR,9,18,3.69,NA,NA,25.82625,NA
ABR,9,19,8.04,NA,NA,26.10375,NA
ABR,9,20,17.7,NA,NA,25.25125,NA
