DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
MAY,5,14,NA,30.54125,10.28291667,21.44125,NA
MAY,5,15,NA,28.95541667,10.05166667,23.93,NA
MAY,5,16,NA,27.93416667,10.03666667,26.45,NA
MAY,5,17,NA,35.69458333,10.06666667,27.4525,NA
MAY,5,18,NA,35.70666667,9.46125,27.44,NA
MAY,5,19,NA,35.15041667,10.80916667,26.60375,NA
MAY,5,20,NA,32.33291667,11.77708333,25.165,NA
MAY,5,21,NA,31.97666667,13.3325,23.26375,NA
MAY,5,22,NA,31.32333333,14.70291667,21.2675,NA
MAY,5,23,NA,30.385,14.89958333,19.295,NA
MAY,6,0,NA,30.10333333,15.00666667,17.8075,NA
MAY,6,1,NA,29.66958333,16.10041667,16.6525,NA
MAY,6,2,NA,29.6075,18.0075,15.56125,NA
MAY,6,3,NA,29.33791667,19.73625,15.01,NA
MAY,6,4,NA,28.63916667,21.62041667,14.69375,NA
MAY,6,5,NA,29.35625,23.16541667,14.65,NA
MAY,6,6,NA,29.23791667,23.13458333,14.9425,NA
MAY,6,7,NA,28.89083333,22.75458333,14.79,NA
MAY,6,8,NA,28.5975,22.55,14.25375,NA
MAY,6,9,NA,28.06875,22.06208333,14.3025,NA
MAY,6,10,NA,28.07,21.82958333,14.885,NA
MAY,6,11,NA,27.94375,21.63041667,15.86,NA
MAY,6,12,NA,27.66791667,21.45291667,17.5775,NA
MAY,6,13,NA,27.70833333,21.27583333,19.6875,NA
MAY,6,14,NA,27.49333333,22.00565217,21.85375,NA
MAY,6,15,NA,27.4925,22.81636364,24.18875,NA
MAY,6,16,NA,27.705,24.61045455,25.80375,NA
MAY,6,17,NA,18.93666667,24.83136364,26.845,NA
MAY,6,18,NA,17.33083333,27.40590909,27.33875,NA
MAY,6,19,NA,17.30375,26.84272727,27.095,NA
MAY,6,20,NA,17.685,25.37136364,25.9225,NA
MAY,6,21,NA,17.8825,23.33318182,24.08125,NA
MAY,6,22,NA,17.66875,23.58227273,21.745,NA
MAY,6,23,NA,17.68625,23.375,19.38875,NA
MAY,7,0,NA,17.51958333,23.24227273,17.785,NA
MAY,7,1,NA,17.38666667,22.07545455,16.34,NA
MAY,7,2,NA,17.01458333,19.97181818,15.04375,NA
MAY,7,3,NA,16.76291667,17.975,13.91375,NA
MAY,7,4,NA,16.49958333,15.86590909,13.015,NA
MAY,7,5,NA,16.16541667,14.17772727,12.39875,NA
MAY,7,6,NA,16.22541667,13.65954545,11.835,NA
MAY,7,7,NA,16.17666667,13.755,11.11875,NA
MAY,7,8,NA,16.45666667,13.82727273,10.99875,NA
MAY,7,9,NA,16.765,13.89136364,11.41875,NA
MAY,7,10,NA,16.80583333,13.96909091,12.1925,NA
MAY,7,11,NA,16.96916667,14.04681818,13.35125,NA
MAY,7,12,NA,17.08125,14.11772727,14.8575,NA
MAY,7,13,NA,17.4125,14.19272727,16.42875,NA
MAY,7,14,NA,17.86041667,13.66347826,18.1375,NA
MAY,7,15,NA,17.75875,13.77458333,20.07125,NA
MAY,7,16,NA,17.80333333,12.175,21.40625,NA
MAY,7,17,NA,17.5025,10.95375,22.05625,NA
MAY,7,18,NA,17.64875,7.77,22.21125,NA
MAY,7,19,NA,17.22791667,7.109166667,21.925,NA
MAY,7,20,NA,16.93958333,7.37125,21.26,NA
MAY,7,21,NA,16.63125,7.421666667,20.35375,NA
MAY,7,22,NA,16.94333333,5.794166667,19.26375,NA
