DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
FEB,15,4,6.52,33.33791667,24.71565217,8.97,NA
FEB,15,5,7.15,34.12166667,24.64130435,8.4125,NA
FEB,15,6,10.12,34.29916667,24.39695652,7.74875,NA
FEB,15,7,12.18,34.925,24.20434783,6.9275,NA
FEB,15,8,13.45,35.59416667,23.84304348,6.0175,NA
FEB,15,9,9.61,35.68208333,23.16217391,5.39625,NA
FEB,15,10,5.37,36.13291667,22.07043478,5.3325,NA
FEB,15,11,4.22,37.00166667,21.61391304,5.74875,NA
FEB,15,12,3.68,37.45291667,21.08478261,6.71,NA
FEB,15,13,3.57,37.36416667,20.36,8.6375,NA
FEB,15,14,5.18,35.25583333,19.94583333,11.36625,NA
FEB,15,15,4.19,35.54416667,19.75791667,14.445,NA
FEB,15,16,4.82,34.69375,19.06458333,17.99,NA
FEB,15,17,4.79,33.70208333,15.67666667,21.35125,NA
FEB,15,18,6.34,33.72041667,14.015,24.25625,NA
FEB,15,19,14.06,33.86041667,12.49666667,26.19,NA
FEB,15,20,34.12,33.58291667,11.67875,25.92875,NA
FEB,15,21,19.52,33.75625,12.52583333,24.6525,NA
FEB,15,22,14.72,34.01791667,12.20208333,22.55,NA
FEB,15,23,14.88,34.33083333,14.68291667,20.46375,NA
FEB,16,0,8.53,34.39083333,14.9725,18.19875,NA
FEB,16,1,7.54,33.67958333,14.29833333,15.76625,NA
FEB,16,2,15.21,33.54083333,13.42416667,12.6775,NA
FEB,16,3,17.79,33.5125,12.73166667,9.8225,NA
FEB,16,4,17.39,33.59666667,12.40583333,8.57875,NA
FEB,16,5,20.7,33.53375,12.63583333,7.18,NA
FEB,16,6,18.76,33.98416667,12.73708333,6.15125,NA
FEB,16,7,19.36,34.16083333,12.74625,5.12375,NA
FEB,16,8,23.51,34.70625,13.31,3.70625,NA
FEB,16,9,18.31,36.82583333,13.62333333,2.78125,NA
FEB,16,10,14.95,38.0375,13.805,2.985,NA
FEB,16,11,8.3,38.10208333,13.81291667,4.4175,NA
FEB,16,12,6.29,38.29333333,13.81625,6.63,NA
FEB,16,13,4.44,38.71041667,14.12958333,9.7525,NA
FEB,16,14,4.25,38.4375,14.13,13.09,NA
FEB,16,15,3.51,38.25,13.92,16.66625,NA
FEB,16,16,4.68,38.07625,13.18041667,20.49625,NA
FEB,16,17,5.33,37.64541667,13.08,23.95125,NA
FEB,16,18,6.63,37.11291667,13.2275,26.74625,NA
FEB,16,19,22.75,36.72541667,13.81416667,27.86875,NA
FEB,16,20,49.38,38.43958333,13.67291667,25.6175,NA
FEB,16,21,51.06,41.3925,12.66875,22.51125,NA
FEB,16,22,45.6,45.965,12.98916667,19.15,NA
