DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
AGO,15,11,3.81,23.0475,4.9675,NA,NA
AGO,15,12,3.69,22.64791667,4.957916667,NA,NA
AGO,15,13,4.4,22.3175,4.9575,NA,NA
AGO,15,14,4.16,22.75541667,4.945,23.65,NA
AGO,15,15,4.76,23.12208333,4.940416667,25.97857143,NA
AGO,15,16,8.25,24.29291667,4.987083333,28.27875,NA
AGO,15,17,7.03,25.21291667,5.042916667,33.65125,NA
AGO,15,18,5.36,25.51208333,5.065833333,37.61125,NA
AGO,15,19,9.5,26.605,5.09625,39.09125,NA
AGO,15,20,10.32,27.61458333,5.108333333,39.13,NA
AGO,15,21,8.14,27.57833333,5.083333333,38.32875,NA
AGO,15,22,NA,27.63041667,5.030869565,36.34125,NA
AGO,15,23,5.82,27.49,4.942173913,34.38375,NA
AGO,16,0,9.42,26.70166667,4.915652174,31.81375,NA
AGO,16,1,3.18,25.93333333,4.896086957,28.89,NA
AGO,16,2,3.29,25.05041667,4.910869565,26.05,NA
AGO,16,3,3.62,24.76208333,4.922608696,24.26625,NA
AGO,16,4,3.68,24.05583333,4.895217391,23.39,NA
AGO,16,5,6.53,23.19916667,4.859130435,22.54375,NA
AGO,16,6,9.77,22.385,4.831304348,21.94875,NA
AGO,16,7,18.82,21.84083333,4.814782609,19.97125,NA
AGO,16,8,18.42,21.58541667,4.799565217,17.86625,NA
AGO,16,9,19.58,21.16458333,4.826521739,15.8475,NA
AGO,16,10,16.24,22.61291667,4.975652174,14.5725,NA
AGO,16,11,6.82,23.24208333,5.063478261,14.96,NA
AGO,16,12,3.92,23.77583333,5.079565217,15.94375,NA
AGO,16,13,3.36,23.81541667,5.079565217,17.73375,NA
AGO,16,14,3.8,23.4,5.106956522,19.965,NA
AGO,16,15,1.92,23.07833333,5.12826087,23.46,NA
AGO,16,16,3.07,22.00875,5.217391304,27.0075,NA
AGO,16,17,6.44,20.86708333,5.282608696,30.02625,NA
AGO,16,18,12.88,20.22,5.461304348,31.10625,NA
AGO,16,19,12.94,19.91041667,5.74,30.47125,NA
AGO,16,20,14.3,19.79625,6.057826087,28.93375,NA
AGO,16,21,14.19,20.1125,6.449565217,26.63125,NA
AGO,16,22,7.54,19.83291667,6.672916667,24.80125,NA
AGO,16,23,8.28,19.4125,6.924166667,22.6725,NA
AGO,17,0,13.25,19.46125,7.094166667,20.065,NA
AGO,17,1,13.54,20.12666667,7.245,17.2675,NA
AGO,17,2,21.87,20.68291667,7.375,15.19125,NA
AGO,17,3,23.36,21.26458333,7.433333333,12.80375,NA
AGO,17,4,23.8,21.70916667,7.502916667,12.20285714,NA
AGO,17,5,22.1,22.20958333,7.603333333,11.72666667,NA
AGO,17,6,23.53,22.63708333,7.752916667,NA,NA
AGO,17,7,21.96,22.64958333,7.832083333,NA,NA
AGO,17,8,17.62,22.87208333,8.064166667,NA,NA
AGO,17,9,11.34,22.63875,8.16625,NA,NA
AGO,17,10,6.76,20.8475,8.076666667,NA,NA
AGO,17,11,4.67,20.44666667,8.103333333,NA,NA
AGO,17,12,4.25,19.89833333,8.23,NA,NA
AGO,17,13,2.77,19.84125,8.349583333,NA,NA
AGO,17,14,1.5,19.32291667,8.3925,19.05833333,NA
AGO,17,15,2.17,19.30583333,8.35125,20.64571429,NA
AGO,17,16,4.08,19.1875,8.210833333,21.87125,NA
AGO,17,17,3.91,18.82416667,8.090416667,25.13875,NA
AGO,17,18,2.35,18.94458333,7.8775,27.55875,NA
AGO,17,19,6.73,18.12666667,7.54875,28.755,NA
AGO,17,20,23.34,17.80333333,7.197916667,28.10875,NA
AGO,17,21,26.78,18.55333333,6.86875,25.79625,NA
AGO,17,22,10.34,19.13208333,6.77625,23.52875,NA
AGO,17,23,11.92,19.47291667,6.74125,20.79625,NA
AGO,18,0,15.77,20.21625,6.607916667,17.60125,NA
AGO,18,1,8.2,20.38291667,6.553333333,15.1425,NA
AGO,18,2,8.05,20.38458333,6.59625,12.41,NA
AGO,18,3,10.89,20.23916667,6.794583333,9.7925,NA
AGO,18,4,9.99,20.3575,6.970416667,8.57,NA
AGO,18,5,15.06,20.16583333,7.055,8.22,NA
AGO,18,6,14.21,20.21083333,7.091666667,7.05625,NA
AGO,18,7,14,21.32041667,7.203333333,6.877142857,NA
AGO,18,8,8.65,21.29916667,7.137916667,6.71,NA
AGO,18,9,5.63,20.89708333,7.10375,6.517142857,NA
AGO,18,10,4.03,21.09041667,7.127083333,7.464285714,NA
AGO,18,11,2.57,20.7225,7.115416667,9.388571429,NA
AGO,18,12,2.34,20.57458333,7.072083333,12.03,NA
AGO,18,13,3.02,20.64541667,7.045416667,15.24571429,NA
AGO,18,14,3.32,20.83041667,7.09125,19.09,NA
AGO,18,15,2.9,20.66,7.206666667,21.02875,NA
AGO,18,16,2.87,20.55541667,7.30875,25.0875,NA
AGO,18,17,3.9,20.52833333,7.370833333,28.43625,NA
AGO,18,18,9.76,20.31083333,7.481666667,29.7675,NA
AGO,18,19,13.53,20.58208333,7.534583333,29.72875,NA
AGO,18,20,25.55,20.01166667,7.569583333,27.8425,NA
AGO,18,21,27.7,19.23,7.56375,25.37375,NA
AGO,18,22,26.48,19.47791667,7.402916667,22.1175,NA
AGO,18,23,31.93,19.95833333,7.225,20.33428571,NA
AGO,19,0,22.42,19.96166667,7.155,15.86285714,NA
AGO,19,1,29.98,20.2325,7.063333333,12.29833333,NA
AGO,19,2,25.49,20.33833333,6.880833333,NA,NA
AGO,19,3,22.47,20.08625,6.609583333,NA,NA
AGO,19,4,18.78,20.12791667,6.340416667,NA,NA
AGO,19,5,15.5,20.14583333,6.12125,NA,NA
