DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
SEP,5,2,6.18,21.16208333,6.592083333,12.9375,NA
SEP,5,3,11.46,21.1175,6.960416667,10.96875,NA
SEP,5,4,10.83,21.23625,7.347916667,9.77625,NA
SEP,5,5,16.51,21.265,7.64875,8.13125,NA
SEP,5,6,18.5,21.12541667,7.904583333,7.49,NA
SEP,5,7,17.03,21.42333333,8.10625,7.143333333,NA
SEP,5,8,11.16,21.19916667,8.313333333,6.476666667,NA
SEP,5,9,6.98,20.83291667,8.504583333,7.46,NA
SEP,5,10,5.46,20.57208333,8.59,8.518333333,NA
SEP,5,11,3.74,20.445,8.746666667,10.475,NA
SEP,5,12,2.25,20.2225,8.9075,13.51166667,NA
SEP,5,13,3.11,20.33583333,9.000833333,17.91166667,NA
SEP,5,14,5.02,20.13541667,9.074166667,19.76285714,NA
SEP,5,15,4.79,20.39083333,9.146666667,21.33875,NA
SEP,5,16,6.04,20.85,9.24125,24.33,NA
SEP,5,17,4.75,20.89875,9.355833333,26.1825,NA
SEP,5,18,7.62,20.63625,9.494166667,27.03125,NA
SEP,5,19,8.36,20.93458333,9.739166667,26.7475,NA
SEP,5,20,13.23,21.14083333,10.13208333,24.88125,NA
SEP,5,21,10,20.32333333,10.40208333,22.485,NA
SEP,5,22,6.56,19.78916667,10.43,19.89875,NA
SEP,5,23,15.15,19.61333333,10.43416667,16.26125,NA
SEP,6,0,10.12,19.53708333,10.45833333,13.275,NA
SEP,6,1,9.78,19.43208333,10.5075,10.80625,NA
SEP,6,2,13.23,19.42791667,10.52583333,8.12125,NA
SEP,6,3,12.6,19.41208333,10.32,6.1275,NA
SEP,6,4,10.27,19.49,10.23791667,5.48625,NA
SEP,6,5,13.01,19.32208333,10.24083333,4.98,NA
SEP,6,6,13.4,19.20125,10.23791667,3.612857143,NA
SEP,6,7,14.78,18.62708333,10.30625,3.67,NA
SEP,6,8,14.85,18.5075,10.385,NA,NA
SEP,6,9,9.69,18.70875,10.46958333,NA,NA
SEP,6,10,3.67,18.38708333,10.54833333,NA,NA
SEP,6,11,3.52,18.37,10.56583333,NA,NA
SEP,6,12,4.74,18.44666667,10.57208333,NA,NA
SEP,6,13,5.6,18.82166667,10.56916667,16.48333333,NA
SEP,6,14,6.25,19.56041667,10.52708333,20.305,NA
SEP,6,15,6.51,19.10333333,10.47541667,20.73,NA
SEP,6,16,11.11,19.01083333,10.44791667,20.8275,NA
SEP,6,17,8.98,19.24083333,10.42916667,22.7525,NA
SEP,6,18,3.68,19.38375,10.31041667,23.4825,NA
SEP,6,19,2.58,18.62875,10.05125,23.5725,NA
SEP,6,20,9.05,17.62541667,9.63,22.02375,NA
SEP,6,21,15.78,17.40416667,9.289166667,19.1075,NA
SEP,6,22,13.39,17.56666667,9.152083333,17.1375,NA
SEP,6,23,13.78,17.49958333,8.852916667,15.18875,NA
SEP,7,0,20.98,17.54833333,8.58375,14.28571429,NA
SEP,7,1,24.84,17.52125,8.347916667,11.44571429,NA
SEP,7,2,21.04,17.42666667,8.191666667,8.91,NA
SEP,7,3,22.04,17.64791667,8.167083333,6.068571429,NA
SEP,7,4,21.75,17.63166667,8.02375,4.015714286,NA
SEP,7,5,18.25,18.45541667,7.949583333,3.685714286,NA
SEP,7,6,20.93,18.61083333,7.930416667,2.802857143,NA
SEP,7,7,22.02,18.74625,7.855416667,1.988333333,NA
SEP,7,8,20.68,18.81083333,7.77125,1.815714286,NA
SEP,7,9,19.2,19.18708333,7.7025,2.161428571,NA
SEP,7,10,7.86,19.40958333,7.648333333,3.628571429,NA
SEP,7,11,6,19.18541667,7.62375,6.281428571,NA
SEP,7,12,2.96,19.06708333,7.60375,9.972857143,NA
SEP,7,13,4.13,18.78375,7.589166667,13.69571429,NA
SEP,7,14,3.27,18.135,7.596666667,19.05571429,NA
SEP,7,15,2.52,18.28208333,7.598333333,21.96375,NA
SEP,7,16,2.9,18.07375,7.56375,27.35125,NA
SEP,7,17,3.04,18.46583333,7.385,32.1975,NA
SEP,7,18,7.17,18.615,7.24375,35.28125,NA
SEP,7,19,8.56,19.51416667,7.150416667,36.5275,NA
SEP,7,20,8.77,20.29,7.175,35.5225,NA
SEP,7,21,11.61,20.26166667,7.240416667,33.575,NA
SEP,7,22,11.33,20.09583333,7.30125,30.4375,NA
SEP,7,23,6.78,20.31625,7.475,26.82625,NA
SEP,8,0,3.16,20.34791667,7.489583333,23.3475,NA
SEP,8,1,1.99,20.16041667,7.484166667,20.40625,NA
SEP,8,2,4,19.77291667,7.445,17.7225,NA
SEP,8,3,3.74,19.34916667,7.315416667,16.17625,NA
SEP,8,4,6.1,18.69333333,7.160833333,15.7925,NA
SEP,8,5,7.68,17.6575,6.937083333,15.72625,NA
SEP,8,6,9.94,17.315,6.705,14.70625,NA
SEP,8,7,17.36,17.02791667,6.474166667,13.495,NA
SEP,8,8,14.7,16.59125,6.235833333,12.0925,NA
SEP,8,9,13.49,15.79416667,6.04875,10.9225,NA
SEP,8,10,9.05,16.01875,5.9875,10.59875,NA
SEP,8,11,15,16.76791667,5.997916667,10.745,NA
SEP,8,12,16.57,19.83,6.102916667,11.86375,NA
SEP,8,13,NA,22.38875,6.050434783,11.44428571,NA
SEP,8,14,NA,24.05208333,6.01,17.55857143,NA
SEP,8,15,NA,25.84833333,6.061304348,23.20285714,NA
SEP,8,16,NA,26.42375,6.143478261,28.04571429,NA
SEP,8,17,NA,26.31875,6.275217391,32.72428571,NA
SEP,8,18,NA,26.77583333,6.327826087,34.72,NA
SEP,8,19,NA,26.57125,6.341304348,35.16714286,NA
SEP,8,20,NA,26.13375,6.245217391,33.97571429,NA
SEP,8,21,NA,26.47458333,6.186521739,31.085,NA
SEP,8,22,NA,27.15958333,6.095652174,26.855,NA
SEP,8,23,NA,27.03416667,5.998695652,24.105,NA
SEP,9,0,NA,27.06875,6.072727273,22.08375,NA
SEP,9,1,NA,26.76333333,6.153333333,19.64375,NA
SEP,9,2,NA,26.92166667,6.23,19.32375,NA
SEP,9,3,NA,26.89,6.321052632,19.16875,NA
SEP,9,4,NA,27.14625,6.432777778,19.09375,NA
SEP,9,5,NA,27.33916667,NA,18.865,NA
SEP,9,6,NA,27.27541667,NA,17.92875,NA
SEP,9,7,NA,27.39625,NA,15.4575,NA
SEP,9,8,NA,27.395,NA,13.18875,NA
SEP,9,9,NA,27.68791667,NA,11.24375,NA
SEP,9,10,NA,27.88125,NA,10.1675,NA
SEP,9,11,NA,27.09625,NA,10.88,NA
SEP,9,12,NA,23.96625,NA,12.1525,NA
SEP,9,13,NA,21.28333333,NA,14.12,NA
SEP,9,14,NA,19.26416667,NA,16.4925,NA
SEP,9,15,NA,17.89826087,NA,19.915,NA
SEP,9,16,NA,17.09782609,NA,23.20625,NA
SEP,9,17,NA,16.40913043,NA,26.29875,NA
SEP,9,18,NA,15.52217391,NA,28.15625,NA
SEP,9,19,NA,15.35565217,NA,28.18375,NA
SEP,9,20,NA,15.34434783,NA,27.32875,NA
SEP,9,21,NA,15.09391304,NA,26.45125,NA
SEP,9,22,NA,14.20130435,NA,25.52875,NA
SEP,9,23,NA,14.12913043,NA,24.0425,NA
SEP,10,0,NA,13.58652174,NA,22.87625,NA
SEP,10,1,NA,13.44173913,NA,20.95625,NA
SEP,10,2,NA,13.2226087,NA,18.31,NA
SEP,10,3,NA,13.45782609,NA,15.64,NA
SEP,10,4,NA,13.29434783,NA,14.1375,NA
SEP,10,5,NA,12.92652174,NA,12.51625,NA
SEP,10,6,NA,12.91391304,NA,10.81625,NA
SEP,10,7,NA,12.4126087,NA,8.96125,NA
SEP,10,8,NA,12.34956522,NA,6.4975,NA
SEP,10,9,5.21,11.81,NA,5.125,NA
SEP,10,10,5.22,11.44521739,NA,5.09125,NA
SEP,10,11,2.37,11.10565217,NA,6.32375,NA
SEP,10,12,3.85,10.98391304,NA,7.6625,NA
SEP,10,13,4.06,10.73173913,NA,10.0525,NA
SEP,10,14,2.59,10.85782609,NA,12.5425,NA
SEP,10,15,1.53,10.50125,NA,15.26,NA
SEP,10,16,1.58,10.38916667,NA,17.78,NA
SEP,10,17,3.61,10.43583333,NA,19.73875,NA
SEP,10,18,6.02,10.83625,NA,20.44375,NA
SEP,10,19,8.68,10.39625,NA,20.18,NA
SEP,10,20,11.29,9.90875,NA,19.27,NA
SEP,10,21,10.66,9.495833333,NA,17.525,NA
SEP,10,22,10.43,9.33125,NA,15.51125,NA
SEP,10,23,6.69,9.112083333,NA,13.67,NA
SEP,11,0,2.44,9.670833333,NA,12.75125,NA
SEP,11,1,6,9.78125,NA,11.83,NA
SEP,11,2,9.78,9.99875,NA,11.3125,NA
SEP,11,3,16.4,10.2375,NA,10.27875,NA
SEP,11,4,15.29,10.28875,NA,9.71,NA
SEP,11,5,18.53,10.21458333,NA,8.70125,NA
SEP,11,6,17.53,10.015,NA,7.89875,NA
SEP,11,7,18.64,10.07208333,NA,6.94,NA
SEP,11,8,15.39,10.095,NA,5.625,NA
SEP,11,9,12.68,10.39625,NA,4.69875,NA
SEP,11,10,5.14,10.35208333,NA,5.00375,NA
SEP,11,11,0.87,10.53125,NA,7.0425,NA
SEP,11,12,NA,10.75208333,NA,9.355,NA
SEP,11,13,1.75,10.67791667,NA,12.37875,NA
SEP,11,14,2.94,10.95416667,NA,15.37125,NA
SEP,11,15,4.1,11.34,NA,18.20375,NA
SEP,11,16,3.44,11.68458333,NA,21.05,NA
SEP,11,17,1.56,12.08,NA,23.69125,NA
SEP,11,18,0.93,11.64875,NA,25.19,NA
SEP,11,19,4.84,12.04291667,NA,25.1475,NA
SEP,11,20,9.51,12.37291667,NA,23.72875,NA
SEP,11,21,9.23,12.78541667,NA,21.86375,NA
SEP,11,22,7.97,13.07,NA,19.76625,NA
SEP,11,23,5.84,13.07625,NA,18.3225,NA
SEP,12,0,2.87,12.72666667,NA,17.26625,NA
SEP,12,1,3.69,13.34791667,NA,15.97125,NA
SEP,12,2,6.02,13.25291667,NA,14.51,NA
SEP,12,3,9.54,13.05416667,NA,13.2825,NA
SEP,12,4,5.75,13.09583333,NA,13.04625,NA
SEP,12,5,3.93,13.34416667,NA,13.1975,NA
SEP,12,6,7.61,13.40791667,NA,13.4625,NA
SEP,12,7,10.86,13.10916667,NA,12.8575,NA
SEP,12,8,13.33,13.21666667,NA,11.0025,NA
SEP,12,9,12.64,13.49916667,7.553333333,9.50875,NA
SEP,12,10,9.54,13.46916667,8.286315789,9.20375,NA
SEP,12,11,3.91,14.0825,8.42,10.32875,NA
SEP,12,12,2.9,14.305,8.302380952,12.24625,NA
SEP,12,13,2.78,14.66375,8.145,14.465,NA
SEP,12,14,1.94,14.47666667,8.003043478,16.82375,NA
SEP,12,15,1.53,14.20416667,7.89625,19.47,NA
SEP,12,16,1.48,13.99458333,7.766666667,22.71625,NA
SEP,12,17,2.04,13.45875,7.53875,25.6975,NA
SEP,12,18,5.11,13.63333333,7.305416667,27.7275,NA
SEP,12,19,9.28,13.89875,7.0475,27.8025,NA
SEP,12,20,12.35,13.93541667,6.77625,26.03125,NA
SEP,12,21,4.68,13.71208333,6.47375,24.36625,NA
SEP,12,22,4.88,13.51,6.412916667,22.63,NA
SEP,12,23,6.35,14.27333333,6.241304348,21.32875,NA
SEP,13,0,8.73,14.49375,8.27826087,19.49,NA
SEP,13,1,8.95,13.78375,9.285217391,17.5175,NA
SEP,13,2,5.55,13.91208333,9.432173913,15.92875,NA
SEP,13,3,8.05,13.74791667,9.459130435,15.135,NA
SEP,13,4,10.92,13.61291667,9.462173913,14.8575,NA
SEP,13,5,7.35,13.35666667,9.443913043,14.2925,NA
SEP,13,6,7.96,13.37333333,9.393043478,13.35875,NA
SEP,13,7,14.2,13.79208333,9.309130435,11.6775,NA
SEP,13,8,13.52,13.47208333,8.766086957,10.70875,NA
SEP,13,9,6.53,12.72541667,8.184782609,10.75,NA
SEP,13,10,2.96,12.47875,7.580454545,11.37625,NA
SEP,13,11,4.1,12.13625,7.41952381,12.67375,NA
SEP,13,12,4.4,12.00833333,7.493,14.91875,NA
SEP,13,13,3.19,11.56958333,7.4255,17.56125,NA
SEP,13,14,4.6,11.51541667,8.168,20.52375,NA
SEP,13,15,4.97,11.96416667,9.315,23.8075,NA
SEP,13,16,6.11,12.66125,10.5105,26.11875,NA
SEP,13,17,9.35,13.70125,11.756,26.36,NA
SEP,13,18,12.22,14.13333333,14.142,25.8025,NA
SEP,13,19,11.7,13.91041667,16.6295,24.2725,NA
SEP,13,20,11.45,14.005,17.2455,22.07,NA
SEP,13,21,6.04,14.12208333,17.3825,19.86375,NA
SEP,13,22,6.02,14.08083333,17.5415,17.58125,NA
SEP,13,23,2.85,12.9,16.87666667,16.52875,NA
SEP,14,0,4.45,12.69,14.98095238,15.83375,NA
SEP,14,1,13.13,13.08916667,14.17190476,15.17625,NA
SEP,14,2,11.8,13.18166667,14.1952381,13.87,NA
SEP,14,3,12.6,13.30375,14.26619048,12.745,NA
SEP,14,4,13.69,13.33291667,14.66857143,11.70875,NA
SEP,14,5,12.8,13.725,15.14285714,9.82125,NA
SEP,14,6,14.18,14.0075,15.48095238,9.088571429,NA
SEP,14,7,15.03,14.15166667,15.91666667,6.786666667,NA
SEP,14,8,11.31,14.3975,16.3747619,3.751666667,NA
SEP,14,9,4.78,14.68208333,16.72,3.453333333,NA
SEP,14,10,2.74,14.63125,16.26136364,5.251666667,NA
SEP,14,11,3.69,14.36791667,15.86521739,8.086666667,NA
SEP,14,12,3.47,14.46791667,15.46166667,12.11,NA
SEP,14,13,3.13,14.99458333,15.65625,17.57,NA
SEP,14,14,1.79,15.33375,15.05166667,20.24142857,NA
SEP,14,15,3.46,14.92875,15.00708333,22.68125,NA
SEP,14,16,2.29,14.88208333,14.33166667,27.565,NA
SEP,14,17,2.35,14.26458333,13.34458333,30.94,NA
SEP,14,18,6.51,15.10375,13.73875,32.10375,NA
SEP,14,19,4.81,15.65125,11.74375,32.94375,NA
SEP,14,20,7.85,15.55166667,11.24041667,32.38625,NA
SEP,14,21,6.12,15.37375,11.15916667,31.055,NA
SEP,14,22,14.43,15.65458333,10.80875,28.3225,NA
SEP,14,23,14.52,15.92958333,11.05458333,24.97625,NA
SEP,15,0,17.3,16.27666667,10.89291667,20.81875,NA
SEP,15,1,24.53,16.52541667,10.74083333,18.69571429,NA
SEP,15,2,17.49,16.72625,10.53791667,17.56833333,NA
SEP,15,3,18.08,17.08291667,10.41625,NA,NA
SEP,15,4,18.44,17.86541667,10.08583333,NA,NA
SEP,15,5,15.17,18.31791667,9.643333333,NA,NA
SEP,15,6,17.45,18.53666667,9.388333333,NA,NA
SEP,15,7,15.83,18.65583333,9.12125,NA,NA
SEP,15,8,13.85,19.37208333,8.884583333,NA,NA
SEP,15,9,13.09,19.66666667,8.829583333,NA,NA
SEP,15,10,6.83,19.83041667,8.852916667,NA,NA
SEP,15,11,6.58,20.00875,9.295,NA,NA
SEP,15,12,11.29,20.75541667,12.52083333,NA,NA
SEP,15,13,11.06,22.66375,17.59333333,NA,NA
SEP,15,14,4.46,23.61583333,18.84791667,30.03166667,NA
SEP,15,15,4.63,24.69666667,18.84833333,33.30857143,NA
SEP,15,16,NA,24.80583333,18.53083333,33.59125,NA
SEP,15,17,NA,24.37791667,19.13434783,36.135,NA
SEP,15,18,NA,23.1275,17.25409091,37.115,NA
SEP,15,19,3.85,22.28041667,17.82857143,36.9125,NA
SEP,15,20,6.72,22.13583333,18.53,34.3425,NA
SEP,15,21,11.19,22.60541667,19.29368421,29.4525,NA
SEP,15,22,11.35,22.87625,20.15333333,24.755,NA
SEP,15,23,11.83,23.7325,NA,19.59,NA
SEP,16,0,11.81,23.90583333,NA,16.7975,NA
SEP,16,1,9.53,23.87041667,NA,15.185,NA
SEP,16,2,8.41,24.03666667,NA,13.9775,NA
SEP,16,3,10.19,24.36958333,NA,12.8775,NA
SEP,16,4,15.1,24.705,NA,11.64375,NA
SEP,16,5,19.98,24.84458333,NA,11.82285714,NA
SEP,16,6,18.12,25.14041667,NA,11.445,NA
SEP,16,7,16.17,25.52125,NA,NA,NA
SEP,16,8,12.28,25.16166667,NA,NA,NA
SEP,16,9,7.4,25.2625,NA,NA,NA
SEP,16,10,5.02,25.89833333,NA,NA,NA
SEP,16,11,3.73,26.38875,NA,NA,NA
SEP,16,12,0.87,25.33166667,NA,NA,NA
SEP,16,13,1.5,23.16041667,NA,19.01,NA
SEP,16,14,2.29,21.81625,NA,20.69285714,NA
SEP,16,15,1.9,20.80916667,NA,22.09625,NA
SEP,16,16,2.65,20.38875,NA,25.6925,NA
SEP,16,17,4.21,20.99333333,10.49833333,28.365,NA
SEP,16,18,7.04,21.5875,10.52315789,30.31875,NA
SEP,16,19,2.1,23.17791667,10.186,30.3075,NA
SEP,16,20,6.07,23.07625,9.855238095,29.30375,NA
SEP,16,21,7.91,22.495,9.585454545,27.705,NA
SEP,16,22,14.63,22.055,9.449130435,25.03,NA
SEP,16,23,5.97,21.20875,9.217916667,22.9625,NA
SEP,17,0,5.16,20.53,8.457083333,20.97375,NA
SEP,17,1,3.89,20.30416667,8.149583333,19.10125,NA
SEP,17,2,3.4,19.74083333,7.775416667,17.04625,NA
SEP,17,3,3.79,19.065,7.54,16.18625,NA
SEP,17,4,6.5,18.26625,7.30625,15.07875,NA
SEP,17,5,11.28,17.6975,7.08,13.995,NA
SEP,17,6,16.54,16.98583333,6.883333333,13.09375,NA
SEP,17,7,17.16,16.61666667,6.75625,12.76714286,NA
SEP,17,8,16.51,16.67041667,6.734166667,12.04833333,NA
SEP,17,9,12.26,16.81041667,6.566666667,9.451666667,NA
SEP,17,10,11.02,16.50416667,6.39,7.551666667,NA
SEP,17,11,6.24,16.24958333,6.3575,7.188333333,NA
SEP,17,12,9.96,16.51958333,6.747916667,8.521666667,NA
SEP,17,13,5.77,16.63,7.058333333,11.41166667,NA
SEP,17,14,2.23,16.55416667,7.272916667,16.14166667,NA
SEP,17,15,2.64,16.57708333,7.246666667,19.17285714,NA
SEP,17,16,3.52,16.71125,7.36,22.13875,NA
SEP,17,17,3.89,16.96541667,7.327916667,27.42,NA
SEP,17,18,NA,17.12166667,7.12625,31.555,NA
SEP,17,19,NA,16.16291667,7.125833333,32.59125,NA
SEP,17,20,NA,16.68375,7.173333333,33.2625,NA
SEP,17,21,12.29,17.13958333,8.852916667,32.5375,NA
SEP,17,22,9.58,17.38208333,10.10458333,30.56875,NA
SEP,17,23,6.52,17.50541667,10.65916667,28.08875,NA
SEP,18,0,6.65,17.67,10.80208333,24.96625,NA
SEP,18,1,7.37,17.67166667,10.83166667,21.39875,NA
SEP,18,2,11.85,17.83791667,10.71916667,17.55375,NA
SEP,18,3,11.61,18.08375,10.64,15.4175,NA
SEP,18,4,16.29,18.38375,10.68208333,14.19285714,NA
SEP,18,5,13.46,18.83958333,10.89666667,11.89285714,NA
SEP,18,6,18.86,20.02,11.76791667,11.40666667,NA
SEP,18,7,17.06,21.16791667,12.29958333,NA,NA
SEP,18,8,18.6,21.56833333,14.35208333,NA,NA
SEP,18,9,10.34,21.39375,14.70708333,NA,NA
SEP,18,10,5.72,21.07625,15.08541667,NA,NA
SEP,18,11,3.52,21.08,15.03666667,NA,NA
SEP,18,12,3.43,21.36041667,15.02666667,NA,NA
SEP,18,13,2.24,21.73,14.99041667,NA,NA
SEP,18,14,2.66,22.36625,14.94291667,21.12666667,NA
SEP,18,15,2.44,22.97291667,14.85791667,23.28714286,NA
SEP,18,16,3.86,23.71,14.36916667,24.7525,NA
SEP,18,17,4.2,23.64,14.195,28.23125,NA
SEP,18,18,4.22,23.48375,14.0725,31.2025,NA
SEP,18,19,5.53,23.66083333,13.99,32.005,NA
SEP,18,20,8.35,23.48875,13.85958333,31.68375,NA
SEP,18,21,10.73,23.22291667,12.08166667,30.3475,NA
SEP,18,22,8.32,23.12208333,10.6525,28.4725,NA
SEP,18,23,12.38,23.46958333,10.13666667,25.49875,NA
SEP,19,0,5.25,23.84041667,10.00541667,23.39875,NA
SEP,19,1,6.59,24.32041667,9.9825,21.15125,NA
SEP,19,2,6.2,24.38291667,10.06541667,18.37875,NA
SEP,19,3,8.42,24.37791667,10.17125,16.5125,NA
SEP,19,4,11.45,24.13166667,10.14291667,14.59625,NA
SEP,19,5,9.36,23.75666667,9.95875,13.20375,NA
SEP,19,6,11.48,23.12541667,9.07125,11.155,NA
SEP,19,7,13.94,22.24833333,8.527083333,10.96857143,NA
SEP,19,8,13.45,21.99625,6.484583333,8.808571429,NA
SEP,19,9,16.1,22.76958333,6.564166667,7.241428571,NA
SEP,19,10,6.47,23.46208333,6.210833333,7.787142857,NA
SEP,19,11,4.78,23.48,6.054583333,9.655714286,NA
SEP,19,12,4.83,23.40041667,6.075416667,13.1,NA
SEP,19,13,5.59,23.25208333,6.161666667,17.06142857,NA
SEP,19,14,3.77,23.13166667,6.079166667,22.67142857,NA
SEP,19,15,2.25,22.84458333,5.850833333,25.45875,NA
SEP,19,16,1.63,21.78708333,5.743333333,30.1325,NA
SEP,19,17,1.28,21.36625,5.651666667,33.825,NA
SEP,19,18,2.91,21.26416667,5.578333333,35.19375,NA
SEP,19,19,5.88,20.98208333,5.575,34.84375,NA
