DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
JUN,1,0,12.46,52.95875,24.95636364,24.2975,NA
JUN,1,1,6.88,52.42708333,24.645,22.7925,NA
JUN,1,2,5.57,52.08916667,24.45363636,21.43375,NA
JUN,1,3,8.69,51.77208333,24.74954545,20.44125,NA
JUN,1,4,6.7,51.15541667,24.58409091,19.6775,NA
JUN,1,5,7.93,50.31041667,24.70590909,18.7575,NA
JUN,1,6,15.23,49.4275,25.73272727,17.32125,NA
JUN,1,7,15.5,48.75166667,25.26363636,15.58625,NA
JUN,1,8,9.12,46.63166667,25.22,15.2075,NA
JUN,1,9,11.08,44.4675,26.735,15.44375,NA
JUN,1,10,6.55,44.03875,27.18318182,16.345,NA
JUN,1,11,4.5,43.68333333,27.89714286,17.87375,NA
JUN,1,12,4.29,42.67208333,27.3125,19.82,NA
JUN,1,13,4.87,42.66125,27.3125,21.9675,NA
JUN,1,14,5.54,43.17375,26.70714286,24.1875,NA
JUN,1,15,5.09,41.815,26.5335,26.65125,NA
JUN,1,16,6.22,40.49791667,25.797,28.245,NA
JUN,1,17,6.11,39.8025,27.3605,29.4725,NA
JUN,1,18,12.17,39.3525,31.312,29.64125,NA
JUN,1,19,11,40.36416667,33.8855,28.835,NA
JUN,1,20,6.22,40.38125,31.3705,27.69875,NA
JUN,1,21,6.65,41.29458333,32.873,26.68,NA
JUN,1,22,8.77,40.86375,32.1885,26.1225,NA
JUN,1,23,11.45,40.82041667,32.4195,24.8975,NA
JUN,2,0,8.38,40.29291667,32.8155,24.04875,NA
JUN,2,1,5.99,39.79875,33.269,23.2175,NA
JUN,2,2,3.93,39.095,33.912,22.9125,NA
JUN,2,3,2.91,39.15958333,34.3115,22.79625,NA
JUN,2,4,5.72,38.89541667,35.0805,22.57625,NA
JUN,2,5,7.54,38.8425,36.3995,21.6225,NA
JUN,2,6,14.98,38.7825,35.1125,20.06625,NA
JUN,2,7,13.99,38.48291667,36.17631579,19,NA
JUN,2,8,9.45,38.74416667,37.09,18.19125,NA
JUN,2,9,6.75,38.29291667,NA,18.0375,NA
JUN,2,10,5.96,37.96,NA,18.0275,NA
JUN,2,11,7.39,38.19958333,NA,18.3675,NA
JUN,2,12,7.86,39.10208333,37.145,19.16125,NA
JUN,2,13,6.22,39.61708333,37.145,21.0075,NA
JUN,2,14,3.73,39.77791667,NA,23.4525,NA
JUN,2,15,3.26,39.75416667,NA,26.06375,NA
JUN,2,16,3.84,39.97291667,NA,28.24875,NA
JUN,2,17,4.55,39.65375,NA,29.5075,NA
JUN,2,18,6.22,39.20708333,NA,30.13375,NA
JUN,2,19,7.21,37.74708333,NA,30.39875,NA
JUN,2,20,8.53,37.55791667,NA,29.85875,NA
JUN,2,21,5.43,36.63875,NA,29.16625,NA
JUN,2,22,5.44,36.53458333,NA,28.20625,NA
JUN,2,23,11.09,36.20916667,NA,26.73,NA
JUN,3,0,9.25,36.17541667,NA,24.66,NA
JUN,3,1,5.18,36.18958333,NA,22.845,NA
JUN,3,2,4.8,36.5625,NA,21.3325,NA
JUN,3,3,3.2,36.61083333,NA,20.19625,NA
JUN,3,4,3.45,36.88375,NA,19.61125,NA
JUN,3,5,4.37,36.55916667,NA,18.63,NA
JUN,3,6,5.45,36.23125,NA,17.36125,NA
JUN,3,7,6.41,36.16916667,NA,16.37375,NA
JUN,3,8,6.98,35.39541667,NA,16.00875,NA
JUN,3,9,3.59,34.905,11.75111111,16.2125,NA
JUN,3,10,2.83,34.40833333,11.79578947,16.70875,NA
JUN,3,11,2.68,34.38166667,11.19684211,17.41625,NA
JUN,3,12,2.21,34.05541667,10.20894737,18.22125,NA
JUN,3,13,3.94,33.67875,15.181,19.1725,NA
JUN,3,14,6.56,33.41916667,15.82714286,20.28125,NA
JUN,3,15,3.18,33.5925,15.62409091,21.53875,NA
JUN,3,16,2.63,33.51708333,15.14478261,22.66,NA
JUN,3,17,3.53,34.01166667,14.96875,23.13,NA
JUN,3,18,4.28,33.84958333,13.34875,23.1125,NA
JUN,3,19,6.08,33.15,14.62791667,22.40625,NA
JUN,3,20,4.25,32.70958333,15.02416667,21.46625,NA
JUN,3,21,4.91,33.64458333,16.32125,20.25875,NA
JUN,3,22,4.18,33.96958333,16.90708333,19.1175,NA
JUN,3,23,4.56,34.13583333,18.72625,17.75875,NA
JUN,4,0,2.54,33.91875,19.29458333,16.505,NA
JUN,4,1,2.17,33.24958333,19.22,15.38125,NA
JUN,4,2,2.24,32.8725,19.22208333,14.5025,NA
JUN,4,3,4.54,32.24458333,19.74458333,13.895,NA
JUN,4,4,8.72,32.14583333,21.3375,12.87375,NA
JUN,4,5,7.84,32.26958333,22.64708333,12.16625,NA
JUN,4,6,13.27,32.94458333,24.28833333,11.025,NA
JUN,4,7,8.28,32.60666667,24.1775,10.4725,NA
JUN,4,8,7.37,32.90125,24.08,10.0475,NA
JUN,4,9,6.78,32.90583333,24.33416667,10.08625,NA
JUN,4,10,4.11,32.87666667,24.1775,10.61375,NA
JUN,4,11,4.13,32.46083333,24.015,11.9225,NA
JUN,4,12,4.98,32.33125,24.67217391,14.13,NA
JUN,4,13,3.21,32.03708333,20.80954545,16.40375,NA
JUN,4,14,3.1,31.45583333,20.43142857,19.3975,NA
JUN,4,15,2.32,30.54708333,20.885,21.99875,NA
JUN,4,16,4.39,30.03291667,21.74210526,24.36125,NA
JUN,4,17,4.11,29.5075,22.34333333,26.32375,NA
JUN,4,18,5.95,29.91125,NA,27.66125,NA
JUN,4,19,9.11,29.31083333,NA,27.78375,NA
JUN,4,20,8.61,29.42708333,NA,26.81,NA
JUN,4,21,7.47,28.23291667,NA,25.58625,NA
JUN,4,22,4.31,28.08,NA,24.01625,NA
JUN,4,23,6.44,28.10375,NA,22.20625,NA
JUN,5,0,4.16,28.3375,NA,20.31375,NA
JUN,5,1,2.16,28.51916667,NA,18.54,NA
JUN,5,2,2.54,28.49333333,NA,16.86625,NA
JUN,5,3,7.71,28.79541667,NA,15.35625,NA
JUN,5,4,5.58,28.61041667,NA,14.58875,NA
JUN,5,5,5.46,28.16333333,NA,13.9775,NA
JUN,5,6,17.61,27.23916667,NA,12.505,NA
JUN,5,7,17.99,27.65458333,NA,10.895,NA
JUN,5,8,9.45,27.75458333,NA,10.40875,NA
JUN,5,9,7.13,28.23458333,NA,10.52625,NA
JUN,5,10,5.84,28.63333333,NA,11.46875,NA
JUN,5,11,3.87,28.43375,NA,13.52625,NA
JUN,5,12,1.98,28.01958333,NA,15.88125,NA
JUN,5,13,1.66,27.68708333,NA,18.64875,NA
JUN,5,14,1.77,27.78333333,NA,22.6325,NA
