DATOS HORARIOS 2013_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2013,JUN,1,0,23.43,42.88,7.65,0.57,29.78,1.99,83.2,24.11,26.28,620.65,5.08,,
2013,JUN,1,1,21.19,24.01,8.99,0.5,32.35,1.25,93.26,22.33,36.77,620.89,2.4,,
2013,JUN,1,2,21.49,13.52,8.41,0.45,31.37,2.75,87.9,21.53,45.42,621.05,11.94,,
2013,JUN,1,3,22.52,9.96,6.72,0.36,31.32,2.41,87.65,20.94,51.66,621.17,3.2,,
2013,JUN,1,4,20.22,16.81,5.71,0.33,33.63,1.26,89.01,19.91,56.4,621.36,5.85,,
2013,JUN,1,5,18.83,14.01,5.22,0.32,36.58,2.15,70.55,19.42,62.69,621.48,2.59,,
2013,JUN,1,6,16.63,17.9,5.24,0.35,46.24,0.47,89.03,18.45,65.31,621.65,15.03,,
2013,JUN,1,7,13.52,36.53,9.89,0.62,51.47,2.39,56.3,19.64,64.93,621.6,59.64,,
2013,JUN,1,8,17.81,11.32,8.62,0.85,25.81,2.89,57.05,23.01,54.68,621.29,259.64,,
2013,JUN,1,9,22.87,22.39,6.49,0.85,36.25,3.95,73.61,24.91,49.1,621.09,475.69,,
2013,JUN,1,10,25.42,32.12,6.23,0.86,37.18,3.5,72.94,27.26,39.74,620.85,679.02,,
2013,JUN,1,11,27.76,17.81,5.5,0.79,29.58,3.12,89.81,28.95,31.38,620.65,851.75,,
2013,JUN,1,12,30.48,9.45,3.42,0.68,25.83,1.74,91.74,31.15,25.63,620.39,960.75,,
2013,JUN,1,13,33.2,15.82,3.85,0.58,52.39,2.06,107.35,32.41,17.89,620.23,1011.45,,
2013,JUN,1,14,37.58,8.57,1.21,0.47,28.71,1.66,121.27,33.42,16.79,620.05,988.79,,
2013,JUN,1,15,34.52,47.36,5.19,0.75,22.44,3.16,108.44,34.81,10.97,619.83,932.04,,
2013,JUN,1,16,32.27,41.44,8.12,1.23,44.85,4.59,163.23,35.32,9.68,619.7,808.34,,
