DATOS HORARIOS 2013_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2013,SEP,1,0,24.75,10.6,15.69,0.47,46.98,1.28,119.86,19.82,70.57,624.33,2.5,,
2013,SEP,1,1,15.98,9.6,13.87,0.44,29.91,1.2,100.5,19.56,69.22,624.39,3.03,,
2013,SEP,1,2,17.2,9.5,13.02,0.41,24.59,1.37,100.81,19.44,67.89,624.43,2.51,,
2013,SEP,1,3,16.11,8.92,12.2,0.38,19.31,1.28,98.05,18.5,70.49,624.57,3.07,,
2013,SEP,1,4,14.69,9.2,11.67,0.37,24.15,0.87,106.88,17.75,73.79,624.69,2.57,,
2013,SEP,1,5,12.6,10.7,18.08,0.37,29.9,1.04,142.03,17.03,76.71,624.8,2.64,,
2013,SEP,1,6,9.99,8.27,21.38,0.39,32.92,1.24,154.65,16.37,78.39,624.9,2.64,,
2013,SEP,1,7,10.06,9.31,19.17,0.4,43.04,0.93,147.85,16.26,79.41,624.94,9.6,,
2013,SEP,1,8,12.13,10.56,19.29,0.44,69.02,1.46,130.63,18.33,77.04,624.7,148.68,,
2013,SEP,1,9,14.6,11.45,15.77,0.47,77.64,1.87,139.51,22.31,65.61,624.25,402.64,,
2013,SEP,1,10,19.82,9.18,8.2,0.43,27.45,2.35,97.93,23.81,56.83,624.07,506.23,,
2013,SEP,1,11,25.94,7.67,4.39,0.39,24.52,2.21,117.61,24.55,54.19,623.99,515.04,,
2013,SEP,1,12,28.66,7.38,2.72,0.37,21.62,2.67,109.75,25.8,48.13,623.87,642.71,,
2013,SEP,1,13,29.83,7.36,2.7,0.36,18.94,2.89,109.45,27.72,38.19,623.67,1012.85,,
2013,SEP,1,14,31.23,9.3,3.91,0.36,24.9,3.14,100.81,28.63,33.66,623.55,1006.96,,
2013,SEP,1,15,34.43,6.94,2.8,0.34,25.13,2.81,105.27,29.36,31.68,623.44,907.83,,
2013,SEP,1,16,37.21,6.92,2.31,0.33,28.24,2.71,124.37,30.04,30.26,623.32,745.33,,
