DATOS HORARIOS 2013_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2013,OCT,1,0,15.79,19.72,10.9,0.77,43.34,1.52,199.44,19.17,58.61,623.73,2.59,,
2013,OCT,1,1,14.56,14.66,11.27,0.41,44.22,0.86,45.87,18.18,63.07,623.88,2.65,,
2013,OCT,1,2,10.57,16.18,13.66,0.35,63.4,0.82,126.17,17.63,67.93,624.04,2.68,,
2013,OCT,1,3,11.4,14.17,12.12,0.35,47.82,0.74,257.39,18.21,68.09,624.07,2.68,,
2013,OCT,1,4,14.89,12.04,9.21,0.32,36.75,1.18,190.17,17.65,71.72,624.19,2.73,,
2013,OCT,1,5,12.12,11.07,9.43,0.32,41.26,1.29,226.21,17.62,75.43,624.25,2.74,,
2013,OCT,1,6,13.22,9.84,9.14,0.31,39.89,0.79,180.89,17.5,76.52,624.31,2.66,,
2013,OCT,1,7,9.24,9.87,12.52,0.36,68.12,1.14,155.13,17.35,77.95,624.39,6.99,,
2013,OCT,1,8,9.38,13.41,18.88,0.56,110.68,1.26,101.34,17.77,78.77,624.39,59.86,,
2013,OCT,1,9,11.22,11.75,12.75,0.49,75.04,1.16,124.76,19.6,72.84,624.26,186.58,,
2013,OCT,1,10,15.84,9.9,11.45,0.34,58.65,1.27,160.01,21.96,66.9,623.95,309.17,,
2013,OCT,1,11,23.87,8.68,5.61,0.31,49.02,1.26,174.16,26.08,55.51,623.42,721.1,,
2013,OCT,1,12,32.53,6.23,3.31,0.33,32.77,1.32,262.57,28.45,43.27,623.11,836.33,,
2013,OCT,1,13,35.05,6.53,2.52,0.36,43.35,1.87,216.11,28.63,39.82,623.13,834.9,,
2013,OCT,1,14,33.59,6.69,1.41,0.34,27.96,2.14,218.54,29.45,36.54,622.99,892.75,,
2013,OCT,1,15,33.81,6.92,1,0.31,30.76,1.94,246.38,30.17,33.97,622.84,856.25,,
2013,OCT,1,16,41.92,7.27,1,0.31,35.11,2.22,269.13,29.68,34.92,622.81,562.58,,
2013,OCT,1,17,36.51,7.52,1,0.31,36.61,2.72,278.32,28.91,35.4,622.82,309.14,,
2013,OCT,1,18,31.41,8.16,5.26,0.38,58.96,3.53,307.78,26.62,43.72,622.98,126.85,,
2013,OCT,1,19,23.46,9.28,9.27,0.49,66.25,3.36,314.21,24.03,54.96,623.19,9.66,,
2013,OCT,1,20,19.91,9.7,11.56,0.57,66.44,3.21,318.89,22.49,58.71,623.3,2.36,,
2013,OCT,1,21,17.79,9.69,10.28,0.51,63.04,3.22,315.22,21.23,60.86,623.41,2.5,, 
2013,OCT,1,22,15.9,9.86,9.73,0.46,61.96,2.37,286.4,20.47,67.02,623.48,2.56,,
2013,OCT,1,23,18.18,9.25,4.92,0.4,26.68,2.4,258.29,19.61,70.67,623.59,2.58,,
2013,OCT,2,0,20.91,8.58,1.66,0.33,16.6,2.37,264.46,19.1,73.67,623.66,2.6,,
2013,OCT,2,1,19.39,10.88,2.91,0.33,16.78,1.97,286.67,18.58,73.74,623.75,2.66,,
2013,OCT,2,2,17.56,11.85,3.11,0.32,13.77,1.55,249.97,17.88,76.71,623.87,2.65,,
2013,OCT,2,3,18.12,10.97,2.69,0.31,19.28,1.24,221.88,17.23,77.76,624.03,2.69,,
2013,OCT,2,4,14.97,10.73,5.06,0.31,27.13,1,223.24,17.14,78.57,624.16,2.75,,
2013,OCT,2,5,15.62,10.36,5.06,0.34,25.96,1.02,152.1,16.8,80.38,624.28,2.72,,
2013,OCT,2,6,13.49,10.75,9.04,0.39,44.91,0.57,237.38,16.68,79.92,624.36,2.75,,
