DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2023,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
FEBRERO,1,0,0.021,0.042,0.018,0.68,42,28,0.015
FEBRERO,1,1,0.013,0.034,0.018,0.70,42,27,0.020
FEBRERO,1,2,0.012,0.027,0.019,0.72,48,28,0.022
FEBRERO,1,3,0.020,0.023,0.019,0.67,46,29,0.015
FEBRERO,1,4,0.021,0.023,0.019,0.54,39,27,0.011
FEBRERO,1,5,0.023,0.022,0.018,0.48,34,26,0.008
FEBRERO,1,6,0.016,0.020,0.018,0.45,30,26,0.011
FEBRERO,1,7,0.010,0.017,0.022,0.43,44,31,0.019
FEBRERO,1,8,0.009,0.015,0.024,0.44,49,42,0.019
FEBRERO,1,9,0.012,0.015,0.025,0.45,51,44,0.020
FEBRERO,1,10,0.023,0.017,0.025,0.45,52,42,0.012
FEBRERO,1,11,0.033,0.018,0.026,0.46,51,42,0.008
FEBRERO,1,12,0.042,0.021,0.025,0.49,48,41,0.008
FEBRERO,1,13,0.050,0.024,0.024,0.51,44,37,0.010
FEBRERO,1,14,0.050,0.029,0.024,0.54,40,31,0.008
FEBRERO,1,15,0.053,0.034,0.024,0.55,33,29,0.007
FEBRERO,1,16,0.059,0.040,0.024,0.54,31,28,0.006
FEBRERO,1,17,0.061,0.046,0.024,0.53,34,27,0.007
FEBRERO,1,18,0.054,0.050,0.023,0.54,38,28,0.013
FEBRERO,1,19,0.035,0.050,0.023,0.63,39,29,0.030
FEBRERO,1,20,0.019,0.048,0.023,0.72,43,31,0.029
FEBRERO,1,21,0.026,0.045,0.023,0.72,41,29,0.011
FEBRERO,1,22,0.025,0.042,0.023,0.72,39,24,0.009
FEBRERO,1,23,0.029,0.038,0.023,0.73,39,22,0.008
FEBRERO,2,0,0.028,0.035,0.023,0.73,34,22,0.007
FEBRERO,2,1,0.026,0.030,0.023,0.72,34,20,0.008
FEBRERO,2,2,0.020,0.026,0.022,0.69,32,20,0.011
FEBRERO,2,3,0.011,0.023,0.022,0.59,31,21,0.020
FEBRERO,2,4,0.010,0.022,0.021,0.48,31,22,0.021
FEBRERO,2,5,0.014,0.020,0.021,0.46,31,23,0.018
FEBRERO,2,6,0.016,0.019,0.019,0.45,30,22,0.015
FEBRERO,2,7,0.010,0.017,0.015,0.49,30,21,0.020
FEBRERO,2,8,0.011,0.015,0.013,0.68,40,23,0.022
FEBRERO,2,9,0.010,0.013,0.010,0.81,45,30,0.022
FEBRERO,2,10,0.016,0.012,0.008,0.86,72,32,0.019
FEBRERO,2,11,0.030,0.015,0.007,0.89,71,31,0.013
FEBRERO,2,12,0.040,0.018,0.005,0.92,61,30,0.009
FEBRERO,2,13,0.044,0.022,0.004,0.93,58,28,0.006
FEBRERO,2,14,0.040,0.025,0.003,0.95,44,28,0.009
FEBRERO,2,15,0.044,0.029,0.003,0.91,41,23,0.009
FEBRERO,2,16,0.047,0.034,0.003,0.72,54,24,0.007
FEBRERO,2,17,0.049,0.039,0.003,0.60,47,20,0.007
FEBRERO,2,18,0.045,0.042,0.003,0.58,48,15,0.012
FEBRERO,2,19,0.034,0.043,0.003,0.59,41,19,0.019
FEBRERO,2,20,0.010,0.039,0.003,0.75,45,20,0.034
FEBRERO,2,21,0.007,0.035,0.003,1.13,58,21,0.036
FEBRERO,2,22,0.007,0.030,0.003,1.35,78,28,0.031
FEBRERO,2,23,0.007,0.026,0.003,1.51,83,29,0.029
FEBRERO,3,0,0.008,0.021,0.003,1.63,92,32,0.027
FEBRERO,3,1,0.008,0.016,0.005,1.65,87,40,0.028
FEBRERO,3,2,0.019,0.013,0.008,1.64,74,46,0.018
FEBRERO,3,3,0.030,0.012,0.008,1.66,58,38,0.007
FEBRERO,3,4,0.030,0.015,0.008,1.47,54,28,0.001
FEBRERO,3,5,0.032,0.018,0.008,1.06,41,21,0.001
FEBRERO,3,6,0.035,0.021,0.008,0.81,27,15,0.001
FEBRERO,3,7,0.036,0.025,0.008,0.62,21,16,0.001
FEBRERO,3,8,0.034,0.028,0.008,0.47,18,16,0.003
FEBRERO,3,9,0.035,0.031,0.008,0.44,13,14,0.003
FEBRERO,3,10,0.037,0.034,0.008,0.49,17,17,0.002
FEBRERO,3,11,0.038,0.035,0.010,0.48,23,15,0.003
FEBRERO,3,12,0.040,0.036,0.013,0.51,27,13,0.003
FEBRERO,3,13,0.044,0.037,0.015,0.53,40,11,0.005
FEBRERO,3,14,0.046,0.039,0.017,0.52,63,21,0.006
FEBRERO,3,15,0.048,0.040,0.019,0.53,68,28,0.006
FEBRERO,3,16,0.049,0.042,0.022,0.53,66,32,0.006
FEBRERO,3,17,0.051,0.044,0.024,0.52,61,34,0.005
FEBRERO,3,18,0.049,0.046,0.028,0.45,50,25,0.005
FEBRERO,3,19,0.041,0.046,0.029,0.40,45,18,0.005
FEBRERO,3,20,0.038,0.046,0.029,0.37,44,14,0.003
FEBRERO,3,21,0.039,0.045,0.029,0.35,33,11,0.002
FEBRERO,3,22,0.039,0.044,NA,0.34,26,10,0.002
FEBRERO,3,23,0.038,0.043,NA,0.35,21,9,0.002
FEBRERO,4,0,0.038,0.042,NA,0.41,16,10,0.003
FEBRERO,4,1,0.036,0.040,NA,0.56,16,13,0.005
FEBRERO,4,2,0.037,0.038,NA,0.67,14,13,0.004
FEBRERO,4,3,0.040,0.038,NA,0.67,12,12,0.004
FEBRERO,4,4,0.038,0.038,NA,0.70,10,11,0.005
FEBRERO,4,5,0.031,0.037,NA,0.69,11,11,0.006
FEBRERO,4,6,0.029,0.036,NA,0.67,11,12,0.006
FEBRERO,4,7,0.025,0.034,NA,0.66,11,12,0.008
FEBRERO,4,8,0.020,0.032,NA,0.60,13,12,0.014
FEBRERO,4,9,0.021,0.030,NA,0.45,16,11,0.016
FEBRERO,4,10,0.030,0.029,NA,0.34,23,14,0.011
FEBRERO,4,11,0.036,0.029,NA,0.33,33,18,0.009
FEBRERO,4,12,0.040,0.029,NA,0.31,33,23,0.008
FEBRERO,4,13,0.045,0.031,NA,0.33,34,20,0.011
FEBRERO,4,14,0.050,0.033,NA,0.38,35,20,0.013
FEBRERO,4,15,0.061,0.038,NA,0.46,38,21,0.018
FEBRERO,4,16,0.061,0.043,NA,0.50,37,26,0.013
FEBRERO,4,17,0.060,0.048,NA,0.51,33,25,0.009
FEBRERO,4,18,0.051,0.050,NA,0.54,33,23,0.015
FEBRERO,4,19,0.039,0.051,NA,0.60,33,20,0.022
FEBRERO,4,20,0.010,0.047,NA,0.92,36,20,0.040
FEBRERO,4,21,0.008,0.042,NA,1.16,52,23,0.043
FEBRERO,4,22,0.009,0.037,0.057,1.46,87,39,0.046
FEBRERO,4,23,0.023,0.033,0.058,1.40,84,65,0.017
FEBRERO,5,0,0.016,0.027,0.051,1.40,58,39,0.026
FEBRERO,5,1,0.018,0.022,0.047,1.41,56,34,0.021
FEBRERO,5,2,0.014,0.017,0.042,1.40,53,31,0.022
FEBRERO,5,3,0.016,0.014,0.033,1.35,51,33,0.016
FEBRERO,5,4,0.016,0.015,0.027,1.04,49,33,0.018
FEBRERO,5,5,0.015,0.016,0.025,0.81,45,32,0.020
FEBRERO,5,6,0.013,0.016,0.025,0.50,42,25,0.019
FEBRERO,5,7,0.013,0.015,0.025,0.50,38,22,0.020
FEBRERO,5,8,0.013,0.015,0.025,0.50,39,21,0.021
FEBRERO,5,9,0.018,0.015,0.026,0.49,34,19,0.015
FEBRERO,5,10,0.026,0.016,0.026,0.49,39,23,0.014
FEBRERO,5,11,0.034,0.018,0.025,0.50,41,27,0.011
FEBRERO,5,12,0.045,0.022,0.025,0.50,37,25,0.009
FEBRERO,5,13,0.052,0.027,0.025,0.49,29,21,0.005
FEBRERO,5,14,0.056,0.032,0.025,0.52,26,19,0.003
FEBRERO,5,15,0.056,0.037,0.023,0.51,23,16,0.003
FEBRERO,5,16,0.055,0.043,0.023,0.48,22,15,0.002
FEBRERO,5,17,0.056,0.047,0.023,0.47,21,17,0.001
FEBRERO,5,18,0.056,0.051,0.024,0.48,22,17,0.001
FEBRERO,5,19,0.049,0.053,0.024,0.50,23,16,0.003
FEBRERO,5,20,0.042,0.053,NA,0.48,22,14,0.003
FEBRERO,5,21,0.042,0.051,NA,0.48,20,11,0.003
FEBRERO,5,22,0.043,0.050,NA,0.44,22,14,0.002
FEBRERO,5,23,0.036,0.047,NA,0.44,21,11,0.004
FEBRERO,6,0,0.034,0.045,NA,0.43,28,11,0.007
FEBRERO,6,1,0.033,0.042,NA,0.42,29,16,0.007
FEBRERO,6,2,0.031,0.039,NA,0.38,28,18,0.006
FEBRERO,6,3,0.031,0.036,NA,0.34,30,19,0.008
FEBRERO,6,4,0.029,0.035,NA,0.33,32,29,0.007
FEBRERO,6,5,0.027,0.033,NA,0.32,29,25,0.008
FEBRERO,6,6,0.018,0.030,NA,0.32,30,19,0.014
FEBRERO,6,7,0.014,0.027,NA,0.32,36,28,0.018
FEBRERO,6,8,0.013,0.024,NA,0.35,35,28,0.019
FEBRERO,6,9,0.022,0.023,NA,0.38,38,25,0.017
FEBRERO,6,10,0.027,0.023,NA,0.40,44,33,0.016
FEBRERO,6,11,0.039,0.024,NA,0.42,53,42,0.013
FEBRERO,6,12,0.049,0.026,NA,0.43,46,40,0.011
FEBRERO,6,13,0.055,0.030,NA,0.46,44,38,0.013
FEBRERO,6,14,0.057,0.035,NA,0.47,40,37,0.008
FEBRERO,6,15,0.050,0.039,NA,0.48,35,37,0.009
FEBRERO,6,16,0.058,0.045,NA,0.46,29,28,0.008
FEBRERO,6,17,0.058,0.049,NA,0.45,24,24,0.006
FEBRERO,6,18,0.056,0.053,NA,0.45,23,19,0.009
FEBRERO,6,19,0.032,0.052,NA,0.60,27,17,0.034
FEBRERO,6,20,0.008,0.047,NA,1.23,39,18,0.049
FEBRERO,6,21,0.007,0.041,NA,1.85,66,24,0.045
FEBRERO,6,22,0.007,0.034,NA,2.10,77,31,0.036
FEBRERO,6,23,0.007,0.029,NA,1.99,66,33,0.030
FEBRERO,7,0,0.009,0.023,NA,2.15,71,29,0.030
FEBRERO,7,1,0.011,0.017,NA,2.19,79,36,0.029
FEBRERO,7,2,0.008,0.011,NA,2.22,67,36,0.028
FEBRERO,7,3,0.014,0.009,NA,2.12,61,36,0.019
FEBRERO,7,4,0.012,0.009,NA,1.59,56,35,0.023
FEBRERO,7,5,0.020,0.011,NA,1.05,56,37,0.025
FEBRERO,7,6,0.016,0.012,NA,0.85,49,33,0.024
FEBRERO,7,7,0.008,0.012,NA,0.79,51,35,0.025
FEBRERO,7,8,0.010,0.012,NA,0.71,52,33,0.024
FEBRERO,7,9,0.017,0.013,NA,0.75,59,32,0.023
FEBRERO,7,10,0.023,0.015,NA,0.73,64,35,0.020
FEBRERO,7,11,0.033,0.017,NA,0.72,67,29,0.019
FEBRERO,7,12,0.051,0.022,NA,0.72,64,17,0.016
FEBRERO,7,13,0.060,0.027,NA,0.72,66,11,0.012
