DATOS HORARIOS 2012_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2012,MZO,1,0,6.77,42.52,33.24,0.533121792,85.05,0.5,91.5,18.4,24.68,624.92,2.95,,
2012,MZO,1,1,6.36,35.07,30.89,0.893121792,46.57,0.6,94.3,17.7,NA,NA,NA,,
2012,MZO,1,2,5.53,32.49,33.62,1.103121792,46.22,0.6,134.1,16.7,NA,NA,NA,,
2012,MZO,1,3,5.4,32.32,37.19,1.223121792,52.65,0.6,134.8,15.5,NA,NA,NA,,
2012,MZO,1,4,5.32,30.73,35.84,1.503121792,49.35,0.2,126.4,14.8,NA,NA,NA,,
2012,MZO,1,5,5.35,27.18,34.7,1.753121792,52.62,0.2,164.4,13.6,NA,NA,NA,,
2012,MZO,1,6,4.41,31.03,33.72,1.493121792,56.78,0.3,101.2,12.9,NA,NA,NA,,
2012,MZO,1,7,4.8,35.93,32.3,1.233121792,72.32,0.3,116.2,12.2,NA,NA,NA,,
2012,MZO,1,8,5.6,35.63,33.16,0.813121792,95.51,0.4,128.8,12.4,NA,NA,NA,,
2012,MZO,1,9,6.15,34.38,32.99,0.713121792,86.16,0.7,120.2,16.1,NA,NA,NA,,
2012,MZO,1,10,10.12,37.13,34.11,0.663121792,79.63,1.2,104.6,20.4,NA,NA,NA,,
2012,MZO,1,11,12.4,26.74,28.8,0.693121792,80.98,0.7,103.1,23.2,NA,NA,NA,,
2012,MZO,1,12,19.55,24.69,28.56,0.913121792,70.46,0.1,179.4,26.8,NA,NA,NA,,
2012,MZO,1,13,28.1,22.64,25.77,1.043121792,72.74,0.3,283.3,28.5,NA,NA,NA,,
2012,MZO,1,14,33.86,21.8,24.04,1.143121792,66.52,0.4,289.1,29.9,NA,NA,NA,,
2012,MZO,1,15,36.68,20.93,16.88,1.183121792,41.61,0.7,267.6,30.7,NA,NA,NA,,
2012,MZO,1,16,36.11,20.11,16.26,1.423121792,43.03,1,288.8,31.4,NA,NA,NA,,
2012,MZO,1,17,36.54,19.82,16.86,1.583121792,42.58,1,282.8,31.3,NA,NA,NA,,
2012,MZO,1,18,40.26,19.93,17.76,1.703121792,47.63,1.2,279.6,30.3,NA,NA,NA,,
2012,MZO,1,19,37.21,20.73,25.57,1.763121792,58.18,0.4,261.6,28.4,NA,NA,NA,,
2012,MZO,1,20,19.36,28.99,58.84,0.983121792,127.24,0.2,160.6,25.3,NA,NA,NA,,
2012,MZO,1,21,8.6,40.93,68.83,0.393121792,234.22,0.3,197.8,23.2,NA,NA,NA,, 
2012,MZO,1,22,6.67,26.54,65.13,0.573121792,253.63,0.3,240.3,22,NA,NA,NA,,
2012,MZO,1,23,9.08,26.31,49.74,0.563121792,154.79,0.6,235.2,21.1,NA,NA,NA,,
2012,MZO,2,0,12.84,24.55,44.24,0.433121792,80.55,0.5,293,20.6,NA,NA,NA,,
2012,MZO,2,1,7.22,26.72,51.15,0.593121792,89.98,0.4,297.4,19,NA,NA,NA,,
2012,MZO,2,2,6.64,29.83,47.06,0.873121792,86.74,0.3,251.9,18.1,NA,NA,NA,,
2012,MZO,2,3,14.28,29.15,27.3,1.283121792,58.49,0.4,210.6,17.3,NA,NA,NA,,
2012,MZO,2,4,15.77,28.7,26,1.683121792,45.2,0.3,277.4,16.7,NA,NA,NA,,
2012,MZO,2,5,7.77,28.53,43.9,1.623121792,58.48,0.3,356.2,15.8,NA,NA,NA,,
2012,MZO,2,6,5.53,29.21,40.6,1.653121792,71.82,0.2,264.9,14.7,NA,NA,NA,,
2012,MZO,2,7,5.88,29.74,41.16,1.553121792,83.77,0.3,231.9,14.5,NA,NA,NA,,
2012,MZO,2,8,4.91,31.89,44.07,0.933121792,116.94,0.3,157.2,14.5,NA,NA,NA,,
2012,MZO,2,9,8.57,32.03,39.73,0.733121792,104.12,0.3,132.2,18.4,NA,NA,NA,,
2012,MZO,2,10,11.75,31.53,35.33,0.843121792,75.18,0.1,241.4,23.1,NA,NA,NA,,
2012,MZO,2,11,20.91,27.91,22.51,1.133121792,70.46,0.9,257.6,25.7,NA,NA,NA,,
2012,MZO,2,12,24.91,25.85,18.6,1.573121792,49.77,1.5,285.7,27.5,NA,NA,NA,,
2012,MZO,2,13,27.68,24.63,17.09,1.843121792,41.38,2.5,265.9,27.6,NA,NA,NA,,
2012,MZO,2,14,36.11,20.21,14.96,1.343121792,50.64,2.1,267.2,28.2,NA,NA,NA,,
2012,MZO,2,15,38.51,16.38,16.95,0.443121792,50.15,2.7,270.1,29.4,NA,NA,NA,,
2012,MZO,2,16,37.44,18.34,17.26,0.373121792,64.08,3.2,266.9,29.5,NA,NA,NA,,
2012,MZO,2,17,36.41,18.59,17.27,0.373121792,64.75,3.5,259.6,30,NA,NA,NA,,
2012,MZO,2,18,33.58,19.3,21.03,0.373121792,72.13,4,277.5,29.1,NA,NA,NA,,
2012,MZO,2,19,26.14,19.76,31.69,0.383121792,71.83,2.1,268.6,27,NA,NA,NA,,
2012,MZO,2,20,15.34,21.98,44.1,0.523121792,113.45,0.9,243.4,24,NA,NA,NA,,
2012,MZO,2,21,13.69,23.33,43.86,0.413121792,96.63,0.8,246.7,22.8,NA,NA,NA,,
2012,MZO,2,22,11.56,24.03,44.27,0.443121792,93.94,0.6,248.3,21.6,NA,NA,NA,,
2012,MZO,2,23,11.46,24.48,42.14,0.453121792,85.13,0.5,264.2,20.2,NA,NA,NA,,
2012,MZO,3,0,7.69,25.18,50.11,0.553121792,78.65,0.8,322,19,NA,NA,NA,,
2012,MZO,3,1,6.46,28.96,49.43,0.663121792,76.01,0.9,292.6,18.5,NA,NA,NA,,
2012,MZO,3,2,6.3,31.51,45.58,0.413121792,82.11,0.6,249.6,17.3,NA,NA,NA,,
2012,MZO,3,3,13.68,30.62,28.55,0.533121792,57.81,0.5,274.8,16.6,NA,NA,NA,,
2012,MZO,3,4,8.51,30.59,39.06,0.423121792,53.48,0.4,319,15.2,NA,NA,NA,,
2012,MZO,3,5,11.37,34.26,40.97,0.433121792,56.48,0.2,133.9,13.7,NA,NA,NA,,
2012,MZO,3,6,14.86,39.21,43.98,0.393121792,88.49,0.3,116.6,12.7,NA,NA,NA,,
2012,MZO,3,7,9.2,38.9,39.6,0.383121792,97.39,0.3,124.4,11.4,NA,NA,NA,,
