DATOS HORARIOS 2012_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2012,ENE,1,0,16.97,25.33,23.6,NA,96.25,3.1,100.1,17.3,NA,NA,NA,,
2012,ENE,1,1,NA,53.63,38.27,NA,413.02,NA,99.43,16.89,50.67,624.97,2.7,,
2012,ENE,1,2,11.12,37.44,30.1,NA,423.24,NA,117.68,15.77,53.78,625.13,2.8,,
2012,ENE,1,3,9.6,37.09,38.68,NA,234.83,NA,237.41,14.82,54.65,625.4,2.84,,
2012,ENE,1,4,7.2,37.11,47.96,NA,325.97,NA,262.63,14.12,55.31,625.47,2.72,,
2012,ENE,1,5,6.59,39.02,42.99,NA,374.87,NA,327.79,13.35,56.55,625.55,2.86,,
2012,ENE,1,6,6.72,35.88,37.51,NA,206.08,NA,122.04,12.44,63.32,625.67,3.15,,
2012,ENE,1,7,6.64,34.31,37.47,NA,151.92,NA,129.73,11.8,65.58,625.75,3.01,,
2012,ENE,1,8,6.06,31.89,34.97,NA,124.38,NA,126.39,11.6,67.22,625.83,23.51,,
2012,ENE,1,9,6.86,32,31.23,NA,134.28,NA,127.11,13.61,63.41,625.5,157.56,,
2012,ENE,1,10,11.19,31.15,26.11,NA,101.94,NA,107.26,17.63,49.9,624.95,376.71,,
2012,ENE,1,11,17.84,28.76,18.99,NA,90.21,NA,108.62,20.37,40.08,624.63,441.82,,
2012,ENE,1,12,22.27,27.62,17.04,NA,51.62,NA,107.36,22.22,34.6,624.41,551.07,,
2012,ENE,1,13,24.91,27.39,17.83,NA,57.77,NA,100.56,23.82,29.7,624.16,515.64,,
2012,ENE,1,14,24.96,26.4,19.4,NA,49.04,NA,93.52,24.98,25.58,623.96,502.07,,
2012,ENE,1,15,24.12,26.63,18.75,NA,40.6,NA,71.4,25.98,22.99,623.79,465.94,,
2012,ENE,1,16,23.32,41.74,19.88,NA,63.88,NA,51.78,25.74,21.95,623.86,326.39,,
2012,ENE,1,17,NA,47.28,19.46,NA,274.34,NA,39.28,23,29.7,624.24,238.03,,
