DATOS HORARIOS 2012_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2012,JUL,1,0,21.35,29.93,42.32,1.22,50.76,2.11,39.62,17.07,74.44,627.86,2.31,,
2012,JUL,1,1,22.1,20.11,30.69,1.06,55.86,1.67,71.15,15.24,84.24,628.12,2.49,,
2012,JUL,1,2,27.03,12.04,24.3,0.63,46.47,2.1,98.16,14.92,88.86,628.15,2.53,,
2012,JUL,1,3,24.38,9.18,29.45,0.52,23.74,1.25,121.71,14.72,89.25,628.15,2.52,,
2012,JUL,1,4,55.13,8.38,27.07,0.46,25.43,1.3,95.09,14.8,90.23,628.13,2.48,,
2012,JUL,1,5,25.48,7.84,23.28,0.46,27.17,2.05,93.64,14.62,91.45,628.12,2.53,,
2012,JUL,1,6,26.07,8.5,22.17,0.49,17.57,0.67,93.96,14.77,90.95,628.09,2.48,,
2012,JUL,1,7,24.08,8.88,26.55,0.5,32.16,0.37,128.84,14.55,90.62,628.12,2.5,,
2012,JUL,1,8,15.8,8.16,38.47,0.6,40.76,0.55,120.1,14.53,91.92,628.13,17.98,,
2012,JUL,1,9,19.75,7.76,32.56,0.67,7.26,0.75,119.56,15.6,87.78,627.96,115.94,,
2012,JUL,1,10,22.97,7.25,25.71,0.62,NA,0.37,165.11,18.75,84.37,627.5,343.28,,
2012,JUL,1,11,27.47,7.11,23.67,0.6,2.98,0.6,237.89,20.79,75.46,627.21,398.07,,
2012,JUL,1,12,28.8,6.77,24.41,0.65,20.54,0.6,261.7,21.95,63.62,627.04,512,,
2012,JUL,1,13,30.9,6.49,23.8,0.66,10.13,0.63,274.11,21.9,56.43,627.04,332.51,,
2012,JUL,1,14,35.83,6.48,21.23,0.59,5.77,1,241.18,25.17,46.24,626.6,977.81,,
2012,JUL,1,15,40.03,6.15,21.47,0.58,NA,0.89,214.14,25.81,39.44,626.54,757.26,,
2012,JUL,1,16,39.9,5.79,20.41,0.53,7.29,2.58,163.87,25.5,42.08,626.6,700.91,,
2012,JUL,1,17,41.03,5,18.41,0.47,10.87,2.11,165.75,25.89,41.31,626.55,885.72,,
2012,JUL,1,18,41.32,4.74,18.4,0.45,9.46,2.69,164.85,25.96,41.32,626.54,675.81,,
2012,JUL,1,19,39.85,4.29,18.58,0.45,46.21,2.14,229.1,23.67,46.12,626.91,223.49,,
