DATOS HORARIOS 2011_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2011,OCT,1,0,NA,11.66,NA,0.81,21.71,3.58,67.24,16.99,65.29,624.51,1.37,,
2011,OCT,1,1,NA,11.78,NA,0.79,16.94,2.9,86.41,16.07,NA,NA,NA,,
2011,OCT,1,2,NA,12.09,NA,0.8,19.23,2.69,80.57,15.31,NA,NA,NA,,
2011,OCT,1,3,NA,12.33,NA,0.8,18.63,2.93,86.4,15.08,NA,NA,NA,,
2011,OCT,1,4,NA,12.65,NA,0.82,21.74,2.79,90.44,14.52,NA,NA,NA,,
2011,OCT,1,5,NA,12.96,NA,0.83,23.76,2.45,81.11,14.33,NA,NA,NA,,
2011,OCT,1,6,NA,12.95,NA,0.85,19.01,1.97,77.53,14.41,NA,NA,NA,,
2011,OCT,1,7,NA,13.08,NA,0.99,31.78,2.13,84.44,14.68,NA,NA,NA,,
2011,OCT,1,8,NA,13.32,NA,1.14,50.38,1.87,85.91,15.51,NA,NA,NA,,
2011,OCT,1,9,NA,13.63,NA,1.22,52.63,2.81,70.38,17.7,NA,NA,NA,,
2011,OCT,1,10,NA,12.61,NA,1.08,42.71,4.53,53.63,18.5,NA,NA,NA,,
2011,OCT,1,11,NA,11.82,NA,1.03,34.22,4.23,56.98,19.16,NA,NA,NA,,
2011,OCT,1,12,NA,11.51,NA,1.05,37.72,3.8,56.76,19.54,NA,NA,NA,,
2011,OCT,1,13,NA,11.2,NA,1.06,37.55,3.97,59.97,20.54,NA,NA,NA,,
2011,OCT,1,14,NA,10.43,NA,1.08,44.22,4.01,62.48,21.09,NA,NA,NA,,
2011,OCT,1,15,NA,10.21,NA,1.04,36.5,4.09,49.59,21.81,NA,NA,NA,,
2011,OCT,1,16,NA,10.34,NA,1.04,38.72,3.6,58.82,22.28,NA,NA,NA,,
2011,OCT,1,17,NA,10.84,NA,0.98,34.62,3.67,75.81,21.9,NA,NA,NA,,
2011,OCT,1,18,NA,11.19,NA,0.91,34.25,5.12,135.23,21.13,NA,NA,NA,,
2011,OCT,1,19,NA,12.26,NA,0.91,36.28,5.25,93.68,20.13,NA,NA,NA,,
2011,OCT,1,20,NA,13.39,NA,0.93,40.66,4.63,47.74,19.73,NA,NA,NA,,
2011,OCT,1,21,NA,11.99,NA,0.92,28.6,4.21,46.9,18.79,NA,NA,NA,, 
2011,OCT,1,22,NA,11.62,NA,0.91,25.63,4.25,48.43,18.05,NA,NA,NA,,
2011,OCT,1,23,NA,11.64,NA,0.89,28.37,5.3,42.59,17.41,NA,NA,NA,,
2011,OCT,2,0,NA,11.67,NA,0.86,NA,NA,NA,NA,NA,NA,NA,,
