DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
JUL,4,11,33.20,52.96,0.849,56,2.31,258.10,27.99,46.78,756.58
JUL,4,12,38.34,16.49,0.437,32,3.06,272.06,28.93,40.93,931.90
JUL,4,13,45.52,22.84,0.516,25,2.33,150.14,27.82,43.33,422.90
JUL,4,14,49.63,39.61,0.547,29,1.75,143.19,28.56,41.99,537.80
JUL,4,15,50.99,39.26,0.431,34,2.20,167.13,29.53,39.21,601.22
JUL,4,16,51.63,36.35,0.363,35,2.01,217.08,30.15,36.81,397.42
JUL,4,17,42.89,11.25,0.392,27,3.17,262.88,28.89,40.17,214.95
JUL,4,18,24.41,NA,0.493,53,3.63,173.54,22.21,60.18,110.24
JUL,4,19,14.21,20.82,0.634,21,2.15,203.28,22.95,62.79,54.64
JUL,4,20,10.74,7.26,0.740,32,1.63,212.17,22.24,65.95,7.65
JUL,4,21,2.00,7.10,0.846,34,1.24,164.87,22.29,68.43,2.01
JUL,4,22,8.97,9.64,0.435,31,1.96,63.25,23.13,63.85,14.14
JUL,4,23,4.70,6.92,0.371,31,2.65,168.58,22.16,67.36,7.53
JUL,5,0,19.03,5.65,0.232,25,2.35,259.28,20.88,66.37,6.54
JUL,5,1,18.42,4.19,0.237,24,2.55,255.62,19.29,75.55,13.24
JUL,5,2,14.51,2.86,0.223,20,3.09,274.30,17.58,88.13,2.84
JUL,5,3,15.88,1.68,0.219,8,3.67,302.47,17.27,93.51,5.63
JUL,5,4,16.05,1.84,0.206,5,4.03,312.53,17.25,94.44,8.95
JUL,5,5,17.65,1.34,0.210,8,3.50,304.32,16.79,94.02,3.44
JUL,5,6,11.40,1.10,0.387,7,3.06,297.68,16.69,94.10,15.13
JUL,5,7,2.00,1.10,0.502,14,2.30,272.05,16.90,94.32,43.64
JUL,5,8,2.00,1.10,0.627,7,1.87,273.12,19.53,92.94,199.90
JUL,5,9,9.28,2.61,0.463,14,1.74,207.16,22.16,84.15,351.50
JUL,5,10,17.88,6.07,0.334,23,2.60,114.46,23.65,68.57,530.74
JUL,5,11,23.84,2.26,0.267,17,3.00,112.38,25.74,55.43,792.97
JUL,5,12,30.53,1.53,0.247,28,3.27,126.91,27.10,48.22,970.56
JUL,5,13,32.84,1.42,0.277,30,3.13,135.47,27.09,46.76,789.60
JUL,5,14,34.18,1.10,0.224,22,2.79,124.61,29.02,37.06,1029.54
JUL,5,15,33.47,4.24,0.194,16,2.75,120.96,30.09,30.87,886.01
JUL,5,16,31.59,15.41,0.323,10,3.10,103.05,31.02,23.58,772.99
JUL,5,17,36.29,12.76,0.338,19,3.37,162.53,31.33,20.10,600.93
JUL,5,18,38.59,9.29,0.291,21,3.47,241.63,30.56,22.28,341.40
JUL,5,19,33.82,5.41,0.349,26,3.42,283.92,29.04,26.22,132.05
JUL,5,20,24.75,41.89,0.576,40,2.90,145.71,26.92,33.51,10.41
JUL,5,21,19.45,30.00,0.465,37,3.15,90.12,25.58,43.26,1.77
JUL,5,22,19.48,6.01,0.261,35,3.96,66.44,24.55,50.05,5.20
JUL,5,23,12.19,4.28,0.255,49,2.74,84.50,23.02,58.06,1.97
JUL,6,0,12.03,3.87,0.234,36,3.27,83.94,21.86,63.30,2.04
JUL,6,1,11.58,4.46,0.215,29,3.17,84.50,20.88,66.06,3.19
JUL,6,2,12.12,7.01,0.207,36,3.58,85.49,19.84,69.02,2.12
JUL,6,3,10.74,4.83,0.200,33,3.38,85.26,19.02,70.68,6.63
JUL,6,4,12.84,1.53,0.180,25,4.09,71.38,19.00,67.13,2.22
JUL,6,5,12.79,5.26,0.206,24,4.66,64.23,18.47,68.82,3.28
JUL,6,6,12.56,7.55,0.264,29,3.85,65.16,18.46,68.39,10.73
JUL,6,7,2.00,10.30,0.323,31,2.36,123.67,18.36,72.02,63.69
JUL,6,8,4.77,5.12,0.449,28,2.36,133.67,21.59,64.88,256.08
JUL,6,9,15.30,4.39,0.319,32,3.91,95.80,22.37,57.62,368.41
JUL,6,10,20.45,4.07,0.328,30,3.84,87.98,24.19,52.45,624.02
JUL,6,11,27.07,9.56,0.297,28,4.16,80.90,26.08,46.94,858.32
JUL,6,12,36.23,5.12,0.296,27,3.87,103.64,27.89,41.84,974.52
JUL,6,13,42.52,4.48,0.302,29,3.50,115.50,28.75,38.92,990.76
JUL,6,14,46.68,5.05,0.295,22,2.93,121.06,29.98,34.61,992.96
JUL,6,15,42.64,5.80,0.224,16,3.40,110.45,31.01,27.82,926.20
JUL,6,16,32.63,8.72,0.233,11,3.54,98.87,31.66,22.83,756.39
JUL,6,17,29.27,15.50,0.239,34,3.26,86.97,31.19,24.39,391.41
JUL,6,18,24.46,18.29,0.470,30,3.62,113.96,30.17,29.46,161.52
JUL,6,19,20.32,6.57,0.267,NA,4.47,62.49,28.37,33.98,37.49
JUL,6,20,16.59,35.05,0.557,95,5.51,59.58,26.60,38.40,7.71
JUL,6,21,14.44,9.69,0.237,35,5.17,60.86,24.87,45.07,1.87
JUL,6,22,11.40,8.42,0.268,27,3.69,64.04,23.50,50.49,1.88
JUL,6,23,8.33,7.45,0.262,31,3.16,89.80,22.09,56.69,2.04
JUL,7,0,7.97,7.66,0.229,25,3.43,80.02,21.21,60.18,14.26
JUL,7,1,7.90,5.91,0.216,29,3.83,64.01,20.38,62.83,13.74
JUL,7,2,6.91,4.95,0.216,15,2.68,74.53,19.67,64.74,5.46
JUL,7,3,9.10,4.32,0.207,17,2.80,89.61,18.78,66.20,16.08
JUL,7,4,9.73,4.00,0.193,18,2.84,76.36,18.32,66.40,9.45
JUL,7,5,9.99,3.99,0.186,21,2.63,93.11,18.01,68.42,14.55
JUL,7,6,5.21,3.40,0.241,20,2.01,129.38,17.02,72.17,4.61
JUL,7,7,2.00,3.62,0.333,30,2.22,107.13,17.12,73.88,34.51
JUL,7,8,7.68,3.21,0.358,27,3.40,87.13,19.64,67.38,190.68
JUL,7,9,16.82,2.95,0.321,25,4.19,82.86,22.42,59.64,415.43
JUL,7,10,24.51,2.73,0.331,20,4.56,85.34,24.52,52.69,615.11
JUL,7,11,30.34,2.56,0.313,20,3.86,88.64,26.19,47.63,772.93
JUL,7,12,37.19,3.07,0.275,23,2.58,120.85,28.36,40.30,930.22
JUL,7,13,41.29,2.70,0.261,15,2.89,113.83,29.10,34.74,936.44
JUL,7,14,43.49,2.15,0.228,16,2.95,107.42,29.89,29.69,1010.87
JUL,7,15,44.63,2.13,0.237,8,3.08,93.60,30.02,27.31,927.57
JUL,7,16,46.21,1.95,0.193,12,3.12,117.66,30.71,25.94,792.37
JUL,7,17,48.38,7.69,0.278,9,2.35,204.27,31.50,24.32,588.47
JUL,7,18,45.06,3.72,0.180,11,2.47,131.38,31.63,23.61,379.44
JUL,7,19,42.98,2.53,0.255,24,3.51,146.48,29.92,29.01,191.85
JUL,7,20,37.31,2.03,0.371,NA,4.52,110.04,25.09,43.36,11.31
JUL,7,21,33.25,2.02,0.369,65,3.22,101.55,22.39,52.73,9.73
JUL,7,22,36.99,1.69,0.343,7,1.82,133.23,21.55,52.44,5.40
JUL,7,23,32.37,1.30,0.326,24,2.50,132.46,20.94,54.33,10.35
JUL,8,0,29.85,1.10,0.274,23,2.88,158.25,20.11,56.70,3.74
JUL,8,1,18.15,1.10,0.300,10,2.13,83.56,19.04,62.78,2.10
JUL,8,2,12.82,5.00,0.318,17,1.54,92.82,18.70,66.28,3.86
JUL,8,3,12.82,8.27,0.317,15,1.81,116.85,18.65,67.63,3.31
JUL,8,4,4.24,6.65,0.344,22,2.12,128.31,17.81,72.49,2.23
JUL,8,5,5.76,6.57,0.371,25,2.00,125.19,17.68,73.20,2.23
JUL,8,6,2.72,6.15,0.426,26,1.65,132.36,17.07,74.32,5.11
JUL,8,7,2.00,6.17,0.670,28,2.06,78.28,17.65,75.10,40.41
JUL,8,8,2.00,6.47,0.515,25,1.72,127.78,21.60,67.07,215.90
JUL,8,9,4.25,6.05,0.473,19,1.86,120.37,24.99,54.24,430.14
JUL,8,10,24.73,11.72,0.546,17,2.15,109.97,26.20,47.78,628.80
JUL,8,11,38.02,36.46,0.778,15,2.30,162.85,27.95,41.93,804.35
JUL,8,12,42.76,11.50,0.404,14,2.69,248.23,28.82,37.97,943.52
JUL,8,13,46.01,7.63,0.388,11,2.87,223.17,29.43,34.69,993.46
JUL,8,14,NA,NA,NA,12,2.69,223.36,30.67,28.66,1005.85
JUL,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUL,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUL,8,17,49.84,2.20,0.223,NA,2.30,121.15,32.31,26.17,625.67
JUL,8,18,49.06,NA,0.180,NA,2.49,137.33,32.09,24.15,393.62
JUL,8,19,45.00,NA,0.180,NA,4.77,115.16,29.50,26.80,128.25
JUL,8,20,41.34,NA,0.180,NA,4.76,142.67,25.54,37.79,8.83
JUL,8,21,39.29,NA,0.220,97,2.66,150.25,22.86,52.29,2.25
JUL,8,22,36.31,NA,0.191,52,2.13,126.52,22.87,53.27,2.27
JUL,8,23,32.21,NA,0.186,27,1.72,144.55,22.12,55.09,2.35
JUL,9,0,26.99,NA,0.202,64,2.10,231.16,21.78,55.97,2.42
JUL,9,1,31.11,1.10,0.180,30,2.68,298.35,20.80,59.47,2.50
JUL,9,2,31.34,1.87,0.180,28,1.57,264.35,20.34,60.32,2.53
JUL,9,3,23.37,1.46,0.205,7,2.25,309.54,19.61,63.82,2.61
JUL,9,4,23.34,1.55,0.215,8,2.28,294.90,18.80,66.49,2.69
JUL,9,5,13.68,2.37,0.236,3,1.98,301.66,18.24,69.07,2.74
JUL,9,6,7.55,2.62,0.451,29,1.45,102.14,18.17,70.83,2.76
JUL,9,7,15.16,4.12,0.512,51,2.39,113.64,17.34,75.95,26.00
JUL,9,8,2.00,4.66,0.395,40,2.20,124.81,20.22,70.22,219.07
JUL,9,9,10.98,4.28,0.432,32,2.42,84.98,23.22,57.55,373.25
JUL,9,10,24.88,4.54,0.343,19,2.24,122.20,26.39,48.11,636.33
JUL,9,11,32.74,3.78,0.300,24,2.25,166.52,28.27,42.99,775.54
JUL,9,12,43.87,4.16,0.323,36,1.98,168.14,29.20,40.08,926.00
JUL,9,13,48.18,5.31,0.620,48,2.27,129.90,29.33,37.45,840.33
JUL,9,14,58.35,6.04,0.679,51,2.59,260.92,30.61,31.71,973.14
JUL,9,15,59.85,5.17,0.367,34,2.28,188.08,31.54,28.57,880.80
JUL,9,16,49.26,4.26,0.207,24,2.71,114.51,31.79,27.46,747.19
JUL,9,17,49.76,4.04,0.339,23,2.66,148.45,32.64,25.73,608.69
JUL,9,18,43.69,3.70,0.218,35,3.60,117.96,30.82,28.93,280.06
JUL,9,19,43.96,3.63,0.248,45,2.87,164.84,28.95,32.01,93.44
JUL,9,20,46.11,3.53,0.346,52,2.04,199.70,27.56,35.53,9.83
JUL,9,21,31.88,4.08,0.407,62,2.27,164.94,27.18,37.94,1.85
JUL,9,22,17.23,4.11,0.248,44,3.02,121.31,26.17,39.85,1.99
JUL,9,23,19.36,3.97,0.209,34,4.20,92.02,25.24,43.26,2.12
JUL,10,0,14.60,4.15,0.193,29,4.45,77.88,23.61,49.98,2.28
JUL,10,1,14.74,4.30,0.190,46,5.39,75.71,22.70,55.42,2.42
JUL,10,2,16.80,2.39,0.180,40,4.71,62.07,21.45,55.75,2.42
JUL,10,3,19.88,1.33,0.180,20,3.32,78.05,21.01,59.80,2.50
JUL,10,4,11.87,1.61,0.190,22,2.10,108.31,20.18,66.65,2.61
JUL,10,5,10.22,1.11,0.202,26,1.87,163.35,19.17,69.12,2.66
JUL,10,6,12.10,1.60,0.241,28,1.77,140.74,18.71,70.96,2.83
JUL,10,7,7.84,NA,0.304,38,1.88,146.25,18.14,73.87,22.65
JUL,10,8,5.79,1.10,0.444,43,1.52,182.43,20.83,69.66,153.23
JUL,10,9,11.67,NA,0.551,46,1.68,203.42,25.20,59.05,398.74
JUL,10,10,28.30,NA,0.229,33,3.61,111.17,25.76,50.29,638.38
JUL,10,11,34.17,NA,0.217,13,3.59,110.58,26.99,44.42,824.98
JUL,10,12,36.05,NA,0.210,8,3.24,112.64,28.55,40.03,969.55
JUL,10,13,37.47,NA,0.198,20,3.94,99.70,29.24,36.68,1014.91
JUL,10,14,43.34,NA,0.209,10,3.77,108.08,29.94,34.32,994.13
JUL,10,15,48.52,NA,0.180,11,2.85,144.28,31.24,31.93,910.19
JUL,10,16,46.30,NA,0.190,18,2.76,108.81,31.55,30.19,643.14
JUL,10,17,43.02,NA,0.359,22,3.12,196.28,32.46,27.64,498.61
JUL,10,18,30.87,1.10,0.357,45,4.18,107.17,28.32,38.57,144.42
JUL,10,19,28.92,1.10,0.302,40,4.68,115.70,27.17,38.45,35.54
JUL,10,20,25.84,NA,0.287,53,4.79,128.90,22.14,61.00,3.15
JUL,10,21,25.10,NA,0.304,18,3.16,137.67,20.56,72.36,2.61
JUL,10,22,22.39,NA,0.329,30,2.28,89.49,20.26,75.60,2.58
JUL,10,23,19.87,NA,0.313,20,1.69,128.37,19.92,77.50,2.65
JUL,11,0,16.96,NA,0.309,20,1.96,116.79,19.28,81.59,2.64
JUL,11,1,15.37,1.10,0.292,15,2.13,93.39,18.73,81.89,2.75
JUL,11,2,8.20,3.22,0.337,28,2.12,130.48,18.38,82.91,2.74
JUL,11,3,5.16,2.82,0.328,28,2.44,138.83,17.99,83.59,2.79
JUL,11,4,2.82,2.66,0.351,28,2.26,87.82,17.84,83.38,2.81
JUL,11,5,4.04,2.91,0.332,20,2.16,107.46,17.60,81.39,2.86
JUL,11,6,2.15,2.65,0.423,29,1.89,109.90,16.91,83.23,3.01
JUL,11,7,2.00,2.87,0.488,37,2.05,123.96,17.32,83.30,35.50
JUL,11,8,3.87,3.05,0.540,36,2.75,117.79,19.15,76.97,181.37
JUL,11,9,12.79,3.20,0.400,21,3.04,109.16,22.70,62.69,410.50
JUL,11,10,23.19,2.48,0.326,12,2.85,132.41,24.97,52.69,602.49
JUL,11,11,28.27,2.23,0.342,12,3.22,107.35,26.57,45.52,798.52
JUL,11,12,33.74,2.84,0.588,11,2.71,162.83,28.37,40.27,825.88
JUL,11,13,33.60,2.62,0.304,16,3.04,111.22,29.28,36.22,901.76
JUL,11,14,36.33,2.75,0.239,13,3.35,140.31,30.52,30.05,962.84
JUL,11,15,38.33,2.30,0.204,4,3.29,122.44,31.35,24.38,922.98
JUL,11,16,40.38,2.48,0.188,4,3.11,120.55,32.24,21.02,757.75
JUL,11,17,44.03,2.16,0.180,9,2.64,182.74,32.57,22.45,574.28
JUL,11,18,43.50,2.06,0.184,18,4.46,174.51,31.73,29.35,446.75
JUL,11,19,37.76,1.95,0.233,44,4.50,160.90,27.67,40.46,153.18
JUL,11,20,35.49,1.10,0.243,42,4.00,147.87,25.20,46.10,15.45
JUL,11,21,29.81,1.27,0.308,29,3.76,113.25,24.20,50.04,2.24
JUL,11,22,24.19,1.48,0.334,41,5.45,95.05,22.32,60.40,2.45
JUL,11,23,24.34,1.24,0.258,21,3.89,105.30,20.28,66.55,2.61
JUL,12,0,19.37,1.10,0.262,8,3.00,78.18,19.30,70.09,2.67
JUL,12,1,23.17,1.10,0.226,7,2.59,89.76,19.39,68.77,2.70
JUL,12,2,20.28,1.28,0.247,13,2.73,76.19,18.65,72.06,2.71
JUL,12,3,16.59,1.77,0.256,7,1.73,127.32,18.29,73.67,2.81
JUL,12,4,15.30,1.99,0.255,11,1.99,104.64,19.09,70.24,2.73
JUL,12,5,6.21,1.89,0.280,10,2.41,115.98,18.19,73.94,2.78
JUL,12,6,2.00,1.90,0.371,32,1.98,128.14,17.63,80.04,2.84
JUL,12,7,2.00,1.69,0.429,19,1.57,121.87,18.16,80.30,40.24
JUL,12,8,2.00,1.87,0.538,24,1.90,84.95,21.79,71.64,202.87
JUL,12,9,2.00,2.37,0.540,24,1.89,174.75,25.12,56.91,395.52
JUL,12,10,7.96,2.37,0.350,14,2.98,96.71,25.87,49.74,628.79
JUL,12,11,15.40,2.14,0.304,19,3.02,102.78,27.12,43.73,822.13
JUL,12,12,23.83,1.92,0.302,22,2.99,104.95,28.54,38.98,977.78
JUL,12,13,27.33,1.94,0.311,33,2.99,109.38,29.13,36.35,992.16
JUL,12,14,24.79,1.98,0.246,19,2.82,128.59,29.93,31.36,996.97
JUL,12,15,22.92,1.56,0.224,14,3.10,123.42,30.75,27.71,933.00
JUL,12,16,28.32,1.39,0.180,11,2.71,143.42,31.28,26.37,796.09
JUL,12,17,29.95,1.42,0.180,17,2.80,161.41,31.97,25.16,596.92
JUL,12,18,32.57,1.71,0.180,37,3.23,140.93,31.00,27.23,298.46
JUL,12,19,21.46,1.61,0.286,40,3.48,95.23,28.44,34.41,60.40
JUL,12,20,14.54,3.21,0.419,63,5.49,79.19,25.15,47.00,4.10
JUL,12,21,8.81,3.64,0.205,49,3.78,162.98,21.90,64.02,2.50
JUL,12,22,15.40,2.23,0.180,27,2.92,198.41,18.41,84.27,2.85
JUL,12,23,13.38,1.95,0.190,27,2.35,220.16,17.93,88.61,2.86
JUL,13,0,7.64,1.10,0.210,21,2.37,218.22,18.02,90.92,2.87
JUL,13,1,10.09,1.10,0.235,4,1.93,251.31,17.87,91.96,2.87
JUL,13,2,11.81,1.80,0.289,23,2.16,252.15,17.56,93.06,2.89
JUL,13,3,14.03,1.75,0.194,12,2.10,267.25,17.17,94.98,2.88
JUL,13,4,14.00,1.75,0.218,NA,1.63,264.88,17.26,95.97,2.96
JUL,13,5,10.80,1.89,0.180,19,1.92,307.51,17.38,96.79,2.88
JUL,13,6,8.14,1.78,0.180,8,1.64,230.93,17.74,97.43,2.94
JUL,13,7,2.00,1.82,0.266,18,1.60,235.20,17.99,97.45,24.05
JUL,13,8,2.00,1.81,0.238,21,1.72,229.07,18.48,97.62,47.68
JUL,13,9,3.01,2.09,0.238,9,1.84,164.79,19.81,95.66,185.48
JUL,13,10,14.85,2.32,0.182,11,1.80,157.22,22.70,85.38,336.97
JUL,13,11,20.62,2.32,0.219,10,1.76,206.27,23.52,84.93,291.88
JUL,13,12,19.25,2.19,0.290,25,2.32,248.75,23.89,74.53,317.91
JUL,13,13,23.63,2.07,0.186,11,2.95,257.25,26.77,60.16,994.88
JUL,13,14,30.55,2.11,0.180,27,2.41,251.60,28.52,50.23,1000.95
JUL,13,15,35.32,2.02,0.180,13,2.20,216.81,29.27,44.52,847.51
JUL,13,16,46.68,2.16,0.370,26,2.50,246.29,30.15,40.29,716.08
JUL,13,17,49.89,2.16,0.375,33,2.54,229.90,30.29,39.36,538.22
JUL,13,18,44.77,1.93,0.398,44,2.51,216.51,28.07,47.27,218.84
JUL,13,19,36.78,2.18,0.433,43,3.13,197.45,26.15,52.83,76.74
JUL,13,20,24.11,2.19,0.280,64,4.75,140.17,19.84,81.68,3.07
JUL,13,21,19.49,1.47,0.453,42,2.00,179.74,18.39,95.04,2.87
JUL,13,22,15.90,1.87,0.327,22,2.24,173.60,18.21,96.06,2.83
JUL,13,23,18.16,2.39,0.320,15,1.96,246.65,17.58,96.11,2.90
JUL,14,0,14.59,2.21,0.306,12,2.77,306.96,17.70,96.73,2.85
JUL,14,1,13.32,1.99,0.273,29,2.08,304.35,17.52,96.94,2.93
JUL,14,2,9.94,1.98,0.302,17,2.25,270.96,17.49,97.25,2.92
JUL,14,3,8.86,1.80,0.307,24,2.95,293.77,17.61,97.77,2.88
JUL,14,4,9.83,1.96,0.295,17,2.40,265.20,17.32,97.72,2.85
JUL,14,5,8.02,1.74,0.272,34,2.06,242.56,16.92,97.84,2.87
JUL,14,6,7.56,1.68,0.339,14,1.74,220.56,16.92,98.12,2.92
JUL,14,7,7.72,1.80,0.462,23,1.69,234.02,17.09,98.22,14.13
JUL,14,8,10.37,2.10,0.408,32,2.24,115.03,17.62,97.93,35.37
JUL,14,9,13.99,2.14,0.495,42,2.03,106.50,18.66,95.63,129.27
JUL,14,10,19.55,2.19,0.350,42,1.79,160.91,20.53,89.30,207.35
JUL,14,11,26.90,2.32,0.362,33,2.60,141.05,23.46,83.21,591.85
JUL,14,12,35.32,1.99,0.347,25,2.32,132.17,26.53,66.39,923.64
JUL,14,13,38.12,1.99,0.302,23,2.93,103.83,27.26,53.92,982.06
JUL,14,14,40.89,2.05,0.247,22,2.64,139.14,28.52,46.41,974.55
JUL,14,15,43.52,2.03,0.209,6,2.44,151.43,29.59,40.04,901.50
JUL,14,16,45.92,2.12,0.186,10,2.73,141.93,30.05,38.05,767.12
