DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
ENE,2,0,NA,3.44,0.498,48,2.10,149.26,14.71,57.58,4.48
ENE,2,1,NA,7.38,0.429,38,2.72,123.60,14.86,63.81,2.30
ENE,2,2,5.22,4.33,0.270,27,3.28,107.34,14.27,66.93,2.28
ENE,2,3,11.20,1.39,0.180,20,2.82,98.23,13.12,70.47,2.29
ENE,2,4,9.14,NA,0.180,16,2.05,116.77,12.04,75.60,2.39
ENE,2,5,5.91,1.39,0.180,19,2.23,118.87,11.28,80.59,2.46
ENE,2,6,3.58,3.93,0.210,30,2.18,113.32,10.75,83.75,2.50
ENE,2,7,4.42,1.12,0.329,19,2.38,88.21,10.54,84.62,5.34
ENE,2,8,4.04,NA,0.409,14,2.93,100.31,10.48,85.52,23.05
ENE,2,9,7.80,NA,0.389,20,3.08,95.49,13.36,77.28,198.18
ENE,2,10,13.43,NA,0.329,23,3.83,96.60,15.55,69.71,328.36
ENE,2,11,17.47,NA,0.429,21,3.83,103.51,17.15,63.96,375.23
ENE,2,12,20.09,4.95,0.488,34,3.71,112.92,17.87,61.42,332.73
ENE,2,13,26.93,1.10,0.379,23,1.89,149.97,21.06,51.35,501.24
ENE,2,14,33.36,1.10,0.329,20,1.79,172.15,22.97,44.39,445.71
ENE,2,15,38.55,NA,0.230,20,2.65,227.43,24.20,39.14,633.18
ENE,2,16,40.18,NA,0.180,16,2.23,186.89,25.53,33.49,522.35
ENE,2,17,40.32,NA,0.200,23,2.44,231.98,25.23,33.57,334.55
ENE,2,18,37.51,NA,0.260,37,2.64,244.66,23.16,37.55,110.33
ENE,2,19,21.57,NA,0.876,48,2.16,281.15,20.35,44.73,4.53
ENE,2,20,4.73,2.06,1.582,66,1.83,235.19,18.44,48.62,2.07
ENE,2,21,14.61,NA,0.568,72,2.27,236.12,17.48,52.78,10.46
ENE,2,22,12.27,NA,0.449,36,1.65,251.18,15.97,54.64,4.95
ENE,2,23,12.81,NA,0.379,28,1.63,204.04,14.62,56.81,2.26
ENE,3,0,9.89,NA,0.409,34,1.62,266.95,13.83,59.60,6.75
ENE,3,1,9.77,2.05,0.289,26,1.90,255.66,13.08,64.07,2.32
ENE,3,2,10.60,2.91,0.289,22,1.56,293.33,12.97,64.92,2.37
ENE,3,3,3.63,2.84,0.399,27,1.42,274.53,12.59,65.57,2.34
ENE,3,4,2.57,2.75,0.389,26,1.47,221.39,12.16,66.99,5.10
ENE,3,5,2.84,3.29,0.379,27,1.55,329.61,11.89,67.52,5.15
ENE,3,6,2.56,4.00,0.439,38,1.57,299.02,10.60,69.52,5.25
ENE,3,7,2.53,4.09,0.458,32,1.92,123.20,9.69,76.36,2.56
ENE,3,8,2.00,5.17,0.697,40,1.70,113.91,9.61,81.01,14.85
ENE,3,9,2.00,5.53,0.707,43,1.50,103.08,11.26,77.37,127.24
ENE,3,10,4.73,6.93,0.538,35,1.46,169.64,15.71,65.29,308.66
ENE,3,11,16.41,10.31,0.449,25,1.52,210.14,20.31,48.67,457.04
ENE,3,12,22.12,5.08,0.429,26,2.27,291.55,20.35,44.50,367.48
ENE,3,13,28.57,2.62,0.319,15,2.91,284.17,22.49,37.47,708.81
ENE,3,14,30.23,1.60,0.180,7,3.67,273.32,24.23,26.07,541.82
ENE,3,15,35.58,1.10,0.180,6,3.88,279.73,24.85,23.84,669.92
ENE,3,16,39.56,1.10,0.200,17,2.91,288.21,25.04,26.06,436.10
ENE,3,17,39.57,1.10,0.180,15,2.33,274.39,25.72,26.32,341.78
ENE,3,18,33.98,1.10,0.200,25,2.08,305.32,23.40,28.38,81.06
ENE,3,19,15.63,1.92,0.807,33,1.40,26.79,20.85,31.59,4.46
ENE,3,20,32.24,4.54,0.896,75,1.57,135.61,18.93,40.39,44.24
ENE,3,21,32.08,8.28,1.920,99,1.45,225.63,17.39,40.40,18.96
ENE,3,22,5.69,4.94,0.608,99,2.02,178.97,16.22,47.99,2.20
ENE,3,23,2.14,5.18,1.304,75,1.65,247.28,15.81,49.90,8.88
ENE,4,0,10.77,6.06,0.866,83,1.31,123.88,14.89,55.49,6.69
ENE,4,1,14.19,6.80,0.667,82,1.05,239.71,14.18,54.53,2.30
ENE,4,2,8.98,4.81,0.697,72,1.36,178.68,13.79,54.96,2.31
ENE,4,3,21.47,6.03,0.727,61,1.43,118.37,12.54,63.56,2.37
ENE,4,4,38.99,5.70,0.677,64,1.63,104.49,11.97,66.79,2.38
ENE,4,5,18.80,4.30,0.419,50,1.46,127.72,11.25,69.60,2.45
ENE,4,6,11.22,3.33,0.458,42,1.13,146.42,10.50,69.36,2.48
ENE,4,7,NA,3.44,0.657,55,1.14,200.17,10.07,68.08,2.50
ENE,4,8,NA,7.01,1.234,77,1.87,129.11,10.06,72.63,21.60
ENE,4,9,NA,10.96,0.588,48,1.96,125.62,13.25,64.53,178.06
ENE,4,10,8.59,14.47,0.608,43,1.91,79.51,17.51,52.36,374.75
ENE,4,11,19.84,21.59,0.389,39,1.50,176.82,22.21,41.49,550.71
ENE,4,12,48.61,19.15,0.488,47,1.66,214.67,24.62,33.37,677.00
ENE,4,13,65.74,19.21,0.379,40,2.05,266.61,26.22,28.47,742.64
ENE,4,14,65.42,50.07,0.309,21,2.03,238.05,27.06,25.35,528.12
ENE,4,15,69.65,32.65,0.220,40,1.89,217.86,27.48,23.67,641.63
ENE,4,16,69.56,7.64,0.200,36,1.94,190.93,27.21,22.55,421.98
ENE,4,17,58.82,1.10,0.180,40,1.92,267.96,26.44,23.16,257.48
ENE,4,18,46.19,NA,0.180,36,2.14,258.47,24.00,26.90,88.65
ENE,4,19,38.11,NA,0.608,40,1.53,241.67,21.62,29.00,5.14
ENE,4,20,5.77,3.23,2.050,66,1.68,203.67,20.04,32.24,2.05
ENE,4,21,2.00,7.78,2.666,115,1.34,224.27,18.74,36.00,2.07
ENE,4,22,10.53,8.85,2.736,123,1.56,139.22,17.41,44.50,2.14
ENE,4,23,26.93,7.62,0.936,98,1.45,181.11,15.94,48.78,2.20
ENE,5,0,10.47,7.16,0.528,67,1.92,140.61,15.20,50.42,2.21
ENE,5,1,28.06,7.28,0.279,57,2.24,127.71,14.46,51.41,2.30
ENE,5,2,37.48,8.77,0.299,39,2.02,111.46,13.89,56.13,2.30
ENE,5,3,41.60,4.90,0.279,40,1.86,90.39,13.21,60.14,2.36
ENE,5,4,6.10,1.97,0.230,22,1.75,83.17,12.53,62.15,2.35
ENE,5,5,2.00,NA,0.230,30,1.94,82.95,12.40,65.35,2.37
ENE,5,6,NA,2.06,0.270,28,1.86,78.08,11.81,67.95,2.44
ENE,5,7,12.86,4.24,0.389,33,2.05,111.22,10.88,71.13,2.46
ENE,5,8,9.76,3.70,0.488,44,2.07,132.62,10.33,72.28,21.22
ENE,5,9,9.90,13.19,0.548,48,2.75,109.71,13.41,65.37,178.21
ENE,5,10,6.95,22.14,0.687,46,2.92,107.54,16.89,56.23,360.11
ENE,5,11,17.84,8.77,0.399,41,3.01,122.17,20.45,46.24,548.45
ENE,5,12,31.34,5.65,0.289,23,2.87,147.97,23.21,38.07,634.13
ENE,5,13,42.47,4.80,0.309,61,2.48,146.94,25.34,32.99,711.83
ENE,5,14,54.25,6.79,0.309,33,2.62,122.77,27.01,28.42,539.46
ENE,5,15,59.10,2.67,0.250,32,2.89,108.18,27.86,25.31,654.93
ENE,5,16,59.17,1.10,0.190,28,2.81,148.91,28.75,23.06,527.35
ENE,5,17,56.39,NA,0.180,22,2.54,129.64,28.95,22.24,390.97
ENE,5,18,57.69,NA,0.200,36,2.53,178.66,26.53,26.52,99.19
ENE,5,19,32.99,NA,0.757,52,1.58,246.20,23.33,30.39,6.80
ENE,5,20,5.41,1.10,1.712,85,1.38,277.91,21.42,34.06,1.90
ENE,5,21,NA,4.23,2.527,88,1.77,190.39,20.16,39.68,2.00
ENE,5,22,14.77,5.24,0.389,61,2.73,106.68,19.07,46.08,2.05
ENE,5,23,11.56,2.09,0.289,41,2.31,121.90,17.44,51.66,2.13
ENE,6,0,6.92,1.10,0.349,24,2.00,119.72,16.72,52.56,2.16
ENE,6,1,4.29,5.52,0.319,39,2.43,115.88,15.49,55.54,2.24
ENE,6,2,6.44,4.66,0.289,36,1.92,78.78,14.69,59.28,2.26
ENE,6,3,8.32,3.11,0.250,30,1.14,230.80,13.43,59.06,2.30
ENE,6,4,2.00,3.27,0.270,24,1.14,156.46,12.85,63.38,2.36
ENE,6,5,NA,3.83,0.270,31,1.04,141.78,12.12,66.36,2.37
ENE,6,6,NA,3.90,0.279,36,1.01,202.38,11.48,67.02,2.40
ENE,6,7,NA,4.35,0.737,38,1.18,83.12,11.17,68.36,2.39
ENE,6,8,NA,5.10,0.528,49,1.43,140.02,11.01,71.86,26.13
ENE,6,9,4.06,15.74,0.498,29,1.91,132.37,14.51,62.11,193.90
ENE,6,10,10.36,12.18,0.419,46,2.68,109.20,17.52,53.30,361.54
ENE,6,11,21.35,5.92,0.468,31,2.20,114.59,20.82,44.58,510.84
ENE,6,12,35.34,3.12,0.230,14,1.81,155.44,24.63,34.82,656.63
ENE,6,13,45.33,2.53,0.190,23,1.97,155.74,26.32,31.88,720.33
ENE,6,14,52.01,2.54,0.319,21,1.84,201.14,28.15,28.71,561.45
ENE,6,15,60.85,7.62,0.230,23,2.25,200.30,28.69,27.01,653.65
ENE,6,16,63.43,5.08,0.180,28,1.99,172.13,29.24,24.95,507.71
ENE,6,17,63.72,2.12,0.210,32,2.02,216.18,28.65,26.44,316.16
ENE,6,18,58.03,1.45,0.180,33,2.47,266.99,26.84,28.76,122.29
ENE,6,19,40.33,1.10,0.558,39,1.93,257.76,23.63,33.83,6.22
ENE,6,20,9.11,2.25,1.552,69,1.69,242.65,21.81,38.34,1.91
ENE,6,21,4.72,4.38,2.139,74,1.20,253.13,20.41,38.83,2.01
ENE,6,22,NA,4.94,1.781,91,1.89,265.57,19.34,45.23,2.06
ENE,6,23,19.11,2.54,0.488,55,2.28,260.58,18.29,51.57,2.10
ENE,7,0,10.85,2.48,0.608,44,1.49,252.96,16.94,53.47,2.15
ENE,7,1,9.44,1.79,0.568,53,1.69,232.98,16.26,57.29,2.20
ENE,7,2,12.29,1.42,0.409,43,1.40,238.61,15.62,57.53,2.21
ENE,7,3,13.05,1.10,0.419,41,1.10,295.67,14.98,57.80,2.25
ENE,7,4,NA,2.02,0.449,33,1.38,320.45,14.28,59.17,2.26
ENE,7,5,2.00,2.05,0.449,45,1.42,239.55,13.71,63.96,4.48
ENE,7,6,NA,2.69,0.568,44,1.28,115.71,12.90,67.07,2.34
ENE,7,7,NA,3.51,0.707,55,1.99,86.35,11.99,75.13,2.39
ENE,7,8,NA,2.82,0.717,46,2.04,111.98,11.44,76.39,27.10
ENE,7,9,NA,3.66,0.826,49,2.40,97.65,14.23,68.11,187.02
ENE,7,10,11.18,3.28,0.518,36,2.57,100.04,18.65,55.19,376.38
ENE,7,11,24.69,4.11,0.409,28,1.59,166.90,23.04,44.64,552.70
ENE,7,12,34.94,30.39,0.349,25,1.69,273.75,26.33,35.82,684.57
ENE,7,13,42.69,27.46,0.409,37,1.91,261.84,27.41,31.67,679.88
ENE,7,14,49.65,24.61,0.379,29,2.12,250.55,29.24,28.64,576.68
ENE,7,15,54.10,17.97,0.369,25,2.06,229.32,29.63,26.87,623.13
ENE,7,16,41.01,17.25,0.329,31,2.80,73.86,29.68,23.99,449.94
ENE,7,17,21.82,7.46,0.270,17,3.25,75.00,29.75,21.41,299.47
ENE,7,18,18.16,8.58,0.240,33,5.14,57.45,27.83,22.93,145.19
ENE,7,19,15.05,13.27,0.389,35,3.39,55.58,25.12,25.86,11.24
ENE,7,20,18.79,19.40,0.289,31,3.85,58.27,23.05,30.35,1.87
ENE,7,21,21.08,16.92,0.299,24,3.02,62.91,21.54,31.76,1.93
ENE,7,22,25.04,9.81,0.230,24,3.77,62.50,20.08,38.76,2.00
ENE,7,23,33.11,14.87,0.289,15,2.58,87.56,18.51,43.16,2.08
ENE,8,0,20.70,52.12,0.279,24,2.77,81.48,16.46,51.06,2.16
ENE,8,1,21.17,8.88,0.180,18,2.29,89.95,15.08,54.97,2.27
ENE,8,2,19.95,2.44,0.180,13,2.77,68.18,14.37,57.12,2.27
ENE,8,3,13.75,2.70,0.180,16,2.55,77.02,12.60,62.61,2.34
ENE,8,4,13.94,2.13,0.180,9,2.10,92.19,11.63,65.77,2.43
ENE,8,5,2.00,9.41,0.200,19,3.02,119.50,10.55,69.23,2.53
ENE,8,6,7.79,6.10,0.250,26,2.85,114.34,10.20,70.64,2.50
ENE,8,7,2.30,6.01,0.419,21,2.77,98.75,9.84,71.11,2.58
ENE,8,8,2.00,NA,0.449,28,2.58,115.32,9.26,72.19,25.94
ENE,8,9,6.30,NA,0.399,14,3.23,109.52,13.10,60.70,225.97
ENE,8,10,12.97,NA,0.369,15,3.38,104.39,16.24,51.31,437.34
ENE,8,11,27.54,NA,0.279,17,3.69,101.18,19.35,40.45,617.13
ENE,8,12,34.58,15.00,0.230,10,2.56,111.37,22.34,31.89,745.46
ENE,8,13,38.22,17.71,0.220,13,2.34,131.51,24.96,27.10,810.21
ENE,8,14,35.17,NA,0.180,16,3.04,113.03,26.69,16.91,654.46
ENE,8,15,35.16,NA,0.210,11,3.38,120.22,27.65,13.38,728.45
ENE,8,16,37.61,NA,0.180,13,3.03,107.63,28.77,12.89,571.04
ENE,8,17,36.51,1.10,0.180,12,2.84,86.28,29.04,12.05,370.32
ENE,8,18,37.20,NA,0.180,24,2.61,119.53,27.51,12.46,151.74
ENE,8,19,11.26,1.58,1.274,43,1.95,54.52,23.54,14.26,9.35
ENE,8,20,10.25,8.85,0.349,44,2.92,67.55,21.46,14.43,1.99
ENE,8,21,13.81,27.09,0.309,30,3.69,75.28,19.69,23.75,2.05
ENE,8,22,2.00,9.53,0.339,35,2.89,86.74,17.08,30.88,2.19
ENE,8,23,2.00,28.86,0.250,35,3.43,86.35,15.10,42.43,2.24
ENE,9,0,4.38,17.06,0.190,24,4.28,90.92,14.37,45.57,2.35
ENE,9,1,2.05,1.57,0.180,20,4.14,99.05,13.18,46.70,2.38
ENE,9,2,4.68,1.35,0.180,17,4.19,98.53,11.92,57.18,2.45
ENE,9,3,5.66,9.22,0.180,20,3.84,85.14,11.40,66.33,2.49
ENE,9,4,6.64,14.77,0.180,17,3.53,88.06,11.14,71.85,2.47
ENE,9,5,7.51,3.61,0.180,22,3.96,91.10,10.54,75.22,2.52
ENE,9,6,5.88,5.65,0.180,20,4.25,92.73,9.75,78.58,2.57
ENE,9,7,4.17,24.77,0.260,18,4.14,79.55,9.38,80.30,2.62
ENE,9,8,12.30,42.81,0.329,29,4.96,78.31,9.93,76.66,28.02
ENE,9,9,12.64,51.49,0.299,26,5.09,73.25,11.82,69.29,213.71
ENE,9,10,20.88,51.83,0.260,35,6.47,70.79,14.25,57.83,422.21
ENE,9,11,23.16,77.24,0.250,43,6.47,72.40,15.97,50.96,605.69
ENE,9,12,27.76,37.84,0.260,49,6.01,63.57,18.04,44.26,736.83
ENE,9,13,32.30,14.78,0.250,14,5.64,79.24,20.39,37.09,801.80
ENE,9,14,34.04,4.13,0.250,21,5.92,89.66,21.53,33.38,653.62
ENE,9,15,34.61,NA,0.289,23,5.58,94.58,22.64,30.21,717.11
ENE,9,16,34.06,NA,0.230,17,5.34,99.38,23.43,27.08,568.62
ENE,9,17,33.81,NA,0.230,22,4.84,90.88,23.52,25.80,374.58
ENE,9,18,28.49,NA,0.270,24,4.28,92.26,22.61,26.93,156.45
ENE,9,19,22.34,NA,0.349,31,3.89,67.62,19.49,35.26,9.07
ENE,9,20,22.01,1.10,0.250,38,5.85,50.87,16.99,44.50,2.22
ENE,9,21,22.20,1.10,0.210,31,6.02,54.22,15.57,48.85,2.22
ENE,9,22,20.87,14.62,0.180,22,5.07,53.83,14.52,53.41,2.29
ENE,9,23,17.81,5.97,0.180,15,3.93,73.26,13.62,58.07,2.31
ENE,10,0,16.58,16.44,0.190,13,3.25,81.61,12.83,62.78,2.39
ENE,10,1,19.04,18.91,0.180,20,3.48,82.47,12.66,63.77,2.38
ENE,10,2,16.87,24.06,0.190,20,3.15,88.72,11.83,67.59,2.38
ENE,10,3,17.06,22.14,0.180,16,3.56,80.81,11.69,68.57,2.45
ENE,10,4,16.83,19.35,0.180,15,3.24,93.74,11.29,69.32,2.46
ENE,10,5,14.34,5.05,0.180,10,2.15,122.32,10.18,72.07,2.54
ENE,10,6,5.58,7.03,0.180,17,2.14,126.34,8.68,77.43,2.61
ENE,10,7,7.92,3.49,0.270,19,2.79,100.89,9.11,79.70,2.58
ENE,10,8,4.20,1.86,0.389,15,3.26,106.05,9.28,80.60,22.34
ENE,10,9,5.39,1.49,0.299,16,3.56,101.88,11.43,74.62,189.35
ENE,10,10,15.14,11.08,0.250,12,3.42,91.16,15.08,63.05,395.67
ENE,10,11,22.42,23.72,0.210,16,4.33,87.36,17.33,55.52,576.16
ENE,10,12,28.23,14.89,0.190,6,3.84,87.51,19.22,49.69,709.31
ENE,10,13,33.07,19.70,0.210,12,3.39,87.06,21.31,43.18,771.25
ENE,10,14,40.58,2.07,0.180,11,2.60,148.88,23.28,37.52,615.98
ENE,10,15,47.26,2.33,0.180,12,1.93,188.43,25.30,32.31,684.99
ENE,10,16,49.33,2.65,0.220,23,2.37,300.38,25.76,30.81,520.70
ENE,10,17,46.08,2.07,0.180,21,2.55,273.67,25.89,29.66,364.31
ENE,10,18,42.52,2.12,0.210,31,2.93,301.96,23.95,32.34,145.79
ENE,10,19,31.75,2.58,0.528,34,2.31,307.63,21.12,38.39,8.23
ENE,10,20,7.77,3.90,1.165,44,1.59,324.25,19.24,43.20,2.05
ENE,10,21,23.60,5.91,1.194,59,1.48,127.89,17.72,48.57,2.10
ENE,10,22,8.84,6.20,0.866,83,1.51,151.02,16.27,50.93,2.19
ENE,10,23,2.00,4.87,0.647,62,1.89,229.96,15.69,54.94,2.23
ENE,11,0,NA,5.96,0.946,51,1.57,218.85,15.20,56.73,6.76
ENE,11,1,31.27,6.81,0.906,65,1.17,116.62,14.04,62.02,2.28
ENE,11,2,47.55,7.04,0.807,78,1.09,162.62,13.39,61.97,2.27
ENE,11,3,33.18,7.75,0.538,69,1.72,101.66,13.26,66.05,2.34
ENE,11,4,21.63,21.68,0.458,54,1.19,100.50,13.06,66.92,2.36
ENE,11,5,9.42,16.12,0.449,57,1.09,85.00,12.16,68.78,2.37
ENE,11,6,30.67,13.21,0.508,57,1.62,120.98,11.97,71.42,2.36
ENE,11,7,NA,12.30,0.458,67,1.90,127.47,11.24,73.61,2.45
ENE,11,8,16.06,10.74,0.657,49,1.80,117.43,11.35,73.77,16.19
ENE,11,9,12.15,22.63,0.558,67,2.11,119.72,13.27,67.86,144.67
ENE,11,10,8.99,13.40,0.458,42,2.68,106.24,17.19,56.20,355.18
ENE,11,11,24.75,10.56,0.369,33,1.63,124.93,21.62,47.84,531.01
ENE,11,12,41.32,5.47,0.289,26,1.83,259.43,24.52,39.69,663.50
ENE,11,13,49.39,2.98,0.240,34,2.19,241.08,25.11,36.82,573.96
ENE,11,14,48.83,1.24,0.190,21,2.47,242.33,24.85,37.54,496.87
ENE,11,15,47.52,1.10,0.190,18,2.46,240.98,25.01,36.66,403.23
ENE,11,16,43.52,NA,0.260,28,2.21,211.67,23.12,40.49,74.28
ENE,11,17,39.94,1.10,0.339,32,2.09,128.56,22.58,42.20,101.57
ENE,11,18,28.58,1.61,0.478,40,2.52,275.36,20.54,56.25,47.61
ENE,11,19,20.59,1.68,0.458,34,2.70,223.88,19.89,56.70,3.27
ENE,11,20,20.17,1.84,0.289,50,2.91,211.60,16.34,76.23,2.25
ENE,11,21,13.15,1.68,0.389,15,2.15,182.17,16.41,72.00,2.19
ENE,11,22,9.35,1.22,0.478,20,1.62,266.99,15.49,72.52,2.19
ENE,11,23,2.00,1.18,0.707,29,2.01,271.76,15.31,75.12,2.20
ENE,12,0,NA,1.10,0.439,25,2.59,295.72,15.38,74.86,2.23
ENE,12,1,10.52,1.60,0.210,24,2.95,306.60,15.24,73.75,2.25
ENE,12,2,9.66,1.94,0.200,14,2.31,285.22,14.41,75.17,15.63
ENE,12,3,6.34,1.82,0.200,10,1.79,235.74,13.92,75.97,2.27
ENE,12,4,3.67,1.57,0.200,13,1.33,200.37,13.04,77.17,2.32
ENE,12,5,2.00,1.63,0.250,16,1.27,247.46,12.31,77.25,2.33
ENE,12,6,NA,1.46,0.329,16,1.40,258.39,12.98,79.53,2.28
ENE,12,7,NA,1.61,0.458,18,1.19,315.40,13.24,80.78,4.52
ENE,12,8,NA,3.30,0.747,21,1.33,16.38,12.85,81.73,13.03
ENE,12,9,NA,4.63,0.956,24,1.26,293.79,14.99,79.50,114.59
ENE,12,10,2.00,5.11,0.697,24,1.56,127.49,16.80,73.46,194.90
ENE,12,11,9.67,7.24,0.379,28,1.68,97.99,20.21,62.68,501.26
ENE,12,12,19.19,21.28,0.240,16,1.62,175.47,24.08,47.61,661.67
ENE,12,13,28.18,5.50,0.260,20,2.17,267.93,25.67,39.01,794.54
ENE,12,14,31.84,2.47,0.190,6,2.40,246.51,25.77,35.18,526.55
ENE,12,15,26.29,3.06,0.180,10,2.50,268.89,25.94,33.52,668.28
ENE,12,16,28.27,3.12,0.220,8,2.85,295.29,25.78,32.28,423.08
ENE,12,17,29.58,3.08,0.279,20,3.86,300.73,25.50,32.86,406.85
ENE,12,18,24.41,2.31,0.299,21,3.14,288.55,24.18,31.52,153.37
ENE,12,19,16.16,2.69,0.468,24,1.62,264.22,21.18,35.90,9.26
ENE,12,20,2.00,5.36,1.115,47,1.43,266.89,19.71,42.23,2.01
ENE,12,21,NA,7.11,1.075,64,2.07,152.27,19.18,48.76,2.08
ENE,12,22,12.46,3.95,0.260,38,2.08,143.01,17.77,59.55,2.08
ENE,12,23,6.53,7.51,0.359,24,1.87,21.19,17.47,60.21,2.11
ENE,13,0,4.82,6.63,0.339,14,1.71,215.03,16.92,60.35,2.16
ENE,13,1,4.21,6.28,0.339,27,2.42,110.43,14.47,78.98,6.76
ENE,13,2,2.00,6.34,0.359,10,2.28,87.29,14.43,85.95,2.33
ENE,13,3,5.61,9.41,0.220,10,3.73,66.67,14.81,86.72,2.32
ENE,13,4,9.48,8.16,0.180,11,4.21,85.62,15.25,79.58,2.25
ENE,13,5,8.95,3.75,0.180,9,3.64,82.86,14.81,77.89,2.28
ENE,13,6,5.90,4.26,0.180,9,3.29,91.42,13.94,81.23,2.30
ENE,13,7,4.82,3.48,0.299,16,2.76,97.30,13.35,83.10,2.32
ENE,13,8,2.00,3.98,0.319,15,2.77,87.26,13.02,84.41,22.41
ENE,13,9,7.09,11.62,0.289,9,3.30,91.34,15.35,76.75,193.84
ENE,13,10,12.95,2.96,0.299,7,4.30,88.93,17.81,67.43,400.79
ENE,13,11,19.13,2.12,0.250,9,5.53,91.41,19.81,57.46,583.08
ENE,13,12,24.42,2.21,0.270,11,5.70,86.39,21.51,47.62,706.96
ENE,13,13,29.46,1.32,0.270,7,4.62,91.08,23.11,41.58,753.97
ENE,13,14,33.18,1.10,0.309,11,4.68,75.11,23.82,38.63,606.91
ENE,13,15,34.15,NA,0.240,16,3.39,79.56,25.10,34.23,708.35
ENE,13,16,32.49,1.10,0.220,12,3.22,91.20,25.94,30.85,552.56
ENE,13,17,29.63,NA,0.279,26,4.20,88.04,23.73,35.82,189.58
ENE,13,18,24.33,1.10,0.349,25,4.12,100.59,21.79,43.49,43.90
ENE,13,19,18.25,1.10,0.349,22,3.87,88.03,20.46,48.91,5.06
ENE,13,20,13.65,16.37,0.279,24,4.56,85.50,19.28,55.66,2.02
ENE,13,21,11.09,1.10,0.279,29,3.40,86.62,17.02,65.69,2.17
ENE,13,22,10.69,1.10,0.240,9,3.55,53.27,15.57,74.10,2.27
ENE,13,23,10.90,5.93,0.220,6,3.68,62.48,15.63,71.48,2.20
ENE,14,0,12.31,5.54,0.190,8,3.95,64.67,15.75,68.31,2.19
ENE,14,1,13.33,4.91,0.190,NA,4.18,63.57,15.48,68.12,2.20
ENE,14,2,14.49,4.80,0.180,9,3.61,61.64,15.02,68.67,2.25
ENE,14,3,11.84,3.51,0.180,6,3.06,80.25,14.02,73.01,2.29
ENE,14,4,8.73,5.82,0.180,5,2.25,94.59,12.95,77.69,2.34
ENE,14,5,7.54,8.30,0.180,5,2.43,90.02,12.59,79.79,2.39
ENE,14,6,4.72,2.43,0.200,10,2.60,96.38,12.74,79.17,2.34
ENE,14,7,2.00,2.66,0.349,10,2.35,87.75,12.22,80.50,2.37
ENE,14,8,2.00,22.65,0.339,19,3.57,79.24,12.62,80.46,9.72
ENE,14,9,7.12,3.95,0.299,9,4.03,59.43,13.81,75.69,66.54
ENE,14,10,15.72,7.77,0.270,5,5.03,69.71,16.55,64.52,379.97
ENE,14,11,17.09,20.45,0.260,6,5.23,73.33,18.63,55.86,572.23
ENE,14,12,19.48,25.92,0.250,20,5.45,71.62,19.63,51.43,624.21
ENE,14,13,22.34,12.81,0.270,27,5.46,66.49,20.92,46.96,765.16
ENE,14,14,24.04,36.53,0.270,7,4.98,71.74,21.98,43.06,619.84
ENE,14,15,27.63,17.03,0.289,19,4.26,70.16,23.04,39.19,691.81
ENE,14,16,28.62,8.25,0.279,23,4.58,76.60,23.50,38.01,545.56
ENE,14,17,28.38,4.81,0.270,21,4.23,94.74,23.17,39.56,365.82
