DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
FEB,10,0,6.89,5.24,NA,10,3.89,97.74,15.25,63.69,2.32
FEB,10,1,8.82,27.09,NA,5,3.35,89.78,14.39,67.34,2.34
FEB,10,2,7.85,27.24,NA,16,2.82,96.20,13.69,69.77,2.33
FEB,10,3,8.74,3.96,NA,4,3.18,100.44,12.90,72.35,2.46
FEB,10,4,6.91,1.27,NA,NA,2.92,110.63,12.16,74.91,2.47
FEB,10,5,8.16,1.10,NA,5,3.59,92.16,11.34,78.07,2.53
FEB,10,6,7.31,NA,NA,33,3.67,104.63,10.52,81.21,2.55
FEB,10,7,6.57,NA,NA,16,3.77,108.57,10.11,83.07,2.60
FEB,10,8,7.46,NA,NA,19,3.51,105.73,10.07,83.45,38.35
FEB,10,9,9.24,NA,NA,7,3.73,100.04,12.71,75.17,236.46
FEB,10,10,13.33,NA,NA,6,4.09,94.84,15.42,65.47,459.39
FEB,10,11,17.53,NA,NA,12,3.56,101.65,18.29,56.01,654.08
FEB,10,12,25.71,2.52,NA,15,2.39,129.40,21.94,46.06,798.68
FEB,10,13,36.78,4.16,NA,12,2.18,282.66,24.97,37.08,872.34
FEB,10,14,40.14,NA,NA,36,3.79,284.60,25.81,34.31,730.29
FEB,10,15,42.10,NA,NA,24,3.24,286.89,26.72,31.60,795.57
FEB,10,16,41.98,NA,NA,24,3.55,282.97,27.23,28.42,651.04
FEB,10,17,39.41,NA,NA,26,3.49,289.60,27.44,26.51,458.63
FEB,10,18,37.64,NA,NA,21,2.40,273.37,27.15,25.70,237.49
FEB,10,19,33.26,NA,NA,25,2.25,300.85,24.59,29.22,37.05
FEB,10,20,10.02,1.23,NA,38,1.53,317.74,22.00,34.34,1.96
FEB,10,21,NA,3.05,NA,70,1.14,273.89,20.19,36.83,2.04
FEB,10,22,NA,6.61,NA,97,1.73,200.70,18.79,41.60,2.12
FEB,10,23,4.52,3.98,NA,72,1.44,218.38,17.90,42.56,2.14
FEB,11,0,15.91,2.91,NA,37,1.73,221.86,17.28,45.12,2.23
FEB,11,1,7.94,3.36,NA,26,1.51,96.02,16.82,50.51,2.20
FEB,11,2,NA,2.84,NA,43,1.43,108.61,14.94,57.49,2.28
FEB,11,3,4.54,4.40,NA,35,1.18,69.16,14.24,59.21,2.31
FEB,11,4,NA,6.95,NA,42,1.64,121.53,13.19,65.44,2.39
FEB,11,5,NA,11.07,NA,35,1.42,175.98,12.60,65.43,2.39
FEB,11,6,2.00,4.94,NA,29,1.53,230.99,13.03,65.21,2.33
