DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
NOV,10,12,28.78,2.84,0.180,10,2.30,166.76,25.93,46.10,762.46
NOV,10,13,36.93,11.36,0.180,16,2.11,230.89,28.39,39.08,730.34
NOV,10,14,50.17,70.86,0.540,36,2.02,234.66,29.34,33.18,650.19
NOV,10,15,60.37,38.95,0.342,31,2.14,223.85,30.21,28.43,673.62
NOV,10,16,52.56,12.63,0.205,35,2.52,237.64,30.21,26.72,493.83
NOV,10,17,50.32,3.89,0.196,28,3.20,299.92,29.25,27.29,303.58
NOV,10,18,38.37,3.08,0.303,36,3.17,309.36,27.24,30.10,79.89
NOV,10,19,18.56,3.22,0.682,73,2.14,307.76,24.61,32.88,3.77
NOV,10,20,3.83,4.27,1.437,80,1.43,268.87,22.84,36.76,2.61
NOV,10,21,2.54,4.57,1.508,87,1.21,188.31,21.60,39.88,2.70
NOV,10,22,2.53,5.95,1.753,66,1.28,291.51,20.66,43.79,2.73
NOV,10,23,2.49,5.72,0.931,93,1.78,202.43,19.46,52.55,2.84
NOV,11,0,6.81,4.77,0.408,74,2.16,126.15,19.01,54.84,2.89
NOV,11,1,5.83,3.60,0.314,44,1.60,105.42,17.86,58.79,2.94
NOV,11,2,2.74,2.30,0.363,41,1.24,111.89,17.18,60.96,2.97
NOV,11,3,2.06,2.83,0.392,44,1.23,185.99,16.70,62.07,2.99
NOV,11,4,2.00,2.57,0.383,44,1.38,112.99,15.94,65.19,3.02
NOV,11,5,2.34,1.98,0.271,48,1.14,128.03,15.66,67.59,3.05
NOV,11,6,2.10,2.44,0.324,32,1.50,105.20,15.66,67.98,3.03
NOV,11,7,2.00,2.12,0.404,43,1.53,141.56,14.28,72.27,4.38
NOV,11,8,2.00,2.10,0.533,48,1.64,127.97,15.74,72.00,85.24
NOV,11,9,2.00,3.01,0.563,39,1.88,102.12,20.37,59.38,277.06
NOV,11,10,5.89,2.57,0.344,34,2.25,132.97,23.52,50.48,483.99
NOV,11,11,19.62,3.01,0.306,30,1.69,181.94,26.82,41.64,652.22
NOV,11,12,29.36,4.93,0.347,35,2.06,233.35,28.56,34.86,744.52
NOV,11,13,36.91,3.59,0.313,33,2.04,202.92,29.97,29.45,718.68
NOV,11,14,45.15,5.85,0.344,27,2.43,222.67,30.64,25.96,653.27
NOV,11,15,47.22,3.49,0.263,18,2.38,231.09,31.48,22.42,659.50
NOV,11,16,38.03,2.11,0.217,26,2.71,265.12,31.23,20.91,444.04
