DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
JUN,2,15,20.74,9.96,1.785,11,3.94,81.92,30.13,32.11,346.40
JUN,2,16,18.37,13.20,1.788,13,3.51,95.99,30.74,30.71,471.18
JUN,2,17,16.12,22.00,1.748,10,4.00,80.66,31.70,28.06,537.34
JUN,2,18,13.32,45.60,1.728,21,5.33,76.99,30.41,30.13,242.25
JUN,2,19,11.67,14.36,1.737,31,5.08,67.81,28.80,32.77,79.82
JUN,2,20,8.81,14.53,1.787,23,4.97,79.17,27.59,37.25,5.62
JUN,2,21,9.78,6.21,1.774,25,5.57,84.68,26.22,42.62,1.74
JUN,2,22,8.37,2.68,1.771,29,5.98,89.72,25.07,49.45,1.85
JUN,2,23,8.91,2.56,1.739,58,5.66,91.88,23.70,52.14,1.95
JUN,3,0,10.46,1.24,1.700,30,5.25,91.74,22.63,55.84,2.02
JUN,3,1,9.62,2.34,1.706,NA,5.02,92.87,21.80,60.67,2.08
JUN,3,2,5.92,2.69,1.719,NA,3.66,96.37,21.05,63.59,2.08
JUN,3,3,5.73,1.10,1.724,NA,2.94,80.11,20.38,66.17,2.13
JUN,3,4,3.63,2.22,1.723,42,3.91,58.59,19.71,68.72,2.18
JUN,3,5,8.69,1.10,1.748,21,3.85,59.67,19.66,68.32,2.18
JUN,3,6,6.80,2.58,1.839,20,3.35,59.03,19.50,69.33,2.33
JUN,3,7,5.67,7.85,1.922,19,3.68,53.85,20.19,68.03,60.09
JUN,3,8,8.31,1.10,1.841,12,4.90,57.66,22.83,57.83,292.14
JUN,3,9,10.07,19.99,1.848,22,4.29,72.73,24.77,50.50,510.49
JUN,3,10,13.16,11.40,1.821,29,3.88,90.05,26.32,45.72,721.64
JUN,3,11,15.54,16.56,1.837,21,3.53,96.72,27.77,40.59,871.50
JUN,3,12,19.67,3.07,0.208,16,3.60,111.02,28.52,37.39,794.37
JUN,3,13,19.53,8.20,0.241,11,3.89,96.30,29.41,34.42,860.81
JUN,3,14,18.24,9.88,0.278,20,3.23,94.53,29.63,32.40,615.94
JUN,3,15,19.05,18.95,0.314,14,3.47,98.25,30.93,29.51,691.16
JUN,3,16,15.67,12.76,0.201,20,4.43,94.35,31.54,28.90,577.96
JUN,3,17,12.91,22.41,0.244,23,4.54,87.46,31.08,30.58,405.86
JUN,3,18,10.16,39.21,0.236,36,6.26,73.82,30.31,32.51,260.54
JUN,3,19,6.94,57.27,0.295,53,5.58,78.13,28.07,40.71,88.58
JUN,3,20,6.12,22.36,0.227,52,6.36,59.49,25.81,47.54,6.63
JUN,3,21,6.38,8.01,0.193,28,5.43,67.86,24.21,49.13,1.89
JUN,3,22,3.39,9.16,0.261,18,5.14,92.35,23.00,54.38,1.98
JUN,3,23,2.04,5.08,0.196,21,4.69,102.34,22.11,59.83,2.05
JUN,4,0,2.87,3.91,0.189,17,4.19,102.53,21.57,63.83,2.03
JUN,4,1,3.00,4.07,0.194,26,4.57,91.58,20.92,67.96,2.14
JUN,4,2,2.59,4.08,0.200,7,4.34,88.86,20.42,70.47,2.20
JUN,4,3,3.50,6.27,0.180,7,4.25,58.63,20.20,70.14,2.17
JUN,4,4,5.95,8.23,0.180,7,3.06,53.91,20.04,69.51,2.14
JUN,4,5,5.95,5.87,0.180,2,3.39,52.16,20.12,68.93,2.17
JUN,4,6,4.74,4.89,0.228,6,2.93,64.91,20.13,67.88,2.31
JUN,4,7,3.24,12.24,0.357,11,3.00,67.81,20.72,65.04,22.62
JUN,4,8,2.00,7.09,0.414,19,2.29,104.28,21.41,62.54,106.20
JUN,4,9,4.04,7.38,0.370,16,1.88,120.23,23.33,57.18,239.20
JUN,4,10,7.57,18.42,0.604,15,1.84,234.81,25.38,51.22,333.97
JUN,4,11,13.55,14.36,0.219,23,1.91,176.48,28.51,43.18,698.23
JUN,4,12,20.82,22.41,0.237,17,2.22,161.47,30.14,37.51,940.47
JUN,4,13,29.16,15.79,0.235,22,2.51,207.67,31.43,33.94,973.90
JUN,4,14,33.69,14.80,0.252,23,2.43,121.24,31.16,33.34,762.25
JUN,4,15,38.37,17.28,0.263,25,2.27,141.76,31.79,32.00,742.16
JUN,4,16,39.93,11.80,0.204,19,2.42,152.78,33.35,28.17,668.48
JUN,4,17,33.92,7.67,0.180,32,3.39,138.81,31.95,29.76,389.03
JUN,4,18,28.94,3.81,0.222,29,4.66,198.92,29.73,36.09,127.60
JUN,4,19,25.87,2.73,0.312,130,5.38,256.84,21.71,71.50,4.32
JUN,4,20,17.62,1.85,0.437,12,2.40,223.86,20.08,84.06,2.36
JUN,4,21,10.10,1.69,0.416,14,2.16,237.02,20.63,84.17,2.25
JUN,4,22,5.62,1.42,0.394,3,2.40,80.72,20.63,87.42,2.13
JUN,4,23,2.75,1.82,0.283,56,3.38,106.68,20.97,86.44,2.21
JUN,5,0,10.89,1.10,0.235,18,3.55,104.17,20.53,83.66,2.24
JUN,5,1,8.46,1.10,0.223,24,4.76,66.67,18.99,89.89,2.32
JUN,5,2,13.64,5.98,0.180,23,4.76,90.11,17.75,91.02,2.39
JUN,5,3,22.59,5.13,0.199,2,2.61,101.51,17.10,93.57,2.39
JUN,5,4,9.34,4.49,0.198,21,2.22,96.64,17.37,95.02,2.38
JUN,5,5,19.78,3.32,0.180,22,2.47,160.87,16.86,96.01,2.35
JUN,5,6,17.88,2.24,0.180,6,2.07,162.33,16.80,97.56,2.37
JUN,5,7,16.37,1.96,0.309,6,2.29,141.20,16.72,98.71,5.61
JUN,5,8,15.61,1.66,0.380,6,1.68,128.56,17.03,98.83,17.88
JUN,5,9,8.92,2.54,0.552,16,1.96,261.16,17.39,97.86,43.48
JUN,5,10,10.75,3.50,0.499,6,1.43,177.95,17.79,97.38,70.06
JUN,5,11,12.04,4.22,0.629,18,3.13,304.29,18.55,98.10,213.73
JUN,5,12,21.74,5.70,0.526,10,2.89,286.61,21.02,98.84,392.19
JUN,5,13,26.20,3.87,0.400,11,2.39,281.05,22.42,87.74,358.69
JUN,5,14,30.46,2.93,0.267,9,2.03,245.28,23.62,79.42,411.94
JUN,5,15,35.93,2.67,0.257,2,1.95,201.10,25.09,66.06,466.99
JUN,5,16,39.76,2.51,0.246,13,2.23,260.40,24.97,62.94,358.71
JUN,5,17,43.16,2.26,0.218,7,2.23,243.60,25.49,59.80,363.87
JUN,5,18,37.66,1.95,0.210,18,2.60,216.54,24.48,58.88,186.02
JUN,5,19,34.76,2.29,0.251,11,2.09,228.96,23.25,63.86,63.00
JUN,5,20,31.94,2.35,0.310,16,1.45,269.16,22.58,65.43,4.90
JUN,5,21,24.32,2.51,0.357,14,1.86,201.78,21.87,69.50,2.04
JUN,5,22,16.94,2.50,0.263,21,1.87,164.56,21.16,77.52,2.08
JUN,5,23,11.41,2.59,0.221,18,2.32,144.47,20.59,80.26,2.17
JUN,6,0,14.36,2.32,0.180,6,1.91,129.90,20.58,81.34,2.13
JUN,6,1,11.82,2.05,0.180,11,1.76,126.06,20.71,81.32,2.13
JUN,6,2,8.37,1.80,0.224,6,1.61,123.74,20.33,83.59,2.12
JUN,6,3,3.64,1.82,0.237,9,1.47,136.68,19.83,85.71,2.19
JUN,6,4,4.27,1.89,0.257,13,1.65,164.98,19.66,84.93,2.14
JUN,6,5,3.96,1.90,0.265,18,1.39,105.96,19.74,85.71,2.15
JUN,6,6,2.00,2.20,0.367,16,1.69,161.79,19.56,88.21,2.21
JUN,6,7,2.00,2.24,0.611,20,1.53,176.84,20.05,85.92,21.87
JUN,6,8,3.06,1.86,0.376,26,1.88,141.50,20.81,85.27,98.13
JUN,6,9,9.97,1.73,0.320,8,1.42,161.88,23.88,74.63,267.25
JUN,6,10,13.61,1.69,0.252,19,1.71,146.65,24.47,68.90,275.16
JUN,6,11,17.96,2.02,0.302,17,1.73,207.74,25.33,65.69,339.49
JUN,6,12,23.81,2.28,0.318,13,1.88,200.93,26.73,58.68,489.03
JUN,6,13,36.71,2.21,0.523,8,3.23,269.30,29.77,47.76,1011.40
JUN,6,14,44.35,2.18,0.490,26,3.83,288.01,29.52,45.61,969.00
JUN,6,15,53.02,1.99,0.573,23,4.27,292.02,30.04,45.11,911.77
JUN,6,16,48.41,1.87,0.552,26,5.27,307.44,29.56,44.77,784.21
JUN,6,17,45.53,1.35,0.707,21,4.80,310.94,29.03,42.91,472.30
JUN,6,18,44.40,1.20,0.750,31,3.76,299.14,27.92,46.08,172.18
JUN,6,19,41.30,1.12,0.759,33,2.62,295.92,26.76,48.22,44.74
JUN,6,20,36.12,1.23,0.638,35,2.65,222.48,25.59,52.45,11.97
JUN,6,21,27.99,1.29,0.676,36,3.27,116.69,23.98,61.47,3.04
JUN,6,22,28.95,1.21,0.589,23,2.89,125.72,22.98,64.85,3.12
JUN,6,23,23.20,1.57,0.548,27,3.04,102.15,21.92,70.67,2.07
JUN,7,0,28.30,1.31,0.493,14,3.01,106.56,21.12,71.26,2.10
JUN,7,1,24.82,1.66,0.491,11,2.53,124.05,20.67,73.28,3.27
JUN,7,2,20.59,1.10,0.471,12,2.35,116.24,20.61,75.39,2.13
JUN,7,3,14.48,1.10,0.480,10,2.93,101.32,20.42,79.10,3.26
JUN,7,4,14.95,1.10,0.503,19,2.28,130.41,20.24,79.78,2.16
JUN,7,5,10.56,1.74,0.537,16,2.15,134.68,20.28,78.92,2.13
JUN,7,6,2.00,1.94,0.613,25,1.90,142.16,19.91,79.78,2.76
JUN,7,7,5.93,2.37,0.811,34,1.81,121.28,19.82,80.10,32.99
JUN,7,8,2.00,2.93,0.718,28,2.70,84.49,22.43,70.96,210.85
JUN,7,9,13.69,2.81,0.619,17,3.72,100.00,25.31,56.66,471.95
JUN,7,10,20.46,4.89,0.419,19,3.41,107.06,27.56,46.91,668.39
JUN,7,11,33.85,4.57,0.303,16,2.63,108.23,29.23,39.82,826.61
JUN,7,12,43.17,3.52,0.306,10,2.60,136.13,30.76,36.56,922.01
JUN,7,13,47.22,3.16,0.231,14,2.53,164.93,32.01,31.24,998.93
JUN,7,14,52.24,2.63,0.204,12,2.81,160.88,32.83,26.52,988.71
JUN,7,15,56.39,3.20,0.184,12,2.88,155.78,33.17,25.56,902.93
JUN,7,16,58.52,2.62,0.180,6,2.84,137.97,33.85,25.58,752.42
JUN,7,17,62.26,2.48,0.180,13,3.09,154.44,34.14,25.81,579.57
JUN,7,18,63.16,2.81,0.180,17,2.15,180.03,33.51,26.72,269.18
JUN,7,19,53.65,4.37,0.320,51,3.85,156.03,25.56,54.98,23.78
JUN,7,20,40.00,3.40,0.634,29,1.78,220.97,22.63,86.98,2.95
JUN,7,21,24.56,6.00,1.024,33,1.90,109.87,23.81,81.18,1.96
JUN,7,22,22.03,9.32,0.422,45,2.15,192.78,23.85,74.20,1.89
JUN,7,23,28.37,6.23,0.324,23,1.72,232.16,24.11,71.27,2.95
JUN,8,0,28.06,4.29,0.280,27,1.76,219.76,23.38,71.65,5.35
JUN,8,1,22.83,2.75,0.221,20,1.76,156.40,22.74,73.80,1.98
JUN,8,2,18.28,1.89,0.224,16,2.53,139.20,21.81,78.19,6.52
JUN,8,3,22.92,1.16,0.208,14,2.61,129.16,21.03,77.10,4.34
JUN,8,4,41.94,1.10,0.276,11,1.64,121.46,20.41,78.46,8.26
JUN,8,5,22.51,1.10,0.220,21,1.47,155.55,20.09,76.49,2.14
JUN,8,6,13.25,1.10,0.329,14,1.52,95.83,19.91,77.09,2.38
JUN,8,7,2.00,1.10,0.586,35,1.78,105.11,20.20,78.01,58.83
JUN,8,8,3.70,1.10,0.497,35,2.34,109.57,22.88,68.68,205.97
JUN,8,9,10.08,1.88,0.479,34,2.40,131.07,26.07,60.44,392.70
JUN,8,10,24.63,14.87,0.735,32,2.23,152.96,27.74,55.17,524.30
JUN,8,11,48.517,24.88,0.589,38,2.49,192.26,30.54,47.67,802.43
JUN,8,12,64.177,11.13,0.338,34,2.50,144.92,31.20,40.32,933.33
JUN,8,13,72.873,8.53,0.285,27,2.68,144.25,32.21,32.90,988.91
JUN,8,14,86.162,5.84,0.252,22,3.41,134.76,32.94,28.66,967.78
JUN,8,15,95.806,4.42,0.237,25,3.03,136.74,33.83,25.96,881.19
JUN,8,16,88.44,4.44,0.224,20,3.70,110.50,34.55,23.02,738.04
JUN,8,17,76.686,5.08,0.197,16,4.51,93.51,34.68,20.66,570.41
JUN,8,18,68.945,8.23,0.211,23,4.08,96.76,34.09,20.35,213.29
JUN,8,19,39.30,3.21,0.274,39,3.37,169.01,30.36,35.62,22.49
JUN,8,20,25.99,2.70,0.324,34,2.84,169.16,28.27,43.68,2.43
JUN,8,21,27.46,2.92,0.345,37,3.34,157.01,24.87,54.53,2.48
JUN,8,22,29.88,2.53,0.268,30,2.89,145.18,22.35,64.87,2.22
JUN,8,23,19.47,3.26,0.368,19,2.32,101.79,22.95,65.20,2.02
JUN,9,0,8.28,4.39,0.436,21,1.78,114.59,22.17,67.37,4.27
JUN,9,1,3.29,4.62,0.442,26,1.93,98.05,22.24,67.79,2.04
JUN,9,2,16.75,18.08,0.285,32,3.05,81.61,23.00,59.18,2.02
JUN,9,3,15.15,7.35,0.296,26,1.95,123.57,21.57,59.09,3.73
JUN,9,4,12.90,2.69,0.291,21,1.99,81.15,20.46,62.71,2.17
JUN,9,5,18.81,2.90,0.280,24,2.57,70.50,20.47,61.49,4.39
JUN,9,6,11.84,5.52,0.335,27,2.10,114.83,19.16,64.62,2.98
JUN,9,7,3.69,3.24,0.628,27,1.26,225.75,19.69,66.94,45.05
JUN,9,8,2.00,3.11,0.699,29,1.46,229.47,23.65,59.96,208.32
JUN,9,9,18.03,5.60,0.432,22,2.07,120.84,27.00,45.67,462.24
JUN,9,10,29.17,4.54,0.388,22,2.89,107.82,27.78,42.50,682.99
JUN,9,11,35.40,2.07,0.324,22,3.18,117.42,29.55,32.33,854.79
JUN,9,12,37.98,1.89,0.260,15,3.63,111.41,30.80,24.07,962.88
JUN,9,13,40.36,2.90,0.323,7,3.59,123.27,31.53,23.60,942.61
JUN,9,14,43.83,3.50,0.243,6,3.16,166.75,32.61,22.28,975.64
JUN,9,15,41.85,11.61,0.289,14,3.38,164.69,34.01,17.55,906.92
JUN,9,16,44.29,8.29,0.225,12,3.39,126.61,34.57,16.73,768.67
JUN,9,17,47.08,8.56,0.242,17,3.43,102.64,34.51,16.32,588.73
JUN,9,18,35.25,25.32,0.397,17,4.59,75.65,33.95,14.46,372.86
JUN,9,19,31.62,9.81,0.218,26,4.64,72.67,32.00,16.28,150.65
JUN,9,20,28.83,9.80,0.224,27,4.59,73.87,29.48,13.75,10.48
JUN,9,21,26.68,13.16,0.214,22,4.35,67.66,27.56,13.75,4.49
JUN,9,22,28.13,18.96,0.181,19,5.29,54.24,26.51,20.20,3.43
JUN,9,23,25.32,16.57,0.187,26,4.53,77.86,25.00,27.78,12.49
JUN,10,0,17.81,8.54,0.210,28,2.90,85.74,22.83,33.04,2.08
JUN,10,1,18.39,4.64,0.203,29,3.98,79.60,21.57,38.47,2.11
JUN,10,2,14.78,18.67,0.203,28,2.94,64.69,20.25,43.20,2.17
JUN,10,3,18.02,7.52,0.204,24,4.09,62.02,19.86,43.38,2.17
JUN,10,4,15.28,5.37,0.219,20,2.33,108.86,18.41,46.02,2.28
JUN,10,5,10.11,3.58,0.240,25,2.67,114.93,17.69,48.31,3.97
JUN,10,6,4.69,3.55,0.315,25,2.91,128.70,16.86,54.15,3.11
JUN,10,7,2.00,4.68,0.466,23,2.06,116.33,17.85,55.26,66.35
JUN,10,8,2.00,2.81,0.372,24,3.19,128.47,20.95,46.50,251.86
JUN,10,9,2.00,2.92,0.414,25,3.98,101.10,23.67,42.39,475.37
JUN,10,10,2.00,2.01,0.325,19,5.03,99.51,26.29,30.64,653.58
JUN,10,11,2.00,1.34,0.285,17,4.73,103.18,28.37,22.96,842.42
JUN,10,12,2.00,1.10,0.258,15,6.20,107.47,30.06,18.08,976.94
JUN,10,13,2.00,1.10,0.304,21,6.85,98.42,31.34,16.73,1022.00
JUN,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUN,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUN,10,16,NA,NA,0.180,NA,6.37,96.15,32.41,15.83,752.35
JUN,10,17,NA,12.68,0.180,NA,6.43,88.35,31.56,18.43,509.45
JUN,10,18,NA,55.45,0.220,NA,6.38,72.58,29.89,25.28,150.75
JUN,10,19,NA,35.47,0.219,26,5.02,79.89,28.09,26.06,63.86
JUN,10,20,NA,16.38,0.261,19,4.65,87.12,26.66,29.97,7.96
JUN,10,21,NA,42.52,0.250,46,4.69,81.63,25.36,37.66,1.86
JUN,10,22,NA,17.42,0.212,26,4.82,87.63,23.69,42.50,2.00
JUN,10,23,NA,20.36,0.200,39,5.77,57.57,23.05,54.67,1.99
JUN,11,0,NA,12.51,0.180,21,5.19,75.62,22.14,57.47,2.09
JUN,11,1,NA,5.52,0.180,13,4.89,95.81,21.17,58.83,2.10
JUN,11,2,NA,2.74,0.180,16,3.49,96.21,20.38,64.01,2.17
JUN,11,3,NA,2.35,0.194,20,3.18,104.10,19.76,66.55,2.20
JUN,11,4,NA,1.20,0.180,13,2.98,90.29,19.40,67.29,2.19
JUN,11,5,NA,3.87,0.180,26,2.84,83.03,18.63,69.55,2.24
JUN,11,6,NA,2.30,0.216,16,3.04,115.67,18.58,70.07,2.39
JUN,11,7,NA,1.47,0.347,22,3.81,96.09,19.15,68.74,19.63
JUN,11,8,NA,1.72,0.353,20,3.53,101.99,19.83,66.37,86.40
JUN,11,9,NA,1.10,0.300,27,4.02,95.74,20.76,61.26,165.83
JUN,11,10,NA,NA,0.312,9,4.75,97.15,22.83,50.99,479.58
JUN,11,11,NA,4.23,0.273,12,4.27,94.79,26.15,37.53,835.49
JUN,11,12,NA,1.10,0.269,13,3.64,100.08,26.78,32.44,610.14
JUN,11,13,NA,1.55,0.275,12,4.23,102.09,28.39,28.88,970.10
JUN,11,14,NA,7.79,0.210,8,4.00,108.94,29.69,26.59,989.64
JUN,11,15,NA,14.83,0.213,8,3.46,116.74,30.72,24.36,880.75
JUN,11,16,NA,8.41,0.180,9,2.84,119.49,31.31,22.47,636.07
JUN,11,17,NA,14.06,0.345,5,2.95,140.23,32.93,19.62,642.25
JUN,11,18,NA,15.81,0.372,31,3.60,77.98,31.93,21.72,374.60
JUN,11,19,NA,7.36,0.263,27,4.06,88.85,30.32,25.30,192.17
JUN,11,20,NA,13.03,0.271,37,3.69,61.96,27.95,31.53,13.70
JUN,11,21,NA,1.58,0.252,28,4.46,68.11,26.36,35.70,1.69
JUN,11,22,NA,5.41,0.220,20,4.16,61.38,25.25,38.70,1.85
JUN,11,23,NA,4.96,0.183,16,4.43,57.64,24.27,42.58,1.90
JUN,12,0,NA,3.70,0.180,10,2.98,85.37,23.12,47.04,1.97
JUN,12,1,NA,4.39,0.200,27,2.60,128.58,20.59,58.31,2.13
JUN,12,2,NA,4.63,0.180,15,3.02,93.82,20.98,58.82,2.15
JUN,12,3,NA,4.17,0.191,6,2.86,105.25,20.31,60.88,2.14
JUN,12,4,NA,9.74,0.201,16,3.79,76.79,19.77,63.48,2.15
JUN,12,5,NA,10.72,0.215,20,2.34,100.76,19.37,65.72,2.18
JUN,12,6,NA,6.71,0.319,19,1.59,161.65,19.66,64.86,2.31
JUN,12,7,NA,5.60,0.525,24,1.66,177.95,20.51,63.35,49.44
JUN,12,8,NA,6.60,0.400,36,3.02,114.20,22.70,58.69,267.99
JUN,12,9,NA,3.95,0.321,24,3.63,100.17,24.95,50.21,462.04
JUN,12,10,NA,2.14,0.289,13,4.08,97.61,26.44,43.54,654.39
JUN,12,11,NA,1.86,0.240,13,3.65,124.23,28.00,38.99,819.66
JUN,12,12,NA,6.78,0.257,11,2.58,144.79,29.70,33.31,948.52
JUN,12,13,NA,19.01,0.325,20,2.40,176.91,31.28,29.91,867.17
JUN,12,14,NA,24.51,0.338,27,2.29,127.07,30.05,30.00,419.64
JUN,12,15,NA,17.19,0.247,17,2.34,119.74,31.42,27.16,822.68
JUN,12,16,NA,22.09,0.235,13,2.90,167.94,32.07,25.24,690.33
JUN,12,17,NA,15.81,0.226,22,2.19,201.38,32.32,24.98,473.93
JUN,12,18,NA,2.42,0.306,12,2.60,277.54,32.35,24.37,349.67
JUN,12,19,NA,1.10,0.312,36,4.58,260.46,29.73,29.99,118.61
JUN,12,20,NA,1.10,0.405,24,3.10,222.53,28.40,29.55,5.07
JUN,12,21,NA,26.05,0.354,33,5.20,80.55,28.01,34.48,1.57
JUN,12,22,NA,45.95,0.249,81,6.53,83.04,24.61,42.66,1.89
JUN,12,23,NA,43.86,0.224,76,7.87,85.15,18.69,70.60,2.32
JUN,13,0,NA,43.81,0.180,30,5.52,62.50,18.97,75.86,2.26
JUN,13,1,NA,24.52,0.180,19,4.70,66.35,20.03,73.24,2.18
JUN,13,2,NA,36.91,0.181,29,4.34,74.57,19.93,72.72,2.18
JUN,13,3,NA,13.16,0.180,23,3.52,76.09,19.57,73.22,2.13
JUN,13,4,NA,13.05,0.180,18,3.34,72.98,19.31,73.41,2.21
JUN,13,5,NA,5.91,0.187,24,3.37,69.16,19.48,71.26,2.21
JUN,13,6,NA,3.57,0.287,27,2.51,99.55,19.14,72.44,2.26
JUN,13,7,NA,1.88,0.428,27,3.47,68.05,18.91,73.31,12.07
JUN,13,8,NA,1.22,0.377,24,3.29,59.41,19.37,71.25,79.92
JUN,13,9,NA,1.98,0.342,18,3.56,70.49,21.51,63.93,300.32
JUN,13,10,NA,12.33,0.281,22,3.89,66.93,23.65,55.35,454.31
JUN,13,11,NA,15.54,0.252,24,4.43,69.60,24.32,51.95,502.13
JUN,13,12,NA,13.26,0.291,22,4.45,77.82,25.45,48.08,627.65
JUN,13,13,NA,24.43,0.317,32,6.14,73.04,23.10,59.99,341.01
JUN,13,14,NA,13.99,0.302,27,5.18,68.00,22.48,67.33,613.80
JUN,13,15,NA,28.18,0.262,3,5.20,70.24,25.78,47.72,709.40
JUN,13,16,NA,26.17,0.243,7,5.15,66.48,27.71,39.29,792.40
JUN,13,17,NA,17.19,0.234,13,4.85,70.24,27.84,37.50,562.99
JUN,13,18,NA,19.13,0.262,12,5.00,70.37,28.03,37.01,440.04
JUN,13,19,NA,12.97,0.274,17,5.20,63.93,26.90,39.53,125.90
JUN,13,20,NA,6.23,0.300,22,4.56,68.80,25.53,43.14,9.41
JUN,13,21,NA,14.09,0.276,23,4.97,77.48,24.10,48.02,2.11
JUN,13,22,NA,13.21,0.281,26,4.65,88.63,22.90,53.46,2.15
JUN,13,23,NA,2.65,0.229,19,4.60,89.79,21.66,57.15,2.26
JUN,14,0,NA,1.94,0.215,14,4.23,91.75,20.59,62.74,2.32
JUN,14,1,NA,2.49,0.221,13,3.46,73.37,19.54,68.33,37.36
JUN,14,2,NA,13.08,0.206,13,3.42,69.77,18.70,71.41,2.45
JUN,14,3,NA,15.79,0.208,17,4.56,68.97,18.34,72.28,2.45
JUN,14,4,NA,6.19,0.189,9,4.02,56.27,18.23,71.76,2.47
JUN,14,5,NA,4.36,0.216,7,3.65,67.55,18.16,71.66,2.49
JUN,14,6,NA,10.79,0.310,15,2.75,98.81,17.38,75.44,2.68
JUN,14,7,NA,7.32,0.485,21,2.80,84.18,18.23,75.17,70.78
JUN,14,8,NA,8.87,0.361,16,3.94,67.50,21.59,60.66,258.98
JUN,14,9,NA,9.56,0.288,13,5.56,67.09,22.72,54.66,473.50
JUN,14,10,NA,16.02,0.287,14,4.67,84.21,24.41,50.19,670.14
JUN,14,11,NA,11.11,0.279,12,4.37,89.96,25.98,44.95,832.54
JUN,14,12,NA,11.81,0.256,15,3.73,100.69,27.60,39.62,897.74
JUN,14,13,NA,15.87,0.368,258,3.10,118.83,28.88,34.54,838.93
JUN,14,14,NA,22.02,0.390,9,2.81,128.10,30.05,30.78,859.19
JUN,14,15,NA,21.35,0.377,9,2.84,145.77,30.89,27.49,777.77
JUN,14,16,NA,10.00,0.239,6,3.67,256.40,32.58,22.26,812.91
JUN,14,17,NA,8.63,0.233,7,3.31,209.47,32.97,20.44,623.53
