DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2022,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUL,1,0,NA,NA,NA,NA,NA,NA,NA
JUL,1,1,NA,NA,10.576,1.90,37,NA,NA
JUL,1,2,NA,NA,10.566,1.86,26,NA,NA
JUL,1,3,NA,NA,10.564,1.82,21,NA,NA
JUL,1,4,NA,NA,9.516,1.79,20,NA,NA
JUL,1,5,NA,NA,8.831,1.77,23,NA,NA
JUL,1,6,NA,NA,8.563,1.78,26,NA,NA
JUL,1,7,NA,NA,8.436,1.78,25,NA,NA
JUL,1,8,NA,NA,8.353,1.84,27,NA,NA
JUL,1,9,NA,NA,8.307,1.88,38,NA,NA
JUL,1,10,NA,NA,8.300,1.91,39,NA,NA
JUL,1,11,NA,NA,8.269,1.96,51,NA,NA
JUL,1,12,NA,NA,8.242,1.99,57,NA,NA
JUL,1,13,NA,NA,8.226,2.02,55,NA,NA
JUL,1,14,NA,NA,8.222,2.04,42,NA,NA
JUL,1,15,NA,NA,8.220,2.06,33,NA,NA
JUL,1,16,NA,NA,8.220,2.02,29,NA,NA
JUL,1,17,NA,NA,8.231,1.99,33,NA,NA
JUL,1,18,NA,NA,8.248,1.99,53,NA,NA
JUL,1,19,NA,NA,8.268,1.97,45,NA,NA
JUL,1,20,NA,NA,8.223,1.95,79,NA,NA
JUL,1,21,NA,NA,8.165,1.94,64,NA,NA
JUL,1,22,NA,NA,8.144,1.92,46,NA,NA
JUL,1,23,NA,NA,8.132,1.90,42,NA,NA
JUL,2,0,NA,NA,8.117,1.88,37,NA,NA
JUL,2,1,NA,NA,8.101,1.87,39,NA,NA
JUL,2,2,NA,NA,8.081,1.84,32,NA,NA
JUL,2,3,NA,NA,8.061,1.82,32,NA,NA
JUL,2,4,NA,NA,8.047,1.81,33,NA,NA
JUL,2,5,NA,NA,8.021,1.80,32,NA,NA
JUL,2,6,NA,NA,7.993,1.82,37,NA,NA
JUL,2,7,NA,NA,7.973,1.85,43,NA,NA
JUL,2,8,NA,NA,7.952,1.89,43,NA,NA
JUL,2,9,NA,NA,7.931,1.94,45,NA,NA
JUL,2,10,NA,NA,7.896,1.98,39,NA,NA
JUL,2,11,NA,NA,7.871,2.03,82,NA,NA
JUL,2,12,NA,NA,7.852,2.07,57,NA,NA
JUL,2,13,NA,NA,7.838,2.10,41,NA,NA
JUL,2,14,NA,NA,7.836,2.09,37,NA,NA
JUL,2,15,NA,NA,7.847,2.07,35,NA,NA
JUL,2,16,NA,NA,7.926,2.06,32,NA,NA
JUL,2,17,NA,NA,8.047,2.03,32,NA,NA
JUL,2,18,NA,NA,8.104,2.02,40,NA,NA
JUL,2,19,NA,NA,8.178,2.01,134,NA,NA
JUL,2,20,NA,NA,8.254,1.99,131,NA,NA
JUL,2,21,NA,NA,8.290,1.97,115,NA,NA
JUL,2,22,NA,NA,8.310,1.96,99,NA,NA
JUL,2,23,NA,NA,8.320,1.95,74,NA,NA
JUL,3,0,NA,NA,8.331,1.92,49,NA,NA
JUL,3,1,NA,NA,8.339,1.89,32,NA,NA
JUL,3,2,NA,NA,8.348,1.86,28,NA,NA
JUL,3,3,NA,NA,8.352,1.83,33,NA,NA
JUL,3,4,NA,NA,8.356,1.80,27,NA,NA
JUL,3,5,NA,NA,8.360,1.78,25,NA,NA
JUL,3,6,NA,NA,8.364,1.77,29,NA,NA
JUL,3,7,NA,NA,8.366,1.78,35,NA,NA
JUL,3,8,NA,NA,8.373,1.81,41,NA,NA
JUL,3,9,NA,NA,8.378,1.84,46,NA,NA
