DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2022,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
FEBRERO,1,0,0.021,0.027,0.006,1.55,50,11,
FEBRERO,1,1,0.019,0.024,0.006,1.55,46,10,
FEBRERO,1,2,0.021,0.021,0.006,1.55,35,9,
FEBRERO,1,3,0.017,0.02,0.006,1.55,32,9,
FEBRERO,1,4,0.01,0.019,0.006,1.53,29,9,
FEBRERO,1,5,0.002,0.017,0.006,1.52,31,10,
FEBRERO,1,6,0.002,0.014,0.006,1.54,34,16,
FEBRERO,1,7,0.003,0.012,0.006,1.59,41,19,
FEBRERO,1,8,0.002,0.009,0.006,1.69,62,21,
FEBRERO,1,9,0.004,0.007,0.006,1.81,73,26,
FEBRERO,1,10,0.012,0.006,0.006,1.9,85,30,
FEBRERO,1,11,0.028,0.008,0.006,1.93,69,30,
FEBRERO,1,12,0.041,0.012,0.006,1.94,49,24,
FEBRERO,1,13,0.042,0.017,0.006,1.93,33,19,
FEBRERO,1,14,0.041,0.021,0.006,1.91,19,19,
FEBRERO,1,15,0.041,0.026,0.006,1.86,13,13,
FEBRERO,1,16,0.038,0.031,0.006,1.76,20,9,
FEBRERO,1,17,0.04,0.035,0.006,1.63,22,7,
FEBRERO,1,18,0.04,0.039,0.006,1.55,29,7,
FEBRERO,1,19,0.033,0.039,0.006,1.54,44,36,
FEBRERO,1,20,0.022,0.037,0.006,1.56,56,24,
FEBRERO,1,21,0.021,0.034,0.006,1.58,63,21,
FEBRERO,1,22,0.035,0.034,0.006,1.61,64,17,
FEBRERO,1,23,0.026,0.032,0.006,1.63,67,15,
FEBRERO,2,0,0.017,0.029,0.006,1.64,55,15,
FEBRERO,2,1,0.015,0.026,0.006,1.65,53,16,
FEBRERO,2,2,0.018,0.023,0.006,1.66,47,15,
FEBRERO,2,3,0.017,0.021,0.006,1.65,45,15,
FEBRERO,2,4,0.014,0.02,0.006,1.64,42,22,
FEBRERO,2,5,0.007,0.018,0.007,1.63,45,22,
FEBRERO,2,6,0.002,0.014,0.007,1.63,45,19,
FEBRERO,2,7,0.001,0.011,0.007,1.67,47,25,
FEBRERO,2,8,0.001,0.009,0.007,1.82,71,24,
FEBRERO,2,9,0.003,0.008,0.007,2.04,104,31,
FEBRERO,2,10,0.01,0.007,0.007,2.16,115,49,
FEBRERO,2,11,0.027,0.008,0.007,2.17,85,41,
FEBRERO,2,12,0.035,0.011,0.007,2.16,54,29,
FEBRERO,2,13,0.04,0.015,0.007,2.15,30,20,
FEBRERO,2,14,0.042,0.02,0.007,2.13,16,16,
FEBRERO,2,15,0.039,0.024,0.007,2.07,18,18,
FEBRERO,2,16,0.035,0.029,0.007,1.92,20,14,
FEBRERO,2,17,0.034,0.033,0.007,1.68,34,12,
FEBRERO,2,18,0.028,0.035,0.007,1.55,33,9,
FEBRERO,2,19,0.019,0.034,0.007,1.53,54,8,
FEBRERO,2,20,0.007,0.03,0.007,1.56,53,6,
FEBRERO,2,21,0.016,0.027,0.007,1.58,56,6,
FEBRERO,2,22,0.021,0.025,0.007,1.59,54,8,
FEBRERO,2,23,0.019,0.022,0.007,1.59,47,9,
FEBRERO,3,0,0.016,0.02,0.007,1.59,40,10,
FEBRERO,3,1,0.01,0.017,0.007,1.61,41,11,
FEBRERO,3,2,0.007,0.014,0.007,1.62,42,15,
FEBRERO,3,3,0.007,0.013,0.007,1.63,39,19,
FEBRERO,3,4,0.011,0.013,0.007,1.6,35,18,
FEBRERO,3,5,0.017,0.013,0.007,1.58,29,15,
FEBRERO,3,6,0.008,0.012,0.007,1.59,31,16,
FEBRERO,3,7,0.011,0.011,0.006,1.62,35,19,
FEBRERO,3,8,0.009,0.01,0.006,1.7,50,24,
FEBRERO,3,9,0.009,0.01,0.006,1.79,60,32,
FEBRERO,3,10,0.018,0.011,0.006,1.81,63,36,
FEBRERO,3,11,0.035,0.015,0.006,1.82,45,27,
FEBRERO,3,12,0.037,0.018,0.006,1.81,31,21,
FEBRERO,3,13,0.035,0.02,0.006,1.81,18,17,
FEBRERO,3,14,0.041,0.024,0.006,1.8,16,14,
FEBRERO,3,15,0.039,0.028,0.006,1.77,16,17,
FEBRERO,3,16,0.04,0.032,0.006,1.67,23,16,
FEBRERO,3,17,0.039,0.035,0.006,1.57,52,14,
FEBRERO,3,18,0.038,0.038,0.006,1.53,48,12,
FEBRERO,3,19,0.028,0.037,0.006,1.53,45,10,
FEBRERO,3,20,0.016,0.034,0.006,1.56,47,9,
FEBRERO,3,21,0.012,0.032,0.006,1.59,52,9,
FEBRERO,3,22,0.011,0.028,0.006,1.61,50,13,
FEBRERO,3,23,0.012,0.024,0.006,1.62,46,15,
FEBRERO,4,0,0.016,0.022,0.006,1.63,40,14,
FEBRERO,4,1,0.016,0.019,0.006,1.63,34,14,
FEBRERO,4,2,0.009,0.015,0.006,1.65,32,13,
FEBRERO,4,3,0.001,0.012,0.006,1.66,31,13,
FEBRERO,4,4,NA,0.011,0.006,1.64,35,15,
FEBRERO,4,5,NA,0.011,0.006,1.62,32,18,
FEBRERO,4,6,NA,NA,0.006,1.64,37,18,
FEBRERO,4,7,NA,NA,0.006,1.71,42,18,
FEBRERO,4,8,NA,NA,0.006,1.88,63,21,
FEBRERO,4,9,0.002,NA,0.006,2.05,89,25,
FEBRERO,4,10,0.009,NA,0.007,2.1,90,31,
FEBRERO,4,11,0.028,NA,0.008,2.14,79,34,
FEBRERO,4,12,0.036,NA,0.008,2.14,65,30,
FEBRERO,4,13,0.041,NA,0.008,2.13,43,23,
FEBRERO,4,14,0.042,0.026,0.008,2.09,28,19,
FEBRERO,4,15,0.037,0.028,0.008,2.01,20,17,
FEBRERO,4,16,0.038,0.029,0.008,1.83,19,16,
FEBRERO,4,17,0.036,0.033,0.008,1.67,21,15,
FEBRERO,4,18,0.035,0.037,0.008,1.6,26,13,
FEBRERO,4,19,0.023,0.036,0.008,1.59,35,10,
FEBRERO,4,20,NA,0.036,0.008,1.75,63,9,
FEBRERO,4,21,NA,0.035,0.008,1.86,95,14,
FEBRERO,4,22,NA,NA,0.008,1.93,104,19,
FEBRERO,4,23,0.02,NA,0.008,1.96,95,22,
FEBRERO,5,0,0.026,NA,0.008,1.97,83,16,
FEBRERO,5,1,0.023,NA,0.008,1.98,57,14,
FEBRERO,5,2,0.024,NA,0.008,1.99,41,11,
FEBRERO,5,3,0.022,NA,0.008,1.96,30,8,
FEBRERO,5,4,0.022,0.023,0.008,1.78,24,7,
FEBRERO,5,5,0.022,0.023,0.008,1.67,20,6,
FEBRERO,5,6,0.023,0.023,0.008,1.6,21,11,
FEBRERO,5,7,0.019,0.023,0.008,1.59,21,10,
FEBRERO,5,8,0.018,0.022,0.008,1.61,18,13,
