DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2022,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
DICIEMBRE,1,0,NA,NA,NA,1.79,NA,NA,NA
DICIEMBRE,1,1,0.021,NA,NA,1.76,33,NA,0.009
DICIEMBRE,1,2,0.021,NA,NA,1.69,29,NA,0.009
DICIEMBRE,1,3,0.019,NA,NA,1.53,27,NA,0.008
DICIEMBRE,1,4,0.021,NA,NA,1.42,26,NA,0.008
DICIEMBRE,1,5,0.017,NA,NA,1.36,24,NA,0.008
DICIEMBRE,1,6,0.015,NA,NA,1.36,23,NA,0.009
DICIEMBRE,1,7,0.011,NA,NA,1.41,22,NA,0.011
DICIEMBRE,1,8,0.009,0.017,NA,1.45,23,NA,0.012
DICIEMBRE,1,9,0.011,0.016,NA,1.49,28,NA,0.011
DICIEMBRE,1,10,0.017,0.015,NA,1.53,38,NA,0.009
DICIEMBRE,1,11,0.023,0.016,NA,1.56,38,NA,0.008
DICIEMBRE,1,12,0.025,0.016,NA,1.58,38,NA,0.009
DICIEMBRE,1,13,0.028,0.017,NA,1.61,35,NA,0.010
DICIEMBRE,1,14,0.028,0.019,NA,1.64,47,NA,0.010
DICIEMBRE,1,15,0.031,0.022,NA,1.63,56,NA,0.010
DICIEMBRE,1,16,0.033,0.025,NA,1.61,46,NA,0.010
DICIEMBRE,1,17,0.032,0.027,NA,1.60,53,NA,0.011
DICIEMBRE,1,18,0.025,0.028,NA,1.61,52,NA,0.013
DICIEMBRE,1,19,0.017,0.027,NA,1.63,54,NA,0.013
DICIEMBRE,1,20,0.017,0.026,NA,1.63,52,NA,0.009
DICIEMBRE,1,21,0.013,0.024,NA,1.68,38,NA,0.011
DICIEMBRE,1,22,0.013,0.023,NA,1.66,32,NA,0.012
DICIEMBRE,1,23,0.013,0.020,NA,1.65,30,NA,0.011
DICIEMBRE,2,0,0.012,0.018,0.014,1.63,32,NA,0.010
DICIEMBRE,2,1,0.014,0.016,0.014,1.60,24,NA,0.008
DICIEMBRE,2,2,0.016,0.014,0.013,1.57,20,NA,0.007
DICIEMBRE,2,3,0.014,0.014,0.013,1.52,21,NA,0.008
DICIEMBRE,2,4,0.014,0.014,0.013,1.50,17,NA,0.007
DICIEMBRE,2,5,0.010,0.013,0.013,1.42,13,NA,0.010
DICIEMBRE,2,6,0.006,0.012,0.013,1.41,11,NA,0.011
DICIEMBRE,2,7,0.003,0.011,0.013,1.45,16,NA,0.013
DICIEMBRE,2,8,0.004,0.010,0.013,1.50,23,NA,0.013
DICIEMBRE,2,9,0.007,0.009,0.013,1.56,34,NA,0.012
DICIEMBRE,2,10,0.012,0.009,0.014,1.61,34,NA,0.012
DICIEMBRE,2,11,0.019,0.009,0.014,1.64,15,NA,0.011
DICIEMBRE,2,12,0.027,0.011,0.015,1.68,27,NA,0.009
DICIEMBRE,2,13,0.036,0.014,0.016,1.72,32,NA,0.010
DICIEMBRE,2,14,0.053,0.020,0.017,1.76,37,NA,0.009
DICIEMBRE,2,15,0.060,0.027,0.018,1.78,43,NA,0.009
DICIEMBRE,2,16,0.056,0.034,0.019,1.78,47,NA,0.010
DICIEMBRE,2,17,0.056,0.040,0.020,1.76,51,NA,0.011
DICIEMBRE,2,18,0.051,0.045,0.020,1.73,53,NA,0.008
DICIEMBRE,2,19,0.027,0.046,0.020,1.76,49,NA,0.015
DICIEMBRE,2,20,0.014,0.044,0.021,1.82,55,NA,0.015
DICIEMBRE,2,21,0.017,0.042,0.022,1.82,51,NA,0.011
DICIEMBRE,2,22,0.013,0.037,0.019,1.79,47,NA,0.011
DICIEMBRE,2,23,0.016,0.031,0.019,1.74,42,NA,0.009
DICIEMBRE,3,0,0.017,0.026,0.019,1.68,48,NA,0.007
DICIEMBRE,3,1,0.016,0.021,0.019,1.64,36,NA,0.007
DICIEMBRE,3,2,0.014,0.017,0.019,1.62,25,NA,0.007
DICIEMBRE,3,3,0.016,0.015,0.018,1.56,22,NA,0.006
DICIEMBRE,3,4,0.013,0.015,0.018,1.47,13,NA,0.006
DICIEMBRE,3,5,0.013,0.015,0.018,1.43,19,NA,0.007
DICIEMBRE,3,6,0.012,0.014,0.018,1.41,15,NA,0.007
DICIEMBRE,3,7,0.006,0.013,0.018,1.42,15,NA,0.013
DICIEMBRE,3,8,0.005,0.012,0.018,1.46,20,NA,0.016
DICIEMBRE,3,9,0.010,0.011,0.018,1.50,28,NA,0.014
DICIEMBRE,3,10,0.017,0.011,0.017,1.53,44,NA,0.010
DICIEMBRE,3,11,0.019,0.012,0.016,1.57,46,NA,0.010
DICIEMBRE,3,12,0.023,0.013,0.016,1.61,46,NA,0.010
DICIEMBRE,3,13,0.026,0.015,0.015,1.64,53,NA,0.009
DICIEMBRE,3,14,0.029,0.017,0.014,1.68,58,NA,0.010
DICIEMBRE,3,15,0.033,0.020,0.012,1.68,57,NA,0.009
DICIEMBRE,3,16,0.033,0.024,0.011,1.68,71,NA,0.010
DICIEMBRE,3,17,0.032,0.026,0.011,1.67,78,NA,0.009
DICIEMBRE,3,18,0.022,0.027,0.011,1.67,78,NA,0.009
DICIEMBRE,3,19,0.015,0.027,0.011,1.68,67,NA,0.009
DICIEMBRE,3,20,0.012,0.025,0.012,1.67,61,NA,0.010
DICIEMBRE,3,21,0.018,0.024,0.010,1.65,49,NA,0.007
DICIEMBRE,3,22,0.018,0.023,0.010,1.64,42,NA,0.007
