DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2022,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUN,1,0,0.025,0.037,NA,NA,63.2,NA,NA
JUN,1,1,0.024,0.033,NA,NA,50.6,NA,NA
JUN,1,2,0.024,0.031,NA,NA,48.6,NA,NA
JUN,1,3,0.023,0.029,NA,NA,46.6,NA,NA
JUN,1,4,0.020,0.026,NA,NA,48.7,NA,NA
JUN,1,5,0.019,0.024,NA,1.63,51.5,NA,NA
JUN,1,6,0.014,0.022,0.018,1.68,84.7,NA,NA
JUN,1,7,0.012,0.020,0.018,1.72,91.0,NA,NA
JUN,1,8,0.013,0.019,0.017,1.77,80.6,NA,NA
JUN,1,9,0.022,0.018,0.017,1.80,83.4,NA,NA
JUN,1,10,0.030,0.019,0.017,1.83,69.5,NA,NA
JUN,1,11,0.037,0.021,0.016,1.86,59.8,NA,NA
JUN,1,12,0.040,0.023,0.016,1.89,49.7,NA,NA
JUN,1,13,0.044,0.027,0.016,1.90,44.1,NA,NA
JUN,1,14,0.048,0.031,0.015,1.88,36.0,NA,NA
JUN,1,15,0.048,0.035,0.015,1.85,33.2,NA,NA
JUN,1,16,0.048,0.040,0.015,1.81,32.1,NA,NA
JUN,1,17,0.043,0.042,0.015,1.80,40.5,NA,NA
JUN,1,18,0.039,0.043,0.015,1.81,99.0,NA,NA
JUN,1,19,0.034,0.043,0.015,1.83,78.7,NA,NA
JUN,1,20,0.026,0.041,0.016,1.82,74.7,NA,NA
JUN,1,21,0.019,0.038,0.018,1.82,96.0,NA,NA
JUN,1,22,0.023,0.035,0.020,1.81,95.3,NA,NA
JUN,1,23,0.021,0.032,0.020,1.79,68.0,NA,NA
JUN,2,0,0.020,0.028,0.019,1.77,49.9,NA,NA
JUN,2,1,0.020,0.025,0.018,1.74,44.4,NA,NA
JUN,2,2,0.015,0.022,0.018,1.70,39.6,NA,NA
JUN,2,3,0.018,0.020,0.018,1.65,37.8,NA,NA
JUN,2,4,0.017,0.019,0.018,1.62,29.1,NA,NA
JUN,2,5,0.014,0.019,0.018,1.60,29.0,NA,NA
JUN,2,6,0.015,0.018,0.019,1.63,39.3,NA,NA
JUN,2,7,0.011,0.016,0.019,1.70,57.3,NA,NA
JUN,2,8,0.013,0.015,0.019,1.74,62.7,NA,NA
JUN,2,9,0.021,0.016,0.019,1.77,58.0,NA,NA
JUN,2,10,0.025,0.017,0.019,1.81,51.8,NA,NA
JUN,2,11,0.028,0.018,0.019,1.83,43.6,NA,NA
JUN,2,12,0.032,0.020,0.019,1.87,42.5,28.5,NA
JUN,2,13,0.035,0.023,0.019,1.91,34.7,18.0,NA
JUN,2,14,0.038,0.025,0.019,1.89,32.8,15.1,NA
