DATOS HORARIOS 2014_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2014,MZO,1,0,6.04,6.89,10.26,0.69,53.72,1.88,267.51,20.05,39.38,631.94,,,
2014,MZO,1,1,5.37,6.27,9.29,0.58,56.06,1.33,245.61,19.16,43.81,632.15,,,
2014,MZO,1,2,3.97,6.32,9.8,0.57,60.64,1.22,305.31,18.16,44.2,632.12,,,
2014,MZO,1,3,4.07,6.87,9.7,0.51,53.7,1.59,233.88,17.61,46.23,632.01,,,
2014,MZO,1,4,5.34,6.25,8.52,0.39,46.34,1.68,237.51,17.35,49.19,632.04,,,
2014,MZO,1,5,6.32,5.83,6.95,0.3,42.68,1.26,281.57,15.71,53.04,632.13,,,
2014,MZO,1,6,4.97,7.16,6.81,0.29,49.83,1.22,304.47,14.16,55.84,632.33,,,
2014,MZO,1,7,4.66,6.81,6.54,0.28,48.79,0.92,305.33,13.66,56.16,632.7,,,
2014,MZO,1,8,4.89,6.6,5.78,0.43,68.01,1.07,79.97,14.06,56.07,633.24,,,
2014,MZO,1,9,7.31,7.16,7.98,0.68,85.49,1.31,133.89,16.78,51.51,633.67,,,
2014,MZO,1,10,14.49,6.23,8.65,0.74,63.52,1.28,198.14,19.59,44.03,633.98,,,
2014,MZO,1,11,19.01,5.48,9.26,0.73,70.11,1.75,269.47,21.58,39.51,634.07,,,
2014,MZO,1,12,24.79,5.12,5.65,0.62,45.33,2.11,267.06,23.41,35.99,633.65,,,
2014,MZO,1,13,29.62,5.47,3.97,0.46,39.94,2.39,290.43,24.69,33,632.82,,,
2014,MZO,1,14,34.62,5.06,4.82,0.34,49.24,2.06,248.42,26.54,28.26,631.91,,,
2014,MZO,1,15,36.3,5.66,6.16,0.28,54.13,2.67,280.9,27.43,27.29,631.1,,,
2014,MZO,1,16,36.45,6.09,6.98,0.22,53.33,3.02,284.37,28.21,26.01,630.35,,,
2014,MZO,1,17,36.14,6.11,7.01,0.19,48.3,2.85,273.93,28.69,24.21,630.02,,,
2014,MZO,1,18,36.21,5.75,7.58,0.1,44.42,2.22,285.45,29.04,24.48,629.86,,,
2014,MZO,1,19,30.26,5.97,10.19,0.07,52.32,2.21,307.32,27.93,28.31,629.93,,,
2014,MZO,1,20,10.32,7.14,18.69,0.26,88.44,1.23,282.98,26.94,29.84,630.13,,,
2014,MZO,1,21,4.5,7.25,19.89,0.69,109.42,1.43,279.99,25.6,33.38,630.78,,, 
2014,MZO,1,22,9.26,7.45,16.64,0.79,103.59,2.31,168.37,25.17,34.23,631.49,,,
2014,MZO,1,23,11.73,7.29,10.47,0.63,65.29,2.95,192.59,23.72,36.29,632.02,,,
2014,MZO,2,0,8.53,7.11,10.74,0.55,50.59,1.91,228.91,22.86,38.36,632,,,
2014,MZO,2,1,5.02,6.86,11.87,0.56,54.92,1.24,277.69,21.2,43.43,632.1,,,
2014,MZO,2,2,3.97,7.09,11.47,0.64,69.15,1.06,286.29,20.2,46.92,631.82,,,
2014,MZO,2,3,4.75,6.6,10.08,0.59,55.22,1.46,308.27,18.52,50.07,631.7,,,
2014,MZO,2,4,3.97,7.34,10.53,0.51,55.41,1.37,251.4,18.54,48.01,631.62,,,
2014,MZO,2,5,3.97,7.85,10.64,0.46,62.49,1.98,239.95,17.28,51.12,631.75,,,
2014,MZO,2,6,6.22,6.74,8.76,0.38,49.31,1.79,243.54,16.99,51.84,632.17,,,
2014,MZO,2,7,4.53,6.32,8.3,0.56,45.23,1.4,272.51,16.11,54.64,632.58,,,
2014,MZO,2,8,4.88,6.16,7.65,0.61,58.47,1.12,293.37,14.94,58.78,633.03,,,
2014,MZO,2,9,6.85,6.42,9.51,0.61,76.4,1.26,260.08,17.74,51.17,633.47,,,
2014,MZO,2,10,16.6,5.53,6.92,0.55,53.44,1.54,211.02,20.67,42.38,633.77,,,
2014,MZO,2,11,23.33,5.56,5.83,0.39,36.71,1.76,273.69,22.76,37.66,633.79,,,
2014,MZO,2,12,28.83,5.48,4.93,0.29,39.68,2.45,281.76,23.96,36.25,633.39,,,
2014,MZO,2,13,29.24,5,4.26,0.18,37.71,3.25,274.94,25.45,32.08,632.63,,,
2014,MZO,2,14,29.07,5.06,3.97,0.08,40.04,3.37,266.87,26.68,29.66,631.7,,,
2014,MZO,2,15,28.24,5.58,4.06,0.04,35.15,3.19,256.88,27.67,27.3,630.77,,,
2014,MZO,2,16,26.36,5.24,4.92,0.08,41.09,3.52,252.77,28.64,25.28,629.95,,,
2014,MZO,2,17,27.07,5.47,6.84,0.06,36.34,3.38,249.73,28.89,23.3,629.53,,,
2014,MZO,2,18,25.62,5.34,7.49,0.02,35.5,3.25,247,29.13,20.63,629.31,,,
2014,MZO,2,19,20.12,5.38,9.6,0.02,41.15,2.52,238.68,28.29,22.88,629.33,,,
2014,MZO,2,20,9.39,5.38,13.54,0.02,60.37,2.14,263.66,26.75,26.67,629.65,,,
2014,MZO,2,21,6.4,5.72,14.55,0.18,70.33,2.01,283.04,25.27,28.5,630.08,,,
2014,MZO,2,22,4.89,6.1,14.11,0.24,73.36,1.81,243.57,23.87,29.66,630.64,,,
2014,MZO,2,23,8.39,6.03,11.77,0.23,62,2.41,251.68,22.71,31.63,630.95,,,
2014,MZO,3,0,5.18,5.78,11.92,0.16,55.12,1.38,300.07,21.06,36.02,631.25,,,
2014,MZO,3,1,6.17,5.98,10.65,0.09,46.8,1.1,74.97,20.56,36.14,631.36,,,
2014,MZO,3,2,4.92,8.08,11.65,0.13,48.44,1.23,299.48,20.02,37.25,630.95,,,
2014,MZO,3,3,4.42,7.12,10.14,0.22,52.08,1.62,300.67,18.12,42.66,630.56,,,
2014,MZO,3,4,4.11,6.67,10.01,0.31,53.18,1.36,188.88,17.48,43.6,630.62,,,
2014,MZO,3,5,4.18,7.08,10.22,0.34,51,1.5,225.84,17.5,44.54,630.54,,,
2014,MZO,3,6,4.21,6.82,9.86,0.34,49.29,1.38,240.53,16.79,46.81,630.68,,,
2014,MZO,3,7,4.37,6.94,8.73,0.42,58.4,1.27,309.38,15.34,50.82,630.88,,,
2014,MZO,3,8,3.97,7.46,8.32,0.62,72.88,1.08,98.75,14.84,49.27,631.24,,,
2014,MZO,3,9,4.87,9.77,10.75,1.53,88.11,1.17,294.4,17.71,43.89,631.4,,,
2014,MZO,3,10,10.21,7.29,12.26,1.42,97.79,1.6,263.16,20.05,40.83,631.62,,,
2014,MZO,3,11,17.78,5.91,7.92,0.88,61.31,2.01,260.9,22.21,37.58,631.76,,,
2014,MZO,3,12,24.96,5.25,5.66,0.55,45.14,2.5,299.57,24.05,33.35,631.32,,,
2014,MZO,3,13,29.43,5,4.98,0.41,44.69,2.1,262.98,25.74,30.94,630.68,,,
2014,MZO,3,14,25.98,6.23,23.89,0.43,57.01,2.09,NA,27.14,27.42,629.67,,,
2014,MZO,3,15,36.26,7.54,3.97,0.29,46.7,2.72,287.67,27.3,27.23,628.8,,,
2014,MZO,3,16,35.12,7.7,6.41,0.29,50.75,2.99,282.06,27.63,26.18,628.03,,,
2014,MZO,3,17,32.31,6.63,7.33,0.24,46.41,3.07,289.47,27.9,25.61,627.68,,,
2014,MZO,3,18,23.96,6.81,10.62,0.27,45.86,2.19,267.89,27.89,25.1,627.68,,,
2014,MZO,3,19,17.89,7.5,11.03,0.35,159.65,2.99,200.29,25.65,35.64,628.11,,,
2014,MZO,3,20,7.72,8.17,12.53,0.61,69.52,2.62,183.82,22.49,49.01,628.59,,,
2014,MZO,3,21,6.76,7.95,11.96,0.79,33.23,2.66,231.69,22.86,37.16,629.17,,,
2014,MZO,3,22,7.31,17.32,10.92,0.75,88.49,2.68,95.8,21.95,42.77,630.07,,,
2014,MZO,3,23,11.44,18.5,7.44,0.47,81.34,3.61,101.63,20.56,59.34,630.34,,,
2014,MZO,4,0,9.6,26.76,7.35,0.27,80.63,3.3,89.28,19.54,64.92,630.31,,,
2014,MZO,4,1,10.88,28.45,6.34,0.15,54.7,3.63,94.06,18.75,66,630.38,,,
2014,MZO,4,2,12.05,23.62,4.17,0.03,45.8,3.78,92.54,18.08,64.93,630.23,,,
2014,MZO,4,3,8.75,18.62,6.57,0.02,39.7,2.9,99.4,17.09,67.27,629.81,,,
2014,MZO,4,4,3.97,11.97,7.61,0.02,61.14,3,111.82,15.99,70.63,629.52,,,
2014,MZO,4,5,5.04,13.21,7.43,0.02,60.48,2.12,106.19,15.51,72.46,629.77,,,
