DATOS HORARIOS 2014_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2014,MAY,1,0,12.19,122.38,4.77,0.11,35.13,5.02,74.32,19.07,60.49,621.71,,,
2014,MAY,1,1,10.66,126.14,6.18,0.64,41.24,4.65,81.19,18.82,58.99,621.62,,,
2014,MAY,1,2,9,117.01,7.57,1.43,44.38,4.61,80.88,17.89,61.37,621.55,,,
2014,MAY,1,3,8.82,117.33,7.4,1.92,43.37,4.26,79.77,17.4,63.08,621.44,,,
2014,MAY,1,4,8.68,74.84,5.84,1.51,45.41,3.58,92.4,16.61,66.28,621.19,,,
2014,MAY,1,5,9.14,45.38,4.43,0.77,38.38,2.98,91.01,15.93,68.72,621.31,,,
2014,MAY,1,6,7.12,31.48,5.09,0.44,34.68,2.91,97.51,15.3,70.8,621.54,,,
2014,MAY,1,7,6.55,28.35,5.49,0.34,39.7,3.42,97.16,14.97,72.22,621.75,,,
2014,MAY,1,8,6.19,39.95,6.41,0.32,54.17,3.54,100.59,15.71,69.39,622.25,,,
2014,MAY,1,9,14.59,75.72,5.95,0.27,74.82,3.49,93.5,18.15,62.29,622.62,,,
2014,MAY,1,10,17.78,59.86,6.33,0.24,79.84,2.84,115.37,20.13,56.43,622.57,,,
2014,MAY,1,11,25.3,21.86,6.02,0.24,54.57,2.01,134.59,22.92,44.12,622.17,,,
2014,MAY,1,12,29.54,7.62,4.82,0.27,99.2,2.45,276.99,24.68,37.92,621.64,,,
2014,MAY,1,13,21.98,5,4.58,0.2,27.17,3.53,256.14,26.61,26.1,620.85,,,
2014,MAY,1,14,22.69,5,3.97,0.19,29.95,4.44,258.25,27.53,19,620.1,,,
2014,MAY,1,15,21.32,5,3.97,0.13,40.24,4.88,249.01,28.4,12.43,619.53,,,
2014,MAY,1,16,20.17,5,5.41,0.08,37.95,5.11,250.04,29.24,11.99,618.76,,,
2014,MAY,1,17,19.73,5,5.71,0.05,39.47,4.51,264.57,29.37,12.71,618.42,,,
2014,MAY,1,18,16.5,5,6.42,0.04,35.17,4.47,246.12,29.15,11.81,618.31,,,
