DATOS HORARIOS 2014_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2014,SEP,1,0,11.31,31.46,4.87,0.45,32.39,4.58,69.01,21.81,66.02,616.83,,,
2014,SEP,1,1,10.16,22.77,5.41,0.28,23.74,3.57,85.68,21.15,67.94,616.82,,,
2014,SEP,1,2,9.48,15.74,5.34,0.12,29.53,2.31,88.41,20.56,69.68,616.62,,,
2014,SEP,1,3,9.98,22.61,5.73,0.09,21.94,2.81,80.84,20.28,70.93,616.4,,,
2014,SEP,1,4,12.1,22.3,4.58,0.06,27.41,3.46,78.69,19.67,72.92,615.84,,,
2014,SEP,1,5,10.86,12.27,4.31,0.04,15.97,2.15,107.56,18.77,75.88,616.02,,,
2014,SEP,1,6,7.15,14.03,6.53,0.05,18.6,2.24,65.48,18.25,77.47,615.97,,,
2014,SEP,1,7,3.97,6.97,8.34,0.2,23.45,1.7,98.93,17.65,79.36,616.13,,,
2014,SEP,1,8,5.62,26.42,7.9,0.68,33.87,3,87.12,18.76,75.12,616.32,,,
2014,SEP,1,9,10.75,27.76,5.3,0.55,44.26,4.39,75.53,19.99,71.05,616.56,,,
2014,SEP,1,10,13.73,26.12,3.97,0.3,34.96,4.78,90.18,21.64,64.23,616.53,,,
2014,SEP,1,11,15.79,22.26,3.97,0.14,40.74,4.07,92.73,23.01,58.73,616.36,,,
2014,SEP,1,12,19.1,14.03,5.43,0.15,45.14,3.45,93.19,24.44,53.39,616.14,,,
2014,SEP,1,13,23.05,19.82,5.18,0.23,48.56,2.75,87.01,25.52,49.14,615.79,,,
2014,SEP,1,14,24.68,17.39,6.24,0.17,44.92,2.92,99.47,27.13,43.18,615.18,,,
2014,SEP,1,15,25.02,15.1,6.5,0.14,45.44,2.47,87.78,28.3,40.11,614.36,,,
2014,SEP,1,16,21.99,17.62,9.18,0.17,38.51,2.93,118.67,28.82,36.69,613.44,,,
2014,SEP,1,17,20.81,14.62,7.77,0.16,41.18,3.1,133.67,28.67,37.07,613.08,,,
2014,SEP,1,18,17.65,8.48,7.51,0.22,41.94,4.25,175.15,26.26,43.51,613.09,,,
2014,SEP,1,19,14,11.77,7.45,0.29,47.13,4.43,137.65,22.96,60.65,613.82,,,
2014,SEP,1,20,9.23,12.08,7.64,0.27,40.39,2.33,115.53,20.73,73.09,614.99,,,
2014,SEP,1,21,10.34,11.48,6.19,0.31,32.21,2.96,140.53,20.06,75.88,615.86,,, 
2014,SEP,1,22,10.53,9,7.2,0.2,23.28,2.03,173.69,19.55,79.08,616.64,,,
2014,SEP,1,23,9.89,8.5,7.7,0.19,21.65,1.39,149.99,19.62,78.29,617.12,,,
2014,SEP,2,0,11.05,7.73,5.09,0.12,20.59,2.14,149.53,19.17,79.6,617.03,,,
2014,SEP,2,1,13.29,7.29,4.11,0.04,18.7,1.56,111.82,18.9,79.26,616.84,,,
