DATOS HORARIOS 2014_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2014,DIC,1,0,5.72,8.78,13.62,1.71,122.14,1.6,109.16,17.17,31.36,631.23,,,
2014,DIC,1,1,4.6,7.23,13.6,1.29,86.38,1.82,129.48,16.26,33.37,631.42,,,
2014,DIC,1,2,4.39,8.07,13.48,0.93,104.92,1.45,110.29,15.41,35.35,631.41,,,
2014,DIC,1,3,3.97,9.35,12.63,0.72,104.79,1.87,99.51,14.49,40.25,631.34,,,
2014,DIC,1,4,7.1,18.52,8.83,0.49,96.86,2.28,93.57,14.76,46.42,631.24,,,
2014,DIC,1,5,6.79,9.62,9.13,0.28,62.57,3.02,95.53,14,49.72,631.3,,,
2014,DIC,1,6,7.96,8.46,7.96,0.12,51.81,3.32,100.09,13.74,52.83,631.46,,,
2014,DIC,1,7,4.88,30.57,10.4,0.15,49.26,2.99,98.24,13.6,54.71,631.83,,,
2014,DIC,1,8,3.97,18.43,10.6,0.4,70.42,3.49,105.78,13.19,55.05,632.22,,,
2014,DIC,1,9,3.97,20.6,9.91,0.5,70.11,4.17,102.3,14.5,51.6,632.55,,,
2014,DIC,1,10,11.69,25.61,8.76,0.42,85.23,3.57,98.85,18.32,42.1,632.55,,,
2014,DIC,1,11,19.13,29.05,8.63,0.36,80.74,3.75,96.46,21.8,31.98,632.3,,,
2014,DIC,1,12,22.5,16.81,7.18,0.32,83.29,3.38,103.13,24.57,24.85,631.77,,,
2014,DIC,1,13,26.23,20.87,6.66,0.39,72,2.73,90.03,27.23,16.7,630.96,,,
2014,DIC,1,14,23.38,14.22,7.32,0.43,48.02,3.32,99.77,28.72,5.45,630.01,,,
2014,DIC,1,15,21.42,15.98,7.44,0.33,30.17,2.49,62.51,29.56,3.77,629.34,,,
2014,DIC,1,16,22.98,15.49,8.03,0.35,29.76,2.29,8.35,30.15,3.39,628.91,,,
2014,DIC,1,17,22.79,9.83,8.08,0.32,30.41,2.18,32.01,29.87,3.81,628.93,,,
2014,DIC,1,18,17.58,5.46,9.2,0.29,27.68,2.79,111.84,28.41,5.73,629.12,,,
2014,DIC,1,19,13.1,5.1,9.8,0.31,35.35,3.44,63.41,25.81,12.23,629.61,,,
2014,DIC,1,20,16.06,5.24,6.43,0.23,74.74,4.48,51.12,23.38,27.63,630.33,,,
2014,DIC,1,21,15.58,5.32,5.59,0.19,63.34,5.13,44.51,21.02,37.14,631.05,,, 
2014,DIC,1,22,17.73,5.27,4.39,0.16,41.48,5.53,46.68,19.46,39.71,631.62,,,
2014,DIC,1,23,17.88,33.47,4.91,0.15,38.96,6.43,53.48,18.42,43.61,632.14,,,
2014,DIC,2,0,10.07,93.06,8.33,0.44,60.76,7.54,58.13,17.64,49.26,632.32,,,
2014,DIC,2,1,8.45,124.61,9.62,0.94,75.17,6.47,53.69,16.78,54.25,632.77,,,
2014,DIC,2,2,16.26,32.75,5.16,1.01,74.66,5.25,49.63,16.18,55.23,632.88,,,
