DATOS HORARIOS 2014_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2014,ABR,1,0,3.97,19.4,13.77,1.16,74.41,1.53,290.7,20.13,33.11,624.06,,,
2014,ABR,1,1,4.8,16.19,12.67,0.95,48.78,1.53,237.22,20.05,29.26,624.08,,,
2014,ABR,1,2,4.62,18.7,11.82,0.81,75.88,1.63,71.96,18.84,35.18,624.15,,,
2014,ABR,1,3,3.97,17.68,12.31,0.69,65.03,1.17,104.05,18.13,37.03,624.19,,,
2014,ABR,1,4,4.14,16.39,11.58,0.63,68.36,1.1,128.63,17.99,37.41,624.16,,,
2014,ABR,1,5,4.39,14.15,10.81,0.55,60.38,1.42,237.05,17.21,40.31,624.19,,,
2014,ABR,1,6,3.97,11.07,9.59,0.47,46.37,1.34,302.94,14.59,45.28,624.61,,,
2014,ABR,1,7,3.97,9.22,9.37,0.47,61.9,1.13,281.89,14.68,46.23,624.92,,,
2014,ABR,1,8,3.97,9.01,9.8,0.67,84.4,1.51,299.65,15.43,45.82,625.22,,,
2014,ABR,1,9,7.39,7.95,11.04,0.97,94.28,1.46,278.4,18.41,43.51,625.61,,,
2014,ABR,1,10,16.15,5,9.26,1.01,75.73,1.76,289.96,20.74,38.16,625.81,,,
2014,ABR,1,11,19.83,12.6,7.37,0.78,64.61,2.16,237.03,23.06,36.43,625.71,,,
2014,ABR,1,12,28.56,7.26,5.25,0.52,60.38,2.64,245.22,24.55,33.85,625.34,,,
2014,ABR,1,13,28.87,11.82,4.42,0.49,57.9,2.82,264.93,26.01,29.86,624.74,,,
2014,ABR,1,14,28.16,11.44,3.97,0.39,53.93,3.07,248.21,27.33,23.24,624,,,
2014,ABR,1,15,28.67,13.11,4.28,0.38,51.23,3.14,264.7,28.37,20.95,623.2,,,
2014,ABR,1,16,29.63,15.28,5.15,0.37,42.94,3.36,260.58,29.22,20.14,622.63,,,
2014,ABR,1,17,27.4,18.4,6.14,0.35,NA,3.08,253.05,30.1,12.76,622.12,,,
2014,ABR,1,18,25.18,20.71,7.08,0.34,40.35,2.93,252.8,30.01,12.76,621.75,,,
2014,ABR,1,19,22.77,22.98,9.06,0.38,64.09,2.81,254.2,28.5,17.47,621.95,,,
2014,ABR,1,20,16.36,26.64,8.38,0.44,57.57,3.97,223.51,26.85,18,622.17,,,
2014,ABR,1,21,15.95,27.23,8,0.49,75.5,4.22,221.65,25.32,24.27,622.68,,, 
2014,ABR,1,22,19.21,28.44,5.05,0.35,57.6,3.82,173.14,24.46,28.32,623.6,,,
2014,ABR,1,23,20.14,30.76,4.18,0.17,77.74,3.36,98.95,23.24,36.16,624.09,,,
2014,ABR,2,0,19.23,28.44,5.13,0.09,48.23,2.53,105.25,21.56,44.35,624.31,,,
2014,ABR,2,1,22.6,22.84,3.97,0.06,33.3,2.57,140.91,20.99,44.21,624.24,,,
2014,ABR,2,2,19.4,11.05,3.97,0.02,33.97,1.58,222.45,20.24,45.99,624.2,,,
2014,ABR,2,3,15.16,10.08,5.49,0.02,24.98,1.82,224.01,19.59,45.31,624.01,,,
2014,ABR,2,4,15.82,8.3,3.97,0.02,32.65,1.46,292.32,18.51,47.65,623.95,,,
2014,ABR,2,5,11.78,6.75,4.42,0.02,35.3,1.32,281.74,17.67,50.55,623.94,,,
2014,ABR,2,6,7.93,5.41,5.89,0.02,39.26,1.41,268.52,16.98,52.67,624.18,,,
2014,ABR,2,7,4.07,5,7.8,0.02,60.32,1.47,230.49,16.36,54.76,624.57,,,
2014,ABR,2,8,3.97,5,9.03,0.36,101.14,1.56,284.58,16.76,54.02,625.05,,,
2014,ABR,2,9,4.97,9.3,9.63,0.71,105.77,1.58,301.1,17.99,51.07,625.44,,,
2014,ABR,2,10,12.54,11.25,7.44,0.71,64.42,2.44,267.57,20.82,39.89,625.58,,,
2014,ABR,2,11,20.69,8.92,5.57,0.52,51.56,2.85,276.87,22.69,34.43,625.54,,,
2014,ABR,2,12,23.53,7.78,4.41,0.39,43.51,2.97,271.75,24.55,30.03,625.12,,,
2014,ABR,2,13,23.67,7.29,3.97,0.29,34.12,3.67,248.04,26.13,23.92,624.41,,,
2014,ABR,2,14,27.02,7.46,4.59,0.28,44.75,3.24,272.33,27.12,22.68,623.75,,,
2014,ABR,2,15,25.91,7.86,5.96,0.23,33.96,3.7,253.05,28.51,18.71,622.93,,,
2014,ABR,2,16,25.98,8.24,6.63,0.22,36.62,3.2,248.24,29.38,14.66,622.18,,,
2014,ABR,2,17,27.55,8.82,6.4,0.18,26.9,3.37,238.58,29.69,11.31,621.62,,,
2014,ABR,2,18,24.74,9.56,8.48,0.18,40.19,3.3,233.57,29.81,10.21,621.44,,,
2014,ABR,2,19,19.86,10.9,10.62,0.25,35.82,3.01,213.34,29.22,9.87,621.39,,,
2014,ABR,2,20,12.76,12.69,13.51,0.44,78.23,2.97,205.43,27.48,13.45,621.53,,,
2014,ABR,2,21,9.51,14,12.62,0.59,66.17,2.85,203.71,25.82,18.38,621.85,,,
2014,ABR,2,22,24.57,14.2,10.84,0.56,54.49,2.39,213.45,24.4,20.52,622.35,,,
2014,ABR,2,23,9.91,13.15,10.02,0.42,58.09,2.01,265.66,22.62,23.87,623.03,,,
2014,ABR,3,0,9.63,12.61,8.71,0.32,64.85,2.06,206.82,21.13,30.18,623.68,,,
2014,ABR,3,1,11.7,11.66,7.78,0.25,63.37,1.89,275.57,20.36,37.45,623.74,,,
2014,ABR,3,2,12.66,8.65,7.02,0.17,51.77,2.29,246.13,19.51,41.5,623.61,,,
2014,ABR,3,3,9.77,7.26,6.77,0.08,48.67,1.87,266.14,18.05,45.12,623.71,,,
2014,ABR,3,4,5.26,8,9.03,0.05,47.86,1.32,289.03,17.29,46.19,623.68,,,
2014,ABR,3,5,3.97,6.49,9.09,0.02,43.97,1.59,306.89,16.66,45.92,623.73,,,
2014,ABR,3,6,4.72,5,8.26,0.02,50.49,1.33,273.27,16.34,46.25,623.91,,,
2014,ABR,3,7,3.98,5.38,8.73,0.08,73.29,1.11,225.6,16.4,44.32,624.23,,,
2014,ABR,3,8,4.29,14.45,9.91,0.57,111.16,1.41,282.98,16.99,43.78,624.53,,,
2014,ABR,3,9,5.88,17.29,8.08,0.69,76.85,1.4,271.71,18.76,37.1,624.86,,,
2014,ABR,3,10,13.83,10.09,5.78,0.55,52.06,1.83,215.65,21.24,29.67,624.8,,,
2014,ABR,3,11,17.63,9,5.09,0.32,26.76,2.82,244.5,23.24,22.39,624.6,,,
2014,ABR,3,12,19.89,8.34,3.97,0.19,40.72,3.11,252.22,24.58,15.93,624.3,,,
2014,ABR,3,13,21.9,8.8,3.97,0.12,33.84,3.34,253.49,26.15,12.9,623.75,,,
2014,ABR,3,14,22.35,10.47,3.97,0.14,45.18,3.65,249.31,27.56,12.72,623.04,,,
2014,ABR,3,15,24.83,11.32,4.45,0.17,36.54,3.97,246.03,28.47,10.86,622.39,,,
2014,ABR,3,16,26.26,11.67,4.17,0.14,37.59,4.1,259.17,28.98,9.03,621.89,,,
2014,ABR,3,17,26.18,11.8,4.59,0.07,36.04,4.06,259.75,29.06,7.89,621.5,,,
2014,ABR,3,18,23.93,12.13,7.68,0.04,43.36,3.53,261.12,29.25,7.77,621.35,,,
2014,ABR,3,19,18.46,12.87,9.77,0.07,57.04,3.55,266.86,28.49,9.65,621.48,,,
2014,ABR,3,20,7.06,14.45,13.74,0.34,80.69,2.45,253.04,26.26,14.29,621.95,,,
2014,ABR,3,21,6.13,15.96,13.91,0.58,73.21,2.56,255.76,25.18,15.09,622.43,,,
2014,ABR,3,22,4.61,16.04,12.77,0.64,83.3,1.61,263.86,22.85,19.94,622.98,,,
2014,ABR,3,23,5.04,17.03,12.62,1.09,59.87,1.87,271.21,22.3,17.93,623.43,,,
2014,ABR,4,0,11.87,15.8,11.35,0.73,51.67,2.27,268.3,22.08,11.27,623.89,,,
2014,ABR,4,1,6.77,13.62,11.51,0.48,78.97,2.2,237.26,20.41,18.32,623.88,,,
2014,ABR,4,2,12.05,9.83,7.8,0.29,59.44,2.46,210.98,18.8,23.42,623.78,,,
2014,ABR,4,3,10.19,8.77,6.61,0.16,54.98,2,290.79,16.62,29.91,623.75,,,
2014,ABR,4,4,9.11,11.17,6.27,0.1,38.95,1.71,290.42,15.66,30.33,623.65,,,
2014,ABR,4,5,4.91,10.49,8.27,0.05,48,1.73,287.2,15.68,28.4,623.52,,,
2014,ABR,4,6,4.56,6.23,7.98,0.02,32.5,1.05,342.07,14.46,28.39,623.7,,,
2014,ABR,4,7,4.53,5.12,8,0.02,51.91,1.08,271.93,14.42,27.94,624.09,,,
2014,ABR,4,8,5.52,5.71,8.27,0.26,80.07,1.14,63.17,16.28,27.55,624.53,,,
2014,ABR,4,9,12.2,9.79,12.19,0.46,88.77,1.33,94.67,18.21,28.49,624.94,,,
2014,ABR,4,10,39.69,14.28,13.46,0.71,102.4,1.63,188.74,20.6,25.48,625.15,,,
2014,ABR,4,11,25.69,5,7.31,0.55,50,2.12,178.6,22.59,21.01,625.09,,,
2014,ABR,4,12,30.07,5,5.76,0.39,46.37,1.83,214.44,24.92,16.73,624.74,,,
2014,ABR,4,13,26.56,8.94,4.63,0.29,NA,2.41,273.83,26.94,9.7,624.05,,,
2014,ABR,4,14,28.76,10.81,4.62,0.22,39.86,2.23,229.52,27.9,7.89,623.25,,,
2014,ABR,4,15,30.05,12.3,5.02,0.17,36.59,2.53,208.73,28.93,8.46,622.43,,,
2014,ABR,4,16,32.13,13.16,3.97,0.12,36.03,2.07,193.45,29.88,7.61,621.61,,,
2014,ABR,4,17,30.82,13.81,4.2,0.06,33.2,2.13,262.6,30.57,6.84,621.18,,,
2014,ABR,4,18,27.52,14.88,5.95,0.03,25.16,2.98,264.94,29.9,5.29,620.79,,,
2014,ABR,4,19,23.92,15.07,5.95,0.02,39.55,2.62,292.44,29.67,3.06,620.82,,,
2014,ABR,4,20,9.56,17.08,12.11,0.18,71.89,1.83,306.81,27.78,5.64,621.03,,,
2014,ABR,4,21,5.96,19.48,14.9,0.55,81.12,1.7,300.75,25.95,8.78,621.32,,,
2014,ABR,4,22,3.97,22.24,14.04,0.84,131.04,1.29,215.93,24.5,12.78,621.76,,,
2014,ABR,4,23,4.74,31.79,12.53,1.19,199.08,2.79,95.55,23.36,21.72,622.49,,,
2014,ABR,5,0,11.08,80.19,7.42,0.57,211.45,4.71,88.83,22.35,44.87,622.86,,,
2014,ABR,5,1,15.07,74.33,5.54,0.67,104.97,4.22,67.9,21.51,50.91,623.03,,,
2014,ABR,5,2,15.26,104.75,5.57,0.85,76.31,3.86,69.82,20.85,52.15,622.98,,,
2014,ABR,5,3,16.26,67.57,3.97,0.79,60.01,2.23,87.75,20.07,54.17,622.94,,,
2014,ABR,5,4,11.8,49.94,3.97,0.62,54.53,1.22,105.39,19.32,56.13,622.75,,,
2014,ABR,5,5,6.52,14.41,6.15,0.44,63.14,1.74,102.9,18.13,60.79,622.55,,,
2014,ABR,5,6,7.23,18.21,4.97,0.32,58.99,1.34,90.85,17.2,64.17,622.75,,,
2014,ABR,5,7,3.97,14.7,6.19,0.31,61.09,1.28,288.32,16.08,65.6,623.22,,,
2014,ABR,5,8,5.38,10.55,7.2,0.36,79.42,1.16,307.42,16.45,64.37,623.69,,,
2014,ABR,5,9,9.51,10.77,7,0.41,108.96,2.21,116.36,18.88,60.26,623.81,,,
2014,ABR,5,10,15.44,12.22,6.21,0.41,115.08,2.13,111.84,21.14,51.38,623.95,,,
2014,ABR,5,11,23.86,7.35,4.57,0.34,57.14,2.02,243.36,23.64,35.95,623.64,,,
2014,ABR,5,12,26.11,5.83,3.97,0.37,41.71,3.06,240.52,25.74,27.28,623.28,,,
2014,ABR,5,13,28.39,5.19,3.97,0.26,47.51,4.37,268.98,27.21,22.09,622.62,,,
2014,ABR,5,14,28.66,5,4.46,0.19,42.18,3.38,252.23,28.47,20.65,621.68,,,
2014,ABR,5,15,28.23,5,5.2,0.22,49.33,3.44,265.05,29.71,19,620.77,,,
2014,ABR,5,16,28.31,5.52,6.91,0.21,59.63,4.5,254.43,30.1,18.14,620.26,,,
2014,ABR,5,17,26.95,5.49,6,0.18,85.3,5.33,234.66,30.21,15.77,620.06,,,
2014,ABR,5,18,24.59,6.5,5.93,0.2,88.53,5.16,235.91,29.23,18.04,620.23,,,
2014,ABR,5,19,21.97,6.83,7.39,0.19,80.86,4.29,239.25,27.32,22.3,620.79,,,
2014,ABR,5,20,16.24,8.17,10.38,0.33,63.93,3.15,237.23,25.65,25.38,621.54,,,
