DATOS HORARIOS 2014_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2014,OCT,1,0,13.44,10.21,5.11,0.23,22.83,1.32,76.14,19.67,81.13,622.26,,,
2014,OCT,1,1,11.78,8.73,5.64,0.19,13.23,1.1,58.35,20.13,79.84,622.25,,,
2014,OCT,1,2,11.76,7.98,5.85,0.18,15.26,1.11,33.07,20.34,77.8,622.04,,,
2014,OCT,1,3,9.84,6.17,6.82,0.15,12.36,0.9,345.18,20.27,78.42,621.49,,,
2014,OCT,1,4,8.53,5.55,6.12,0.12,15.11,1.93,145.6,19.95,79.26,621.26,,,
2014,OCT,1,5,7.65,5,3.97,0.03,21.62,2.5,115.27,19.59,81.2,620.99,,,
2014,OCT,1,6,5.87,5.75,3.97,0.02,23.73,2.57,103.8,19.61,81.38,621.21,,,
2014,OCT,1,7,3.98,41.53,4.67,0.18,35.92,1.59,81.59,19.85,80.14,621.2,,,
2014,OCT,1,8,3.97,33.84,6.15,0.66,44.53,1.12,30.35,20.16,78.6,621.22,,,
2014,OCT,1,9,4.87,14.74,5.81,0.82,42.34,2.3,121.72,20.73,76.15,621.83,,,
2014,OCT,1,10,13.54,43.9,5.07,0.66,54.36,3.29,94.76,22.89,65.1,622.19,,,
2014,OCT,1,11,15.81,27.97,4.82,0.38,51.81,2.96,101.54,24.45,57.91,622.11,,,
2014,OCT,1,12,20.92,36.85,4.92,0.28,55.48,2.58,99.6,25.87,52.54,621.76,,,
2014,OCT,1,13,24.08,12.48,3.97,0.29,60.27,2.3,127.92,27.46,47.26,621.19,,,
2014,OCT,1,14,26.32,15.4,4.29,0.25,52.52,2.21,128.08,28.43,43.73,620.24,,,
2014,OCT,1,15,24.09,12.68,3.97,0.22,42.31,2.39,183.2,29.29,39.47,619.36,,,
2014,OCT,1,16,21.64,8.43,5.46,0.13,38.21,2.57,152.64,29.94,37.35,618.78,,,
2014,OCT,1,17,19.78,13.55,7.2,0.17,35.86,2.15,155.82,29.8,36.5,618.56,,,
2014,OCT,1,18,15.19,21.34,8.58,0.28,39.53,4.06,125.43,28.24,43.78,619.02,,,
2014,OCT,1,19,17.47,71.33,6.32,0.43,66.52,4.09,52.2,21.95,70.44,619.81,,,
2014,OCT,1,20,15.05,11.95,6.02,0.33,34.23,3.02,55.37,21.28,73.12,620.82,,,
2014,OCT,1,21,5.6,26.09,9.34,0.33,25.78,2.07,108.36,21.37,77.71,621.68,,, 
2014,OCT,1,22,8.04,33.66,7.14,0.27,34.49,1.47,60.75,21.86,75.93,622.26,,,
2014,OCT,1,23,4.26,17.11,9.49,0.28,33.28,1.62,279.48,21.45,78.79,622.51,,,
2014,OCT,2,0,5.9,12.91,8.69,0.27,32.42,2.12,218.4,20.71,80.46,622.69,,,
2014,OCT,2,1,8.87,9.35,6.67,0.24,34.89,1.56,256.93,20.37,82.41,622.6,,,
2014,OCT,2,2,5.67,8.14,6.9,0.19,31.2,2.07,306.99,19.93,83.08,622.34,,,
2014,OCT,2,3,4.07,7.72,6.55,0.13,34.38,1.04,216.37,20,82.75,622.15,,,
2014,OCT,2,4,4.77,11.36,7.59,0.11,27.01,1.26,128.31,20.44,81.17,622.01,,,
2014,OCT,2,5,7.92,10.27,7.08,0.15,34.56,2.04,107.38,20.5,80.59,622.05,,,
2014,OCT,2,6,5.74,9.72,5.95,0.22,33.33,2.07,109.3,20.53,79.98,622.42,,,
2014,OCT,2,7,9.93,11.13,7.14,0.45,28.6,2.04,121.54,20.33,81.87,622.57,,,
2014,OCT,2,8,4.71,14.34,8.75,0.66,42.78,1.78,104.86,20.81,79.23,622.92,,,
2014,OCT,2,9,8.71,23.5,9.96,0.77,48.73,1.95,108.7,21.9,73.87,623.46,,,
2014,OCT,2,10,11.53,10.69,7.58,0.59,47.66,2.67,129.41,23.14,68.39,623.84,,,
2014,OCT,2,11,12.56,44.46,8.1,0.42,79.47,2.38,104.13,24.78,61.74,623.64,,,
2014,OCT,2,12,15.99,25.48,9.22,0.36,69.41,2.31,106.69,26.37,55.4,623.3,,,
2014,OCT,2,13,15.12,6.87,7.64,0.36,57.03,2.33,149.49,27.99,46.92,622.62,,,
2014,OCT,2,14,14.59,5,5.32,0.36,28.67,2.44,146.99,28.82,42.16,621.75,,,
2014,OCT,2,15,15.25,6.74,5.1,0.4,20.57,2.21,95.73,29.72,40.27,621.08,,,
2014,OCT,2,16,14.66,6.14,5.64,0.27,16.94,2.29,127.13,29.65,39.28,620.61,,,
2014,OCT,2,17,14.61,6.41,6.52,0.17,15.31,2.13,138.56,30.19,37.12,620.31,,,
2014,OCT,2,18,11.68,7.77,8.94,0.19,21.89,2.5,189.68,30.09,36.54,620.47,,,
2014,OCT,2,19,7.46,9.37,8.93,0.27,34.66,3.51,178.82,28.36,43.5,620.89,,,
2014,OCT,2,20,6.71,12.89,7.32,0.32,39.43,3.26,137.78,25.46,58.44,621.95,,,
2014,OCT,2,21,11.31,13.32,6.72,0.25,38.75,3.2,64.16,20.93,79.26,623.38,,,
2014,OCT,2,22,9.64,9.7,6.9,0.21,23.45,2.4,82.13,20.28,81.14,624.05,,,
2014,OCT,2,23,7.63,16.68,7.82,0.22,10.52,2.14,64.78,20.48,81.27,624.43,,,
2014,OCT,3,0,6.89,20.61,8.07,0.22,17.38,1.66,80.76,20.71,81.28,624.2,,,
2014,OCT,3,1,7.92,37.4,7.88,0.22,13.55,2.39,89.19,20.79,79.18,624.26,,,
2014,OCT,3,2,6.96,13.88,6.95,0.18,22.99,2.3,109.48,20.75,78.71,624.31,,,
2014,OCT,3,3,5.41,7.26,5.66,0.12,22.85,2.98,98.38,20.54,78.17,624.19,,,
2014,OCT,3,4,5.87,6.32,4.77,0.05,14.37,3.02,102.22,20.4,76.75,624.13,,,
2014,OCT,3,5,5.94,5,3.97,0.02,11.89,2.61,118.75,20.26,77.98,624.32,,,
2014,OCT,3,6,5.13,6.56,4.42,0.02,16.01,2.63,98.89,20.25,79.08,624.5,,,
2014,OCT,3,7,3.97,10.32,5.41,0.14,29.73,2.42,103.59,20.25,77.01,624.79,,,
2014,OCT,3,8,4.62,8.38,5.3,0.49,32.44,2.04,118.44,20.56,77.96,625.24,,,
