DATOS HORARIOS 2019_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
NOV,1,0,16.74,18.87,0.225,2.94,10,10,4.22,66.51,14.85,64.51,625.20
NOV,1,1,15.27,10.58,0.231,0.54,NA,5,4.50,74.67,14.45,64.70,625.13
NOV,1,2,9.31,12.49,0.231,1.51,5,7,3.99,69.37,14.54,64.35,625.09
NOV,1,3,11.76,29.57,0.175,3.85,13,9,3.44,85.73,13.76,64.15,625.01
NOV,1,4,11.58,26.96,0.172,2.68,9,11,3.40,87.76,13.70,63.96,625.06
NOV,1,5,16.45,27.41,0.170,2.67,15,15,2.20,114.85,13.22,63.24,625.25
NOV,1,6,4.01,17.81,0.170,1.21,12,12,2.06,93.08,12.60,62.03,625.53
NOV,1,7,5.03,47.44,0.239,7.43,14,17,2.03,82.01,12.64,62.07,625.81
NOV,1,8,19.05,18.16,0.420,7.22,19,15,1.96,98.43,13.36,59.74,626.00
NOV,1,9,28.01,20.15,0.299,3.17,20,12,3.42,84.42,15.34,56.94,626.08
NOV,1,10,27.60,8.83,0.259,0.33,12,16,3.92,83.29,16.73,56.03,626.16
NOV,1,11,33.79,11.83,0.279,1.87,14,10,3.52,93.06,18.83,51.89,625.85
NOV,1,12,41.77,21.36,0.238,1.85,20,16,2.62,89.28,20.88,49.66,625.15
NOV,1,13,46.91,20.11,0.303,3.45,17,17,1.60,185.62,23.60,46.10,624.24
NOV,1,14,54.10,3.93,0.265,1.42,27,26,2.04,141.51,24.80,45.08,623.47
NOV,1,15,58.86,1.19,0.257,0.98,15,14,1.89,120.88,26.34,41.13,622.76
NOV,1,16,60.14,0.91,0.251,1.20,23,14,1.80,149.89,27.28,39.24,622.37
NOV,1,17,50.16,0.88,0.353,2.97,22,15,1.95,205.91,27.30,38.24,622.11
NOV,1,18,25.84,0.68,0.613,7.86,39,19,2.07,298.78,26.54,40.60,622.20
NOV,1,19,9.22,0.84,1.178,13.75,45,19,1.80,304.73,25.08,43.54,622.49
NOV,1,20,12.16,0.77,1.202,15.96,41,13,1.27,288.91,24.14,47.89,623.06
NOV,1,21,20.26,0.60,0.768,11.99,51,17,1.73,202.80,23.18,50.40,623.70
NOV,1,22,18.68,6.28,0.572,7.70,37,13,2.39,147.49,22.13,53.26,624.02
NOV,1,23,11.72,0.60,0.570,6.94,61,25,2.64,155.57,20.87,62.00,624.42
NOV,2,0,18.94,0.60,0.435,7.76,22,16,2.72,130.51,19.95,58.60,624.51
NOV,2,1,17.79,3.05,0.258,4.34,29,16,2.35,106.03,18.58,61.50,624.57
