DATOS HORARIOS 2019_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
MAY,1,0,25.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,1,1,22.41,67.03,0.200,NA,62,40,4.42,81.62,24.15,39.92,622.13
MAY,1,2,25.77,69.35,0.429,NA,50,37,2.75,85.17,23.59,40.87,622.02
MAY,1,3,14.69,21.26,0.200,NA,35,38,2.36,100.07,22.44,43.44,621.77
MAY,1,4,5.65,30.71,0.220,NA,32,26,2.15,93.32,21.38,47.55,621.44
MAY,1,5,2.10,55.38,0.260,NA,41,27,2.49,86.95,20.35,52.34,621.38
MAY,1,6,2.10,42.47,0.360,NA,49,42,1.98,102.10,19.97,52.90,621.75
MAY,1,7,2.10,62.30,0.310,NA,43,33,1.90,90.51,20.05,53.61,622.01
MAY,1,8,21.94,32.09,0.519,NA,47,43,2.02,112.50,21.10,50.15,622.39
MAY,1,9,30.12,7.62,0.469,NA,43,30,2.37,115.18,22.67,45.35,622.63
MAY,1,10,51.58,16.10,0.519,NA,81,27,1.61,163.71,25.25,36.88,622.69
MAY,1,11,69.04,2.89,0.499,NA,56,28,2.36,264.92,27.60,27.37,622.38
MAY,1,12,68.41,1.62,0.419,NA,44,23,2.67,252.16,29.71,20.40,621.80
MAY,1,13,73.96,1.35,0.439,NA,42,29,2.85,278.57,31.14,15.64,621.21
MAY,1,14,72.96,1.35,0.370,NA,41,29,2.55,279.29,32.19,13.59,620.60
MAY,1,15,65.37,1.11,0.370,NA,38,27,2.40,272.27,33.34,11.35,619.85
MAY,1,16,65.30,0.66,0.370,NA,43,33,2.51,254.09,33.80,9.91,619.10
MAY,1,17,62.89,0.60,0.390,NA,37,21,2.08,263.62,34.45,9.45,618.58
MAY,1,18,59.08,0.60,0.409,NA,44,30,3.08,263.00,34.31,9.96,618.24
MAY,1,19,57.27,0.76,0.529,NA,56,29,3.34,251.60,33.23,12.48,618.51
MAY,1,20,62.59,0.71,0.400,NA,59,29,3.03,281.73,32.21,12.89,619.12
MAY,1,21,53.00,0.89,0.290,NA,139,30,4.10,292.86,31.08,14.65,619.87
MAY,1,22,37.79,57.06,0.509,NA,87,29,4.49,98.97,29.12,23.00,620.46
MAY,1,23,30.57,96.97,0.270,NA,176,46,5.21,92.01,26.33,33.67,621.63
MAY,2,0,34.41,92.22,0.230,NA,138,54,7.23,84.39,23.44,45.29,622.23
MAY,2,1,34.90,105.60,0.210,NA,102,54,6.33,89.49,22.16,48.83,622.32
MAY,2,2,34.06,98.74,0.200,NA,59,51,4.82,95.95,21.11,52.28,622.10
MAY,2,3,32.75,90.95,0.180,NA,53,41,3.81,96.18,20.88,51.44,621.96
MAY,2,4,30.77,66.93,0.170,NA,40,44,2.67,99.40,20.68,50.84,621.94
MAY,2,5,15.08,38.35,0.170,NA,32,35,2.91,100.95,20.13,52.33,621.94
MAY,2,6,2.10,20.17,0.210,NA,33,28,2.84,103.25,19.30,56.70,621.96
MAY,2,7,2.10,28.48,0.400,NA,48,30,2.21,102.16,18.65,59.29,622.16
MAY,2,8,19.55,88.40,0.310,NA,54,35,3.04,98.76,19.71,56.01,622.50
MAY,2,9,43.20,100.14,0.270,NA,69,51,2.88,100.90,21.82,49.73,622.66
MAY,2,10,57.54,15.24,0.330,NA,56,48,1.81,123.95,24.30,42.17,622.93
MAY,2,11,60.10,3.71,0.360,NA,63,26,2.15,238.11,26.92,31.86,622.81
MAY,2,12,64.98,1.17,0.300,NA,49,19,2.90,264.37,28.69,22.54,622.37
MAY,2,13,63.86,1.04,0.320,NA,33,13,2.46,256.42,30.42,19.08,621.61
MAY,2,14,61.61,0.60,0.260,NA,26,20,2.86,268.40,32.09,10.81,620.76
MAY,2,15,66.72,0.62,0.230,NA,28,16,3.45,274.16,33.01,9.57,619.89
MAY,2,16,59.93,0.60,0.260,NA,35,18,2.79,253.01,33.69,9.38,619.10
MAY,2,17,60.39,0.94,0.599,NA,37,26,2.64,242.14,33.94,8.38,618.65
MAY,2,18,38.49,0.60,0.270,NA,40,18,2.51,285.84,33.08,8.78,618.47
MAY,2,19,27.22,0.66,0.499,NA,31,22,1.96,214.54,32.86,8.54,618.48
MAY,2,20,36.90,0.80,0.529,NA,51,12,3.01,208.43,31.56,9.74,618.82
MAY,2,21,41.45,0.71,0.360,NA,57,23,3.35,207.98,29.78,11.68,619.25
MAY,2,22,45.90,0.94,0.280,NA,49,25,3.13,218.66,28.60,12.71,619.55
MAY,2,23,28.82,1.50,0.280,NA,51,21,2.95,257.04,27.21,16.97,620.18
MAY,3,0,37.80,15.51,0.390,NA,63,35,1.54,124.15,25.26,21.72,620.80
MAY,3,1,46.50,2.52,0.310,NA,63,38,2.35,172.32,25.62,21.96,620.89
MAY,3,2,39.23,1.02,0.230,NA,59,42,2.08,220.74,24.71,25.02,620.62
MAY,3,3,51.65,1.11,0.200,NA,55,31,2.07,233.20,22.71,30.15,620.42
MAY,3,4,43.30,1.14,0.190,NA,50,37,2.90,219.95,22.62,32.83,620.42
MAY,3,5,28.89,1.32,0.170,NA,53,28,2.33,239.17,21.91,37.88,620.41
MAY,3,6,2.10,1.53,0.380,NA,54,29,1.36,193.12,21.15,40.31,620.82
MAY,3,7,2.10,2.49,1.128,NA,72,32,0.96,106.61,20.75,40.26,621.03
MAY,3,8,24.72,3.53,1.158,NA,99,39,1.41,297.70,21.50,38.15,621.36
MAY,3,9,52.24,2.16,0.709,NA,87,45,2.20,258.20,23.13,32.71,621.75
MAY,3,10,62.46,2.12,0.469,NA,84,44,2.74,253.01,25.00,26.53,621.71
MAY,3,11,62.42,2.14,0.499,NA,72,37,3.51,240.42,26.89,23.37,621.60
MAY,3,12,54.55,1.93,0.459,NA,67,42,3.60,254.32,28.57,20.21,621.29
MAY,3,13,57.45,1.48,0.400,NA,53,30,4.61,255.10,29.76,18.06,620.68
MAY,3,14,51.25,1.36,0.370,NA,47,27,3.61,254.54,30.94,17.05,620.03
MAY,3,15,45.00,0.98,0.280,NA,51,25,4.06,260.29,32.00,13.87,619.24
MAY,3,16,38.90,0.73,0.200,NA,44,27,4.23,280.54,32.34,11.47,618.68
MAY,3,17,35.88,0.71,0.240,NA,39,18,4.53,255.41,32.47,10.90,618.22
MAY,3,18,33.94,0.76,0.370,NA,51,12,4.59,234.85,31.96,12.02,618.12
MAY,3,19,20.78,0.82,0.360,NA,47,18,4.26,232.75,31.22,13.11,618.32
MAY,3,20,28.45,0.85,0.549,NA,53,15,3.22,230.06,29.91,15.33,618.66
MAY,3,21,35.46,0.91,0.409,NA,68,18,2.75,257.51,28.54,16.64,619.09
MAY,3,22,39.02,1.24,0.459,NA,69,35,2.72,242.69,27.22,18.32,619.49
MAY,3,23,47.52,1.21,0.360,NA,78,31,1.99,229.32,25.18,21.45,620.05
MAY,4,0,29.03,0.89,0.210,NA,58,32,2.56,278.73,24.52,22.71,620.24
MAY,4,1,37.93,1.30,0.260,NA,65,24,1.65,265.52,23.53,23.97,620.14
MAY,4,2,34.88,0.91,0.210,NA,60,28,1.88,259.44,22.65,26.33,619.86
MAY,4,3,32.99,0.88,0.200,NA,53,35,1.51,262.63,21.70,28.75,619.59
MAY,4,4,29.41,1.02,0.190,NA,54,36,2.11,291.99,20.31,31.84,619.49
MAY,4,5,9.79,1.15,0.280,NA,55,30,1.33,234.69,20.30,32.84,619.53
MAY,4,6,2.10,1.24,0.639,NA,64,41,0.54,218.03,20.04,34.81,619.78
MAY,4,7,3.84,10.12,0.689,NA,89,48,0.91,81.23,18.73,34.97,619.99
MAY,4,8,35.26,17.98,0.839,NA,95,54,0.94,84.66,20.02,32.78,620.40
MAY,4,9,46.22,42.94,0.699,NA,121,49,1.46,127.53,22.83,31.93,620.62
MAY,4,10,51.76,2.79,0.489,NA,102,66,2.21,249.32,25.51,28.12,620.65
MAY,4,11,50.08,1.19,0.300,NA,54,34,2.33,269.57,27.14,23.43,620.52
MAY,4,12,43.06,1.05,0.290,NA,31,25,2.24,254.48,28.88,20.09,620.21
MAY,4,13,43.64,0.63,0.170,NA,28,24,3.02,281.06,30.07,16.08,619.66
MAY,4,14,40.59,0.60,0.170,NA,23,10,2.85,273.04,30.88,15.07,619.04
MAY,4,15,38.27,0.63,0.190,NA,31,15,4.02,249.07,31.35,14.73,618.28
MAY,4,16,43.43,0.69,0.300,NA,37,10,3.77,233.47,30.71,16.08,617.95
MAY,4,17,36.02,0.87,0.350,NA,37,16,3.58,197.92,31.30,16.13,617.45
MAY,4,18,27.12,0.91,0.350,NA,95,20,4.64,217.31,30.02,17.67,617.63
MAY,4,19,25.21,0.84,0.390,NA,57,21,3.80,264.98,30.11,15.68,617.90
MAY,4,20,18.42,0.93,0.519,NA,52,13,3.60,242.92,28.74,19.30,618.37
MAY,4,21,18.49,1.03,0.629,NA,67,17,2.60,239.96,27.67,20.90,618.73
MAY,4,22,33.33,1.12,0.579,NA,60,17,2.52,258.78,26.53,23.01,619.08
MAY,4,23,26.88,1.30,0.459,NA,61,24,2.93,250.22,25.75,27.40,619.42
MAY,5,0,29.56,1.28,0.409,NA,54,27,1.70,270.73,24.35,31.27,619.58
MAY,5,1,24.71,1.30,0.280,NA,59,25,1.64,316.59,24.00,30.62,619.61
MAY,5,2,16.74,1.59,0.290,NA,57,26,0.80,282.76,23.55,31.20,619.63
MAY,5,3,4.38,1.73,0.360,NA,53,34,0.46,203.69,22.97,34.61,619.21
MAY,5,4,7.05,1.67,0.429,NA,51,29,0.89,222.73,21.75,37.19,619.34
MAY,5,5,12.90,2.45,0.459,NA,56,31,0.70,59.68,21.06,39.51,619.40
MAY,5,6,16.34,5.34,0.400,NA,56,35,1.37,125.86,20.24,41.32,619.39
MAY,5,7,20.83,11.25,0.549,NA,84,43,1.44,113.27,19.69,41.13,619.70
MAY,5,8,25.55,35.20,0.529,NA,98,77,1.67,89.92,21.57,42.31,620.20
MAY,5,9,43.34,41.71,0.380,NA,89,49,2.64,105.35,23.00,49.47,620.47
MAY,5,10,70.01,23.53,0.380,NA,70,55,2.11,111.03,25.08,40.98,620.55
