DATOS HORARIOS 2019_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
FEB,3,12,38.59,1.76,0.217,4.07,30,NA,1.91,285.79,20.89,34.47,624.78
FEB,3,13,47.66,1.34,0.245,4.06,33,NA,2.04,263.36,22.95,27.55,623.90
FEB,3,14,41.17,1.41,0.208,1.52,23,NA,2.30,269.51,24.33,25.34,622.86
FEB,3,15,37.86,1.41,0.283,3.20,31,NA,2.32,256.30,25.35,26.08,622.10
FEB,3,16,33.43,1.21,0.302,5.17,42,NA,3.31,264.90,25.58,25.60,621.68
FEB,3,17,34.43,0.60,0.217,3.22,23,NA,2.85,258.57,26.66,19.74,621.29
FEB,3,18,29.19,0.60,0.170,0.20,27,NA,2.70,285.66,26.31,19.80,621.28
FEB,3,19,16.80,0.77,0.274,2.91,30,NA,2.35,285.46,24.94,23.00,621.54
FEB,3,20,5.15,0.60,0.377,12.33,45,NA,2.15,290.34,22.83,27.80,621.80
FEB,3,21,4.63,1.10,1.036,20.50,54,NA,1.11,242.38,21.38,30.29,622.38
FEB,3,22,NA,1.35,1.177,18.15,76,NA,1.21,248.09,20.09,32.35,622.93
FEB,3,23,3.32,0.97,0.913,16.86,67,NA,1.24,279.04,18.59,35.82,623.25
FEB,4,0,NA,0.77,0.763,15.45,60,NA,1.27,275.70,17.88,37.87,623.30
FEB,4,1,2.20,0.63,0.321,13.40,55,NA,0.97,120.74,15.74,42.10,623.43
FEB,4,2,2.55,0.84,0.330,12.35,46,NA,0.60,134.84,15.25,43.44,623.49
FEB,4,3,2.10,0.74,0.217,10.46,40,NA,0.93,227.70,13.81,44.91,623.28
FEB,4,4,2.81,0.60,0.302,7.80,41,NA,0.65,188.49,12.91,47.39,622.89
FEB,4,5,4.68,0.69,0.170,6.15,37,NA,0.75,221.45,11.97,50.08,623.29
FEB,4,6,4.50,0.90,0.170,7.31,39,NA,1.30,127.51,11.95,53.60,623.08
FEB,4,7,3.44,4.76,0.245,9.19,48,NA,1.46,221.00,11.47,55.44,623.35
FEB,4,8,3.52,3.43,0.452,7.25,61,NA,0.80,310.00,10.84,55.61,623.98
FEB,4,9,4.87,4.08,0.612,8.02,61,NA,1.42,294.24,11.93,52.92,624.62
FEB,4,10,15.97,4.41,0.631,16.62,60,NA,1.04,160.31,16.22,42.43,624.96
FEB,4,11,27.14,2.47,0.471,15.67,60,NA,1.54,263.15,19.30,35.30,625.29
FEB,4,12,41.15,1.62,0.255,5.78,41,NA,2.26,280.04,21.43,29.95,624.97
FEB,4,13,45.99,1.29,0.245,3.56,39,NA,2.03,268.73,23.38,24.41,624.15
FEB,4,14,42.23,1.07,0.217,1.62,35,NA,1.68,238.82,24.93,21.77,623.29
FEB,4,15,38.26,0.77,0.170,0.20,25,NA,1.78,260.18,25.85,22.23,622.64
FEB,4,16,42.77,0.60,0.179,0.20,26,NA,2.30,251.80,26.55,22.66,622.05
FEB,4,17,37.18,0.60,0.217,1.25,23,NA,2.30,255.56,27.17,20.92,621.56
FEB,4,18,29.19,0.60,0.321,4.97,30,NA,2.60,242.97,27.04,21.70,621.42
FEB,4,19,NA,0.60,0.659,13.50,42,NA,1.32,275.01,25.93,23.94,621.48
FEB,4,20,NA,0.87,0.960,26.02,56,NA,0.94,313.69,23.71,28.62,621.87
FEB,4,21,NA,1.61,1.704,29.21,71,NA,1.12,120.93,22.52,32.83,622.28
FEB,4,22,NA,1.69,1.826,28.25,118,NA,1.52,196.06,21.12,34.96,622.61
FEB,4,23,NA,1.66,1.280,23.43,116,NA,1.46,274.69,18.73,40.25,622.82
FEB,5,0,NA,0.60,0.481,18.27,82,NA,1.52,206.86,16.85,42.46,622.91
FEB,5,1,2.37,0.71,0.377,17.02,64,NA,1.09,191.84,16.51,43.83,623.32
FEB,5,2,NA,1.12,0.386,16.78,58,NA,1.09,204.14,16.44,43.95,623.60
FEB,5,3,2.11,0.60,0.245,13.91,55,NA,0.70,155.44,14.09,48.95,623.77
FEB,5,4,4.98,0.60,0.264,13.41,48,NA,0.64,166.92,14.23,49.82,623.66
FEB,5,5,3.39,3.54,0.189,14.37,54,NA,1.24,103.95,13.15,54.55,623.71
FEB,5,6,5.74,4.26,0.170,13.09,53,NA,1.06,99.29,12.44,54.83,623.83
FEB,5,7,7.79,2.86,0.546,11.20,64,NA,0.63,170.81,11.86,56.11,624.24
FEB,5,8,4.14,3.88,1.412,11.14,88,NA,1.00,273.73,11.12,56.04,624.79
FEB,5,9,8.56,4.14,1.544,16.19,109,NA,0.85,147.75,13.24,51.06,625.45
FEB,5,10,20.37,11.48,0.819,22.44,111,NA,1.53,117.97,16.43,43.84,625.68
FEB,5,11,32.42,7.05,0.358,14.40,92,NA,1.21,120.75,19.70,35.76,625.78
FEB,5,12,41.42,3.17,0.311,9.09,61,NA,1.46,177.88,22.47,27.47,625.37
FEB,5,13,54.64,1.73,0.245,4.81,43,NA,1.55,246.11,24.21,22.13,624.72
FEB,5,14,61.11,2.68,0.236,3.03,34,NA,1.39,162.83,25.93,19.64,623.89
FEB,5,15,57.61,3.82,0.170,0.20,36,NA,1.34,170.09,27.22,17.38,623.00
FEB,5,16,48.63,2.43,0.170,0.20,24,NA,0.91,209.33,28.38,15.53,622.44
FEB,5,17,41.45,0.60,0.170,0.20,32,NA,1.54,268.21,28.65,14.74,622.04
FEB,5,18,20.29,0.60,0.349,9.03,41,NA,2.11,227.49,28.33,14.40,621.88
FEB,5,19,NA,0.60,0.932,24.20,39,NA,1.59,244.26,27.01,16.26,621.99
FEB,5,20,NA,1.76,2.174,33.47,71,NA,0.64,311.78,24.70,21.05,622.16
FEB,5,21,NA,3.04,2.250,31.10,93,NA,0.94,199.32,22.27,28.35,622.74
FEB,5,22,NA,2.85,1.572,27.77,141,NA,0.78,278.46,20.18,32.12,623.13
FEB,5,23,5.93,2.49,1.741,23.26,127,NA,0.76,172.08,19.28,34.85,623.54
FEB,6,0,3.11,2.86,1.553,21.78,183,NA,0.72,148.69,17.92,40.19,623.78
FEB,6,1,3.39,1.94,0.706,20.03,149,NA,1.17,170.92,16.43,42.05,624.03
FEB,6,2,3.20,3.04,0.292,20.84,92,NA,1.24,126.66,16.25,42.86,624.01
FEB,6,3,NA,2.44,0.264,16.89,75,NA,0.82,256.63,14.40,47.03,623.94
FEB,6,4,2.10,2.56,0.396,16.80,79,NA,0.84,286.66,13.65,48.51,624.02
FEB,6,5,2.10,3.57,0.321,18.47,83,NA,0.50,208.04,13.11,50.89,624.09
FEB,6,6,3.21,3.02,0.339,17.12,81,NA,0.77,301.23,12.16,52.45,624.08
FEB,6,7,4.13,2.93,0.584,16.41,80,NA,0.89,99.91,11.98,54.91,624.56
FEB,6,8,5.25,5.51,0.885,14.52,109,NA,1.20,106.77,11.81,56.47,624.96
FEB,6,9,7.82,5.14,0.819,21.22,84,NA,1.06,92.64,14.70,47.24,625.42
FEB,6,10,22.70,5.25,0.753,24.22,112,NA,1.29,122.77,17.27,43.76,625.64
FEB,6,11,42.95,3.65,0.443,15.09,80,NA,1.02,165.50,20.82,35.12,625.62
FEB,6,12,46.38,2.10,0.349,9.38,58,NA,1.37,260.75,23.16,30.48,625.28
FEB,6,13,57.44,1.91,0.368,9.83,51,NA,1.49,253.42,25.31,27.06,624.43
FEB,6,14,68.19,1.76,0.377,6.22,62,NA,1.78,172.63,26.54,24.73,623.46
FEB,6,15,68.94,1.36,0.330,3.79,50,NA,1.49,280.35,27.79,22.86,622.53
FEB,6,16,70.42,1.74,0.321,4.22,40,NA,1.15,NA,29.13,20.40,621.72
FEB,6,17,47.31,1.90,0.405,5.05,42,NA,1.44,279.99,29.55,20.23,621.35
FEB,6,18,31.66,0.90,0.462,8.58,45,NA,1.91,271.83,29.68,19.04,621.28
FEB,6,19,8.02,0.81,0.782,20.37,50,NA,0.99,211.20,28.02,24.10,621.47
FEB,6,20,10.81,2.18,1.647,40.37,70,NA,1.23,117.57,26.12,28.29,621.88
FEB,6,21,15.01,1.17,0.753,21.50,82,NA,2.94,157.66,25.17,28.59,622.46
FEB,6,22,10.72,0.99,0.518,12.59,54,NA,1.90,215.15,23.07,31.80,622.97
FEB,6,23,6.94,0.60,0.481,14.65,51,NA,1.69,222.82,21.44,31.85,623.38
FEB,7,0,3.11,0.60,0.424,17.44,51,NA,1.63,244.98,20.01,33.90,623.77
FEB,7,1,3.84,0.60,0.349,20.37,53,NA,0.89,262.06,18.45,38.38,623.85
FEB,7,2,3.80,0.61,0.368,19.77,53,NA,1.10,259.49,17.60,40.35,623.82
FEB,7,3,3.01,1.08,0.339,20.04,51,NA,1.19,282.23,16.55,43.37,623.81
FEB,7,4,2.10,1.20,0.311,19.63,58,NA,1.61,260.86,15.52,44.88,623.70
FEB,7,5,2.10,1.29,0.339,20.43,58,NA,1.24,256.39,14.74,45.55,623.74
FEB,7,6,2.10,1.22,0.405,18.95,60,NA,1.00,232.33,14.28,46.74,623.89
FEB,7,7,2.10,1.07,0.810,17.83,68,NA,0.94,292.53,13.52,49.99,624.30
FEB,7,8,2.10,3.67,1.102,16.48,95,NA,1.08,91.47,12.74,55.64,624.85
FEB,7,9,6.09,14.02,0.848,18.65,77,NA,1.32,101.34,14.80,49.90,625.41
FEB,7,10,6.91,14.10,0.753,27.96,87,NA,0.82,97.40,18.71,40.08,625.73
FEB,7,11,23.86,5.03,0.706,22.60,96,NA,1.41,126.51,21.43,31.71,625.83
FEB,7,12,36.55,2.71,0.433,10.42,60,NA,1.39,129.01,24.08,28.19,625.46
FEB,7,13,40.66,3.07,0.330,3.21,38,NA,1.66,121.47,25.71,24.60,624.68
FEB,7,14,41.62,2.88,0.349,1.88,34,NA,1.46,108.57,27.46,20.24,623.83
FEB,7,15,40.91,1.03,0.311,0.20,29,NA,1.79,124.25,28.21,16.03,622.92
FEB,7,16,44.23,1.09,0.283,0.31,25,NA,1.52,143.27,29.20,12.49,622.22
FEB,7,17,45.00,1.61,0.321,0.20,23,NA,1.12,98.61,30.06,11.30,621.80
FEB,7,18,13.35,2.61,0.368,0.20,35,NA,1.40,263.86,29.67,11.03,621.76
FEB,7,19,NA,0.60,0.913,0.20,31,NA,1.07,264.04,28.40,10.15,621.87
FEB,7,20,NA,0.60,1.948,11.82,55,NA,0.93,113.55,25.92,15.24,622.16
FEB,7,21,NA,1.61,2.908,10.98,81,NA,0.87,39.69,23.27,25.53,622.52
FEB,7,22,2.10,2.49,3.115,10.69,110,NA,0.52,213.13,21.12,30.10,622.97
FEB,7,23,15.12,9.59,1.111,0.20,136,NA,3.74,81.87,21.10,30.15,623.54
FEB,8,0,17.80,14.85,0.339,NA,109,NA,5.93,72.15,21.70,38.21,623.90
FEB,8,1,12.23,11.58,0.274,NA,104,NA,4.98,65.46,20.22,44.15,624.31
FEB,8,2,13.92,9.09,0.236,NA,61,NA,4.50,77.39,18.42,51.38,624.52
FEB,8,3,13.39,1.82,0.217,NA,43,NA,4.28,74.74,17.69,56.65,624.48
FEB,8,4,10.60,0.60,0.189,NA,44,NA,4.18,75.78,17.08,62.10,624.60
FEB,8,5,10.08,7.06,0.179,NA,41,NA,3.87,64.35,17.03,62.87,624.86
FEB,8,6,7.08,15.09,0.170,NA,49,NA,4.17,55.68,16.60,63.74,625.16
FEB,8,7,8.99,21.09,0.170,NA,40,NA,4.92,58.54,16.54,64.58,625.49
FEB,8,8,10.44,13.40,0.198,NA,42,NA,4.48,55.24,16.38,65.04,625.88
FEB,8,9,16.52,4.87,0.208,NA,47,NA,4.51,71.49,17.09,62.52,626.22
FEB,8,10,19.67,0.60,0.198,NA,36,NA,6.44,68.66,18.54,56.82,626.36
FEB,8,11,20.17,5.61,0.189,NA,76,NA,6.75,75.53,20.66,46.60,626.36
FEB,8,12,30.73,12.48,0.170,NA,94,NA,7.00,85.29,22.11,42.03,626.07
FEB,8,13,33.23,8.36,0.208,NA,81,NA,7.00,78.65,23.43,38.85,625.17
FEB,8,14,33.03,6.27,0.330,NA,76,NA,5.85,74.01,24.52,36.15,624.43
FEB,8,15,29.72,2.61,0.274,NA,64,NA,6.00,75.08,25.28,35.28,623.81
FEB,8,16,22.42,4.69,0.255,NA,67,NA,5.77,76.26,25.46,36.47,623.43
FEB,8,17,13.76,5.49,0.226,NA,71,NA,5.62,76.18,25.14,36.96,623.27
FEB,8,18,8.30,11.41,0.226,NA,79,NA,5.19,83.17,23.93,41.18,623.55
FEB,8,19,5.11,14.14,0.236,NA,79,NA,5.07,77.04,22.39,44.58,624.04
FEB,8,20,3.25,1.95,0.217,NA,55,NA,5.44,67.47,21.31,46.76,624.48
FEB,8,21,5.59,9.97,0.499,NA,60,NA,5.21,61.05,20.04,50.92,625.18
FEB,8,22,4.10,7.94,0.330,NA,108,NA,5.32,60.89,18.83,54.19,625.95
FEB,8,23,5.87,10.10,0.424,NA,111,NA,5.96,63.03,17.81,57.07,626.30
FEB,9,0,3.69,10.36,0.518,NA,89,NA,5.82,65.78,16.84,60.02,626.36
FEB,9,1,7.24,12.97,0.339,NA,69,NA,5.79,62.01,16.08,62.41,626.25
FEB,9,2,8.76,6.36,0.377,NA,71,NA,5.86,70.03,15.54,64.06,626.16
FEB,9,3,9.29,4.50,0.208,NA,57,NA,5.46,72.72,14.87,66.21,626.00
FEB,9,4,8.47,5.23,0.302,NA,33,NA,4.33,71.04,14.49,67.39,625.67
FEB,9,5,6.44,8.78,0.377,NA,63,NA,3.90,62.03,14.42,66.45,625.52
FEB,9,6,4.73,13.03,0.433,NA,67,NA,3.55,61.19,14.03,67.35,625.81
FEB,9,7,4.90,7.53,0.302,NA,42,NA,2.75,72.25,13.47,69.38,626.64
FEB,9,8,4.66,3.10,0.311,NA,19,NA,2.28,59.40,13.33,69.88,627.37
FEB,9,9,6.86,2.37,0.349,NA,14,NA,1.82,79.30,13.91,68.17,627.83
FEB,9,10,12.05,3.98,0.321,NA,24,NA,4.47,75.67,15.23,62.72,628.02
FEB,9,11,16.81,2.84,0.264,NA,21,NA,6.56,73.96,16.80,56.56,627.91
FEB,9,12,19.50,2.16,0.245,NA,20,NA,6.05,71.86,18.84,50.67,627.37
FEB,9,13,22.68,2.25,0.255,NA,29,NA,5.77,93.48,20.91,44.90,626.53
FEB,9,14,24.17,2.46,0.245,NA,36,NA,4.69,86.17,22.53,38.72,625.78
FEB,9,15,30.37,3.93,0.274,NA,27,NA,4.62,92.28,23.54,34.13,624.99
FEB,9,16,24.96,2.43,0.330,NA,45,NA,4.85,97.64,24.30,31.46,624.46
FEB,9,17,25.35,5.08,0.302,NA,50,NA,4.24,98.02,24.92,29.87,624.03
FEB,9,18,25.11,4.88,0.292,NA,31,NA,3.64,98.31,25.06,29.85,624.05
FEB,9,19,20.10,3.25,0.349,NA,29,NA,2.43,93.05,24.19,31.20,624.18
FEB,9,20,10.72,2.59,0.349,NA,36,NA,3.26,48.70,22.56,35.13,624.68
FEB,9,21,6.42,7.22,0.339,NA,28,NA,3.75,68.64,20.72,44.20,625.29
FEB,9,22,7.44,7.96,0.321,NA,41,NA,3.74,72.93,19.07,50.59,625.71
FEB,9,23,4.91,12.05,0.443,NA,41,NA,4.37,69.25,18.08,53.49,626.02
FEB,10,0,3.72,26.39,0.264,NA,78,NA,2.38,79.57,16.32,59.82,626.14
FEB,10,1,8.51,24.16,0.255,NA,37,NA,2.76,82.14,15.91,60.58,625.92
FEB,10,2,9.88,10.41,0.245,NA,19,NA,1.99,60.48,15.76,59.43,625.77
FEB,10,3,10.98,20.24,0.217,NA,12,NA,1.90,85.56,14.45,64.84,625.47
FEB,10,4,8.22,10.93,0.198,NA,19,NA,2.69,98.87,13.23,69.29,625.32
FEB,10,5,7.01,9.94,0.189,NA,13,NA,3.59,100.07,12.12,72.87,625.26
FEB,10,6,9.31,11.25,0.170,NA,19,NA,3.00,95.25,11.48,74.45,625.28
FEB,10,7,6.57,11.27,0.170,NA,14,NA,2.30,88.51,11.07,75.91,625.49
FEB,10,8,6.97,14.10,0.170,1.46,14,NA,2.30,92.77,10.67,77.05,625.84
FEB,10,9,10.76,9.74,0.170,1.11,20,NA,3.48,99.11,11.62,74.28,626.09
FEB,10,10,12.79,17.39,0.170,0.20,16,NA,3.65,95.74,13.90,68.28,626.36
FEB,10,11,21.70,22.71,0.170,1.85,25,NA,3.25,98.87,16.42,61.55,626.48
FEB,10,12,31.42,15.18,0.170,1.88,27,NA,1.95,117.81,19.49,52.13,625.96
FEB,10,13,41.37,5.98,0.274,4.65,25,NA,2.01,219.43,21.98,45.08,625.09
FEB,10,14,35.48,2.92,0.236,3.85,38,NA,2.69,269.19,23.11,42.92,624.15
FEB,10,15,36.44,2.57,0.321,5.25,30,NA,2.79,242.51,24.45,37.68,623.47
FEB,10,16,38.95,1.84,0.283,5.09,33,NA,2.95,276.28,25.27,32.52,622.87
FEB,10,17,40.76,1.44,0.236,2.07,30,NA,2.71,286.74,25.94,30.08,622.59
FEB,10,18,32.63,1.32,0.170,0.20,29,NA,2.19,292.20,26.02,29.04,622.41
FEB,10,19,14.17,1.34,0.377,0.20,35,NA,1.57,301.23,25.07,31.48,622.54
FEB,10,20,NA,1.70,0.819,14.67,47,NA,1.27,331.15,23.57,36.10,622.72
FEB,10,21,NA,2.44,1.478,23.39,54,NA,0.70,301.00,22.15,40.73,623.00
FEB,10,22,NA,2.34,1.478,21.48,78,NA,1.27,200.69,20.84,41.13,623.32
FEB,10,23,6.71,1.78,0.951,16.67,86,NA,1.21,273.08,18.92,44.80,623.58
FEB,11,0,2.75,1.58,0.481,11.28,67,NA,1.53,245.69,18.80,45.59,623.71
FEB,11,1,NA,1.35,0.311,11.29,58,NA,0.94,82.15,16.77,52.78,623.54
FEB,11,2,NA,1.90,0.339,11.00,55,NA,0.92,95.87,16.96,53.20,623.55
FEB,11,3,4.16,1.81,0.264,9.91,50,NA,0.76,166.91,16.44,55.98,623.67
FEB,11,4,2.10,2.50,0.245,11.01,42,NA,1.17,133.62,15.62,58.23,623.70
FEB,11,5,2.10,4.01,0.283,11.60,53,NA,1.15,164.91,15.02,60.18,623.74
FEB,11,6,2.10,2.66,0.321,9.61,53,NA,1.04,275.64,13.13,62.37,623.77
FEB,11,7,2.29,2.41,0.546,9.32,53,NA,1.15,267.18,12.86,63.98,624.01
FEB,11,8,3.13,2.77,1.102,12.12,52,NA,0.96,280.78,13.15,65.33,624.38
FEB,11,9,7.03,3.05,1.741,12.84,76,NA,0.99,255.45,14.81,60.69,624.48
FEB,11,10,14.85,2.16,0.904,12.36,74,NA,1.15,285.27,17.64,57.42,624.60
FEB,11,11,20.41,2.00,0.593,8.57,59,NA,2.15,263.52,19.86,53.89,624.66
FEB,11,12,23.52,1.53,0.546,6.25,36,NA,2.86,259.21,21.47,47.87,624.04
FEB,11,13,23.38,1.37,0.452,4.81,38,16,3.49,249.02,22.88,42.92,623.27
FEB,11,14,27.22,1.28,0.481,3.95,32,16,3.56,245.46,24.10,38.74,622.65
FEB,11,15,28.80,1.08,0.433,4.68,32,15,3.63,238.29,24.98,33.31,621.80
FEB,11,16,24.61,0.88,0.481,5.79,32,15,3.64,228.44,25.81,29.69,621.17
FEB,11,17,24.90,0.76,0.433,7.13,46,14,3.90,242.24,26.38,27.21,620.87
FEB,11,18,16.60,0.87,0.499,6.91,44,17,4.44,240.69,25.95,28.70,620.97
FEB,11,19,7.26,0.85,0.640,12.32,46,46,3.53,236.46,24.76,31.63,621.34
FEB,11,20,5.62,1.08,1.017,21.18,56,17,2.21,243.96,22.87,36.47,621.73
FEB,11,21,8.44,1.28,1.149,21.22,72,24,1.85,244.67,21.40,40.57,622.19
FEB,11,22,7.63,1.03,0.753,16.57,71,30,2.12,240.70,20.10,44.36,622.60
FEB,11,23,6.47,0.89,0.490,13.84,62,24,1.62,283.85,18.73,48.15,622.95
FEB,12,0,7.22,1.27,0.377,14.48,59,30,2.19,282.18,17.95,50.58,623.29
FEB,12,1,13.32,1.79,0.283,13.26,62,28,1.94,267.14,17.61,50.90,623.42
FEB,12,2,14.33,0.60,0.217,4.67,49,22,1.19,226.59,16.96,53.42,623.46
FEB,12,3,14.53,0.60,0.189,4.21,39,23,1.66,224.43,16.40,55.03,623.40
FEB,12,4,5.87,0.60,0.179,2.43,40,16,1.23,271.60,15.10,60.05,623.24
FEB,12,5,4.32,0.60,0.170,9.65,33,22,1.14,330.40,14.23,62.69,623.27
FEB,12,6,2.10,0.60,0.264,11.22,38,20,1.27,332.99,14.28,62.86,623.23
FEB,12,7,2.30,0.68,0.669,13.46,42,19,1.20,348.83,14.03,63.17,623.62
FEB,12,8,2.10,2.39,0.885,13.98,66,26,1.04,112.69,13.46,65.09,624.56
FEB,12,9,2.10,5.44,1.083,15.82,74,12,1.40,121.97,15.69,59.19,624.97
FEB,12,10,5.96,4.66,0.669,14.67,86,NA,2.21,124.02,17.71,55.69,624.94
FEB,12,11,15.03,3.55,0.452,5.26,59,39,1.52,140.82,20.27,50.47,625.21
FEB,12,12,19.61,12.69,0.415,4.73,54,19,2.22,125.85,22.17,44.93,624.91
FEB,12,13,32.11,8.61,0.433,3.45,41,31,2.04,191.23,23.39,40.98,624.09
FEB,12,14,35.47,11.00,0.405,1.70,49,25,1.70,235.34,24.99,36.53,623.01
FEB,12,15,33.12,9.70,0.405,1.28,52,29,1.91,129.61,26.03,31.88,622.23
FEB,12,16,35.44,8.41,0.386,2.55,42,32,2.11,140.49,26.62,28.42,621.76
FEB,12,17,20.04,9.05,0.330,0.20,46,27,1.63,114.32,27.37,24.52,621.59
FEB,12,18,10.75,3.48,0.452,4.15,39,30,1.83,269.69,27.22,20.83,621.80
