DATOS HORARIOS 2019_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
JUL,1,0,13.38,16.92,NA,0.29,38,36,3.99,50.27,18.85,71.31,625.23
JUL,1,1,10.25,38.30,NA,5.64,27,11,3.83,60.56,18.03,75.97,625.36
JUL,1,2,10.36,58.93,NA,5.49,16,16,4.50,73.76,17.97,75.00,625.08
JUL,1,3,15.83,58.39,NA,2.88,25,13,3.81,94.83,17.91,73.96,624.54
JUL,1,4,16.87,13.47,NA,3.12,14,25,2.41,107.80,17.39,76.29,624.24
JUL,1,5,10.81,96.69,NA,3.47,19,13,2.35,65.83,17.18,75.76,624.21
JUL,1,6,2.10,88.42,NA,5.79,16,13,2.13,93.63,17.00,75.09,624.13
JUL,1,7,3.63,22.07,NA,12.91,24,18,2.51,106.96,16.78,76.11,624.41
JUL,1,8,2.10,58.79,NA,7.70,16,10,3.17,87.53,18.15,70.75,624.62
JUL,1,9,12.11,112.34,NA,9.57,44,30,3.13,85.99,19.10,67.08,624.81
JUL,1,10,24.15,65.77,NA,4.23,38,47,3.60,81.54,20.78,58.93,624.82
JUL,1,11,28.09,26.91,NA,5.40,23,37,3.72,118.50,22.16,54.20,624.69
JUL,1,12,42.33,36.66,NA,8.31,29,17,2.93,129.89,23.70,49.19,624.37
JUL,1,13,43.61,8.63,NA,2.91,33,24,2.65,135.31,25.20,42.36,623.89
JUL,1,14,40.10,3.25,NA,2.14,9,12,3.04,144.18,26.07,42.07,623.04
JUL,1,15,48.05,3.53,NA,4.19,11,11,3.47,158.84,26.55,37.51,622.43
JUL,1,16,47.71,5.55,NA,1.19,14,11,2.91,125.10,27.71,31.63,621.81
JUL,1,17,41.66,6.16,NA,0.20,14,15,3.01,113.42,28.12,28.37,621.33
JUL,1,18,38.59,1.37,NA,0.20,10,8,2.77,126.66,28.35,27.25,621.18
JUL,1,19,26.62,1.51,NA,1.77,25,10,5.32,151.53,26.56,42.95,621.47
JUL,1,20,20.32,0.82,NA,2.65,38,12,3.92,160.59,25.26,41.78,622.09
JUL,1,21,12.93,0.60,NA,2.39,25,13,3.50,210.52,23.30,47.44,622.71
JUL,1,22,15.01,68.56,NA,6.71,29,13,4.36,88.87,22.03,56.37,623.60
JUL,1,23,16.91,80.47,NA,5.00,39,40,4.08,88.84,21.19,59.23,624.06
JUL,2,0,20.44,62.98,NA,3.32,26,26,2.65,80.00,20.91,59.93,624.27
JUL,2,1,24.91,39.99,NA,1.39,30,24,2.11,105.01,20.71,60.60,624.15
JUL,2,2,17.03,11.60,NA,4.09,20,25,2.95,115.30,20.51,59.95,623.85
JUL,2,3,13.07,38.55,NA,6.51,19,14,2.54,70.73,20.19,62.79,623.74
JUL,2,4,11.93,24.47,NA,6.54,18,22,1.43,200.58,19.59,67.15,623.81
JUL,2,5,12.69,5.44,NA,7.66,16,19,1.90,285.48,18.81,71.36,623.86
JUL,2,6,4.42,3.47,NA,8.52,12,18,0.99,148.88,18.58,71.23,624.00
JUL,2,7,2.10,4.11,NA,13.45,18,13,0.95,107.54,18.97,69.53,624.19
JUL,2,8,17.71,3.70,NA,13.65,39,16,2.29,123.74,19.38,67.57,624.45
JUL,2,9,34.31,10.01,NA,9.36,24,18,1.60,130.95,21.58,59.96,624.34
JUL,2,10,48.18,12.33,NA,6.95,29,25,1.35,142.18,23.91,52.62,624.23
JUL,2,11,46.07,34.51,NA,5.22,30,23,1.86,91.79,24.42,49.88,624.10
JUL,2,12,68.64,131.82,NA,9.11,61,33,2.17,139.79,25.33,46.81,623.90
JUL,2,13,84.30,66.22,NA,7.10,66,67,1.94,187.84,26.50,43.23,623.49
JUL,2,14,83.28,90.83,NA,6.75,62,44,2.38,149.76,26.97,41.07,622.81
JUL,2,15,83.43,50.94,NA,5.96,58,56,2.08,254.09,28.06,36.98,621.87
JUL,2,16,60.69,35.68,NA,4.44,50,47,2.20,143.71,28.58,35.23,621.10
JUL,2,17,42.37,31.58,NA,5.28,55,NA,2.58,145.78,28.80,34.68,620.53
JUL,2,18,32.80,3.58,NA,5.28,49,NA,5.21,197.26,25.80,43.50,620.92
JUL,2,19,33.51,1.57,NA,5.52,42,16,4.55,247.23,22.71,51.29,621.71
JUL,2,20,24.95,0.76,NA,4.60,17,13,1.56,238.34,21.88,52.72,622.09
JUL,2,21,25.95,6.98,NA,6.17,14,13,2.75,107.41,22.04,52.77,622.70
JUL,2,22,20.34,7.26,NA,4.81,23,13,3.24,97.50,21.17,59.86,623.41
JUL,2,23,21.35,35.76,NA,3.92,21,13,2.88,84.57,20.49,64.55,624.00
JUL,3,0,13.65,11.69,NA,1.10,22,11,3.37,107.75,17.14,83.70,624.81
JUL,3,1,18.42,37.72,NA,3.21,23,18,2.72,69.64,16.44,86.00,624.77
JUL,3,2,39.07,22.64,NA,1.12,16,15,1.21,117.16,16.12,86.54,624.51
JUL,3,3,40.00,8.05,NA,0.20,6,13,0.71,185.41,16.21,86.69,624.38
JUL,3,4,26.75,3.98,NA,0.20,6,11,0.49,179.71,16.34,86.06,623.94
JUL,3,5,18.86,4.80,NA,1.49,5,10,1.31,254.13,16.50,85.81,624.09
JUL,3,6,14.45,7.34,NA,2.52,18,15,1.88,282.17,16.24,86.80,624.23
JUL,3,7,12.13,3.92,NA,4.81,17,21,1.09,288.97,16.25,87.22,624.28
JUL,3,8,19.85,2.65,NA,5.77,13,15,1.51,284.91,16.77,85.81,624.49
JUL,3,9,31.80,2.46,NA,4.63,8,13,1.27,247.43,18.55,77.90,624.52
JUL,3,10,26.20,1.48,0.435,3.11,16,10,1.51,209.25,20.51,69.57,624.41
JUL,3,11,32.93,0.89,0.319,1.79,17,8,1.76,164.13,22.17,63.30,624.22
JUL,3,12,46.60,0.60,0.339,1.46,21,15,1.70,240.36,23.45,56.81,623.94
JUL,3,13,58.01,4.73,0.333,0.25,16,12,1.95,194.33,24.74,49.86,623.36
JUL,3,14,48.27,21.34,0.493,1.39,27,17,1.89,157.15,25.45,50.12,622.84
JUL,3,15,46.83,7.94,0.331,2.11,24,27,2.08,211.12,26.78,44.25,622.28
JUL,3,16,42.74,2.58,0.329,2.56,14,21,2.11,207.20,27.45,40.74,621.54
JUL,3,17,40.74,0.60,0.328,2.20,20,22,1.71,194.56,27.09,39.81,621.17
JUL,3,18,42.39,0.60,0.332,3.45,21,19,1.62,156.59,26.36,42.53,621.16
JUL,3,19,41.57,0.60,0.319,3.26,17,11,1.62,125.12,26.02,44.37,621.30
JUL,3,20,29.32,12.64,0.246,2.47,25,16,2.98,72.76,24.90,50.50,621.51
JUL,3,21,20.95,2.50,0.211,0.20,19,18,2.23,59.66,22.64,60.10,621.95
JUL,3,22,12.70,37.10,0.249,2.88,20,7,3.13,102.96,21.80,60.12,622.62
JUL,3,23,8.89,36.65,0.200,4.99,22,27,4.02,90.54,21.40,62.92,623.23
JUL,4,0,5.11,66.86,0.223,7.31,36,22,3.70,89.02,21.30,61.96,623.49
JUL,4,1,9.24,64.67,0.287,9.04,35,26,1.78,99.04,20.17,68.01,623.46
JUL,4,2,12.67,11.07,0.214,6.09,26,24,1.99,137.39,19.56,70.47,623.02
JUL,4,3,4.96,5.68,0.207,3.45,24,19,1.83,124.28,19.10,72.09,622.87
JUL,4,4,2.17,7.60,0.266,8.29,28,18,0.84,226.13,18.43,75.04,623.00
JUL,4,5,2.18,4.74,0.323,10.76,50,21,0.69,265.36,17.48,78.45,622.95
JUL,4,6,2.10,3.74,0.611,10.60,45,19,1.00,267.68,17.39,78.37,623.37
JUL,4,7,2.10,3.04,1.096,11.55,48,26,0.73,274.34,17.79,76.25,623.86
JUL,4,8,2.79,3.61,1.172,12.89,64,27,0.95,175.47,19.03,72.85,624.22
JUL,4,9,14.81,40.81,0.823,12.78,64,32,1.51,153.60,20.86,67.85,624.39
JUL,4,10,29.96,115.20,1.018,15.38,74,37,1.47,194.39,22.73,62.05,624.48
JUL,4,11,42.19,54.32,0.994,9.04,74,70,1.74,246.42,24.08,56.32,624.27
JUL,4,12,49.66,17.12,0.474,3.10,37,45,2.42,221.88,25.06,51.69,623.97
JUL,4,13,58.60,13.73,0.490,3.78,26,31,2.14,212.20,26.61,47.71,623.60
JUL,4,14,56.21,33.99,0.732,3.86,43,25,1.91,136.16,27.47,45.88,622.89
JUL,4,15,51.89,15.60,0.458,2.47,29,35,1.93,146.20,28.47,42.97,622.20
JUL,4,16,42.03,11.96,0.512,4.01,33,33,2.14,243.36,28.28,43.25,621.75
JUL,4,17,32.82,4.51,0.336,3.63,28,26,3.45,259.16,27.20,47.16,621.36
JUL,4,18,23.22,2.37,0.375,5.18,36,20,3.66,105.24,23.23,54.43,621.50
JUL,4,19,13.65,2.45,0.461,8.50,32,17,1.86,158.85,22.76,63.65,621.54
JUL,4,20,2.43,2.14,0.598,12.37,36,21,1.35,267.65,22.77,66.85,621.71
JUL,4,21,2.42,2.19,0.687,17.10,38,20,0.94,273.54,22.95,69.78,622.33
JUL,4,22,6.34,2.33,0.571,15.10,26,23,1.14,227.03,23.39,65.45,622.93
JUL,4,23,21.85,5.03,0.380,12.29,17,18,2.17,141.04,23.13,63.39,623.55
JUL,5,0,19.13,3.22,0.241,4.50,25,15,2.29,255.03,21.33,65.76,624.16
JUL,5,1,13.05,2.08,0.215,3.23,23,12,1.49,230.34,19.81,74.88,624.61
JUL,5,2,12.42,1.74,0.206,3.72,19,16,2.67,272.37,18.41,83.50,624.77
JUL,5,3,16.38,1.21,0.187,2.59,10,15,2.78,287.50,17.61,85.46,624.90
JUL,5,4,20.19,1.03,0.180,2.44,10,7,2.95,308.98,17.57,84.52,624.78
JUL,5,5,12.00,0.71,0.175,1.05,9,4,2.58,289.04,17.10,84.61,624.66
JUL,5,6,2.10,0.60,0.265,3.91,10,7,2.03,229.85,17.06,84.26,624.75
JUL,5,7,2.10,0.60,0.563,11.04,15,12,1.77,111.39,17.13,82.93,624.99
JUL,5,8,2.10,0.60,0.555,9.31,13,10,1.53,150.44,18.30,79.24,625.41
JUL,5,9,4.79,7.78,0.442,6.69,21,10,1.14,204.11,20.28,71.70,625.57
JUL,5,10,16.26,45.56,0.476,8.86,45,23,1.49,134.92,22.28,63.29,625.46
JUL,5,11,22.89,41.70,0.827,4.24,53,44,2.24,141.98,23.21,58.83,625.17
JUL,5,12,26.75,51.24,0.341,4.57,55,33,2.39,103.01,24.62,53.62,624.79
JUL,5,13,28.56,19.96,0.404,5.37,49,33,2.74,136.54,25.33,50.96,624.50
JUL,5,14,30.59,34.06,0.300,4.74,43,26,2.14,131.29,26.94,42.79,624.03
JUL,5,15,33.08,29.16,0.291,2.96,35,32,2.18,128.37,28.50,34.55,623.39
JUL,5,16,37.42,3.02,0.171,0.20,16,28,3.00,101.35,29.44,26.02,622.87
JUL,5,17,37.74,0.81,0.269,2.90,16,14,2.56,207.57,30.03,25.97,622.42
JUL,5,18,33.91,0.60,0.291,3.62,24,12,2.49,212.53,29.91,25.72,622.14
JUL,5,19,15.56,0.92,0.465,8.21,25,12,2.13,267.76,29.28,31.82,622.07
JUL,5,20,18.11,0.67,0.400,10.10,40,13,1.65,243.45,27.30,38.05,622.50
JUL,5,21,20.02,0.60,0.300,4.82,38,20,2.31,145.73,25.66,45.12,623.02
JUL,5,22,9.67,5.88,0.449,0.94,36,20,3.07,56.47,24.85,50.63,623.51
JUL,5,23,8.53,46.03,0.759,4.15,41,21,2.50,65.38,23.82,55.96,624.23
JUL,6,0,5.59,48.49,0.170,3.90,40,27,3.57,80.78,22.76,59.32,624.59
JUL,6,1,4.79,71.87,0.457,5.26,44,26,2.90,69.85,21.92,61.48,624.86
JUL,6,2,6.70,116.77,1.249,3.57,49,27,3.21,76.40,21.15,62.82,624.57
JUL,6,3,14.84,68.31,1.184,4.25,45,29,3.29,56.03,20.62,61.60,624.25
JUL,6,4,15.55,16.96,0.254,0.57,29,25,3.33,57.52,20.08,61.32,624.12
JUL,6,5,15.05,18.92,0.573,0.21,30,18,4.03,53.40,19.61,63.00,624.16
JUL,6,6,11.12,9.55,0.228,0.41,31,18,3.30,57.25,19.12,65.06,624.35
JUL,6,7,6.03,27.91,0.907,3.12,29,16,2.45,67.98,19.54,62.77,624.58
JUL,6,8,22.09,36.78,0.464,5.48,37,25,2.49,118.01,19.87,64.19,624.96
JUL,6,9,24.69,48.56,0.323,0.77,37,29,4.22,77.76,21.05,59.82,625.27
