DATOS HORARIOS 2021_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
NOVIEMBRE,2,1,0.0177,0.0153,0.3317,0.0125,27,16,16.69,2.7,105.7,60.99,626.86
NOVIEMBRE,2,2,0.0187,0.0082,0.309,0.0097,24,16,15.61,1.66,108.95,65.13,626.83
NOVIEMBRE,2,3,0.0119,0.0175,0.3816,0.015,26,17,14.88,0.56,104.92,68.66,626.94
NOVIEMBRE,2,4,0.0153,0.0183,0.3065,NA,15,12,14.83,0.52,79.56,69.29,626.73
NOVIEMBRE,2,5,0.0121,0.0265,0.3142,0.0143,23,13,13.99,1.34,97.9,70.07,626.59
NOVIEMBRE,2,6,0.0094,0.0091,0.3648,0.0167,38,15,12.86,2.55,103.45,72.67,626.63
NOVIEMBRE,2,7,0.0071,0.024,0.5927,0.0228,29,31,12.73,0.76,90.04,73.89,627
NOVIEMBRE,2,8,0.0081,0.0649,0.5676,0.0312,49,29,13.73,1.52,90.24,71.73,627.41
NOVIEMBRE,2,9,0.0144,0.1138,0.4239,0.0219,60,51,15.53,2.29,78.84,66.14,627.75
NOVIEMBRE,2,10,0.0254,0.1564,0.9292,0.0171,49,38,18.36,2.18,79.64,55.81,627.89
NOVIEMBRE,2,11,0.0324,0.0763,0.5502,0.0137,25,24,21.87,2.74,79.34,38.99,627.65
NOVIEMBRE,2,12,0.0394,0.0665,0.4954,0.0072,17,19,23.74,3.22,72.82,28.56,627.12
NOVIEMBRE,2,13,0.0446,0.0364,0.753,0.0073,18,16,25.38,3.55,76.2,21.25,626.29
NOVIEMBRE,2,14,0.0514,0.0205,0.4327,0.0071,18,12,26.25,3.9,73.94,16.12,625.36
NOVIEMBRE,2,15,0.0536,0.013,0.6202,0.0066,15,8,27.27,2.62,78.85,17.42,624.58
NOVIEMBRE,2,16,0.0555,0.0176,0.6204,0.0058,20,9,27.55,2.8,82.32,18.28,624.02
NOVIEMBRE,2,17,0.0547,0.0253,0.3897,0.0054,17,12,27.55,3.01,68.49,17.71,623.76
NOVIEMBRE,2,18,0.0443,0.0574,0.5242,0.0069,25,13,26.61,3.38,79.54,16.85,624.04
NOVIEMBRE,2,19,0.0383,0.0428,0.9808,NA,24,12,24.76,3.89,55.03,18.14,624.49
NOVIEMBRE,2,20,0.0299,0.0012,0.3985,0.0096,27,11,22.36,1.98,53.39,28.3,625.09
NOVIEMBRE,2,21,0.0201,0.0254,0.7059,0.0156,31,10,20.47,1.41,88.5,35.23,625.74
NOVIEMBRE,2,22,0.0104,0.0382,0.468,0.0191,51,23,18.53,1.36,96.69,46.14,626.12
NOVIEMBRE,2,23,0.0148,0.0686,0.3568,0.0126,59,21,17.74,2.05,90.68,54.22,626.3
NOVIEMBRE,3,0,0.0149,0.0317,0.3452,0.0119,37,35,16.83,1.49,103.59,56.22,626.28
NOVIEMBRE,3,1,0.0154,0.0114,0.2727,0.0107,44,29,15.24,2.44,108.67,61.04,626.13
NOVIEMBRE,3,2,0.01,0.0091,0.2673,0.0208,26,14,14.7,2.62,111.71,62.51,626
NOVIEMBRE,3,3,0.0163,0.0242,0.2443,0.0113,33,12,14.39,1.88,89.47,64.03,625.81
NOVIEMBRE,3,4,0.0119,0.0206,0.268,0.0126,37,15,13.28,1.82,107.69,64.72,625.68
NOVIEMBRE,3,5,0.0041,0.0147,0.3846,0.0302,40,17,12.7,1.8,94.13,62.9,625.48
NOVIEMBRE,3,6,0.004,0.0149,0.3657,0.0264,39,32,12.62,1.21,91.81,63.41,625.44
NOVIEMBRE,3,7,0.0032,0.0417,0.4377,0.0299,40,24,12.05,2.01,91.33,65.61,625.62
NOVIEMBRE,3,8,0.0056,0.0314,0.7474,0.0475,60,47,12.73,2.03,99.83,63.18,626
NOVIEMBRE,3,9,0.0101,0.0265,0.5875,0.036,47,27,14.73,1.85,107.96,61.49,626.22
NOVIEMBRE,3,10,0.0195,0.0565,0.6904,0.034,45,29,18.11,0.45,187.91,52.56,626.35
NOVIEMBRE,3,11,0.0343,0.081,0.791,0.0252,52,37,21.37,0.71,166.58,39.16,626.26
NOVIEMBRE,3,12,0.0424,0.0129,0.418,0.014,24,28,23.65,2.25,108.85,24.51,625.52
NOVIEMBRE,3,13,0.052,0.0227,0.7398,0.0094,11,11,25.75,0.46,151.56,17.46,624.48
NOVIEMBRE,3,14,0.0559,0.0213,0.851,0.0118,19,12,26.87,0.5,199.4,17.24,623.5
NOVIEMBRE,3,15,0.0501,0.0044,0.5776,0.0155,17,13,27.56,1.54,236.8,17.31,622.75
NOVIEMBRE,3,16,0.0558,0.0008,0.2907,0.006,15,13,28.12,1.06,143.83,16.17,622.35
NOVIEMBRE,3,17,0.0506,0.0008,0.5346,0.0179,31,11,26.55,2.17,278.66,21.65,622.2
NOVIEMBRE,3,18,0.0404,0.0008,0.4859,0.0165,31,10,25.92,1.11,152.78,19.72,622.51
NOVIEMBRE,3,19,0.007,0.0027,1.9141,0.0803,36,11,24.45,0.45,310.82,23.11,622.83
NOVIEMBRE,3,20,0.0048,0.0016,1.2062,0.0683,53,9,22.26,0.47,184.89,28.26,623.18
NOVIEMBRE,3,21,0.007,0.0014,0.9291,0.0475,48,16,20.84,0.45,77.37,31.17,623.55
NOVIEMBRE,3,22,0.0059,0.0212,0.9425,0.0581,68,14,19.51,0.69,93.3,35.9,623.9
NOVIEMBRE,3,23,0.0077,0.0129,0.57,0.0347,75,27,18.93,1.59,104.1,35.85,624.23
NOVIEMBRE,4,0,0.017,0.0109,0.3566,0.0161,46,16,17.84,1.68,87.08,39.35,624.41
NOVIEMBRE,4,1,0.0146,0.0844,0.3033,0.0148,87,21,16.19,2.25,81.41,45.27,624.46
NOVIEMBRE,4,2,0.0085,0.0096,0.3246,0.02,45,42,14.72,0.64,119.6,48.32,624.44
NOVIEMBRE,4,3,0.0067,0.0285,0.3171,0.0243,35,13,14.25,0.45,84.72,51.64,624.49
NOVIEMBRE,4,4,0.0098,0.0214,0.297,0.0187,36,17,14.06,0.82,94.59,53.23,624.35
NOVIEMBRE,4,5,0.0111,0.0049,0.3002,0.018,24,13,12.73,3.3,100.21,62.04,624.22
NOVIEMBRE,4,6,0.0145,0.0081,0.2873,0.0149,27,12,12.09,3.19,104.25,67.92,624.33
NOVIEMBRE,4,7,0.0114,0.0065,0.3954,0.0208,24,17,12.02,3,103.02,69.82,624.8
NOVIEMBRE,4,8,0.009,0.0486,0.4691,0.0299,50,14,12.86,2.5,94.9,67.82,625.44
NOVIEMBRE,4,9,0.017,0.011,0.4927,0.025,34,44,14.82,2.94,102.13,60.88,625.82
NOVIEMBRE,4,10,0.0264,0.0214,0.4423,0.0207,28,19,18.26,2.6,100.05,48.05,625.98
NOVIEMBRE,4,11,0.0338,0.0061,0.4322,0.0201,24,14,20.59,2.95,106.79,40.27,625.68
NOVIEMBRE,4,12,0.0434,0.0026,0.4162,0.0141,24,14,22.46,3.12,105.56,33.76,625.07
NOVIEMBRE,4,13,0.0521,0.0021,0.4812,0.0177,27,12,24.14,2.75,120.27,30.35,624.26
NOVIEMBRE,4,14,0.0612,0.0161,0.6049,0.0194,30,12,25.76,1.57,172.67,25.82,623.54
NOVIEMBRE,4,15,0.0637,0.0107,0.599,0.0181,24,13,26.89,1.43,225.5,21.39,622.74
NOVIEMBRE,4,16,0.068,0.006,0.5454,0.0148,42,16,27.36,1.33,202.88,19.57,622.38
NOVIEMBRE,4,17,0.0634,0.0035,0.6011,0.0174,41,19,26.82,1.6,269.04,19.44,621.99
NOVIEMBRE,4,18,0.0489,0.0025,0.8601,0.0345,37,15,25.83,0.63,290.63,21.02,622.18
NOVIEMBRE,4,19,0.0142,0.002,1.5141,0.0625,48,16,24.34,0.45,243.98,25.98,622.43
NOVIEMBRE,4,20,0.0107,0.0035,1.6866,0.0677,84,10,22.79,0.95,210.1,32.5,622.84
NOVIEMBRE,4,21,0.0266,0.0121,0.8564,0.0136,76,19,20.46,4.04,58.71,48.08,623.59
NOVIEMBRE,4,22,0.0238,0.0665,1.0343,0.0129,62,14,19.13,5.31,78.12,55.78,624.09
NOVIEMBRE,4,23,0.0244,0.1272,0.4368,NA,30,14,17.54,5.1,74.33,60.32,624.49
NOVIEMBRE,5,0,0.0265,0.1144,0.4374,NA,25,12,16.41,5.49,71.25,64.22,624.95
NOVIEMBRE,5,1,0.0278,0.127,0.6414,NA,36,18,15.5,4.97,63.97,67.26,624.99
NOVIEMBRE,5,2,0.0288,0.0842,1.1313,NA,20,13,15.22,4.09,66.97,67.58,624.97
NOVIEMBRE,5,3,0.0234,0.0588,0.3521,NA,21,10,14.16,3.94,87.24,71.53,625.04
NOVIEMBRE,5,4,0.0247,0.1126,0.4619,NA,21,10,13.85,3.24,86.38,72.23,625.11
NOVIEMBRE,5,5,0.0265,0.1857,0.4128,NA,11,12,13.53,3.71,83.85,72.45,625.06
NOVIEMBRE,5,6,0.0223,0.0604,0.3379,NA,17,12,13.15,3.13,84.36,73.32,625.2
NOVIEMBRE,5,7,0.0181,0.0687,0.4069,0.0139,18,12,12.95,2.52,86.57,73.62,625.38
NOVIEMBRE,5,8,0.0107,0.0254,0.6058,0.0286,32,17,12.68,3.09,103.06,73.33,625.87
NOVIEMBRE,5,9,0.0168,0.0534,0.4642,0.0236,29,20,14.48,2.56,87.04,68.37,626.27
NOVIEMBRE,5,10,0.0283,0.0299,0.4295,0.0134,26,33,17.2,2.9,87.52,59.09,626.55
NOVIEMBRE,5,11,0.0362,0.0244,0.4764,0.0122,19,20,19.32,2.54,87.83,51.75,626.41
NOVIEMBRE,5,12,0.0422,0.0086,0.4304,0.0113,22,11,21.3,2.61,113.56,44.51,625.83
NOVIEMBRE,5,13,0.0482,0.005,0.4572,0.0129,19,11,23.5,1.87,119.09,36.24,624.94
NOVIEMBRE,5,14,0.0556,0.0097,0.494,0.0134,31,18,24.99,1.55,131.38,30.51,624.13
NOVIEMBRE,5,15,0.0627,0.0365,1.0958,0.0101,23,11,26.46,0.86,175.37,27.22,623.6
NOVIEMBRE,5,16,0.0553,0.011,0.6083,0.0137,25,12,26.61,1.36,156.57,27.02,623.25
NOVIEMBRE,5,17,0.0501,0.0013,0.458,0.0104,29,11,25.7,0.49,105.29,27.9,623.35
NOVIEMBRE,5,18,0.0388,0.004,0.7261,0.0243,22,10,25.41,0.71,142.12,26.27,623.46
NOVIEMBRE,5,19,0.0149,0.0022,1.0442,0.0439,53,15,23.68,0.58,72.57,34.2,623.7
NOVIEMBRE,5,20,0.0123,0.0023,1.1938,0.0533,75,14,22.24,1.54,87.38,35.49,624.26
NOVIEMBRE,5,21,0.0355,0.019,1.4413,0.0139,29,14,21.21,3.5,56.82,29.77,624.94
NOVIEMBRE,5,22,0.0311,0.1578,0.7093,NA,27,11,20.5,4.48,72.88,32.22,625.35
NOVIEMBRE,5,23,0.0258,0.1033,0.3702,0.0135,47,26,19.37,3.55,86.47,37.56,625.52
NOVIEMBRE,6,0,0.0237,0.0481,0.3416,0.0127,57,41,17.93,2.59,90.35,43.27,625.78
NOVIEMBRE,6,1,0.022,0.0353,0.3107,0.0132,35,37,16.38,2.59,99.13,49.76,625.79
NOVIEMBRE,6,2,0.0175,0.0225,0.3163,0.0156,41,27,14.61,2.65,121.95,59.19,625.82
NOVIEMBRE,6,3,0.0135,0.0197,0.3224,0.0157,31,13,13.73,3.29,109.3,64.65,625.81
NOVIEMBRE,6,4,0.0085,0.0281,0.3534,0.0208,30,17,13.34,3.58,105.53,68.37,625.78
NOVIEMBRE,6,5,0.0113,0.0236,0.3301,0.0173,34,19,13.35,3.38,89.14,70.73,625.78
NOVIEMBRE,6,6,0.0098,0.0471,0.335,0.0176,46,21,12.51,3.13,102.19,73.86,625.96
NOVIEMBRE,6,7,0.008,0.0253,0.4188,0.0203,46,37,11.65,2.95,103.65,77.01,626.31
NOVIEMBRE,6,8,0.0116,0.0081,0.5652,0.0224,31,25,11.83,3.45,104.63,75.93,626.91
NOVIEMBRE,6,9,0.015,0.0224,0.5622,0.0225,19,14,14.05,2.41,109.34,68.88,627.27
NOVIEMBRE,6,10,0.0234,0.0073,0.5082,0.017,33,19,17.13,2.52,113.36,57.76,627.41
NOVIEMBRE,6,11,0.0324,0.0332,0.4652,0.017,28,15,20.39,2.09,108.61,43.65,627.16
NOVIEMBRE,6,12,0.0448,0.0186,0.5066,0.011,27,16,22.81,2.11,108.89,35.17,626.58
NOVIEMBRE,6,13,0.0502,0.0118,0.3821,0.0066,24,17,24.55,3.48,81.25,28.14,625.64
NOVIEMBRE,6,14,0.0512,0.0009,0.3654,0.0048,15,10,25.35,3.08,81.17,20.48,624.96
NOVIEMBRE,6,15,0.0533,0.0007,0.3515,0.005,5,6,25.89,3.13,90.5,19.09,624.42
NOVIEMBRE,6,16,0.0544,0.0003,0.3697,0.0062,14,6,26.25,2.6,101.36,16.59,624.08
NOVIEMBRE,6,17,0.0574,0.0005,0.393,0.0069,18,8,26.38,2.56,99.75,19.6,623.93
NOVIEMBRE,6,18,0.0539,0.0007,0.4527,0.0085,29,8,25.71,1.71,87.46,21.13,624.13
NOVIEMBRE,6,19,0.0348,0.0008,0.5965,0.018,40,9,23.3,1.74,86.75,25.6,624.56
NOVIEMBRE,6,20,0.0365,0.0019,0.4853,0.0105,28,8,21.37,2.01,52.29,28.55,625.11
NOVIEMBRE,6,21,0.0352,0.0014,0.3994,0.0093,23,6,19.77,2.23,47.07,35.05,625.73
NOVIEMBRE,6,22,0.0318,0.0278,0.7725,0.0107,24,4,18.43,2.54,84.68,40.71,626.16
NOVIEMBRE,6,23,0.0286,0.064,0.3269,0.0124,51,12,17.34,3.17,86.91,43.72,626.41
NOVIEMBRE,7,0,0.0271,0.0576,0.3258,NA,51,42,16.08,3.14,86.81,46.48,626.75
NOVIEMBRE,7,1,0.0246,0.0638,0.2821,0.0141,43,24,15.43,2.97,89.14,49.15,626.7
NOVIEMBRE,7,2,0.026,0.0523,0.2755,0.0109,39,44,14.47,3.15,89.19,53.67,626.59
NOVIEMBRE,7,3,0.0243,0.0163,0.2899,0.0088,34,19,12.38,2.45,109.42,60.24,626.59
NOVIEMBRE,7,4,0.0196,0.0481,0.3035,0.0094,25,8,11.91,1.55,100.64,63.22,626.57
NOVIEMBRE,7,5,0.0168,0.0179,0.3332,0.0081,22,17,11.16,2.7,97.26,66.67,626.67
NOVIEMBRE,7,6,0.0116,0.053,0.3378,0.015,56,16,11.27,2.85,89.89,67.33,626.72
NOVIEMBRE,7,7,0.0102,0.0177,0.4271,0.0145,45,62,10.7,3.03,104.13,69.99,626.94
NOVIEMBRE,7,8,0.0071,0.0247,0.5218,0.0207,50,40,10.46,3.21,103.96,71.05,627.28
NOVIEMBRE,7,9,0.0166,NA,NA,0.0143,47,NA,12.87,3.08,98.77,64.57,627.47
NOVIEMBRE,7,10,0.0322,0.074,0.3967,0.0105,32,NA,16.43,3.35,88.69,54.47,627.49
NOVIEMBRE,7,11,0.0411,0.0102,0.4217,0.0085,25,23,19.05,2.94,107.57,46.09,627.23
NOVIEMBRE,7,12,0.0512,0.0163,0.4715,0.0105,9,12,22.19,1.74,128.41,31.9,626.59
NOVIEMBRE,7,13,0.0699,0.0519,1.4923,0.0088,17,13,24.45,0.57,186.91,23.12,625.73
NOVIEMBRE,7,14,0.0638,0.0035,0.4322,0.0062,17,13,26.1,1.56,119.54,18.57,624.88
NOVIEMBRE,7,15,0.0651,0.011,0.6636,0.0091,10,9,27.22,1.08,177.92,15.34,624.22
NOVIEMBRE,7,16,0.067,0.0126,0.3164,0.0038,15,11,27.08,2.98,99.6,12.22,623.88
NOVIEMBRE,7,17,0.0719,0.0016,0.3788,0.005,15,12,26.89,2.2,87.21,15.92,624.03
NOVIEMBRE,7,18,0.0687,0.0006,0.4735,0.0124,20,9,26.35,0.93,128.93,17.16,624.18
NOVIEMBRE,7,19,0.0218,0.0012,0.9813,0.041,31,8,23.8,1.37,175.33,19.67,624.59
NOVIEMBRE,7,20,0.0455,NA,0.3556,0.009,26,9,21.52,3.94,47.95,17.27,625.14
NOVIEMBRE,7,21,0.0492,NA,0.2585,NA,20,7,20.04,5.35,53.07,23.97,625.82
NOVIEMBRE,7,22,0.034,0.0518,0.9904,NA,25,6,18.27,3.89,84.17,33.64,626.57
NOVIEMBRE,7,23,0.0212,0.092,0.2768,NA,67,12,16.54,4.26,87.15,43.05,626.99
NOVIEMBRE,8,0,0.0373,0.2008,0.3297,NA,50,61,15.78,4.53,79.38,47.59,627.16
NOVIEMBRE,8,1,0.0403,0.1187,1.0755,NA,23,10,15.94,4.5,64.26,50.36,627.2
NOVIEMBRE,8,2,0.0435,0.0194,0.609,NA,14,7,15.55,3.56,54.59,54.58,627.12
NOVIEMBRE,8,3,0.0357,0.0489,0.9956,NA,13,6,14.57,2.26,86.39,59.87,627
NOVIEMBRE,8,4,0.0219,0.0056,0.2825,NA,20,9,11.89,1.43,108.86,69.95,626.94
NOVIEMBRE,8,5,0.0165,0.0102,0.3169,NA,14,9,11.53,3.05,102.15,72.43,626.9
NOVIEMBRE,8,6,0.0118,0.0232,0.3677,NA,23,10,11.2,1.86,93.64,73.88,626.96
NOVIEMBRE,8,7,0.0069,0.0345,0.5624,NA,40,28,10.61,2.9,99.31,75.3,627.17
NOVIEMBRE,8,8,0.0093,0.0338,0.4589,NA,37,31,11.08,2.1,85.59,73.98,627.63
NOVIEMBRE,8,9,0.0138,0.0748,0.4599,NA,35,33,13.31,1.19,85.98,67.5,628.02
NOVIEMBRE,8,10,0.0251,0.0807,0.4904,NA,41,36,16.39,2.32,83.34,59.18,628.17
NOVIEMBRE,8,11,0.0332,0.0497,1.2546,NA,34,26,18.95,2.02,134.89,51.87,627.92
NOVIEMBRE,8,12,0.0519,0.0985,2.5548,NA,24,14,22.33,0.57,193.86,42.14,627.29
NOVIEMBRE,8,13,0.0596,0.0414,1.4759,NA,28,27,24.36,0.58,214.3,32.32,626.51
NOVIEMBRE,8,14,0.0565,0.0038,0.5185,NA,26,21,26.23,0.99,202.31,24.94,625.63
NOVIEMBRE,8,15,0.0605,0.0031,0.5078,NA,18,6,27.03,1.5,152.45,21.32,624.97
NOVIEMBRE,8,16,0.0591,0.0018,0.4324,NA,19,7,27.75,1.4,112.74,17.36,624.62
NOVIEMBRE,8,17,0.0564,0.0303,0.7687,NA,22,10,27.83,1.59,123.04,13.83,624.52
NOVIEMBRE,8,18,0.0577,0.012,0.452,NA,31,8,26.77,2.43,53.19,12.06,624.84
NOVIEMBRE,8,19,0.0354,0.0007,0.7041,NA,39,6,24.44,1.48,39.71,17.07,625.06
NOVIEMBRE,8,20,0.0248,0.0027,0.6131,NA,47,8,22.27,2.48,50.22,20.33,625.51
NOVIEMBRE,8,21,0.0373,0.0088,0.3869,NA,33,10,20.61,4.14,61.26,24.57,626.11
NOVIEMBRE,8,22,0.0275,0.0633,0.3645,NA,34,10,19.6,3.05,86.87,33.5,626.48
NOVIEMBRE,8,23,0.0143,0.0616,0.3613,NA,56,13,17.65,2.8,91.83,44.01,626.88
NOVIEMBRE,9,0,0.0198,0.0383,0.3262,NA,51,43,16.51,2.94,86.21,48.56,627.19
NOVIEMBRE,9,1,0.0215,0.0537,0.2715,NA,34,23,16.19,3.04,94.2,51.45,627.24
NOVIEMBRE,9,2,0.0229,0.0454,0.2502,NA,35,34,14.82,3.5,89.32,57.62,627.06
NOVIEMBRE,9,3,0.0186,0.0423,0.2429,NA,31,22,13.55,3.38,102.05,63.09,626.87
NOVIEMBRE,9,4,0.0194,0.0254,0.2459,NA,27,29,12.73,4.06,93.78,67.24,626.9
NOVIEMBRE,9,5,0.0198,0.0379,0.2495,NA,20,26,12.01,3.31,103.33,70.66,626.92
NOVIEMBRE,9,6,0.0123,0.0254,0.268,NA,35,19,11.03,3.37,97.55,74.41,627.11
NOVIEMBRE,9,7,0.0087,0.0336,0.3911,NA,29,19,10.57,2.93,97.79,76.45,627.45
NOVIEMBRE,9,8,0.008,0.03,0.5718,NA,37,31,10.74,2.72,104.12,76.59,627.85
NOVIEMBRE,9,9,0.017,0.0289,0.4629,NA,36,26,13.61,3.06,98.58,67.3,628.04
NOVIEMBRE,9,10,0.0279,0.0144,0.4124,NA,29,23,15.77,3.6,102.13,59.2,628.27
NOVIEMBRE,9,11,0.0356,0.0066,0.4145,NA,28,17,18.01,3.17,109.14,50.4,628.03
NOVIEMBRE,9,12,0.0438,0.0144,0.5213,NA,32,20,20.85,1.95,124.27,39.48,627.28
NOVIEMBRE,9,13,0.0579,0.0433,1.1763,NA,39,15,23.12,1.21,216.27,31.57,626.24
NOVIEMBRE,9,14,0.0679,0.0237,0.8022,NA,35,20,24.91,1.16,186.78,27.21,625.14
NOVIEMBRE,9,15,0.0679,0.0169,0.8247,NA,23,22,26.11,1.23,186.5,23.77,624.16
NOVIEMBRE,9,16,0.0662,0.017,0.8793,NA,26,21,27.6,1.01,221.56,18.82,623.68
NOVIEMBRE,9,17,0.0553,0.0018,0.355,0.0048,19,16,27.59,1.95,102.9,6.07,623.53
NOVIEMBRE,9,18,0.0497,0.0005,0.3408,0.0071,19,6,26.35,2.16,55.22,7.86,623.85
NOVIEMBRE,9,19,0.0264,0.0006,0.8774,0.0257,39,6,23.95,0.97,61.12,15.58,623.92
NOVIEMBRE,9,20,0.0155,0.0012,1.0042,0.0303,52,9,21.38,1.29,119.3,21.97,624.11
NOVIEMBRE,9,21,0.0316,0.0123,0.747,0.0163,48,21,20.12,2.22,128.87,23.52,624.59
NOVIEMBRE,9,22,0.0352,0.006,0.4292,0.011,16,11,19.6,2.48,88.4,25.78,624.88
NOVIEMBRE,9,23,0.0192,0.07,0.3155,0.0169,48,9,17.27,2.87,88.43,38.54,625.2
NOVIEMBRE,10,0,0.0269,0.1057,0.3892,0.012,48,52,16.5,2.02,89.56,43.77,625.32
NOVIEMBRE,10,1,0.0139,0.0294,0.303,0.013,38,18,15.35,1.39,98.07,50.83,625.14
NOVIEMBRE,10,2,0.0151,0.021,0.2664,0.0113,27,19,13.76,0.79,100.93,57.25,624.87
NOVIEMBRE,10,3,0.0124,0.0113,0.259,0.0116,23,14,12.62,2.06,102.51,64.17,624.73
NOVIEMBRE,10,4,0.0134,0.0124,0.2528,0.0094,22,14,11.99,1.33,96.14,68.27,624.57
NOVIEMBRE,10,5,0.0118,0.0172,0.2655,0.0107,26,14,11.65,2.42,100.49,70.22,624.38
NOVIEMBRE,10,6,0.0105,0.0243,0.2923,0.0122,25,17,11.02,1.6,92.97,72.77,624.46
NOVIEMBRE,10,7,0.0086,0.0323,0.3647,0.0148,35,31,10.55,1.45,88.1,74.46,624.91
NOVIEMBRE,10,8,0.0061,0.0194,0.5995,0.0237,46,31,11.1,2.19,97.22,72.67,625.07
NOVIEMBRE,10,9,0.0096,0.0176,0.5697,0.0221,55,36,13.27,2.24,99.95,67.35,625.39
NOVIEMBRE,10,10,0.0191,0.0089,0.5384,0.016,45,39,16.22,2.62,111.04,60.24,625.65
NOVIEMBRE,10,11,0.0365,0.0039,0.4561,0.0121,26,17,19.43,1.43,126.16,51,625.22
NOVIEMBRE,10,12,0.0539,0.0042,0.556,0.0158,38,19,21.85,0.5,173.66,39.67,624.51
NOVIEMBRE,10,13,0.0694,0.0028,0.6977,0.0148,41,28,23.84,1.12,235.75,33.64,623.72
NOVIEMBRE,10,14,0.0794,0.0022,0.6103,0.016,40,20,25.03,1.94,228.45,27.33,622.72
NOVIEMBRE,10,15,0.0801,0.0015,0.5495,0.0128,35,18,26.1,1.7,246.8,20.63,622.09
NOVIEMBRE,10,16,0.0802,0.0016,0.5838,0.0152,36,18,26.57,1.4,203.76,18.55,621.59
NOVIEMBRE,10,17,0.0684,0.0019,0.7856,0.0236,38,19,26.56,1.57,252.25,19.07,621.57
NOVIEMBRE,10,18,0.0422,0.0018,1.2715,0.035,40,16,25.47,1.85,266.37,19.51,621.79
NOVIEMBRE,10,19,0.0076,0.0034,2.5491,0.054,67,16,23.79,0.45,224.7,24.11,622.17
NOVIEMBRE,10,20,0.0122,0.0042,3.1787,0.06,102,30,22.36,0.45,201.55,31.12,622.45
NOVIEMBRE,10,21,0.0075,0.0044,2.3931,0.0473,119,35,19.58,0.45,319.17,38.59,622.88
NOVIEMBRE,10,22,0.0058,0.003,1.5116,0.0381,97,33,17.62,0.45,228.27,43.06,623.39
