DATOS HORARIOS 2021_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
ABRIL,2,19,0.0405,0.0645,0.159,0.0006,26,7,26.06,4.55,64.86,27.97,620.50
ABRIL,2,20,0.0302,0.0163,0.199,NA,39,6,22.17,6.17,48.84,45.31,621.12
ABRIL,2,21,0.0330,0.0144,0.183,NA,33,2,20.09,6.06,53.16,50.21,621.78
ABRIL,2,22,0.0334,0.0670,0.172,NA,26,1,18.89,6.42,64.63,53.15,622.40
ABRIL,2,23,0.0340,0.1022,0.187,NA,23,4,17.85,5.10,71.83,55.86,622.88
ABRIL,3,0,0.0341,0.0960,0.187,NA,11,6,16.70,5.55,76.02,59.07,623.12
ABRIL,3,1,0.0329,0.1124,0.186,NA,13,3,15.92,4.79,71.95,61.43,623.25
ABRIL,3,2,0.0315,0.0204,0.149,NA,9,NA,15.56,5.41,61.64,62.14,623.08
ABRIL,3,3,0.0321,0.0234,0.138,NA,4,1,15.37,5.26,59.53,61.66,622.89
ABRIL,3,4,0.0323,0.0832,0.138,0.0014,7,3,15.03,3.85,68.25,62.02,622.59
ABRIL,3,5,0.0334,0.1671,0.153,NA,8,3,14.62,3.32,78.93,63.06,622.65
ABRIL,3,6,0.0297,0.0914,0.140,NA,10,5,14.10,2.95,88.15,65.15,622.97
ABRIL,3,7,0.0243,0.0989,0.183,0.0043,33,13,13.60,2.77,88.52,66.85,623.26
ABRIL,3,8,0.0315,0.2096,0.202,0.0017,14,17,14.68,3.22,83.39,63.10,623.67
ABRIL,3,9,0.0355,0.1013,0.171,NA,12,8,15.73,4.83,79.11,59.70,623.91
ABRIL,3,10,0.0361,0.0657,0.189,NA,19,6,17.21,3.47,78.02,56.03,624.02
ABRIL,3,11,0.0363,0.0324,0.305,0.0031,28,5,19.18,2.40,103.83,51.48,623.76
ABRIL,3,12,0.0458,0.0168,0.355,0.0027,25,6,21.73,1.24,126.41,45.39,623.15
ABRIL,3,13,0.0543,0.0407,0.447,0.0073,28,16,24.04,0.74,178.55,39.57,622.40
ABRIL,3,14,0.0678,0.0558,0.339,0.0039,46,28,25.94,0.72,179.90,33.54,621.57
ABRIL,3,15,0.0627,0.0253,0.437,0.0069,36,31,27.55,1.29,201.47,26.69,620.74
ABRIL,3,16,0.0524,0.0155,0.476,0.0071,34,15,28.25,1.70,227.92,23.76,620.14
ABRIL,3,17,0.0615,0.0190,0.301,NA,29,12,29.21,1.48,151.34,21.49,619.69
ABRIL,3,18,0.0625,0.0191,0.280,NA,33,15,29.33,1.28,151.83,20.38,619.53
ABRIL,3,19,0.0518,0.0169,0.465,0.0094,36,14,28.59,0.75,163.21,21.23,619.68
ABRIL,3,20,0.0422,0.0132,0.258,NA,35,13,26.15,3.48,58.54,14.08,620.28
ABRIL,3,21,0.0407,0.0273,0.153,NA,47,15,23.80,4.15,70.40,16.25,620.82
ABRIL,3,22,0.0427,0.0635,0.147,NA,30,1,22.44,4.82,70.36,18.55,621.34
ABRIL,3,23,0.0392,0.0723,0.167,NA,38,2,20.86,4.94,78.22,28.00,621.78
ABRIL,4,0,0.0376,0.1104,0.178,NA,28,4,19.54,3.90,79.30,32.92,622.27
ABRIL,4,1,0.0364,0.0918,0.165,NA,24,7,17.83,5.15,83.06,40.87,622.52
ABRIL,4,2,0.0342,0.1235,0.172,NA,21,6,15.98,4.73,80.19,50.39,622.23
ABRIL,4,3,0.0314,0.0873,0.173,NA,15,3,14.65,4.45,83.33,58.47,622.22
ABRIL,4,4,0.0282,0.0706,0.173,NA,16,5,14.12,3.41,67.42,60.01,621.80
ABRIL,4,5,0.0287,0.0484,0.175,NA,10,7,14.11,2.50,66.43,58.79,621.63
ABRIL,4,6,0.0245,0.1361,0.194,0.0034,24,8,13.07,2.18,88.46,63.08,621.78
ABRIL,4,7,0.0211,0.0471,0.258,0.0035,43,36,11.81,2.58,102.63,66.94,622.28
ABRIL,4,8,0.0226,0.0626,0.237,0.0032,21,14,12.26,2.91,101.36,65.61,622.54
ABRIL,4,9,0.0299,0.0736,0.208,0.0015,31,25,14.34,3.37,91.10,58.50,622.79
ABRIL,4,10,0.0352,0.0417,0.218,NA,32,33,16.77,2.77,93.19,50.69,622.74
ABRIL,4,11,0.0426,0.0191,0.243,NA,19,11,19.36,3.16,103.04,40.22,622.47
ABRIL,4,12,0.0482,0.0258,0.242,NA,14,10,22.39,2.37,112.30,32.36,621.90
ABRIL,4,13,0.0569,0.0351,0.233,NA,20,11,25.01,1.75,145.58,22.88,621.13
ABRIL,4,14,0.0666,0.0339,0.209,NA,14,9,27.31,1.28,121.99,14.99,620.25
ABRIL,4,15,0.0664,0.0292,0.244,NA,19,9,28.74,1.47,174.68,10.82,619.39
ABRIL,4,16,0.0674,0.0204,0.200,NA,23,17,29.55,2.40,109.52,9.04,618.71
ABRIL,4,17,0.0684,0.0198,0.228,NA,19,9,30.06,1.69,197.76,7.28,618.26
ABRIL,4,18,0.0596,0.0154,0.313,0.0061,19,8,30.08,1.80,203.72,4.71,617.99
ABRIL,4,19,0.0471,0.0231,0.323,0.0103,22,8,28.44,1.02,145.67,4.58,618.14
ABRIL,4,20,0.0408,0.0288,0.278,NA,32,8,26.63,3.03,66.79,15.43,618.51
ABRIL,4,21,0.0404,0.0140,0.212,NA,32,8,24.57,3.79,51.18,23.25,618.91
ABRIL,4,22,0.0405,0.0374,0.208,NA,24,6,23.61,4.81,59.33,25.81,619.53
ABRIL,4,23,0.0383,0.1573,0.214,NA,33,6,21.41,5.25,78.07,33.19,619.91
ABRIL,5,0,0.0374,0.0702,0.208,NA,33,8,20.25,3.87,130.95,38.41,620.52
ABRIL,5,1,0.0379,0.0257,0.174,NA,25,7,19.12,2.79,82.52,44.15,620.98
ABRIL,5,2,0.0334,0.0336,0.164,NA,25,5,17.87,4.15,53.31,50.07,620.58
ABRIL,5,3,0.0351,0.0738,0.172,NA,15,5,17.39,4.37,67.45,52.14,620.16
ABRIL,5,4,0.0330,0.0452,0.171,NA,14,5,16.91,4.37,65.21,53.36,619.91
ABRIL,5,5,0.0327,0.0557,0.171,NA,14,6,15.68,4.10,93.76,57.17,619.93
ABRIL,5,6,0.0270,0.0223,0.209,0.0013,34,8,13.89,3.38,96.94,64.57,620.21
ABRIL,5,7,0.0255,0.0331,0.223,0.0027,34,15,13.20,3.53,90.86,66.34,620.49
ABRIL,5,8,0.0251,0.0535,0.187,0.0035,28,17,13.90,4.22,85.53,64.64,621.03
ABRIL,5,9,0.0282,0.0883,0.230,0.0046,41,30,15.69,4.69,86.50,58.92,621.39
ABRIL,5,10,0.0346,0.0425,0.235,0.0036,47,35,17.76,3.70,93.88,51.87,621.39
ABRIL,5,11,0.0431,0.0181,0.263,NA,29,27,20.22,2.61,101.76,42.46,621.10
ABRIL,5,12,0.0488,0.0161,0.362,0.0082,28,10,23.21,1.90,138.31,32.55,620.40
ABRIL,5,13,0.0601,0.0159,0.352,0.0048,22,16,25.96,1.48,170.94,22.31,619.51
ABRIL,5,14,0.0677,0.0155,0.315,NA,32,11,27.54,1.49,175.28,19.42,618.51
ABRIL,5,15,0.0615,0.0130,0.323,0.0075,15,15,28.85,1.73,192.17,12.42,617.61
ABRIL,5,16,0.0617,0.0127,0.311,NA,27,10,29.48,2.41,253.01,13.36,616.80
ABRIL,5,17,0.0617,0.0126,0.315,NA,27,10,30.05,2.15,258.92,12.95,616.43
ABRIL,5,18,0.0590,0.0125,0.323,0.0060,28,10,29.55,2.40,272.35,14.28,616.27
ABRIL,5,19,0.0543,0.0126,0.401,0.0076,35,9,28.25,2.12,282.60,18.00,616.37
ABRIL,5,20,0.0401,0.0126,0.543,0.0128,51,8,26.69,2.01,191.16,19.89,617.02
ABRIL,5,21,0.0473,0.0144,0.366,0.0068,101,11,26.19,2.26,250.54,23.45,617.75
ABRIL,5,22,0.0457,0.0143,0.206,0.0018,160,13,20.77,3.95,294.22,47.79,618.90
ABRIL,5,23,0.0430,0.0136,0.153,0.0023,375,11,21.09,3.61,301.45,42.97,619.92
ABRIL,6,0,0.0442,0.0132,0.131,0.0010,671,13,19.87,4.23,313.36,46.94,620.18
ABRIL,6,1,0.0406,0.0124,0.160,NA,289,4,18.75,2.87,282.63,49.38,620.03
ABRIL,6,2,0.0394,0.0121,0.184,NA,264,5,19.25,1.78,238.92,45.83,619.77
ABRIL,6,3,0.0364,0.0153,0.175,NA,89,6,19.05,2.38,126.59,46.88,619.58
ABRIL,6,4,0.0385,0.0121,0.173,NA,30,8,19.31,1.93,161.54,44.12,619.46
ABRIL,6,5,0.0272,0.0202,0.184,NA,29,7,18.50,1.82,107.91,48.52,619.38
ABRIL,6,6,0.0163,0.0177,0.283,0.0141,34,13,17.70,0.69,108.96,53.46,619.61
ABRIL,6,7,0.0047,0.0161,0.524,0.0244,37,16,17.17,0.45,77.28,54.24,619.90
ABRIL,6,8,0.0114,0.0145,0.745,0.0265,52,16,17.89,1.21,128.99,54.88,620.38
ABRIL,6,9,0.0277,0.0134,0.446,0.0136,44,22,19.71,2.05,123.36,49.53,620.66
ABRIL,6,10,0.0434,0.0126,0.361,0.0069,36,12,22.01,1.69,155.51,40.77,620.77
ABRIL,6,11,0.0531,0.0128,0.381,0.0070,30,13,24.27,1.43,203.09,35.93,620.44
ABRIL,6,12,0.0564,0.0127,0.373,0.0066,45,18,26.10,2.12,259.99,30.98,619.97
ABRIL,6,13,0.0594,0.0121,0.413,0.0056,31,16,27.46,2.80,237.81,26.39,619.14
ABRIL,6,14,0.0692,0.0118,0.414,0.0062,36,10,28.65,3.06,258.43,21.90,618.42
ABRIL,6,15,0.0658,0.0118,0.386,0.0061,34,22,29.26,3.98,266.98,19.37,617.67
ABRIL,6,16,0.0635,0.0118,0.368,0.0062,42,19,30.07,3.91,268.35,16.28,616.95
ABRIL,6,17,0.0617,0.0118,0.513,0.0111,36,9,29.84,3.45,236.22,17.77,616.95
ABRIL,6,18,0.0436,0.0123,0.580,0.0136,255,14,24.59,5.05,185.37,34.80,617.98
ABRIL,6,19,0.0476,0.0129,0.486,0.0115,249,25,22.98,5.02,159.52,37.71,618.62
ABRIL,6,20,0.0445,0.0188,0.393,0.0112,263,10,21.83,4.03,132.97,41.44,619.54
ABRIL,6,21,0.0374,0.0145,0.394,0.0134,25,10,21.09,3.63,144.02,44.71,620.87
ABRIL,6,22,0.0453,0.0119,0.304,0.0078,30,10,20.42,4.10,174.33,45.22,621.69
ABRIL,6,23,0.0537,0.0118,0.240,0.0058,22,17,19.38,3.25,132.56,47.49,621.53
ABRIL,7,0,0.0433,0.0211,0.252,NA,16,10,19.20,1.46,105.96,46.90,621.33
ABRIL,7,1,0.0445,0.0406,0.199,NA,24,8,19.06,1.36,119.87,47.06,621.29
ABRIL,7,2,0.0378,0.0301,0.211,0.0108,27,7,18.06,1.42,137.07,51.03,620.91
ABRIL,7,3,0.0205,0.0161,0.218,0.0161,26,12,16.80,0.77,254.84,54.63,620.80
ABRIL,7,4,0.0127,0.0154,0.226,0.0231,20,15,15.81,0.46,165.66,56.39,620.56
ABRIL,7,5,0.0064,0.0150,0.314,0.0276,30,12,15.90,0.45,252.01,58.12,620.50
ABRIL,7,6,0.0029,0.0156,0.501,0.0318,27,11,14.31,0.52,289.59,60.17,620.85
ABRIL,7,7,0.0033,0.0164,0.723,0.0343,31,12,14.17,0.45,102.78,60.11,621.21
ABRIL,7,8,0.0112,0.3638,0.967,0.0377,56,18,15.69,1.05,113.48,57.46,621.68
ABRIL,7,9,0.0200,0.2459,0.750,0.0390,70,52,18.22,0.77,125.81,51.41,621.97
ABRIL,7,10,0.0402,0.0494,0.744,0.0302,64,56,21.19,0.69,191.25,42.96,622.07
ABRIL,7,11,0.0517,0.0276,0.512,0.0233,37,39,23.25,1.98,247.38,36.61,621.86
ABRIL,7,12,0.0594,0.0166,0.524,0.0226,32,24,25.61,3.16,260.20,27.67,621.34
ABRIL,7,13,0.0615,0.0139,0.376,0.0146,28,28,27.12,3.49,278.85,20.05,620.50
ABRIL,7,14,0.0603,0.0132,0.382,0.0138,27,16,28.48,2.98,252.18,16.54,619.62
ABRIL,7,15,0.0642,0.0129,0.406,0.0121,23,15,29.72,2.70,239.02,13.94,618.82
ABRIL,7,16,0.0660,0.0128,0.429,0.0112,27,10,30.82,2.30,235.09,11.86,618.03
ABRIL,7,17,0.0663,0.0126,0.449,0.0132,31,11,31.41,2.38,205.46,10.13,617.56
ABRIL,7,18,0.0658,0.0125,0.451,0.0141,32,14,31.21,2.54,237.10,9.81,617.31
ABRIL,7,19,0.0556,0.0126,0.675,0.0221,26,6,30.30,2.75,220.48,11.75,617.35
ABRIL,7,20,0.0343,0.0127,0.908,0.0343,47,7,28.32,2.38,208.88,14.26,617.69
ABRIL,7,21,0.0318,0.0128,0.803,0.0320,44,20,26.73,2.17,233.01,16.70,618.13
ABRIL,7,22,0.0210,0.0127,0.737,0.0322,53,15,24.62,0.87,265.18,20.36,618.59
ABRIL,7,23,0.0083,0.0132,0.953,0.0396,67,29,23.64,0.59,178.95,23.17,618.86
ABRIL,8,0,0.0088,0.0206,0.664,0.0416,64,26,22.68,1.31,145.19,25.33,619.35
ABRIL,8,1,0.0249,0.0173,0.355,0.0240,72,26,21.94,1.85,122.70,29.20,619.41
ABRIL,8,2,0.0151,0.0148,0.384,0.0275,52,25,21.42,0.76,183.25,31.71,619.22
ABRIL,8,3,NA,0.0198,0.416,0.0442,52,20,20.12,0.69,238.71,31.63,619.35
ABRIL,8,4,0.0060,0.0149,0.316,0.0383,49,23,18.61,0.96,177.63,33.87,619.25
ABRIL,8,5,0.0055,0.0145,0.406,0.0377,41,23,18.68,0.46,210.18,35.17,619.22
ABRIL,8,6,0.0043,0.0146,0.590,0.0358,48,27,17.19,0.45,207.49,35.93,619.53
ABRIL,8,7,0.0040,0.0165,1.631,0.0368,66,24,16.84,0.45,153.43,38.41,620.03
ABRIL,8,8,0.0067,0.0186,1.141,0.0390,98,36,18.39,0.82,132.23,37.83,620.44
ABRIL,8,9,0.0178,0.0182,0.745,0.0440,86,46,21.04,0.54,118.74,33.10,620.74
ABRIL,8,10,0.0347,0.0259,0.592,0.0447,72,35,23.60,1.12,130.15,29.17,620.89
ABRIL,8,11,0.0569,0.0159,0.436,0.0291,46,37,25.32,1.33,183.11,25.01,620.76
ABRIL,8,12,0.0578,0.0131,0.396,0.0238,41,31,27.36,2.58,251.84,20.29,620.36
ABRIL,8,13,0.0665,0.0127,0.332,0.0185,28,14,28.97,2.70,266.23,16.40,619.68
ABRIL,8,14,0.0692,0.0124,0.383,0.0184,31,15,30.34,3.12,235.65,11.20,618.85
ABRIL,8,15,0.0711,0.0122,0.345,0.0156,33,19,31.09,3.24,238.51,10.22,618.10
ABRIL,8,16,0.0723,0.0120,0.281,0.0129,30,11,31.88,2.75,261.24,8.44,617.43
ABRIL,8,17,0.0700,0.0120,0.341,0.0139,31,12,32.15,2.92,240.45,7.75,616.99
ABRIL,8,18,0.0763,0.0119,0.311,0.0100,26,13,31.83,3.02,278.62,9.38,616.82
ABRIL,8,19,0.0649,0.0118,0.455,0.0186,30,4,30.96,2.90,267.95,10.50,616.93
ABRIL,8,20,0.0345,0.0121,0.789,0.0353,40,12,29.39,2.40,249.49,12.65,617.51
ABRIL,8,21,0.0378,0.0120,0.583,0.0234,64,15,27.30,3.02,237.67,15.33,618.10
ABRIL,8,22,0.0457,0.0119,0.384,0.0123,49,20,26.10,3.56,227.17,17.95,618.56
ABRIL,8,23,0.0384,0.0122,0.358,0.0124,54,19,24.57,1.45,227.28,23.21,618.94
ABRIL,9,0,0.0300,0.0128,0.345,0.0158,53,29,23.37,0.98,111.01,25.37,619.24
ABRIL,9,1,0.0227,0.0162,0.404,0.0212,65,29,22.65,0.95,185.10,26.94,619.46
ABRIL,9,2,0.0202,0.0148,0.437,0.0245,47,25,21.86,0.72,204.97,27.95,619.37
ABRIL,9,3,0.0145,0.0127,0.393,0.0283,44,23,20.28,0.45,179.67,29.78,619.19
ABRIL,9,4,0.0252,0.0128,0.379,0.0184,35,23,20.30,0.45,229.68,30.80,619.06
ABRIL,9,5,0.0064,0.0145,0.395,0.0338,47,22,19.06,0.51,142.22,33.98,619.10
ABRIL,9,6,0.0045,0.0154,0.495,0.0314,59,27,17.59,0.87,271.55,36.46,619.58
ABRIL,9,7,0.0035,0.0152,0.979,0.0356,53,22,17.09,0.45,94.97,37.20,619.88
ABRIL,9,8,0.0162,0.0208,0.940,0.0354,53,29,19.35,0.47,92.28,34.23,620.23
ABRIL,9,9,0.0428,0.0157,0.752,0.0310,53,34,22.06,0.78,160.15,30.66,620.52
ABRIL,9,10,0.0388,0.0145,0.946,0.0230,51,31,23.77,1.47,219.41,29.66,620.59
ABRIL,9,11,0.0491,0.0159,1.637,0.0240,86,30,25.90,2.24,243.84,23.87,620.40
ABRIL,9,12,0.0558,0.0148,0.984,0.0212,79,27,27.82,2.74,241.13,17.33,619.93
ABRIL,9,13,0.0589,0.0132,0.508,0.0167,57,23,29.55,3.92,251.82,14.72,619.12
ABRIL,9,14,0.0665,0.0133,0.472,0.0142,46,22,30.37,4.36,246.51,12.62,618.30
ABRIL,9,15,0.0632,0.0140,0.455,0.0165,42,14,31.24,4.85,251.19,9.88,617.67
ABRIL,9,16,0.0645,0.0134,0.453,0.0139,37,11,31.88,4.45,244.52,8.46,617.11
ABRIL,9,17,0.0648,0.0129,0.485,0.0143,43,15,32.16,4.42,240.36,8.68,616.79
ABRIL,9,18,0.0598,0.0130,0.373,0.0152,43,14,31.91,4.64,272.49,7.71,616.71
ABRIL,9,19,0.0565,0.0126,0.401,0.0123,39,13,30.95,3.73,274.63,8.74,616.89
ABRIL,9,20,0.0437,0.0130,0.603,0.0182,47,18,28.81,3.66,235.60,14.22,617.33
ABRIL,9,21,0.0452,0.0132,0.487,0.0125,52,16,26.99,4.14,235.04,16.18,617.97
ABRIL,9,22,0.0441,0.0131,0.547,0.0103,50,26,25.60,3.74,237.92,17.03,618.52
ABRIL,9,23,0.0407,0.0128,0.486,0.0101,69,37,24.16,3.01,260.07,20.67,619.06
ABRIL,10,0,0.0392,0.0130,0.394,0.0083,53,39,23.23,1.79,284.41,23.39,619.38
ABRIL,10,1,0.0372,0.0129,0.356,0.0104,38,28,22.25,1.05,280.07,25.88,619.38
ABRIL,10,2,0.0296,0.0129,0.391,0.0138,42,17,21.31,1.46,208.38,27.82,619.16
ABRIL,10,3,0.0369,0.0124,0.299,0.0064,38,27,20.25,2.24,227.35,29.76,618.82
ABRIL,10,4,0.0298,0.0124,0.310,0.0077,34,20,18.85,1.05,268.55,32.96,618.68
ABRIL,10,5,0.0195,0.0138,0.413,0.0147,40,21,17.65,0.72,281.81,35.43,618.92
ABRIL,10,6,0.0058,0.0139,0.662,0.0341,40,18,17.97,0.45,250.27,35.60,619.17
ABRIL,10,7,0.0038,0.0145,1.275,0.0315,62,19,17.19,0.45,266.52,37.42,619.49
ABRIL,10,8,0.0090,0.0143,1.213,0.0294,62,26,18.58,0.47,246.12,34.34,619.97
ABRIL,10,9,0.0276,0.0131,0.698,0.0185,43,31,20.41,1.43,251.52,29.86,620.27
ABRIL,10,10,0.0421,0.0131,0.590,0.0155,37,16,22.75,2.66,250.19,26.15,620.45
ABRIL,10,11,0.0512,0.0126,0.573,0.0124,47,20,25.27,3.77,240.20,22.74,620.20
ABRIL,10,12,0.0509,0.0124,0.470,0.0118,40,20,27.24,3.60,267.98,16.75,619.67
ABRIL,10,13,0.0581,0.0124,0.426,0.0104,41,17,28.73,3.64,259.62,14.70,619.01
ABRIL,10,14,0.0635,0.0125,0.530,0.0116,28,12,30.27,3.71,242.56,12.07,618.16
ABRIL,10,15,0.0620,0.0123,0.492,0.0103,33,16,31.41,4.03,244.61,7.29,617.33
ABRIL,10,16,0.0603,0.0121,0.419,0.0086,27,14,31.91,3.63,256.16,4.98,616.60
ABRIL,10,17,0.0635,0.0119,0.363,0.0054,26,8,32.12,3.07,269.56,4.61,616.13
ABRIL,10,18,0.0597,0.0117,0.408,0.0078,22,24,32.21,3.02,258.84,4.28,615.88
ABRIL,10,19,0.0568,0.0116,0.330,0.0064,22,7,31.14,2.67,288.12,5.15,615.87
ABRIL,10,20,0.0254,0.0124,1.086,0.0310,39,13,29.53,2.08,230.85,8.10,616.30
ABRIL,10,21,0.0291,0.0123,1.010,0.0255,63,23,27.50,2.23,220.05,10.52,616.69
ABRIL,10,22,0.0331,0.0123,0.698,0.0159,56,33,25.44,3.09,214.42,13.49,617.17
ABRIL,10,23,0.0344,0.0122,0.499,0.0108,49,25,23.87,2.39,246.93,18.45,617.65
ABRIL,11,0,0.0359,0.0123,0.446,0.0126,54,24,22.37,2.20,308.22,18.99,617.96
ABRIL,11,1,0.0367,0.0131,0.480,0.0135,62,28,21.58,1.73,298.11,19.99,618.02
ABRIL,11,2,0.0339,0.0135,0.600,0.0171,58,39,21.08,1.79,252.44,21.65,617.96
ABRIL,11,3,0.0353,0.0132,0.641,0.0164,51,36,20.79,1.24,269.27,22.98,617.70
ABRIL,11,4,0.0318,0.0129,0.683,0.0179,53,29,20.19,0.53,247.27,25.58,617.73
ABRIL,11,5,0.0223,0.0129,0.544,0.0201,48,37,18.66,0.60,248.39,28.54,617.76
ABRIL,11,6,0.0162,0.0130,0.681,0.0268,58,27,18.61,0.45,202.69,32.29,617.99
ABRIL,11,7,0.0098,0.0134,1.135,0.0310,55,29,18.40,0.49,120.77,35.27,618.40
ABRIL,11,8,NA,0.0269,1.058,0.0291,56,35,19.12,1.11,170.66,32.17,618.65
ABRIL,11,9,0.0324,0.0146,0.757,0.0195,64,46,21.32,1.27,232.63,27.33,618.83
ABRIL,11,10,0.0445,0.0133,0.562,0.0112,47,37,23.60,2.13,230.52,28.38,618.92
ABRIL,11,11,0.0509,0.0129,0.383,0.0081,36,30,25.23,1.81,220.06,27.77,618.76
ABRIL,11,12,0.0571,0.0127,0.364,0.0074,28,20,26.79,2.77,242.08,22.68,618.40
ABRIL,11,13,0.0622,0.0125,0.399,0.0087,30,13,28.93,2.80,248.52,16.99,617.70
ABRIL,11,14,0.0645,0.0125,0.373,0.0083,28,17,30.26,3.31,236.87,12.06,616.87
ABRIL,11,15,0.0623,0.0126,0.454,0.0099,25,24,31.77,3.35,226.33,7.97,616.12
ABRIL,11,16,0.0692,0.0126,0.395,0.0062,26,14,32.15,3.25,223.27,8.74,615.39
ABRIL,11,17,0.0734,0.0125,0.362,0.0046,31,15,32.45,3.31,254.02,9.11,614.86
ABRIL,11,18,0.0708,0.0123,0.429,0.0070,36,21,32.25,3.34,252.67,9.47,614.81
ABRIL,11,19,0.0555,0.0126,0.581,0.0153,48,20,31.26,3.06,255.87,10.43,615.17
