DATOS HORARIOS 2021_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
DICIEMBRE,1,0,0.0128,0.0068,0.8800,0.0306,69,34,18.64,0.83,157.46,47.88,624.81
DICIEMBRE,1,1,0.0130,0.0076,0.4590,0.0253,52,28,17.70,0.98,120.14,50.32,624.73
DICIEMBRE,1,2,0.0094,0.0075,0.3987,0.0244,41,18,16.28,1.78,120.68,54.33,624.78
DICIEMBRE,1,3,0.0098,0.0056,0.4505,0.0249,41,17,15.69,0.45,109.70,56.09,624.72
DICIEMBRE,1,4,0.0124,0.0061,0.4177,0.0220,38,25,15.52,0.45,107.75,56.96,624.80
DICIEMBRE,1,5,0.0089,0.0274,0.3727,0.0228,36,24,14.89,0.45,74.47,59.44,624.92
DICIEMBRE,1,6,0.0047,0.0090,0.5077,0.0283,27,16,14.19,0.45,165.01,61.24,625.12
DICIEMBRE,1,7,0.0043,0.0057,0.8134,0.0269,46,22,13.36,0.45,140.35,64.15,625.65
DICIEMBRE,1,8,0.0045,0.0199,1.0200,0.0273,48,30,13.94,0.45,69.86,63.95,626.19
DICIEMBRE,1,9,0.0091,0.0189,0.8070,0.0279,44,34,16.08,1.28,99.94,58.68,626.77
DICIEMBRE,1,10,0.0177,0.0113,0.6768,0.0202,46,30,18.24,2.31,107.28,52.63,626.98
DICIEMBRE,1,11,0.0340,0.0069,0.6052,0.0158,44,26,20.93,2.47,116.63,44.51,626.84
DICIEMBRE,1,12,0.0509,0.0189,0.6220,0.0137,36,24,23.65,1.18,131.98,38.62,626.29
DICIEMBRE,1,13,0.0550,0.0284,0.6850,0.0120,30,29,25.45,1.06,125.30,30.18,625.35
DICIEMBRE,1,14,0.0494,0.0154,0.7471,0.0134,25,22,26.41,1.44,133.32,26.59,624.51
DICIEMBRE,1,15,0.0488,0.0035,0.4706,0.0091,20,13,26.65,3.05,94.13,26.35,623.86
