DATOS HORARIOS 2021_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
FEB,11,12,0.0264,0.0127,0.413,0.0137,34,23,34.4,3,214,29,621.9
FEB,11,13,0.0258,0.0122,0.338,0.0098,16,10,15.8,4.8,231,18,621.2
FEB,11,14,0.0304,0.0119,0.31,0.009,17,8,16.5,4.7,228,11,620.2
FEB,11,15,0.0317,0.0119,0.318,0.0083,20,6,20.4,4.1,239,7,619.3
FEB,11,16,0.034,0.0119,0.252,0.0076,14,3,14.2,5.4,243,7,618.8
FEB,11,17,0.0337,0.0117,0.191,0.0078,19,5,18.8,5.7,252,8,618.6
FEB,11,18,0.0301,0.0116,0.219,0.0083,24,10,23.7,5.4,248,10,618.7
FEB,11,19,0.0255,0.0116,0.346,0.0104,35,10,34.6,5.1,246,18,619.2
FEB,11,20,0.0197,0.0116,0.378,0.0131,38,9,38,4.2,240,26,619.7
FEB,11,21,0.0194,0.0113,0.348,0.0108,30,8,30.2,3.4,231,27,620.2
FEB,11,22,0.0179,0.0111,0.231,0.0081,29,8,28.9,3.2,219,28,620.7
FEB,11,23,0.0163,0.0111,0.203,0.0068,18,8,18.2,2.7,220,29,620.7
FEB,12,0,0.0154,0.0111,0.389,0.0061,18,9,18.5,1.1,222,30,620.5
FEB,12,1,0.0165,0.0118,0.211,0.0045,28,8,28,1.1,245,29,620.4
FEB,12,2,0.003,0.0178,0.309,0.0193,23,5,23.3,0.5,156,34,620.3
FEB,12,3,0.0025,0.0157,0.295,0.0192,19,14,18.9,0.6,155,36,620.1
FEB,12,4,0.0024,0.0175,0.314,0.018,16,4,16.3,0.4,227,36,619.8
FEB,12,5,0.0026,0.0148,0.272,0.0149,12,6,11.9,0.4,245,39,619.6
FEB,12,6,0.0031,0.0139,0.273,0.0143,15,7,15.3,0.7,275,40,619.7
FEB,12,7,0.0031,0.0155,0.811,0.0155,23,7,23.2,0.5,191,42,620.2
FEB,12,8,0.0036,NA,NA,0.018,80,NA,79.9,0.5,121,44,620.6
FEB,12,9,0.0051,0.0596,0.865,0.0225,46,NA,46,1.6,113,41,620.9
FEB,12,10,0.0295,0.0913,0.459,0.0355,84,27,83.8,1.5,96,36,621.3
FEB,12,11,0.022,0.0198,0.533,0.0202,76,38,75.9,2.1,173,23,621.5
FEB,12,12,0.0238,0.0118,0.458,0.0096,46,12,46.4,5.3,227,16,621.1
FEB,12,13,0.0251,0.0117,0.471,0.0096,28,12,28.5,4.6,224,15,620.4
FEB,12,14,0.0255,0.0114,0.518,0.0091,23,5,23,4.7,237,14,619.8
FEB,12,15,0.0231,0.0113,0.488,0.0089,24,5,24.4,6.3,191,14,619.3
FEB,12,16,0.021,NA,NA,0.0089,20,NA,20.3,5.6,187,17,619.1
FEB,12,17,0.0285,0.0123,0.419,0.0077,30,NA,29.7,5.2,193,17,618.9
FEB,12,18,0.0247,0.0124,0.478,0.0082,31,12,30.7,4.5,204,19,619.1
FEB,12,19,0.0199,0.0127,0.613,0.0127,35,10,35.4,4.2,207,25,619.5
FEB,12,20,0.0141,0.0128,0.677,0.017,52,8,51.6,2.6,197,28,619.9
FEB,12,21,0.0096,0.0134,0.619,0.021,69,3,69.1,2.4,176,29,620.1
FEB,12,22,0.0101,0.0131,0.551,0.0156,58,4,58.3,2,173,30,620.3
FEB,12,23,0.0031,0.0135,0.608,0.021,52,4,52.2,0.5,218,36,620.6
FEB,13,0,0.0037,0.0159,0.448,0.0171,45,5,44.8,1,289,38,620.7
FEB,13,1,0.003,0.0145,0.339,0.0164,36,9,36,0.5,215,40,620.4
FEB,13,2,0.0032,0.0255,0.39,0.0168,45,5,44.8,0.5,190,42,620.1
FEB,13,3,0.0032,0.0198,0.388,0.0162,47,4,46.5,0.4,226,43,619.8
FEB,13,4,0.003,0.0182,0.374,0.016,48,9,47.7,0.4,159,46,619.5
FEB,13,5,0.0027,0.0151,0.359,0.015,32,11,31.6,0.6,227,49,619.5
FEB,13,6,0.0028,0.015,0.39,0.0153,46,9,46.5,0.5,263,52,619.9
