DATOS HORARIOS 2021_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
MAYO,6,6,0.0087,0.0485,0.511,0.0268,38,25,18.23,3.03,96.27,72.41,620.51
MAYO,6,7,0.0131,0.0599,0.503,0.0251,37,29,18.49,3.4,86.48,71.38,620.72
MAYO,6,8,0.0109,0.0576,NA,0.0242,33,31,19.21,3.7,85.88,69.34,621.07
MAYO,6,9,0.0304,0.028,NA,0.0169,31,33,21.37,4.73,77.22,60.82,621.26
MAYO,6,10,0.0404,0.024,0.389,0.0131,22,22,22.98,4.34,72.58,56.20,621.29
MAYO,6,11,0.0471,0.0345,0.46,0.0148,36,23,24.31,4.06,91.74,51.78,621.30
MAYO,6,12,0.0558,0.0325,0.415,0.0143,40,32,25.5,3.33,99.3,47.38,620.84
MAYO,6,13,0.0623,0.0328,NA,0.0145,32,28,27.29,3.02,100.08,41.74,620.23
MAYO,6,14,0.0665,0.0345,0.464,0.015,37,29,28.79,3.68,99.82,34.82,619.41
MAYO,6,15,0.0657,0.0365,0.438,0.0148,44,27,28.44,5.62,89.41,32.56,618.74
MAYO,6,16,0.0597,0.0262,0.323,0.0101,36,22,29.42,6.2,75.85,24.09,618.25
MAYO,6,17,0.065,0.0352,0.448,0.0104,33,17,29.8,4.53,84.87,28.11,617.74
MAYO,6,18,0.0651,0.0265,0.524,0.0104,44,28,29.27,3.97,68.12,27.87,617.72
MAYO,6,19,0.0546,0.0145,0.277,0.0081,30,17,28.84,4.88,59.16,25.09,617.95
MAYO,6,20,0.0496,0.0141,0.247,0.0085,28,10,27.69,5.69,55.18,28.71,618.50
MAYO,6,21,0.0422,0.0155,NA,0.0072,37,20,25.76,5.33,56.13,41.77,619.38
MAYO,6,22,0.038,0.0191,NA,0.0101,31,20,24.17,5.62,71.64,38.22,620.17
MAYO,6,23,0.0475,0.0191,NA,NA,32,22,23.06,6.97,72.51,37.82,620.79
MAYO,7,0,0.045,0.0236,0.245,NA,28,17,22.03,6.21,73.73,46.71,621.17
MAYO,7,1,0.0428,0.0163,0.251,NA,35,18,21.19,5.46,78.02,51.33,621.06
MAYO,7,2,0.0403,0.0158,NA,0.0068,25,12,20.47,5.22,71.33,56.27,620.88
MAYO,7,3,0.0391,0.017,NA,NA,27,16,19.69,5.32,74.24,59.51,620.60
MAYO,7,4,0.0345,0.0162,0.338,NA,24,18,19.02,3.83,63.49,61.33,620.58
MAYO,7,5,0.0343,0.0149,0.364,NA,20,21,18.54,4.46,57.18,62.15,620.48
MAYO,7,6,0.0343,0.0142,0.4,0.0102,21,16,18.46,4.27,57.58,61.86,620.77
MAYO,7,7,0.035,0.0138,0.459,0.0099,22,21,18.32,3.84,53.82,61.76,621.17
MAYO,7,8,0.0388,0.0155,0.474,0.0091,19,19,19.44,4.71,71.9,58.14,621.48
MAYO,7,9,0.0421,0.0183,0.472,0.0066,27,14,20.47,5.5,74.58,55.06,621.76
MAYO,7,10,0.0452,0.0213,0.474,0.0065,24,19,22.11,5.91,69.23,47.64,621.68
MAYO,7,11,0.0497,0.0339,0.51,0.0073,31,15,23.29,6.22,87.32,43.74,621.40
MAYO,7,12,0.0569,0.0356,0.533,0.0079,39,23,24.71,5.36,87.9,42.74,620.65
MAYO,7,13,0.0575,0.032,0.541,0.0072,40,29,26.44,4.71,90.28,37.80,619.83
MAYO,7,14,0.0585,0.0324,0.534,0.0073,30,19,27.85,4.78,92.72,34.40,619.18
MAYO,7,15,0.0592,0.0312,0.505,0.0063,34,17,28.77,4.73,85.81,31.33,618.48
MAYO,7,16,0.0619,0.0283,0.483,0.0068,29,19,29.27,4.43,84.9,28.83,617.93
MAYO,7,17,0.0621,0.0235,0.477,0.005,32,18,29.3,4.3,76.44,28.76,617.55
MAYO,7,18,0.0575,0.0161,0.48,0.0036,27,12,29.09,4.7,58.91,29.17,617.38
MAYO,7,19,0.0462,0.0135,0.511,0.0039,23,5,27.95,4.35,54.88,33.42,617.65
MAYO,7,20,0.0418,0.0136,0.489,0.0034,29,5,25.34,5.35,47.46,41.23,618.19
MAYO,7,21,0.0395,0.0133,0.428,0.0029,28,5,24.44,4.84,49.87,45.24,618.61
MAYO,7,22,0.039,0.0131,0.38,0.0021,21,8,23.67,4.96,50.02,47.89,619.13
MAYO,7,23,0.0358,0.0138,0.379,0.0035,27,13,22.68,4.58,60.86,51.07,619.78
MAYO,8,0,0.0313,0.0155,0.363,0.0065,26,13,21.76,4.41,64.5,54.37,619.96
MAYO,8,1,0.0306,0.0166,0.227,NA,25,19,20.75,4.47,75.67,57.61,619.58
MAYO,8,2,0.0273,0.0178,0.225,NA,24,13,19.97,3.94,73.33,60.69,619.25
MAYO,8,3,0.0306,0.017,0.34,NA,22,14,19.59,4.44,81.52,61.85,618.97
MAYO,8,4,0.0329,0.016,NA,NA,17,10,19.69,3.68,66.86,60.57,618.88
MAYO,8,5,0.0309,0.023,NA,NA,18,16,19.07,2.9,83.95,63.54,619.14
MAYO,8,6,0.0208,0.031,NA,0.0106,23,18,18.09,1.97,75.88,68.04,619.48
MAYO,8,7,0.013,0.029,0.556,0.0173,28,18,17.75,1.58,94.91,69.08,619.54
MAYO,8,8,0.0238,0.0358,0.471,0.0123,29,22,18.86,2.3,73.39,65.60,619.84
MAYO,8,9,0.0323,0.0213,0.503,0.0086,21,17,20.84,2.38,68.05,58.06,619.96
MAYO,8,10,0.0383,0.0273,0.525,0.0082,24,21,22.37,2.96,99.34,53.40,619.94
MAYO,8,11,0.0459,0.0236,0.6,0.0084,33,24,23.84,2.35,134.51,48.99,619.70
MAYO,8,12,0.0536,0.0277,0.618,0.0099,30,18,25.86,1.76,154.52,44.00,619.24
MAYO,8,13,0.0676,0.042,0.605,0.0085,45,25,27.08,1.97,155.35,40.17,618.76
MAYO,8,14,0.07,0.0253,0.691,0.0097,36,24,28.75,2.43,261.18,33.37,617.90
MAYO,8,15,0.0739,0.0179,0.638,0.0081,30,18,30.13,2.02,229.4,29.33,616.95
MAYO,8,16,0.0707,0.017,0.705,0.0087,39,22,30.26,3.02,162.02,30.14,616.39
MAYO,8,17,0.0686,0.0162,0.638,0.0083,36,22,30,3.38,275.69,30.19,616.05
MAYO,8,18,0.0618,0.0141,0.6,0.0063,36,21,28.57,4.32,303.88,32.56,616.03
MAYO,8,19,0.0562,0.0136,0.67,0.0073,41,17,27.3,3.9,301.62,36.40,616.41
MAYO,8,20,0.0504,0.0134,0.762,0.0104,32,15,26.03,3.73,284.89,38.91,617.20
MAYO,8,21,0.0468,0.0134,0.825,0.0108,35,14,25.14,2.57,297.8,41.47,617.89
MAYO,8,22,0.0446,0.0135,0.912,0.0149,36,18,25,1.02,259.9,42.13,618.31
MAYO,8,23,0.0363,0.0137,0.916,0.0183,44,24,24.76,1.37,239.11,42.84,618.71
MAYO,9,0,0.0298,0.0151,0.952,0.0202,61,26,24.08,1.39,212.39,44.07,618.79
MAYO,9,1,0.0305,0.0143,0.609,0.0111,67,70,23.26,2.27,232.28,48.20,618.72
MAYO,9,2,0.0263,0.0138,0.574,0.0123,57,39,22.13,1.15,276.99,52.48,618.54
MAYO,9,3,0.0296,0.0142,0.52,0.0112,57,32,21.39,0.7,302.74,54.76,618.37
MAYO,9,4,0.0296,0.0153,0.511,0.0098,60,37,20.65,0.45,295.39,57.68,618.08
MAYO,9,5,0.0279,0.0155,0.535,0.0104,53,31,20.26,0.6,248.46,59.64,618.07
MAYO,9,6,0.021,0.0144,0.57,0.0139,44,29,20.05,0.5,247.39,62.66,618.38
MAYO,9,7,0.0138,0.0142,0.808,0.018,42,27,19.71,0.65,239.17,65.26,618.87
MAYO,9,8,0.0169,0.0142,0.766,0.016,43,27,20.42,1.17,239.21,64.73,619.10
MAYO,9,9,0.027,0.0141,0.832,0.0109,39,31,21.93,2.63,242.82,62.85,619.21
MAYO,9,10,0.0354,0.0142,0.943,0.0119,40,36,23.4,2.38,244.86,59.08,619.15
MAYO,9,11,0.0447,0.014,0.983,0.0115,36,28,24.71,2.32,257.2,53.97,619.00
MAYO,9,12,0.0526,0.0136,0.977,0.0104,42,24,26.19,2.38,246.9,48.45,618.69
MAYO,9,13,0.0593,0.0135,0.898,0.0099,35,32,27.52,2.23,234.5,43.50,618.02
MAYO,9,14,0.0658,0.0132,0.904,0.0108,30,24,29.06,1.91,223.39,38.61,617.02
MAYO,9,15,0.0687,0.0133,0.917,0.0112,30,23,30.35,2.23,249.24,33.77,616.19
MAYO,9,16,0.0714,0.0132,0.907,0.0112,31,24,31.14,2.14,236.37,30.24,615.42
MAYO,9,17,0.0626,0.0132,0.944,0.0128,55,25,28.74,4.03,230.1,37.81,615.45
MAYO,9,18,0.0499,0.0134,0.965,0.0122,76,32,25.3,2.82,108.43,50.13,616.68
MAYO,9,19,0.0489,0.0142,1.135,0.0106,48,26,22.54,3.69,78.4,60.22,617.20
MAYO,9,20,0.0274,0.0207,1.001,0.0158,42,33,21.26,2.64,117.98,66.60,617.55
MAYO,9,21,0.0286,0.0198,1.034,0.0183,37,28,20.73,3.74,133.52,69.61,618.42
MAYO,9,22,0.035,0.0181,0.829,0.0147,42,28,20.26,2.97,161.23,68.38,619.31
MAYO,9,23,0.0446,0.0159,0.745,0.0132,15,7,20.62,2.7,149.47,63.28,619.49
MAYO,10,0,0.0413,0.0148,0.675,NA,9,13,20.39,1.77,214.76,64.36,619.33
MAYO,10,1,0.0212,0.0149,0.344,0.0156,22,11,19.56,1.78,106.88,69.66,619.41
MAYO,10,2,0.0214,0.0161,0.377,NA,23,13,19.23,1.38,110.07,72.94,619.29
MAYO,10,3,0.0071,0.0241,0.383,NA,24,21,19.28,0.77,196.76,72.74,618.74
MAYO,10,4,0.0212,0.0274,0.356,0.0176,29,23,19.05,1.35,170.5,71.54,618.51
MAYO,10,5,0.0281,0.0197,0.326,0.0133,16,20,18.46,2.08,163.81,71.75,618.21
MAYO,10,6,0.0159,0.0168,0.412,0.0187,20,8,17.3,1.64,276.71,77.07,618.20
MAYO,10,7,0.0076,0.016,0.943,0.0282,28,12,17.49,0.91,285.33,76.86,618.42
MAYO,10,8,0.0181,0.0157,0.871,0.0265,28,23,18.86,1.88,246.68,72.38,618.82
MAYO,10,9,0.0327,0.0151,0.812,0.0224,25,21,20.21,1.28,183.76,68.21,619.08
MAYO,10,10,0.0388,0.0195,0.787,0.0224,26,14,22.43,0.85,144.9,60.52,619.01
MAYO,10,11,0.0499,0.0477,0.584,0.0201,52,28,24.13,1.28,104.91,55.67,618.67
MAYO,10,12,0.0652,0.0493,0.614,0.0205,51,41,25.1,1.82,200,52.12,618.14
MAYO,10,13,0.0712,0.0368,NA,0.0202,49,57,26.78,1.6,230.15,45.00,617.64
MAYO,10,14,0.0783,0.0256,NA,0.0133,30,41,28.15,1.21,146.1,38.48,617.01
MAYO,10,15,0.0737,0.0214,NA,0.0159,26,24,30.01,1.34,229.48,33.43,616.36
MAYO,10,16,0.0776,0.019,NA,0.0159,29,25,29.68,1.67,183.5,34.88,615.70
MAYO,10,17,0.0696,0.0183,NA,0.0192,36,20,29.76,1.9,238.89,33.31,615.46
MAYO,10,18,0.0446,0.0177,NA,0.0149,49,24,25.54,5.62,228.05,43.04,615.75
MAYO,10,19,0.0403,0.0174,NA,0.0137,28,13,24.63,3.81,259.76,44.62,616.18
MAYO,10,20,0.0336,0.0175,NA,0.0178,25,8,23.61,1.48,206.88,49.61,617.68
MAYO,10,21,0.0441,0.0177,NA,0.0137,21,8,21.93,3.26,301.76,61.53,618.16
MAYO,10,22,0.0432,0.0178,NA,0.0122,21,21,20.88,2.24,287.65,65.94,618.56
MAYO,10,23,0.0338,0.0177,NA,0.0152,12,13,20.87,0.79,280.43,67.51,618.93
MAYO,11,0,0.029,0.0182,NA,0.0184,32,15,20.6,0.54,239.95,68.34,618.83
MAYO,11,1,0.0294,0.0158,NA,0.017,36,15,20.59,0.59,198.34,67.92,618.59
MAYO,11,2,0.0271,0.0163,NA,0.0174,28,10,20.16,0.62,131.78,67.06,618.32
MAYO,11,3,0.0056,0.0177,NA,0.0171,17,12,19.53,0.52,110.08,69.61,618.18
MAYO,11,4,0.004,0.0177,NA,0.0274,21,10,19.33,0.45,162.82,71.18,618.33
MAYO,11,5,0.0053,NA,NA,0.0268,25,NA,18.52,0.58,284.27,72.07,623.20
MAYO,11,6,0.0046,0.015,NA,0.0318,36,NA,18.53,0.45,219.94,71.65,623.52
MAYO,11,7,0.0042,0.0162,NA,0.0355,36,NA,18.62,0.45,282.38,71.44,623.73
MAYO,11,8,0.0049,0.0172,NA,0.0351,51,NA,20.05,0.46,131.68,67.91,624.01
MAYO,11,9,0.0076,0.0193,NA,0.0272,49,NA,21.76,1.28,117.83,63.56,624.21
MAYO,11,10,0.0179,0.0287,NA,0.0175,41,NA,22.8,2.56,106.59,61.86,624.31
MAYO,11,11,0.0335,0.0259,NA,0.0186,36,NA,24.63,1.39,175.68,55.79,624.27
MAYO,11,12,0.052,0.0236,NA,0.0167,38,35,26.26,1.81,208.26,48.60,623.95
MAYO,11,13,0.0669,0.0214,NA,0.0133,30,21,27.69,2.19,229.39,42.74,623.19
MAYO,11,14,0.0765,0.0211,NA,0.0167,33,24,28.75,2.13,235.83,38.02,622.39
MAYO,11,15,0.0545,0.0208,NA,0.0235,53,26,26.6,3.97,198.67,45.75,622.19
MAYO,11,16,0.0363,0.0202,NA,0.0215,36,20,24.07,4.22,220.75,51.75,622.25
MAYO,11,17,0.0387,0.02,NA,0.0242,35,11,23.45,3.35,235.54,60.08,622.28
MAYO,11,18,0.0419,0.0202,NA,0.0299,36,18,24.56,1.92,243.98,54.02,621.69
MAYO,11,19,0.0369,0.0204,NA,0.0338,118,16,24.62,1.56,229.79,53.27,621.95
MAYO,11,20,0.0321,0.0204,NA,0.0338,58,14,24.05,0.45,263.31,56.28,622.73
MAYO,11,21,0.0312,0.0206,NA,0.0289,58,16,23.41,0.49,125.33,59.05,623.63
MAYO,11,22,0.0101,0.0231,NA,0.0336,37,18,23.33,1.06,93.2,56.69,624.29
MAYO,11,23,0.0122,0.0578,NA,0.0274,28,19,23.01,2.48,86.96,53.92,624.64
MAYO,12,0,0.025,0.041,NA,0.0244,40,25,22.14,2.97,71.26,59.97,624.77
MAYO,12,1,0.0458,0.0254,NA,NA,28,23,21.5,4.31,56.52,61.24,624.77
