DATOS HORARIOS 2012_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2012,MZO,1,0,14.75,142.21,23.01,2.43,33.31,2.6,79.63,20.88,20.64,624.98,,,
2012,MZO,1,1,13.3,114.93,22.53,2.26,41.39,2.16,70.54,20.7,21.2,625.13,,,
2012,MZO,1,2,10.96,63.08,22.22,2.19,28.78,1.79,86.21,18.87,25.93,624.97,,,
2012,MZO,1,3,10.35,19.39,22.4,2.11,26.02,1.77,121.51,17.19,29.41,624.7,,,
2012,MZO,1,4,11.42,30.74,22.77,2.07,31.67,1.84,121,16.37,32.62,624.62,,,
2012,MZO,1,5,10.15,17.34,20.81,2.05,30.45,1.08,6.11,14.31,40.94,624.88,,,
2012,MZO,1,6,10.68,15.47,19.42,2.04,25.49,0.73,35.93,13.22,46.32,625.02,,,
2012,MZO,1,7,10.81,22.21,19.45,2.12,30.82,0.93,51.65,12.98,46.43,625.21,,,
2012,MZO,1,8,11.94,23.79,21.38,2.6,60.26,2.01,102.84,13.76,44.47,625.56,,,
2012,MZO,1,9,13.69,24.41,22.82,2.94,79.69,2.16,98.32,15.35,43.41,625.89,,,
2012,MZO,1,10,19.59,32.7,21.77,2.73,61.94,2.66,95.67,17.63,42.89,626.19,,,
2012,MZO,1,11,35.25,45.88,22.51,2.46,71.13,1.76,104.76,20.05,41.99,626.14,,,
2012,MZO,1,12,45.99,13.67,25.64,2.42,48.06,1.34,162.49,22.76,37.36,625.61,,,
2012,MZO,1,13,58.57,11.77,22.6,2.37,46.44,1.43,325.16,24.64,35.44,624.74,,,
2012,MZO,1,14,68.17,10.79,22.62,2.29,27.55,1.87,301.37,26.09,30.82,623.89,,,
2012,MZO,1,15,65.18,10.22,21.81,2.25,15.38,2.13,248.28,27.84,19.68,623.04,,,
2012,MZO,1,16,61.14,10.3,16.79,2.26,13.47,2.32,253.49,28.81,12.97,622.3,,,
2012,MZO,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
2012,MZO,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
2012,MZO,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
2012,MZO,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
2012,MZO,1,21,11.5,25.5,25.7,4.2,NA,0.6,214.5,25.1,NA,NA,,, 
