DATOS HORARIOS 2012_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2012,ENE,1,0,31.7,68.9,26.6,1.7,71,4,74.6,17.9,NA,NA,,,
2012,ENE,1,1,32.7,60.7,24.8,1.7,106.3,3.2,74.3,17.1,NA,NA,,,
2012,ENE,1,2,23.5,67.1,28.4,1.7,92,1.9,90.6,16.4,NA,NA,,,
2012,ENE,1,3,18.2,19.9,32,2,156.7,0.6,246.9,15.3,NA,NA,,,
2012,ENE,1,4,15,18.2,32.5,2.3,174.3,0.8,326.2,14.3,NA,NA,,,
2012,ENE,1,5,14,15.7,30.3,2.4,93,0.6,348.1,13,NA,NA,,,
2012,ENE,1,6,18.4,14.8,30.4,2.4,113.8,0.7,111.3,13.3,NA,NA,,,
2012,ENE,1,7,20,15.5,29,2.4,98.6,1.4,119.2,12.9,NA,NA,,,
2012,ENE,1,8,22.5,13.9,27.4,2.4,88.9,1.4,97.3,12.5,NA,NA,,,
2012,ENE,1,9,21.7,12.9,26.3,2.3,82.1,1.7,108.1,13.6,NA,NA,,,
2012,ENE,1,10,30,40.8,24.8,2.2,82.1,2.6,93.5,16.3,NA,NA,,,
2012,ENE,1,11,44.2,33.6,19.8,2,51.9,2.9,102.1,18.6,NA,NA,,,
2012,ENE,1,12,52,18.5,18.5,1.9,41.7,3.7,100.5,20,NA,NA,,,
2012,ENE,1,13,54.6,44.6,18.8,1.8,40.9,3.2,82.4,21.6,NA,NA,,,
2012,ENE,1,14,56.8,75.6,18.9,1.8,44.4,3.4,72.8,23.3,NA,NA,,,
2012,ENE,1,15,59.8,45.9,16.8,1.7,34.9,3.3,53,24.1,NA,NA,,,
2012,ENE,1,16,58.8,11.1,15.6,1.7,58.5,4.3,34,23.8,NA,NA,,,
2012,ENE,1,17,53.2,9.1,14.5,1.6,221.2,5.7,32.4,21.4,NA,NA,,,
2012,ENE,1,18,49.7,8.9,14.4,1.6,146.1,6,28.6,19.2,NA,NA,,,
2012,ENE,1,19,45.5,9.1,14.9,1.6,51.2,4.9,29,17.8,NA,NA,,,
2012,ENE,1,20,44.6,8.9,15.2,1.6,43.1,4.6,28.4,16.8,NA,NA,,,
2012,ENE,1,21,43.6,8.8,14.9,1.6,38.6,4,29.7,16,NA,NA,,, 
2012,ENE,1,22,43.4,10.2,14,1.6,33.2,4.8,31.5,15.5,NA,NA,,,
2012,ENE,1,23,40,13.6,14.4,1.6,30.8,4.5,31.8,15.4,NA,NA,,,
2012,ENE,2,0,29,67.4,19.2,1.6,37.8,5.5,39.4,15,NA,NA,,,
2012,ENE,2,1,32.48,38.21,15.99,1.67,22.69,3.97,35.44,14.4,65.52,631.53,,,
2012,ENE,2,2,36.07,23.61,13.64,1.65,11.65,3.76,32.37,14.08,61.67,631.3,,,
2012,ENE,2,3,38.57,17.13,12.47,1.66,15.95,4.97,32.96,13.95,61.99,631.1,,,
