DATOS HORARIOS 2012_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2012,SEP,1,0,17.43,67.31,14.19,NA,30.99,2.2,62.75,21.69,67.96,628.33,,,
2012,SEP,1,1,21.59,37.24,12.21,NA,21.51,1.63,42.93,21.12,67.38,628.31,,,
2012,SEP,1,2,12.22,128.4,18.92,NA,48.64,3.1,33.05,21.05,66.44,628.14,,,
2012,SEP,1,3,23.43,25.83,11.84,NA,25.58,1.93,32.6,20.27,69.12,627.87,,,
2012,SEP,1,4,19.21,13.07,13.71,NA,23.35,1.59,31.06,19.64,72.15,627.8,,,
2012,SEP,1,5,24.69,11.58,11.32,NA,22.99,1.47,25.03,19.75,71.93,627.68,,,
2012,SEP,1,6,12.32,19.7,14.91,NA,35.96,1.56,123.33,18.83,77.1,628.01,,,
2012,SEP,1,7,14.49,27.62,15.19,NA,34.33,1.96,24.61,19.64,74.08,628.13,,,
2012,SEP,1,8,12.1,15.68,15.53,NA,37.35,1.88,351.07,19.74,74.05,628.26,,,
2012,SEP,1,9,20.04,58.77,13.73,NA,31.44,3.51,57.43,21.77,65.83,628.37,,,
2012,SEP,1,10,25.94,59.62,11.15,NA,28.56,4.05,52.85,22.74,61.41,628.55,,,
2012,SEP,1,11,30.52,45.44,10.08,NA,21.32,3.45,50.69,24.38,55.47,628.5,,,
2012,SEP,1,12,33.64,46.29,11.08,NA,26.5,4.27,64.83,25.42,52.42,628.37,,,
2012,SEP,1,13,39.46,70.88,10.5,NA,33.69,5.09,65.52,26.42,48.45,628.04,,,
2012,SEP,1,14,40.19,57.83,9.38,NA,25.38,4.32,62.77,27.33,44.74,627.36,,,
2012,SEP,1,15,37.28,49.95,9.38,NA,25.46,4.25,58.01,27.64,44.58,626.7,,,
2012,SEP,1,16,34.08,51.62,10.3,NA,32.28,3.49,80.85,27.83,43.4,626.45,,,
2012,SEP,1,17,29.38,23.62,10.91,NA,45.6,4.45,130.61,25.7,53.84,626.59,,,
2012,SEP,1,18,25.38,12.57,10.67,NA,38.13,5.14,147.82,22.61,68.23,627.11,,,
2012,SEP,1,19,22.02,11.88,10.09,NA,19.86,3.08,117.67,19.98,82.31,628.05,,,
2012,SEP,1,20,23.51,14.25,12.91,NA,20.52,1.94,30.33,19.9,82.23,628.61,,,
2012,SEP,1,21,25.4,12.71,12.94,NA,17.27,1.76,32.96,19.65,83.46,629.16,,, 
2012,SEP,1,22,20.31,42.53,15.3,NA,22.85,1.63,46.63,20.1,80.78,629.73,,,
2012,SEP,1,23,19.91,37.09,15.36,NA,20.42,0.85,68.81,20.29,79.14,629.98,,,
2012,SEP,2,0,14.9,27.88,16.26,NA,23.68,1.08,94.79,20.06,80.33,629.85,,,
2012,SEP,2,1,13.24,25.91,15.37,NA,25.3,1.61,87.97,19.66,82.41,629.62,,,
2012,SEP,2,2,13.35,88,15.91,NA,28.27,2.19,62.75,19.71,82.13,629.28,,,
2012,SEP,2,3,10.31,56.11,16.74,NA,30.41,0.77,76.75,19.19,83.51,628.95,,,
2012,SEP,2,4,8.73,30.06,16,NA,28.95,1.29,136.02,19.03,82.65,628.91,,,
2012,SEP,2,5,7.24,20.79,15.79,NA,29.63,1.61,94.65,18.77,83.72,629.03,,,
2012,SEP,2,6,7.09,19.67,14.53,NA,28.7,1.33,108.06,18.45,85.04,629.17,,,
2012,SEP,2,7,6.72,13.92,14.41,NA,40.08,1.23,98.11,18.13,86.2,629.62,,,
2012,SEP,2,8,6.31,13.69,14.45,NA,32.29,0.9,344.04,18.55,84.52,630.04,,,
2012,SEP,2,9,12.73,45,17.65,NA,38,1.12,34.6,20.91,77.26,630.16,,,
2012,SEP,2,10,21.04,56.24,13.24,NA,30.37,3.64,80.4,22.87,67.69,630.26,,,
2012,SEP,2,11,25.13,41.04,10.74,NA,29.75,3.43,87.7,24.15,61.08,630.36,,,
2012,SEP,2,12,32.36,39.57,9.93,NA,28.33,2.85,79.54,25.5,54.69,629.89,,,
2012,SEP,2,13,43.7,42.78,10.06,NA,21.72,2.91,65.04,26.17,50.3,629.33,,,
2012,SEP,2,14,42.43,39.77,10.36,NA,20.7,2.29,84.01,26.99,47.53,628.74,,,
2012,SEP,2,15,39.94,47.01,10.25,NA,21.37,2.33,90.03,28.24,44.35,628.07,,,
2012,SEP,2,16,39.89,53.84,10.07,NA,23.05,2.19,110.07,29,41.06,627.52,,,
2012,SEP,2,17,37.45,39.81,10.95,NA,20.76,1.53,34.02,28.78,41.8,627.05,,,
2012,SEP,2,18,37.07,25.83,11.14,NA,17.83,1.34,151.22,29.32,39.52,626.87,,,
2012,SEP,2,19,34.36,17.23,15.27,NA,30.09,2.19,212.62,28.22,44.78,626.99,,,
2012,SEP,2,20,28.74,13.1,15.5,NA,36.02,3,129.59,26.09,53.6,627.37,,,
2012,SEP,2,21,28.04,15.26,9.84,NA,32.43,4.54,109.01,19.1,82.14,629.38,,,
2012,SEP,2,22,24.44,14.83,12.15,NA,14.27,1.92,19.4,17.96,84.63,629.72,,,
2012,SEP,2,23,19.78,23.05,13.01,NA,13.83,1.35,54.73,18.52,82.84,630.23,,,
2012,SEP,3,0,16.1,18.1,14.43,NA,16.8,1.29,101.77,18.16,82.79,630.29,,,
2012,SEP,3,1,13.96,19.32,13.52,NA,16.32,1.18,28.89,18,83.59,630.29,,,
2012,SEP,3,2,9.43,11.96,15.39,NA,9.16,1.06,189.73,17.61,83.83,629.93,,,
2012,SEP,3,3,10.73,11.72,15,NA,16.84,1.22,116.51,17.88,83.56,629.72,,,
2012,SEP,3,4,6.94,11.86,16.51,NA,26.86,1.88,109.49,17.93,82.38,629.36,,,
2012,SEP,3,5,5.88,10.81,14.16,NA,17.66,1.48,339.29,16.58,85.49,629.47,,,
2012,SEP,3,6,4.94,10.67,15,NA,20.45,1.09,349.46,15.81,87.99,629.89,,,
2012,SEP,3,7,5.13,11,17.7,NA,35.41,1.2,332.03,16,87.89,630.22,,,
2012,SEP,3,8,6.45,12.35,17.64,NA,44.13,0.83,316.45,18.09,81.42,630.58,,,
2012,SEP,3,9,9.91,13.21,18.22,NA,42.68,1.12,262.98,19.75,75.94,630.83,,,
2012,SEP,3,10,23.95,40.43,20.03,NA,48.9,1.25,226.5,21.63,69.52,630.78,,,
2012,SEP,3,11,53.38,79.77,21.18,NA,70.76,1.26,236.46,23.22,64.8,630.7,,,
2012,SEP,3,12,78.47,71.53,18.37,NA,80.84,1.57,266.12,24.73,58.88,630.51,,,
2012,SEP,3,13,65.44,35.22,13.83,NA,50.26,1.7,288.03,25.96,53.49,629.93,,,
2012,SEP,3,14,42.13,19.36,14.44,NA,33.26,1.78,227.34,27.31,49.11,629.3,,,
2012,SEP,3,15,37.95,13.39,13.05,NA,20.68,2.24,282.83,28.02,45.07,628.64,,,
2012,SEP,3,16,44.25,14.3,12.04,NA,23.58,2.28,282.13,28.57,45.13,627.97,,,
2012,SEP,3,17,44.65,13.25,10.71,NA,30.95,2.52,300.71,28.75,45.92,627.45,,,
2012,SEP,3,18,45.33,11.68,12.84,NA,29.09,2.27,278.01,28.94,45.34,627.14,,,
2012,SEP,3,19,35.91,11.22,17.72,NA,35.11,2.44,250.01,28.12,48.19,627.26,,,
2012,SEP,3,20,20.84,11.42,22.46,NA,43.43,1.83,242.31,26.86,52.61,627.64,,,
2012,SEP,3,21,17.81,11.46,22.14,NA,47.97,2.27,175.62,25.82,55.79,628.18,,,
2012,SEP,3,22,32.77,10.05,10.74,NA,23.21,3.37,177,21.72,58.22,628.77,,,
2012,SEP,3,23,32.97,9.78,10.96,NA,16.39,3.46,157.58,21.48,60.57,629.79,,,
2012,SEP,4,0,29.37,10,8.83,NA,11.58,1.59,99.26,20.35,70.51,630.06,,,
2012,SEP,4,1,21.74,11.22,12.33,NA,14.3,1.62,357.41,19.68,76.69,629.87,,,
2012,SEP,4,2,11.5,10.61,16.12,NA,17.72,0.98,258.55,19.05,78.32,629.85,,,
2012,SEP,4,3,18.93,9.85,14.58,NA,13.34,1.39,277.83,18.65,77.65,629.58,,,
2012,SEP,4,4,22.33,9.47,13.37,NA,11.77,1.5,279.66,18.22,78.42,629.37,,,
2012,SEP,4,5,21.44,9.24,13.31,NA,12.78,1.13,271.46,17.81,79.83,629.35,,,
2012,SEP,4,6,10.35,9.4,16.57,NA,25.62,1.58,272.02,16.79,83.46,629.64,,,
2012,SEP,4,7,5.92,9.8,20.26,NA,48.32,1.59,257.36,16.94,83.08,630.07,,,
2012,SEP,4,8,8.95,9.93,18.47,NA,47.22,1.88,272.67,17.47,81.08,630.35,,,
2012,SEP,4,9,14.98,10.16,17.13,NA,47.36,1.53,259.8,19.37,74.77,630.56,,,
2012,SEP,4,10,25.76,10.2,13.02,NA,25.14,2.14,292.43,21.24,68.03,630.59,,,
2012,SEP,4,11,37.86,9.9,11.81,NA,20.1,2.86,301.06,23.37,56.55,630.3,,,
2012,SEP,4,12,45.14,9.59,11.56,NA,18.95,2.57,297.84,24.76,51.92,629.89,,,
2012,SEP,4,13,44.93,9.78,13.37,NA,18.63,2.18,261.84,25.95,51.45,629.33,,,
2012,SEP,4,14,46.97,9.64,13.23,NA,19.75,2,261.18,27.16,47.9,628.67,,,
2012,SEP,4,15,43.99,9.6,13.74,NA,19.31,2.11,233.56,27.51,47.86,628.03,,,
2012,SEP,4,16,46.31,10.76,13.33,NA,19.08,2.25,236.13,28.3,45.6,627.19,,,
2012,SEP,4,17,45.22,11.47,14.18,NA,22.12,2.67,222.32,28.56,44.38,626.67,,,
2012,SEP,4,18,39.91,10.94,15.43,NA,24.88,2.98,232.26,28.41,44.02,626.59,,,
2012,SEP,4,19,33.62,10.1,18.15,NA,27.32,2.19,247.66,27.66,45.16,626.8,,,
2012,SEP,4,20,23.11,9.75,19.43,NA,29.6,1.88,317.25,24.89,52.28,627.01,,,
2012,SEP,4,21,19.99,9.67,18.18,NA,29.83,1.69,345.62,23.27,57.79,627.63,,,
2012,SEP,4,22,10.11,9.69,21.7,NA,36.73,0.93,271.16,22.55,62.79,628.25,,,
2012,SEP,4,23,6.16,9.85,22.94,NA,44.46,1.39,277.79,22.14,66.57,628.48,,,
2012,SEP,5,0,6.49,10.61,21.12,NA,37.68,1.5,118.13,20.99,70.82,628.57,,,
2012,SEP,5,1,15.09,10.92,17.08,NA,25.71,1.98,156.83,21.11,69.64,628.42,,,
2012,SEP,5,2,9.77,13.3,19.79,NA,28.23,1.18,87.28,20.26,72.49,628.41,,,
2012,SEP,5,3,21.3,11.94,16.44,NA,22.17,0.91,91.73,20.42,68.94,628.21,,,
2012,SEP,5,4,12.66,10.66,17.35,NA,28.41,1.56,253.61,19.33,75.27,628.38,,,
2012,SEP,5,5,7.83,9.96,16.93,NA,25.28,1.05,354.31,18.48,80.09,628.27,,,
2012,SEP,5,6,5.84,9.98,16.9,NA,31.6,0.95,11.28,17.62,81.52,628.35,,,
2012,SEP,5,7,5.98,11.53,19.11,NA,68.62,0.7,286.43,18.39,78.73,628.52,,,
2012,SEP,5,8,6.63,11.59,19.85,NA,92.52,1.01,268.98,18.89,78.14,628.87,,,
2012,SEP,5,9,8.07,11.83,20.96,NA,75.13,1.02,27.07,20.06,75.1,629.12,,,
2012,SEP,5,10,22.69,16.76,21.5,NA,60.1,1.31,60.4,22.13,69.36,629,,,
