DATOS HORARIOS 2012_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2012,AGO,1,0,6.02,11.31,22.66,NA,72.11,0.78,235.32,23.15,59.04,632.05,,,
2012,AGO,1,1,4.92,15.98,21.59,NA,59.16,1.01,42.01,22.09,64.3,631.85,,,
2012,AGO,1,2,8.84,75.95,19.71,NA,55.07,2.9,75.67,22.39,59.06,631.45,,,
2012,AGO,1,3,10.29,66.79,17.72,NA,45.76,2.55,72.55,21.02,64.16,631.4,,,
2012,AGO,1,4,12.97,89.01,16.73,NA,52.11,2.76,68.25,20.2,68.14,631.31,,,
2012,AGO,1,5,14.58,131.63,15.24,NA,44.09,2.17,45.21,19.55,69.42,631.34,,,
2012,AGO,1,6,20.67,19.8,12.88,NA,28.24,3.03,46.93,18.95,67.47,631.41,,,
2012,AGO,1,7,5.98,26.96,16.52,NA,78.31,1.74,87.78,17.64,75.08,631.84,,,
2012,AGO,1,8,8.88,47.72,17.7,NA,81.81,1.24,104.47,19.13,71.23,632.22,,,
2012,AGO,1,9,13.61,39.63,16.11,NA,86.13,2.19,117.66,20.69,67.29,632.42,,,
2012,AGO,1,10,20.94,52.09,13.91,NA,74.17,3.48,96.88,22.44,60.16,632.42,,,
2012,AGO,1,11,27.22,62.33,13.38,NA,65,3.33,99.59,23.68,55.32,632.22,,,
2012,AGO,1,12,34.8,37.29,11.92,NA,49.5,3.01,121.23,25,49.02,631.92,,,
2012,AGO,1,13,41.45,48.13,12.08,NA,43.83,1.91,68.02,26.71,41.47,631.45,,,
2012,AGO,1,14,45.23,49.25,13.71,NA,37.15,1.61,40.29,28,35.17,630.94,,,
2012,AGO,1,15,50.13,42.89,14.5,NA,47.3,1.87,358.96,28.88,31.86,630.26,,,
2012,AGO,1,16,54.91,25.12,13.8,NA,37.39,1.98,308.03,29.49,30.92,629.74,,,
2012,AGO,1,17,65.08,33.33,15.42,NA,49.71,1.91,218.11,29.93,29.04,629.18,,,
2012,AGO,1,18,63.31,33.85,17.39,NA,58.16,1.79,236.02,30.39,27.6,628.78,,,
2012,AGO,1,19,49.08,20.73,17.68,NA,50.16,2.24,196.82,29.81,27.35,628.66,,,
2012,AGO,1,20,27.78,19.44,25.78,NA,81.91,1.64,243.41,28.66,32.94,629.01,,,
2012,AGO,1,21,14.25,19.55,30.12,NA,89.24,1.68,352.61,26.48,42.68,629.56,,, 
2012,AGO,1,22,27.84,11.6,19.8,NA,36.25,1.61,34.54,26.22,35.25,629.94,,,
2012,AGO,1,23,28.54,12.78,14.39,NA,31.04,2.46,50.09,25.45,35.3,630.46,,,
2012,AGO,2,0,17.29,67.12,18.32,NA,42.44,2.59,66.28,24.5,38.29,630.85,,,
2012,AGO,2,1,14.26,100.4,18.91,NA,57.18,2.51,79.22,23.62,44.91,630.97,,,
2012,AGO,2,2,12.07,59.55,17.38,NA,41.48,1.92,46.61,22.37,48.38,630.85,,,
2012,AGO,2,3,19.65,13.17,14.69,NA,30.89,1.86,29.47,21.09,52.57,630.67,,,
2012,AGO,2,4,12.77,12.29,16.57,NA,30.58,1.01,224.22,19.74,56.85,630.54,,,
2012,AGO,2,5,5.52,12.16,18.53,NA,37.84,0.74,328.73,19.44,61.27,630.41,,,
2012,AGO,2,6,4.78,10.99,18.79,NA,45.91,0.82,314.56,18.2,65.21,630.64,,,
2012,AGO,2,7,4.37,11.59,18.25,NA,70.17,1.18,307.96,16.93,71.42,630.9,,,
2012,AGO,2,8,7.03,21.9,19.87,NA,88.9,0.95,51.23,19.89,63.88,631.33,,,
2012,AGO,2,9,12.15,35.9,18.08,NA,78.19,1.35,20.69,21.03,61.23,631.61,,,
2012,AGO,2,10,26.71,42.12,15.96,NA,71.65,1.24,38.4,23.18,55.47,631.61,,,
2012,AGO,2,11,46.54,64.68,16.39,NA,79.33,1.52,16.4,24.41,53.83,631.41,,,
2012,AGO,2,12,60.96,38.63,14.69,NA,86.21,1.61,301.72,25.62,51.88,631.08,,,
2012,AGO,2,13,66.28,27.55,15.1,NA,70.42,1.99,238.13,26.6,47.39,630.57,,,
2012,AGO,2,14,61.05,17.74,14.22,NA,61.14,2.11,240.84,27.68,45.41,629.95,,,
2012,AGO,2,15,58.24,11.43,12.71,NA,39.2,1.92,299.28,28.89,39.14,629.21,,,
2012,AGO,2,16,60.61,11.07,12.27,NA,42.01,2.61,305.6,29.56,35.5,628.43,,,
2012,AGO,2,17,66.07,12.7,12.24,NA,47.84,1.54,20.93,30.08,35.71,627.79,,,
2012,AGO,2,18,66.25,33.16,14.46,NA,61.72,2.18,114.45,30,35.28,627.45,,,
2012,AGO,2,19,58.25,19.71,17.64,NA,68.89,2.23,179.31,29.35,37.38,627.44,,,
2012,AGO,2,20,34.61,13.91,21.49,NA,81.21,2.68,262.12,27.35,45.91,627.57,,,
2012,AGO,2,21,22.27,11.33,18.3,NA,53.64,2.66,285.68,23.4,59.25,628.26,,,
2012,AGO,2,22,18.89,11.28,18.42,NA,45.42,2.15,309.64,22.62,62.51,628.72,,,
2012,AGO,2,23,15.77,11.53,19.05,NA,46.58,2.58,270.45,22.16,64.2,629.19,,,
2012,AGO,3,0,13.99,11.34,18.74,NA,41.31,1.92,291.61,21.16,68.19,629.37,,,
2012,AGO,3,1,12.7,11.2,18.6,NA,38,1.2,287.1,20.8,NA,NA,,,
2012,AGO,3,2,9.3,10.8,19.7,NA,32.8,0.5,284.7,20.3,NA,NA,,,
2012,AGO,3,3,17,10,17,NA,29.2,1.1,254.2,20.1,NA,NA,,,
2012,AGO,3,4,NA,9.8,16.9,NA,27.6,1.3,268,19.2,NA,NA,,,
2012,AGO,3,5,6.4,9.6,18.4,NA,30.5,1.3,246,18,NA,NA,,,
2012,AGO,3,6,NA,9.7,18.6,NA,41.8,0.9,245.6,18.3,NA,NA,,,
2012,AGO,3,7,NA,10.2,18.6,NA,57.7,0.8,337.4,17.7,NA,NA,,,
2012,AGO,3,8,5.4,11.1,15.1,NA,78.6,1.2,305.8,19.2,NA,NA,,,
2012,AGO,3,9,7.2,11.3,14.3,NA,51.7,0.9,352.7,19.7,NA,NA,,,
2012,AGO,3,10,30.6,53.9,23,NA,29.1,0.8,3.3,22.3,NA,NA,,,
2012,AGO,3,11,44.7,35.4,19.1,NA,98.6,1.2,187.1,23.8,NA,NA,,,
2012,AGO,3,12,44.2,12.9,12.8,NA,43.6,1.4,235.3,25.4,NA,NA,,,
2012,AGO,3,13,48.6,11.5,12.3,NA,44.9,1.8,246.9,26.2,NA,NA,,,
2012,AGO,3,14,50.5,10.6,12.3,NA,39.7,1.8,221.1,27.2,NA,NA,,,
2012,AGO,3,15,51.4,10.1,11.6,NA,37.6,1.7,262.9,28.1,NA,NA,,,
2012,AGO,3,16,47.9,10,13.8,NA,45.9,2.1,245.4,28.9,NA,NA,,,
2012,AGO,3,17,50.4,10,14,NA,47.3,2.7,227.2,28.8,NA,NA,,,
2012,AGO,3,18,46,10.2,15.3,NA,49,3,215.9,28.6,NA,NA,,,
2012,AGO,3,19,41.1,10.2,14.7,NA,71.4,4.5,203.6,27.3,NA,NA,,,
2012,AGO,3,20,36.1,10.2,13.7,NA,50.5,3.8,167.6,24.8,NA,NA,,,
2012,AGO,3,21,31.8,10.3,14.1,NA,49.9,2.2,183.6,23.4,NA,NA,,,
2012,AGO,3,22,23,10.2,16.8,NA,44.4,1,288,22.7,NA,NA,,,
2012,AGO,3,23,15.5,10.2,18.6,NA,37.8,1.8,317.9,22.1,NA,NA,,,
2012,AGO,4,0,15.2,13.5,18.3,NA,39.6,1.3,8.2,22,NA,NA,,,
2012,AGO,4,1,14.25,13.53,18.7,NA,37.14,1.4,80.8,21.77,67.83,629.22,,,
2012,AGO,4,2,11.19,13.93,18.26,NA,38.38,1.16,161.79,21.6,69.82,629.21,,,
2012,AGO,4,3,8.81,13.49,17.63,NA,40.31,1.04,156.5,21.18,72.91,629.19,,,
2012,AGO,4,4,4.66,11.85,18.82,NA,40.5,1.3,356.39,20.47,77.19,629.09,,,
2012,AGO,4,5,4.82,11.04,20.02,NA,41.48,0.81,87.93,20.82,74.89,629.12,,,
2012,AGO,4,6,6.51,10.47,17.54,NA,37.54,1.54,160.16,20.06,77.75,629.29,,,
2012,AGO,4,7,7.23,10.12,17.43,NA,47.46,1.51,223.57,19.75,76.47,629.52,,,
2012,AGO,4,8,11.32,10.26,17.75,NA,62.06,1.17,230.97,20.25,73.27,629.73,,,
2012,AGO,4,9,15.23,10.73,17.56,NA,54.44,1.29,295.28,21.62,68.91,629.78,,,
2012,AGO,4,10,23.22,41.2,17.99,NA,68.26,1.67,68.14,22.88,64.88,630.01,,,
2012,AGO,4,11,27.44,73.3,16.79,NA,82.74,1.83,95.46,24.32,61.09,630.03,,,
2012,AGO,4,12,39,51.78,16.1,NA,67.65,1.53,322.38,25.13,56.85,629.89,,,
2012,AGO,4,13,48.67,35.14,15.89,NA,72.09,1.72,346.43,26.2,53.26,629.49,,,
2012,AGO,4,14,69.28,37.72,15.59,NA,74.55,1.32,28.4,27.97,47.03,629.03,,,
2012,AGO,4,15,64.87,15.98,12.98,NA,64.06,2.22,136.69,28.8,42.56,628.3,,,
2012,AGO,4,16,63.15,11.91,12.04,NA,51.42,1.57,208.17,29.79,38.68,627.56,,,
2012,AGO,4,17,63.8,11.52,12.41,NA,49.37,1.6,235.64,30.28,37.77,626.97,,,
2012,AGO,4,18,61.14,11.19,12.62,NA,55.36,2.57,256.28,29.62,39.95,627.08,,,
2012,AGO,4,19,48.42,63.1,12.57,NA,122.97,5.49,73.07,22.47,61.46,628.76,,,
2012,AGO,4,20,34.06,15.35,15.09,NA,41.54,2.87,177.31,19.97,78.8,629.72,,,
2012,AGO,4,21,30.85,11.66,15.39,NA,33.94,2.45,289.46,18.84,83.73,630.85,,,
2012,AGO,4,22,25.34,10.69,18.46,NA,27.19,1.79,257.27,18.56,85.26,631.01,,,
2012,AGO,4,23,30.24,10.44,15.53,NA,23.96,1.43,328.04,18.47,83.81,631.5,,,
2012,AGO,5,0,29.74,10.2,14.92,NA,23.08,1.66,324.01,18.33,84.63,631.23,,,
2012,AGO,5,1,33.51,10.03,14.13,NA,22.16,1.08,45.47,18.65,82.54,631.18,,,
2012,AGO,5,2,24.66,11.36,15.39,NA,27.45,1.82,144.05,18.69,82.82,631,,,
2012,AGO,5,3,18.27,11.75,13.65,NA,37.16,2.24,132.71,18.15,85.37,630.81,,,
2012,AGO,5,4,20.1,11.95,11.93,NA,44.32,2.02,107.05,18.12,85.38,630.7,,,
2012,AGO,5,5,12.6,15.23,14.39,NA,77.82,1.39,109.14,18.02,86.34,630.69,,,
2012,AGO,5,6,15.09,17.52,14.28,NA,63.97,1.4,82.45,17.97,85.9,630.49,,,
2012,AGO,5,7,5.79,14.64,16.63,NA,56.69,1.05,339.35,17.35,87.5,630.9,,,
2012,AGO,5,8,9.31,12.42,16.52,NA,49.69,0.63,29.41,18.28,86.65,631.43,,,
2012,AGO,5,9,16.99,21.77,19.65,NA,62,0.99,275.07,20.33,77.87,631.64,,,
2012,AGO,5,10,28.56,46.01,19.64,NA,68.27,1.14,117.26,22.33,70.59,631.75,,,
2012,AGO,5,11,33.38,69.95,12.92,NA,47.78,2.89,68.46,23.72,63.86,631.84,,,
