DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
DICIEMBRE,1,0,0.0128,0.0202,0.0138,1.5016,81,36,0.0306
DICIEMBRE,1,1,0.0130,0.0153,0.0123,1.4477,66,32,0.0253
DICIEMBRE,1,2,0.0094,0.0103,0.0119,1.3716,54,25,0.0244
DICIEMBRE,1,3,0.0098,0.0088,0.0103,1.2173,47,21,0.0249
DICIEMBRE,1,4,0.0124,0.0097,0.0093,0.9675,43,23,0.0220
DICIEMBRE,1,5,0.0089,0.0102,0.0093,0.7253,39,24,0.0228
DICIEMBRE,1,6,0.0047,0.0101,0.0090,0.5455,33,20,0.0283
DICIEMBRE,1,7,0.0043,0.0094,0.0091,0.5375,40,21,0.0269
DICIEMBRE,1,8,0.0045,0.0084,0.0096,0.5550,44,25,0.0273
DICIEMBRE,1,9,0.0091,0.0079,0.0100,0.5985,44,30,0.0279
DICIEMBRE,1,10,0.0177,0.0089,0.0099,0.6332,45,30,0.0202
DICIEMBRE,1,11,0.0340,0.0120,0.0094,0.6526,44,28,0.0158
DICIEMBRE,1,12,0.0509,0.0168,0.0100,0.6781,40,26,0.0137
DICIEMBRE,1,13,0.0550,0.0225,0.0111,0.7171,36,28,0.0120
DICIEMBRE,1,14,0.0494,0.0281,0.0114,0.7471,30,25,0.0134
DICIEMBRE,1,15,0.0488,0.0337,0.0105,0.7042,25,19,0.0091
DICIEMBRE,1,16,0.0468,0.0389,0.0100,0.6375,21,17,0.0080
DICIEMBRE,1,17,0.0479,0.0438,0.0098,0.5912,20,15,0.0087
DICIEMBRE,1,18,0.0377,0.0463,0.0097,0.5744,22,14,0.0169
DICIEMBRE,1,19,0.0154,0.0440,0.0096,0.6000,42,13,0.0291
DICIEMBRE,1,20,0.0151,0.0395,0.0095,0.5932,45,12,0.0185
DICIEMBRE,1,21,0.0137,0.0343,0.0113,0.6125,40,11,0.0214
DICIEMBRE,1,22,0.0119,0.0297,0.0141,0.7527,39,16,0.0230
DICIEMBRE,1,23,0.0118,0.0250,0.0183,0.7995,35,15,0.0195
DICIEMBRE,2,0,0.0218,0.0219,0.0187,0.7977,33,16,0.0148
DICIEMBRE,2,1,NA,NA,0.0187,0.7884,30,14,0.0135
DICIEMBRE,2,2,0.0137,NA,0.0188,0.7611,25,13,0.0152
DICIEMBRE,2,3,NA,NA,0.0190,0.7007,24,13,0.0162
DICIEMBRE,2,4,NA,NA,0.0192,0.6642,23,11,0.0118
DICIEMBRE,2,5,0.0178,NA,0.0184,0.5923,21,11,0.0110
DICIEMBRE,2,6,0.0148,NA,0.0182,0.3936,20,11,0.0128
DICIEMBRE,2,7,0.0129,NA,0.0186,0.3328,18,10,0.0159
DICIEMBRE,2,8,0.0101,NA,0.0206,0.3243,24,13,0.0207
DICIEMBRE,2,9,0.0145,NA,0.0218,0.3416,32,26,0.0195
DICIEMBRE,2,10,0.0228,NA,0.0235,0.3610,38,24,0.0184
DICIEMBRE,2,11,NA,NA,NA,0.3658,NA,NA,NA
DICIEMBRE,2,12,NA,NA,NA,0.3808,NA,NA,NA
DICIEMBRE,2,13,NA,NA,NA,NA,NA,NA,NA
DICIEMBRE,2,14,NA,NA,NA,NA,NA,NA,NA
DICIEMBRE,2,15,NA,NA,NA,NA,NA,NA,NA
DICIEMBRE,2,16,NA,NA,NA,NA,NA,NA,NA
DICIEMBRE,2,17,NA,NA,NA,NA,NA,NA,NA
DICIEMBRE,2,18,NA,NA,NA,NA,NA,NA,NA
DICIEMBRE,2,19,0.0238,NA,NA,NA,NA,NA,NA
DICIEMBRE,2,20,0.0307,NA,NA,NA,NA,NA,0.0093
DICIEMBRE,2,21,0.0316,NA,NA,NA,NA,NA,NA
DICIEMBRE,2,22,0.0326,NA,NA,NA,NA,NA,NA
DICIEMBRE,2,23,0.0210,NA,NA,NA,NA,NA,0.0140
DICIEMBRE,3,0,0.0197,NA,NA,NA,NA,NA,0.0132
DICIEMBRE,3,1,0.0229,NA,NA,0.4906,NA,NA,0.0100
DICIEMBRE,3,2,0.0147,0.0246,NA,0.4579,NA,NA,0.0140
DICIEMBRE,3,3,0.0144,0.0234,NA,0.4315,NA,NA,0.0183
DICIEMBRE,3,4,0.0138,0.0213,NA,0.3994,NA,NA,0.0164
DICIEMBRE,3,5,0.0126,0.0190,NA,0.3770,NA,NA,0.0152
DICIEMBRE,3,6,0.0071,0.0158,NA,0.3593,NA,NA,0.0211
DICIEMBRE,3,7,0.0049,0.0138,NA,0.3188,NA,NA,0.0256
DICIEMBRE,3,8,0.0050,0.0119,NA,0.3521,NA,15,0.0272
DICIEMBRE,3,9,0.0105,0.0104,NA,0.3882,NA,20,0.0218
DICIEMBRE,3,10,0.0169,0.0106,NA,0.4298,NA,19,0.0186
DICIEMBRE,3,11,0.0313,0.0128,NA,0.4541,NA,19,0.0120
DICIEMBRE,3,12,0.0431,0.0164,NA,0.4998,NA,17,0.0129
DICIEMBRE,3,13,0.0522,0.0214,NA,0.5834,NA,18,0.0136
DICIEMBRE,3,14,0.0590,0.0279,NA,0.6612,NA,15,0.0134
DICIEMBRE,3,15,0.0608,0.0348,NA,0.7253,NA,13,0.0132
DICIEMBRE,3,16,0.0561,0.0412,NA,0.7197,NA,13,0.0112
DICIEMBRE,3,17,0.0441,0.0454,NA,0.6823,NA,12,0.0040
DICIEMBRE,3,18,0.0411,0.0485,NA,0.6484,NA,10,0.0083
DICIEMBRE,3,19,0.0225,0.0474,NA,0.6571,NA,9,0.0207
DICIEMBRE,3,20,0.0290,0.0456,NA,0.6276,NA,8,0.0141
DICIEMBRE,3,21,0.0296,0.0428,NA,0.5503,NA,8,0.0104
DICIEMBRE,3,22,0.0283,0.0389,NA,0.5042,NA,8,NA
DICIEMBRE,3,23,0.0228,0.0342,NA,0.4164,26,8,0.0192
DICIEMBRE,4,0,0.0248,0.0303,NA,0.3712,29,15,0.0175
DICIEMBRE,4,1,0.0183,0.0271,NA,0.3868,36,22,0.0200
DICIEMBRE,4,2,0.0205,0.0245,NA,0.3980,35,26,0.0141
DICIEMBRE,4,3,0.0186,0.0240,NA,0.3922,32,18,0.0151
DICIEMBRE,4,4,0.0152,0.0223,NA,0.3949,29,20,0.0167
DICIEMBRE,4,5,0.0131,0.0202,NA,0.4063,28,17,0.0179
DICIEMBRE,4,6,0.0050,0.0173,NA,0.4109,36,21,0.0242
DICIEMBRE,4,7,0.0057,0.0151,NA,0.4767,38,22,0.0227
DICIEMBRE,4,8,0.0048,0.0126,NA,0.5524,39,21,0.0228
DICIEMBRE,4,9,0.0079,0.0113,NA,0.6055,48,22,0.0234
DICIEMBRE,4,10,0.0176,0.0110,NA,0.6399,50,28,0.0209
DICIEMBRE,4,11,0.0313,0.0126,NA,0.6583,49,25,0.0180
DICIEMBRE,4,12,0.0464,0.0165,NA,0.6720,44,23,0.0136
DICIEMBRE,4,13,0.0524,0.0214,NA,0.6835,33,21,0.0110
DICIEMBRE,4,14,0.0523,0.0273,NA,0.6696,27,17,0.0087
DICIEMBRE,4,15,0.0507,0.0329,NA,0.6256,21,14,0.0066
DICIEMBRE,4,16,0.0565,0.0394,NA,0.5709,18,13,0.0074
DICIEMBRE,4,17,0.0613,0.0461,NA,0.5336,21,11,0.0108
DICIEMBRE,4,18,0.0494,0.0500,NA,0.5447,26,17,0.0240
DICIEMBRE,4,19,0.0369,0.0507,NA,0.5393,33,16,0.0152
DICIEMBRE,4,20,0.0385,0.0497,NA,0.5217,27,13,NA
DICIEMBRE,4,21,0.0372,0.0478,NA,0.5064,23,10,0.0068
DICIEMBRE,4,22,0.0289,0.0449,NA,0.5089,21,8,0.0110
DICIEMBRE,4,23,0.0226,0.0414,NA,0.4944,28,15,0.0155
DICIEMBRE,5,0,0.0163,0.0364,NA,0.4857,28,27,0.0184
DICIEMBRE,5,1,0.0223,0.0315,NA,0.4555,24,18,0.0160
DICIEMBRE,5,2,0.0130,0.0270,NA,0.3968,25,14,0.0140
DICIEMBRE,5,3,0.0128,0.0239,NA,0.3636,28,14,0.0133
DICIEMBRE,5,4,0.0128,0.0207,NA,0.3562,31,15,NA
DICIEMBRE,5,5,0.0045,0.0167,NA,0.3635,30,19,0.0194
DICIEMBRE,5,6,0.0040,0.0135,NA,0.3502,28,17,0.0213
DICIEMBRE,5,7,0.0053,0.0114,NA,0.3578,32,20,0.0214
DICIEMBRE,5,8,0.0050,0.0100,NA,0.3791,30,20,0.0194
DICIEMBRE,5,9,0.0092,0.0083,NA,0.4127,28,19,0.0169
DICIEMBRE,5,10,0.0193,0.0091,NA,0.4280,28,19,0.0112
DICIEMBRE,5,11,0.0362,0.0120,NA,0.4332,23,18,0.0095
DICIEMBRE,5,12,0.0581,0.0177,NA,0.4500,22,19,0.0094
DICIEMBRE,5,13,0.0582,0.0244,NA,0.4674,24,18,0.0111
DICIEMBRE,5,14,0.0586,0.0312,NA,0.4882,26,14,0.0133
DICIEMBRE,5,15,0.0629,0.0384,NA,0.5059,24,16,0.0139
DICIEMBRE,5,16,0.0589,0.0452,NA,0.5014,25,16,0.0124
DICIEMBRE,5,17,0.0589,0.0514,NA,0.5026,31,19,0.0127
DICIEMBRE,5,18,0.0562,0.0560,NA,0.5179,31,22,0.0145
DICIEMBRE,5,19,0.0302,0.0553,NA,0.6031,37,17,0.0324
DICIEMBRE,5,20,0.0082,0.0490,NA,0.7865,52,21,0.0474
DICIEMBRE,5,21,0.0154,0.0437,0.0238,0.8764,62,33,0.0349
DICIEMBRE,5,22,0.0243,0.0394,0.0216,0.9172,56,30,0.0247
DICIEMBRE,5,23,0.0166,0.0336,0.0187,0.9619,53,27,0.0297
DICIEMBRE,6,0,0.0046,0.0268,0.0152,1.0448,56,31,0.0347
DICIEMBRE,6,1,0.0066,0.0203,0.0074,1.0635,55,34,0.0319
DICIEMBRE,6,2,0.0043,0.0138,0.0068,1.0840,54,28,0.0316
DICIEMBRE,6,3,0.0024,0.0103,0.0059,1.0294,53,28,0.0289
DICIEMBRE,6,4,0.0046,0.0099,0.0047,0.8497,51,29,0.0260
DICIEMBRE,6,5,0.0141,0.0097,0.0044,0.7411,45,27,0.0190
DICIEMBRE,6,6,NA,NA,0.0035,0.6873,43,28,0.0255
DICIEMBRE,6,7,0.0027,NA,0.0030,0.6604,42,28,0.0273
DICIEMBRE,6,8,0.0043,NA,0.0029,0.6733,55,28,0.0320
DICIEMBRE,6,9,0.0081,NA,0.0027,0.6982,55,38,0.0277
