DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
ENE,1,0,0.0146,0.0267,0.0046,2.439,121,56,0.0196
ENE,1,1,0.0108,0.0225,0.0049,2.512,157,68,0.0205
ENE,1,2,0.0096,0.0184,0.0051,2.636,203,118,0.022
ENE,1,3,0.0098,0.0157,0.0054,2.759,243,172,0.0207
ENE,1,4,0.0101,0.0135,0.0056,2.948,258,187,0.0207
ENE,1,5,0.0112,0.0120,0.0059,3.024,263,195,0.0203
ENE,1,6,0.0125,0.0116,0.0063,3.004,187,161,0.0148
ENE,1,7,0.0115,0.0113,0.0064,3.013,149,115,0.0166
ENE,1,8,0.0126,0.0110,0.0066,2.989,121,102,0.0133
ENE,1,9,0.0203,0.0122,0.0069,2.920,86,77,0.0106
ENE,1,10,0.034,0.0153,0.0072,2.778,63,67,0.0068
ENE,1,11,0.0432,0.0194,0.0073,2.604,47,48,0.0057
ENE,1,12,0.0462,0.0239,0.0073,2.365,28,34,0.0052
ENE,1,13,0.0532,0.0292,0.0073,2.224,19,19,0.0056
ENE,1,14,0.0557,0.0346,0.0073,2.171,14,13,0.0067
ENE,1,15,0.0584,0.0405,0.0073,2.078,14,12,0.0074
ENE,1,16,0.058,0.0461,0.0073,2.026,14,9,0.0077
ENE,1,17,0.0598,0.0511,0.0073,1.997,18,9,0.0072
ENE,1,18,0.0574,0.0540,0.0074,1.997,22,9,0.0095
ENE,1,19,0.0434,0.0540,0.0074,2.020,30,10,0.013
ENE,1,20,0.0324,0.0523,0.0075,2.087,47,14,0.0191
ENE,1,21,0.0313,0.0496,0.0075,2.140,62,50,0.017
ENE,1,22,0.0419,0.0478,0.0074,2.155,47,32,0.0107
ENE,1,23,0.0391,0.0454,0.0073,2.167,34,23,0.0109
ENE,2,0,0.0266,0.0415,0.0073,2.184,33,16,0.0152
ENE,2,1,0.0205,0.0366,0.0072,2.220,51,19,0.0169
ENE,2,2,0.0205,0.0320,0.0070,2.230,51,28,0.0148
ENE,2,3,0.0137,0.0283,0.0068,2.251,49,25,0.0182
ENE,2,4,0.0144,0.0260,0.0072,2.214,49,27,0.0167
ENE,2,5,0.0142,0.0239,0.0073,2.189,45,27,0.016
ENE,2,6,0.0116,0.0201,0.0071,2.199,43,28,0.0176
ENE,2,7,0.0136,0.0169,0.0100,2.211,45,24,0.0176
ENE,2,8,0.0134,0.0152,0.0142,2.246,47,20,0.0174
ENE,2,9,0.0152,0.0146,0.0151,2.291,45,25,0.0183
ENE,2,10,0.0266,0.0153,0.0158,2.307,47,26,0.0145
ENE,2,11,0.0415,0.0188,0.0188,2.278,46,24,0.0116
ENE,2,12,0.0508,0.0234,0.0193,2.270,44,32,0.0102
ENE,2,13,0.06,0.0291,0.0194,2.274,39,22,0.0108
ENE,2,14,0.0619,0.0354,0.0194,2.271,35,21,0.0105
ENE,2,15,0.0655,0.0419,0.0194,2.254,25,15,0.0087
ENE,2,16,0.0605,0.0478,0.0194,2.219,19,12,0.0107
ENE,2,17,0.0686,0.0544,0.0194,2.147,19,9,0.0088
ENE,2,18,0.0632,0.0590,0.0194,2.138,24,10,0.0145
ENE,2,19,0.0348,0.0582,0.0195,2.206,31,12,0.0275
ENE,2,20,0.0207,0.0544,0.0194,2.312,41,13,0.0316
ENE,2,21,0.0133,0.0486,0.0195,2.572,58,17,0.0375
ENE,2,22,0.012,0.0423,0.0196,2.892,82,25,0.0367
ENE,2,23,0.0195,0.0366,0.0198,3.254,118,40,0.0336
ENE,3,0,0.0148,0.0309,0.0202,3.399,133,56,0.0302
ENE,3,1,0.015,0.0242,0.0208,3.519,118,59,0.0311
ENE,3,2,0.0167,0.0184,0.0213,3.594,110,55,0.0255
ENE,3,3,0.049,0.0201,0.0220,3.564,106,53,0.0235
ENE,3,4,0.0255,0.0207,0.0225,3.461,97,56,0.0144
ENE,3,5,0.0252,0.0222,0.0224,3.198,72,38,0.0175
ENE,3,6,0.0129,0.0223,0.0225,2.892,58,32,0.0202
ENE,3,7,0.016,0.0219,0.0198,2.584,58,26,0.0212
ENE,3,8,0.0143,0.0218,0.0159,2.490,69,31,0.0223
ENE,3,9,0.0211,0.0226,0.0161,2.410,59,33,0.0184
ENE,3,10,0.0337,0.0247,0.0157,2.340,46,31,0.0126
ENE,3,11,0.0468,0.0244,0.0133,2.329,51,29,0.0152
ENE,3,12,0.0653,0.0294,0.0134,2.370,56,34,0.0138
ENE,3,13,0.0772,0.0359,0.0140,2.400,53,34,0.0111
ENE,3,14,0.0787,0.0441,0.0143,2.403,47,31,0.0135
ENE,3,15,0.0748,0.0515,0.0144,2.370,35,30,0.0112
ENE,3,16,0.0709,0.0586,0.0145,2.334,28,24,0.0108
ENE,3,17,0.0697,0.0646,0.0145,2.310,28,22,0.0101
ENE,3,18,0.0654,0.0686,0.0146,2.288,38,16,0.0087
ENE,3,19,0.0302,0.0665,0.0146,2.378,37,13,0.028
ENE,3,20,0.0129,0.0600,0.0146,2.762,52,10,0.0376
ENE,3,21,0.013,0.0520,0.0146,2.952,61,17,0.0318
ENE,3,22,0.0136,0.0438,0.0146,3.270,71,19,0.0291
ENE,3,23,0.014,0.0362,0.0148,3.456,83,29,0.03
ENE,4,0,0.0141,0.0291,0.0144,3.640,198,35,0.0255
ENE,4,1,0.0134,0.0221,0.0139,3.748,176,37,0.0249
ENE,4,2,0.0145,0.0157,0.0135,3.806,128,33,0.0233
ENE,4,3,0.0153,0.0139,0.0130,3.710,97,35,0.0227
ENE,4,4,0.0147,0.0141,0.0121,3.305,77,27,0.0219
ENE,4,5,0.0151,0.0143,0.0122,3.090,67,27,0.0207
ENE,4,6,0.0166,0.0147,0.0126,2.753,64,25,0.0197
ENE,4,7,0.0153,0.0149,0.0125,2.581,61,23,0.0227
ENE,4,8,0.0151,0.0150,0.0128,2.431,67,23,0.0222
ENE,4,9,0.0158,0.0153,0.0120,2.426,69,26,0.0207
ENE,4,10,0.0255,0.0167,0.0122,2.420,70,28,0.0201
ENE,4,11,0.0398,0.0197,0.0121,2.426,72,29,0.0162
ENE,4,12,0.0563,0.0249,0.0132,2.428,62,27,0.0148
ENE,4,13,0.0738,0.0323,0.0137,2.440,54,26,0.0137
ENE,4,14,0.0748,0.0396,0.0137,2.452,45,24,0.0113
ENE,4,15,0.0821,0.0479,0.0143,2.453,37,18,0.0136
ENE,4,16,0.0776,0.0557,0.0142,2.408,35,20,0.0107
ENE,4,17,0.0818,0.0640,0.0143,2.306,29,15,0.0113
ENE,4,18,0.0736,0.0700,0.0143,2.288,31,15,0.0167
ENE,4,19,0.0352,0.0694,0.0144,2.398,36,15,0.0373
ENE,4,20,0.0168,0.0645,0.0144,2.644,44,15,0.0456
ENE,4,21,0.0145,0.0571,0.0144,2.818,62,19,0.0414
ENE,4,22,0.0144,0.0495,0.0144,3.131,78,21,0.04
ENE,4,23,0.0154,0.0412,0.0143,3.251,102,30,0.0361
ENE,5,0,0.0166,0.0335,0.0153,3.326,105,45,0.0352
ENE,5,1,0.0237,0.0263,0.0161,3.355,91,41,0.0272
ENE,5,2,0.0293,0.0207,0.0162,3.333,70,32,0.0177
ENE,5,3,0.0333,0.0205,0.0170,3.186,53,24,0.0135
ENE,5,4,0.0299,0.0221,0.0173,2.909,43,17,0.0163
ENE,5,5,0.0329,0.0244,0.0201,2.699,40,15,0.016
ENE,5,6,0.0347,0.0270,0.0208,2.364,41,28,0.0133
ENE,5,7,0.0193,0.0275,0.0212,2.257,40,21,0.0218
ENE,5,8,0.0164,0.0274,0.0217,2.362,54,23,0.0236
ENE,5,9,0.0169,0.0266,0.0215,2.416,66,28,0.025
ENE,5,10,0.0256,0.0261,0.0232,2.474,70,32,0.025
ENE,5,11,0.0455,0.0277,0.0245,2.506,73,34,0.0175
ENE,5,12,0.0666,0.0322,0.0246,2.516,59,31,0.0119
ENE,5,13,0.0759,0.0376,0.0240,2.543,48,29,0.013
ENE,5,14,0.081,0.0434,0.0253,2.579,46,24,0.016
ENE,5,15,0.0864,0.0518,0.0249,2.565,42,25,0.015
ENE,5,16,0.1032,0.0626,0.0250,2.393,42,21,0.0123
ENE,5,17,0.1051,0.0737,0.0251,2.320,45,25,0.013
ENE,5,18,0.0851,0.0811,0.0251,2.308,43,27,0.0209
ENE,5,19,0.0443,0.0810,0.0252,2.413,47,24,0.0382
ENE,5,20,0.023,0.0755,0.0252,2.628,55,22,0.0451
ENE,5,21,0.0172,0.0682,0.0253,3.179,84,27,0.0512
ENE,5,22,0.0206,0.0606,0.0253,3.478,120,38,0.0438
ENE,5,23,0.0241,0.0528,0.0252,3.594,115,48,0.0357
ENE,6,0,0.0212,0.0426,0.0240,3.639,107,45,0.0353
