DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
SEPTIEMBRE,1,0,0.0167,0.0251,0.0074,0.7291,13,8,NA
SEPTIEMBRE,1,1,0.0261,0.0222,0.0095,0.6981,18,9,NA
SEPTIEMBRE,1,2,0.0296,0.0220,0.0095,0.6449,14,10,NA
SEPTIEMBRE,1,3,0.0308,0.0226,0.0087,0.5860,14,9,0.008
SEPTIEMBRE,1,4,0.0285,0.0234,0.0077,0.5388,10,8,0.0085
SEPTIEMBRE,1,5,0.0166,0.0239,0.0070,0.4074,12,12,0.0153
SEPTIEMBRE,1,6,0.0076,0.0215,0.0069,0.4025,18,12,0.02
SEPTIEMBRE,1,7,0.0055,0.0202,0.0068,0.4134,25,14,0.0233
SEPTIEMBRE,1,8,0.0113,0.0195,0.0067,0.4284,22,15,0.0215
SEPTIEMBRE,1,9,0.0194,0.0187,0.0066,0.4435,20,14,0.0148
SEPTIEMBRE,1,10,0.0302,0.0187,0.0066,0.4814,17,14,0.0128
SEPTIEMBRE,1,11,0.0394,0.0198,0.0066,0.5121,19,16,0.0122
SEPTIEMBRE,1,12,0.0353,0.0207,0.0067,0.5505,30,21,0.0143
SEPTIEMBRE,1,13,0.0401,0.0236,0.0067,0.5698,27,23,0.0123
SEPTIEMBRE,1,14,0.0473,0.0286,0.0067,0.5569,26,23,0.0101
SEPTIEMBRE,1,15,0.0489,0.0340,0.0067,0.5263,16,18,0.011
SEPTIEMBRE,1,16,0.0459,0.0383,0.0067,0.5040,10,15,0.0124
SEPTIEMBRE,1,17,0.0394,0.0408,0.0067,0.5087,7,17,0.0143
SEPTIEMBRE,1,18,0.0329,0.0411,0.0067,0.5064,5,14,0.0136
SEPTIEMBRE,1,19,0.023,0.0391,0.0068,0.5174,5,11,0.015
SEPTIEMBRE,1,20,0.0267,0.0380,0.0068,0.5196,4,10,0.0141
SEPTIEMBRE,1,21,0.0232,0.0359,0.0060,0.5384,3,9,0.0191
SEPTIEMBRE,1,22,0.0208,0.0326,0.0056,0.5303,3,7,0.0145
SEPTIEMBRE,1,23,0.0171,0.0286,0.0049,0.5282,2,8,0.0162
SEPTIEMBRE,2,0,0.0168,0.0250,0.0043,0.5043,2,9,0.0143
SEPTIEMBRE,2,1,0.0185,0.0224,0.0020,0.4795,20,10,0.0129
SEPTIEMBRE,2,2,0.0078,0.0192,0.0018,0.4495,33,11,0.0201
SEPTIEMBRE,2,3,0.0059,0.0171,0.0017,0.4153,26,12,0.0219
SEPTIEMBRE,2,4,0.0094,0.0149,0.0017,0.3843,23,13,0.0178
SEPTIEMBRE,2,5,0.007,0.0129,0.0016,0.3576,25,14,0.0181
SEPTIEMBRE,2,6,0.0061,0.0111,0.0016,0.3750,25,16,0.0181
SEPTIEMBRE,2,7,0.0096,0.0101,0.0016,0.4075,20,16,0.0209
SEPTIEMBRE,2,8,0.021,0.0106,0.0024,0.4393,17,14,0.0175
SEPTIEMBRE,2,9,0.0205,0.0109,0.0034,0.4853,17,15,0.0214
SEPTIEMBRE,2,10,0.0197,0.0124,0.0036,0.5716,16,15,0.0212
SEPTIEMBRE,2,11,0.0183,0.0139,0.0037,0.6296,13,16,0.0194
SEPTIEMBRE,2,12,0.0193,0.0152,0.0038,0.6866,15,15,0.0166
SEPTIEMBRE,2,13,0.0215,0.0170,0.0040,0.7502,19,19,0.018
SEPTIEMBRE,2,14,0.043,0.0216,0.0044,0.7811,21,22,0.012
SEPTIEMBRE,2,15,0.0547,0.0272,0.0046,0.7816,21,24,0.0104
SEPTIEMBRE,2,16,0.0513,0.0310,0.0048,0.8081,28,23,0.0164
SEPTIEMBRE,2,17,0.0561,0.0355,0.0054,0.8635,32,21,0.0209
SEPTIEMBRE,2,18,0.037,0.0376,0.0062,0.8624,41,29,0.0196
SEPTIEMBRE,2,19,0.0305,0.0392,0.0070,0.8284,31,27,0.0129
SEPTIEMBRE,2,20,0.0332,0.0409,0.0078,0.7906,23,25,0.013
SEPTIEMBRE,2,21,0.0245,0.0413,0.0082,0.7380,23,21,0.0168
SEPTIEMBRE,2,22,0.0173,0.0381,0.0087,0.7070,23,18,0.0158
SEPTIEMBRE,2,23,0.0117,0.0327,0.0091,0.6826,21,21,0.0168
SEPTIEMBRE,3,0,0.016,0.0283,0.0093,0.6383,20,19,0.0125
SEPTIEMBRE,3,1,0.0232,0.0242,0.0101,0.5328,14,17,0.0097
SEPTIEMBRE,3,2,0.0254,0.0227,0.0145,0.4443,16,17,NA
SEPTIEMBRE,3,3,0.0233,0.0218,0.0169,0.4130,12,13,NA
SEPTIEMBRE,3,4,0.0225,0.0205,0.0181,0.3824,13,13,NA
SEPTIEMBRE,3,5,0.0239,0.0204,0.0189,0.3525,13,16,NA
SEPTIEMBRE,3,6,0.0222,0.0210,0.0192,0.3329,12,13,0.0101
SEPTIEMBRE,3,7,0.0159,0.0215,0.0200,0.3273,11,11,0.0154
SEPTIEMBRE,3,8,0.0111,0.0209,0.0201,0.3401,15,13,0.0191
SEPTIEMBRE,3,9,0.0105,0.0193,0.0199,0.3455,15,13,0.018
SEPTIEMBRE,3,10,0.0168,0.0183,0.0216,0.3887,19,NA,0.0161
SEPTIEMBRE,3,11,0.0237,0.0183,0.0228,0.4152,22,NA,0.0087
SEPTIEMBRE,3,12,0.0324,0.0196,0.0231,0.4325,20,17,0.0061
SEPTIEMBRE,3,13,0.0362,0.0211,0.0236,0.4714,25,16,0.0082
SEPTIEMBRE,3,14,0.0335,0.0225,0.0236,NA,28,18,0.0104
SEPTIEMBRE,3,15,0.0186,0.0229,0.0234,NA,29,18,0.0189
SEPTIEMBRE,3,16,0.0154,0.0234,0.0234,NA,43,18,0.0263
SEPTIEMBRE,3,17,0.039,0.0270,0.0237,NA,29,18,0.0169
SEPTIEMBRE,3,18,0.0458,0.0306,0.0244,NA,39,15,0.0132
SEPTIEMBRE,3,19,0.0334,0.0318,0.0237,NA,37,20,0.0076
SEPTIEMBRE,3,20,0.0273,0.0312,0.0234,NA,27,18,0.0076
SEPTIEMBRE,3,21,0.0236,0.0296,0.0263,NA,19,14,0.0087
SEPTIEMBRE,3,22,0.0132,0.0270,0.0310,NA,29,17,0.0117
SEPTIEMBRE,3,23,0.0129,0.0263,0.0339,NA,31,22,0.0095
SEPTIEMBRE,4,0,0.0151,0.0263,0.0381,NA,24,22,0.0094
SEPTIEMBRE,4,1,0.0213,0.0241,0.0417,NA,23,21,0.0059
SEPTIEMBRE,4,2,0.0213,0.0210,0.0380,NA,19,20,0.0051
SEPTIEMBRE,4,3,0.0243,0.0199,0.0357,NA,20,19,0.0032
SEPTIEMBRE,4,4,0.0194,0.0189,0.0349,NA,16,13,NA
SEPTIEMBRE,4,5,0.0199,0.0184,0.0373,NA,17,11,NA
SEPTIEMBRE,4,6,0.0218,0.0195,0.0417,NA,15,15,NA
SEPTIEMBRE,4,7,0.023,0.0207,0.0452,NA,13,15,NA
SEPTIEMBRE,4,8,0.0215,0.0215,0.0507,NA,15,16,0.0076
SEPTIEMBRE,4,9,0.0179,0.0211,0.0506,NA,16,19,0.0096
SEPTIEMBRE,4,10,0.0276,0.0219,0.0510,NA,19,22,0.0063
SEPTIEMBRE,4,11,0.0339,0.0231,0.0505,NA,22,25,0.0079
SEPTIEMBRE,4,12,0.0354,0.0251,0.0508,NA,23,21,0.0081
SEPTIEMBRE,4,13,0.0361,0.0271,0.0506,NA,19,17,0.0096
SEPTIEMBRE,4,14,0.0481,0.0304,0.0504,NA,22,15,0.0054
SEPTIEMBRE,4,15,0.0517,0.0340,0.0506,NA,22,13,0.0062
SEPTIEMBRE,4,16,0.052,0.0378,0.0506,NA,21,13,0.0053
SEPTIEMBRE,4,17,0.048,0.0416,0.0497,NA,19,13,0.0051
SEPTIEMBRE,4,18,0.0403,0.0432,0.0482,NA,21,13,0.0069
SEPTIEMBRE,4,19,0.0379,0.0437,0.0480,NA,29,11,0.006
SEPTIEMBRE,4,20,0.0274,0.0427,0.0477,NA,29,12,0.0118
SEPTIEMBRE,4,21,0.0243,0.0412,0.0445,NA,20,14,0.0211
SEPTIEMBRE,4,22,0.0294,0.0389,0.0394,NA,19,15,0.0185
SEPTIEMBRE,4,23,0.0295,0.0361,0.0362,NA,18,14,0.0169
SEPTIEMBRE,5,0,0.023,0.0325,0.0320,NA,19,14,0.0106
SEPTIEMBRE,5,1,0.0278,0.0300,0.0277,NA,18,13,0.0097
SEPTIEMBRE,5,2,0.0196,0.0274,0.0270,NA,17,11,0.0104
SEPTIEMBRE,5,3,0.0153,0.0245,0.0269,NA,17,11,0.0108
SEPTIEMBRE,5,4,0.013,0.0227,0.0271,NA,18,13,0.0102
SEPTIEMBRE,5,5,0.0114,0.0211,0.0259,NA,19,15,NA
SEPTIEMBRE,5,6,0.0081,0.0185,0.0220,NA,20,14,0.012
SEPTIEMBRE,5,7,0.0065,0.0156,0.0180,NA,20,15,0.009
SEPTIEMBRE,5,8,0.0073,0.0136,0.0128,NA,23,14,0.0092
SEPTIEMBRE,5,9,0.0134,0.0118,0.0133,NA,27,23,0.0073
SEPTIEMBRE,5,10,0.0282,0.0129,0.0137,NA,23,25,0.0032
