DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
AGOSTO,1,0,0.0159,0.0288,0.0234,0.7218,NA,21,0.0432
AGOSTO,1,1,0.0177,0.0248,0.0235,0.6838,NA,20,0.0444
AGOSTO,1,2,0.0134,0.0199,0.0238,0.6632,60,18,0.0456
AGOSTO,1,3,0.0103,0.0162,0.0241,0.6265,46,17,0.0458
AGOSTO,1,4,0.0075,0.0144,0.0250,0.5903,41,16,0.0451
AGOSTO,1,5,0.0054,0.0125,0.0247,0.5118,38,18,0.0491
AGOSTO,1,6,0.0071,0.0112,0.0246,0.4665,36,18,0.0524
AGOSTO,1,7,0.0054,0.0103,0.0244,0.4955,37,18,0.0541
AGOSTO,1,8,0.0127,0.0099,0.0235,0.3888,32,18,0.0514
AGOSTO,1,9,0.0183,0.0100,0.0230,0.4212,28,19,0.053
AGOSTO,1,10,0.0272,0.0117,0.0226,0.4242,29,18,0.049
AGOSTO,1,11,0.0338,0.0147,0.0224,0.4319,25,17,0.044
AGOSTO,1,12,0.0386,0.0186,0.0219,0.4419,25,18,0.0406
AGOSTO,1,13,0.0454,0.0236,0.0219,0.4564,25,19,0.041
AGOSTO,1,14,0.0506,0.0290,0.0217,0.4668,26,22,0.0412
AGOSTO,1,15,0.054,0.0351,0.0216,0.4774,30,29,0.0433
AGOSTO,1,16,0.0524,0.0400,0.0214,0.4664,25,29,0.0438
AGOSTO,1,17,0.0536,0.0445,0.0212,0.4555,21,21,0.0454
AGOSTO,1,18,0.0602,0.0486,0.0210,0.4692,22,20,0.0462
AGOSTO,1,19,0.0467,0.0502,0.0210,0.4808,34,20,0.0438
AGOSTO,1,20,0.0447,0.0510,0.0210,0.4841,36,18,0.0277
AGOSTO,1,21,0.0447,0.0509,0.0183,0.4752,20,12,0.0287
AGOSTO,1,22,0.0424,0.0498,0.0119,0.4612,14,10,0.034
AGOSTO,1,23,0.0346,0.0474,0.0088,0.4415,9,10,0.0406
AGOSTO,2,0,0.021,0.0435,0.0079,0.4503,11,9,0.0451
AGOSTO,2,1,0.0256,0.0400,0.0078,0.4482,10,11,0.0475
AGOSTO,2,2,0.0237,0.0354,0.0076,0.4278,18,13,0.0481
AGOSTO,2,3,0.0193,0.0320,0.0074,0.4132,18,15,0.0501
AGOSTO,2,4,0.0149,0.0283,0.0064,0.4068,18,15,0.0514
AGOSTO,2,5,0.0094,0.0239,0.0062,0.4053,21,18,0.0509
AGOSTO,2,6,0.0048,0.0192,0.0062,0.4173,23,19,0.0554
AGOSTO,2,7,0.0056,0.0155,0.0061,0.4582,28,18,0.0582
AGOSTO,2,8,0.0074,0.0138,0.0060,0.5100,25,23,0.0622
AGOSTO,2,9,0.0206,0.0132,0.0074,0.5253,29,24,0.0617
AGOSTO,2,10,0.0303,0.0140,0.0088,0.5550,24,24,0.06
AGOSTO,2,11,0.0403,0.0167,0.0086,0.5757,24,22,0.0503
AGOSTO,2,12,0.0559,0.0218,0.0094,0.6169,23,22,0.0481
AGOSTO,2,13,0.0687,0.0292,0.0096,0.6686,29,26,0.0494
AGOSTO,2,14,0.0686,0.0372,0.0094,0.6800,33,29,0.0506
AGOSTO,2,15,0.0658,0.0447,0.0092,0.6497,27,29,0.0501
AGOSTO,2,16,0.0684,0.0523,0.0093,0.6175,28,27,0.0493
AGOSTO,2,17,0.0657,0.0580,0.0094,0.6200,58,27,0.0497
AGOSTO,2,18,0.0717,0.0631,0.0095,0.6085,43,26,0.0496
AGOSTO,2,19,0.0546,0.0649,0.0099,0.6116,36,25,0.0507
AGOSTO,2,20,0.0497,0.0642,0.0103,0.5911,NA,21,0.0457
AGOSTO,2,21,0.0402,0.0606,0.0105,0.5751,18,22,0.0455
AGOSTO,2,22,0.0373,0.0567,0.0106,0.5665,26,21,0.0476
AGOSTO,2,23,0.0366,0.0530,0.0107,0.5517,23,19,0.0501
AGOSTO,3,0,0.0417,0.0497,0.0108,0.5361,23,NA,0.0497
AGOSTO,3,1,0.0303,0.0453,0.0109,0.5193,19,20,0.0496
AGOSTO,3,2,0.0216,0.0390,0.0109,0.5078,42,21,0.0514
AGOSTO,3,3,0.0186,0.0345,0.0110,0.4918,29,22,0.0525
AGOSTO,3,4,0.0197,0.0308,0.0109,0.4704,27,19,0.0506
AGOSTO,3,5,0.0134,0.0274,0.0109,0.4387,23,19,0.051
AGOSTO,3,6,0.0126,0.0243,0.0111,0.4439,23,19,0.0545
