DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUNIO,1,0,0.0331,NA,NA,NA,35,33,NA
JUNIO,1,1,0.0356,NA,NA,NA,21,NA,NA
JUNIO,1,2,0.0231,NA,NA,NA,23,NA,NA
JUNIO,1,3,0.0263,NA,NA,NA,25,20,NA
JUNIO,1,4,0.0221,NA,NA,NA,23,22,NA
JUNIO,1,5,0.0217,0.0270,NA,NA,21,21,NA
JUNIO,1,6,0.0113,0.0247,NA,0.394812,22,18,NA
JUNIO,1,7,0.0067,0.0225,NA,0.445339857,26,20,NA
JUNIO,1,8,0.0100,0.0196,NA,0.509038375,25,25,NA
JUNIO,1,9,0.0145,0.0170,NA,0.575802,34,24,NA
JUNIO,1,10,0.0263,0.0174,NA,0.61092575,26,21,NA
JUNIO,1,11,0.0391,0.0190,NA,0.646126875,32,22,NA
JUNIO,1,12,0.0545,0.0230,NA,0.670062125,37,32,NA
JUNIO,1,13,0.0650,0.0284,NA,0.696483375,47,36,NA
JUNIO,1,14,0.0669,0.0354,NA,0.695582375,47,42,NA
JUNIO,1,15,0.0650,0.0427,NA,0.668133,40,40,NA
JUNIO,1,16,0.0579,0.0487,NA,0.62322975,38,31,NA
JUNIO,1,17,0.0506,0.0532,NA,0.570203875,37,32,NA
JUNIO,1,18,0.0436,0.0553,0.0083,0.534858875,31,22,NA
JUNIO,1,19,0.0382,0.0552,0.0080,0.505958375,22,18,NA
JUNIO,1,20,0.0298,0.0521,0.0078,0.494153,23,15,NA
JUNIO,1,21,0.0334,0.0482,0.0076,0.467935125,26,17,NA
JUNIO,1,22,0.0331,0.0440,0.0074,0.440906375,22,18,NA
JUNIO,1,23,0.0299,0.0396,0.0071,0.418898375,33,18,NA
JUNIO,2,0,0.0257,0.0355,0.0069,0.38910875,37,25,NA
JUNIO,2,1,0.0255,0.0324,0.0069,0.379425375,33,18,NA
JUNIO,2,2,0.0164,0.0290,0.0071,0.377202286,23,18,NA
JUNIO,2,3,0.0253,0.0274,0.0069,0.367864429,20,NA,NA
JUNIO,2,4,0.0251,0.0268,0.0067,0.346499143,15,NA,NA
JUNIO,2,5,0.0188,0.0250,0.0066,0.345856571,13,12,NA
JUNIO,2,6,0.0113,0.0223,0.0066,0.375398429,10,11,NA
JUNIO,2,7,0.0050,0.0192,0.0065,0.471650571,15,12,NA
JUNIO,2,8,0.0062,0.0167,0.0064,0.527606714,15,15,NA
JUNIO,2,9,0.0131,0.0152,0.0063,0.562873429,16,14,NA
JUNIO,2,10,0.0223,0.0159,0.0061,0.556262375,20,13,NA
JUNIO,2,11,0.0322,0.0168,0.0052,0.570689125,17,13,NA
JUNIO,2,12,0.0423,0.0189,0.0046,0.591769125,22,12,NA
JUNIO,2,13,0.0481,0.0226,0.0039,0.6090095,23,13,NA
JUNIO,2,14,0.0503,0.0275,0.0034,0.60277125,26,20,NA
JUNIO,2,15,0.0559,0.0338,0.0031,0.52666525,20,20,NA
JUNIO,2,16,0.0489,0.0392,0.0028,0.504926125,21,15,NA
JUNIO,2,17,0.0459,0.0432,0.0026,0.504688875,34,14,NA
JUNIO,2,18,0.0374,0.0451,0.0026,0.52512575,33,18,NA
JUNIO,2,19,0.0356,0.0456,0.0026,0.529832,28,19,NA
JUNIO,2,20,0.0283,0.0438,0.0025,0.5356455,28,19,NA
JUNIO,2,21,0.0238,0.0408,0.0025,0.536763625,34,25,NA
JUNIO,2,22,0.0166,0.0365,0.0027,0.537749375,32,24,NA
JUNIO,2,23,0.0231,0.0324,0.0029,0.53694475,29,24,NA
JUNIO,3,0,0.0196,0.0288,0.0032,0.512695375,23,19,NA
JUNIO,3,1,0.0170,0.0252,0.0035,0.48201675,26,25,NA
JUNIO,3,2,0.0110,0.0219,0.0037,0.439753,25,20,NA
JUNIO,3,3,0.0255,0.0206,0.0040,0.416734375,24,21,NA
JUNIO,3,4,0.0285,0.0206,0.0040,0.386605,18,13,NA
JUNIO,3,5,0.0233,0.0206,0.0040,0.3632535,14,11,NA
JUNIO,3,6,0.0199,0.0210,0.0041,0.34552625,12,10,NA
JUNIO,3,7,0.0216,0.0208,0.0041,0.372914375,11,9,NA
JUNIO,3,8,0.0186,0.0207,0.0041,0.406895875,14,9,NA
JUNIO,3,9,0.0252,0.0217,0.0041,0.43299575,12,15,NA
JUNIO,3,10,0.0290,0.0240,0.0050,0.4362395,11,15,NA
JUNIO,3,11,0.0354,0.0252,0.0057,0.4516485,20,18,NA
JUNIO,3,12,0.0451,0.0273,0.0061,0.4648385,20,20,NA
JUNIO,3,13,0.0605,0.0319,0.0063,0.48246025,24,24,NA
JUNIO,3,14,0.0693,0.0381,0.0064,0.48704525,24,29,NA
JUNIO,3,15,0.0634,0.0433,0.0064,0.468874875,22,25,NA
JUNIO,3,16,0.0626,0.0488,0.0064,0.44339525,17,20,NA
JUNIO,3,17,0.0492,0.0518,0.0065,0.45592875,24,17,NA
JUNIO,3,18,0.0374,0.0529,0.0065,0.5001365,35,19,NA
JUNIO,3,19,0.0332,0.0526,0.0067,0.510008143,22,19,NA
JUNIO,3,20,0.0372,0.0516,0.0066,0.538845571,16,NA,NA
JUNIO,3,21,0.0333,0.0482,0.0065,0.549072857,13,NA,NA
JUNIO,3,22,0.0320,0.0435,0.0063,0.559663143,8,10,NA
JUNIO,3,23,0.0297,0.0393,0.0060,0.550451,9,9,NA
JUNIO,4,0,0.0300,0.0352,0.0057,0.536276714,11,10,NA
JUNIO,4,1,0.0339,0.0333,0.0054,0.493051429,8,10,NA
JUNIO,4,2,0.0374,0.0333,0.0051,0.440179,11,8,NA
JUNIO,4,3,0.0322,0.0332,0.0048,0.425807,14,12,NA
JUNIO,4,4,0.0343,0.0328,0.0047,0.389982375,12,16,NA
JUNIO,4,5,0.0379,0.0334,0.0046,0.362565125,12,12,NA
JUNIO,4,6,0.0333,0.0336,0.0046,0.348559,11,11,NA
JUNIO,4,7,0.0269,0.0332,0.0045,0.3629355,10,11,NA
JUNIO,4,8,0.0210,0.0321,0.0044,0.405363875,10,11,NA
JUNIO,4,9,0.0183,0.0302,0.0045,0.413389714,12,11,NA
JUNIO,4,10,0.0141,0.0273,0.0035,0.509723,16,NA,NA
JUNIO,4,11,0.0255,0.0264,0.0027,0.564978714,13,NA,NA
JUNIO,4,12,0.0333,0.0263,0.0023,0.614322143,20,13,NA
JUNIO,4,13,0.0418,0.0268,0.0023,0.650645429,24,17,NA
JUNIO,4,14,0.0489,0.0287,0.0024,0.671216143,24,19,NA
JUNIO,4,15,0.0494,0.0315,0.0024,0.663288429,18,15,NA
JUNIO,4,16,0.0546,0.0358,0.0024,0.621182143,12,12,NA
JUNIO,4,17,0.0523,0.0400,0.0024,0.620555375,17,9,NA
JUNIO,4,18,0.0486,0.0443,0.0023,0.581740875,16,8,NA
JUNIO,4,19,0.0422,0.0464,0.0022,0.584862625,19,9,NA
JUNIO,4,20,0.0326,0.0463,0.0022,0.620089,26,12,NA
JUNIO,4,21,0.0266,0.0444,0.0022,0.66109675,28,9,NA
JUNIO,4,22,0.0291,0.0419,0.0022,0.681836625,30,9,NA
JUNIO,4,23,0.0224,0.0385,0.0021,0.703691875,34,15,NA
JUNIO,5,0,0.0253,0.0349,0.0021,0.718251875,32,20,NA
JUNIO,5,1,0.0296,0.0320,0.0021,0.683924,27,14,NA
JUNIO,5,2,0.0278,0.0294,0.0021,0.636684125,21,12,NA
JUNIO,5,3,0.0314,0.0281,0.0020,0.583839875,16,11,NA
JUNIO,5,4,0.0258,0.0272,0.0020,0.505427,15,8,NA
JUNIO,5,5,0.0176,0.0261,0.0020,0.441925125,15,8,NA
JUNIO,5,6,0.0105,0.0238,0.0020,0.41726775,19,10,NA
JUNIO,5,7,0.0067,0.0218,0.0019,0.454826125,31,14,NA
JUNIO,5,8,0.0104,0.0200,0.0019,0.500646625,45,17,NA
JUNIO,5,9,0.0245,0.0193,0.0019,0.543673875,32,18,NA
JUNIO,5,10,0.0372,0.0205,0.0019,0.56923325,28,12,NA
JUNIO,5,11,0.0504,0.0229,0.0019,0.593797,22,10,NA
JUNIO,5,12,0.0557,0.0266,0.0018,0.626463,21,13,NA
JUNIO,5,13,0.0636,0.0324,0.0014,0.649732375,23,13,NA
JUNIO,5,14,0.0687,0.0397,0.0011,0.65175175,15,16,NA
JUNIO,5,15,0.0790,0.0487,0.0011,0.58782875,15,12,NA
JUNIO,5,16,0.0825,0.0577,0.0010,0.529800375,15,14,NA
JUNIO,5,17,0.0823,0.0649,0.0011,0.499510375,15,14,NA
JUNIO,5,18,0.0678,0.0687,0.0017,0.497085875,18,14,NA
JUNIO,5,19,0.0536,0.0691,0.0018,0.50251275,26,14,NA
JUNIO,5,20,0.0399,0.0672,0.0018,0.5130395,28,12,NA
JUNIO,5,21,0.0336,0.0634,0.0018,0.516526625,28,11,NA
JUNIO,5,22,0.0341,0.0591,0.0018,0.515474,27,11,NA
JUNIO,5,23,0.0380,0.0540,0.0018,0.50595525,74,11,NA
JUNIO,6,0,NA,0.0499,0.0018,0.519168143,NA,NA,NA
JUNIO,6,1,0.0325,0.0428,0.0018,0.507773,38,9,NA
JUNIO,6,2,0.0470,0.0398,0.0018,0.479846286,26,8,NA
JUNIO,6,3,0.0503,0.0394,0.0018,0.443734714,18,9,NA
JUNIO,6,4,0.0416,0.0396,0.0018,0.394484429,14,9,NA
JUNIO,6,5,0.0446,0.0412,0.0018,0.354166286,14,8,NA
JUNIO,6,6,0.0319,0.0409,0.0018,0.345578571,18,8,NA
JUNIO,6,7,0.0178,0.0380,0.0018,0.389594571,21,10,NA
JUNIO,6,8,0.0249,0.0363,0.0018,0.422749375,22,13,NA
JUNIO,6,9,0.0385,0.0371,0.0018,0.44065125,23,13,NA
JUNIO,6,10,0.0493,0.0374,0.0018,0.45775875,20,13,NA
JUNIO,6,11,0.0614,0.0387,0.0018,0.48179625,21,15,NA
JUNIO,6,12,0.0683,0.0421,0.0018,0.514099375,24,16,NA
JUNIO,6,13,0.0821,0.0468,0.0018,0.537796875,21,15,NA
JUNIO,6,14,0.0980,0.0550,0.0026,0.548737125,22,19,NA
JUNIO,6,15,0.1097,0.0665,0.0042,0.523753125,30,25,NA
JUNIO,6,16,0.0708,0.0723,0.0045,0.480693125,32,31,NA
JUNIO,6,17,0.0724,0.0765,0.0045,0.455364375,20,23,NA
JUNIO,6,18,0.0665,0.0787,0.0039,0.452657875,17,18,NA
JUNIO,6,19,0.0631,0.0789,0.0038,0.444307,21,14,NA
JUNIO,6,20,0.0543,0.0771,0.0039,0.439280375,26,11,NA
JUNIO,6,21,0.0522,0.0734,0.0039,0.45052125,24,11,NA
JUNIO,6,22,0.0562,0.0681,0.0040,0.44935625,21,10,NA
JUNIO,6,23,0.0471,0.0603,0.0040,0.450549625,18,10,NA
JUNIO,7,0,0.0437,0.0569,0.0039,0.4593105,18,11,NA
JUNIO,7,1,0.0370,0.0525,0.0040,0.4709825,17,11,NA
JUNIO,7,2,0.0385,0.0490,0.0040,0.464548375,18,13,NA
JUNIO,7,3,0.0099,0.0424,0.0040,0.462567125,23,13,NA
JUNIO,7,4,0.0134,0.0373,0.0041,0.442275,25,16,NA
JUNIO,7,5,0.0112,0.0321,0.0042,0.42196725,32,16,NA
JUNIO,7,6,0.0174,0.0273,0.0042,0.435867875,91,17,NA
JUNIO,7,7,0.0109,0.0228,0.0043,0.4834345,64,16,NA
JUNIO,7,8,0.0110,0.0187,0.0043,0.564988,53,18,NA
JUNIO,7,9,0.0289,0.0177,0.0044,0.607711375,46,21,NA
JUNIO,7,10,0.0473,0.0187,0.0044,0.626704875,37,17,NA
JUNIO,7,11,0.0611,0.0251,0.0044,0.63844575,31,21,NA
JUNIO,7,12,0.0791,0.0334,0.0044,0.66136725,30,21,NA
JUNIO,7,13,0.0878,0.0429,0.0044,0.6790225,30,18,NA
JUNIO,7,14,0.0907,0.0521,0.0037,0.6607185,27,20,NA
JUNIO,7,15,0.0873,0.0617,0.0021,0.6046865,23,19,NA
JUNIO,7,16,0.0841,0.0708,0.0018,0.527778625,23,15,NA
JUNIO,7,17,0.0598,0.0747,0.0018,0.52446075,25,16,NA
JUNIO,7,18,0.0556,0.0757,0.0019,0.5567095,27,16,NA
JUNIO,7,19,0.0554,0.0750,0.0024,0.56315525,35,15,NA
JUNIO,7,20,0.0547,0.0719,0.0024,0.557737875,35,18,NA
JUNIO,7,21,0.0462,0.0667,0.0024,0.5479455,26,14,NA
JUNIO,7,22,0.0299,0.0591,0.0030,0.544506,28,11,NA
JUNIO,7,23,0.0220,0.0510,0.0036,0.5582305,32,17,NA
JUNIO,8,0,0.0204,0.0430,0.0040,0.563412375,36,20,NA
JUNIO,8,1,0.0119,0.0370,0.0042,0.527535875,38,20,NA
JUNIO,8,2,0.0049,0.0307,0.0044,0.477122,35,20,NA
JUNIO,8,3,0.0055,0.0244,0.0046,0.457595125,34,20,NA
JUNIO,8,4,0.0023,0.0179,0.0047,0.450068125,34,17,NA
JUNIO,8,5,0.0055,0.0128,0.0048,0.443479375,34,17,NA
JUNIO,8,6,0.0055,0.0098,0.0049,0.463535625,40,21,NA
JUNIO,8,7,0.0052,0.0077,0.0050,0.506002125,45,18,NA
JUNIO,8,8,0.0110,0.0065,0.0058,0.520565625,43,21,NA
JUNIO,8,9,0.0236,0.0079,0.0080,0.533413375,47,28,NA
JUNIO,8,10,0.0372,0.0120,0.0095,0.54890875,47,31,NA
JUNIO,8,11,0.0523,0.0178,0.0108,0.55323125,44,31,NA
JUNIO,8,12,0.0688,0.0261,0.0120,0.549936875,40,26,NA
JUNIO,8,13,0.0805,0.0355,0.0131,0.5464665,40,24,NA
JUNIO,8,14,0.0713,0.0437,0.0136,0.5193585,36,25,NA
JUNIO,8,15,0.0623,0.0509,0.0136,0.444170625,25,21,NA
JUNIO,8,16,0.0637,0.0575,0.0137,0.398988125,21,20,NA
JUNIO,8,17,0.0608,0.0621,0.0137,0.358674375,18,12,NA
JUNIO,8,18,0.0561,0.0645,0.0136,0.327184,17,9,NA
JUNIO,8,19,0.0526,0.0645,0.0131,0.301782625,16,8,NA
JUNIO,8,20,0.0489,0.0620,0.0131,0.276871125,17,8,NA
JUNIO,8,21,0.0460,0.0577,0.0130,0.25141575,19,8,NA
JUNIO,8,22,0.0522,0.0553,0.0124,0.222698875,16,9,NA
JUNIO,8,23,0.0531,0.0542,0.0118,0.21041075,18,10,NA
JUNIO,9,0,0.0405,0.0513,0.0121,0.20981325,24,14,NA
JUNIO,9,1,0.0402,0.0487,0.0138,0.21783525,33,17,NA
JUNIO,9,2,0.0386,0.0465,0.0163,0.22114475,36,20,NA
JUNIO,9,3,0.0390,0.0448,0.0170,0.228043,36,22,NA
JUNIO,9,4,0.0350,0.0431,0.0171,0.236552,31,24,NA
JUNIO,9,5,0.0253,0.0405,0.0193,0.25068075,33,22,NA
JUNIO,9,6,0.0169,0.0361,0.0215,0.284952625,38,30,NA
JUNIO,9,7,0.0121,0.0310,0.0230,0.367522375,45,32,NA
JUNIO,9,8,0.0291,0.0295,0.0237,0.3986355,41,35,NA
JUNIO,9,9,0.0383,0.0293,0.0223,0.4235935,43,38,NA
JUNIO,9,10,0.0428,0.0298,0.0212,0.450528125,44,36,NA
JUNIO,9,11,0.0524,0.0315,0.0204,0.470893625,43,37,NA
JUNIO,9,12,0.0598,0.0346,0.0196,0.488973375,43,39,NA
JUNIO,9,13,0.0657,0.0396,0.0190,0.506569,40,35,NA
JUNIO,9,14,0.0622,0.0453,0.0188,0.499469875,31,31,NA
JUNIO,9,15,0.0586,0.0511,0.0188,0.447904875,25,26,NA
JUNIO,9,16,0.0584,0.0548,0.0195,0.446429429,22,26,NA
JUNIO,9,17,0.0598,0.0575,0.0195,0.425482714,22,NA,NA
JUNIO,9,18,0.0543,0.0589,0.0195,0.406342,23,NA,NA
JUNIO,9,19,0.0492,0.0585,0.0195,0.385951429,27,16,NA
JUNIO,9,20,0.0442,0.0565,0.0194,0.364580429,29,13,NA
JUNIO,9,21,0.0381,0.0531,0.0194,0.335000429,29,12,NA
JUNIO,9,22,0.0373,0.0500,0.0195,0.313614286,27,12,NA
JUNIO,9,23,0.0316,0.0466,0.0196,0.286777429,23,12,NA
JUNIO,10,0,0.0312,0.0432,0.0189,0.2809005,19,11,NA
JUNIO,10,1,0.0274,0.0391,0.0168,0.275355875,19,10,NA
JUNIO,10,2,0.0271,0.0357,0.0140,0.263180625,20,10,NA
JUNIO,10,3,0.0289,0.0332,0.0132,0.26182025,19,10,NA
JUNIO,10,4,0.0199,0.0302,0.0132,0.261195875,20,13,NA
JUNIO,10,5,0.0261,0.0287,0.0108,0.26326025,18,13,NA
JUNIO,10,6,0.0245,0.0271,0.0084,0.27462725,20,13,NA
JUNIO,10,7,0.0208,0.0257,0.0070,0.29403425,19,13,NA
JUNIO,10,8,0.0268,0.0252,0.0055,0.313238125,17,18,NA
JUNIO,10,9,0.0321,0.0258,0.0049,0.3259625,18,19,NA
