DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
FEB,1,0,0.0604,0.0707,0.0194,2.212,43,12,0.0067
FEB,1,1,0.0604,0.0666,0.0211,2.43,39,12,0.0074
FEB,1,2,0.0607,0.0635,0.023,2.712,37,13,0.0072
FEB,1,3,0.0581,0.0619,0.0238,2.85,33,15,0.008
FEB,1,4,0.0548,0.0606,0.0271,3.505,31,14,0.0088
FEB,1,5,0.0564,0.0599,0.0278,3.843,32,16,0.0084
FEB,1,6,0.0538,0.0587,0.0286,3.983,29,17,0.0076
FEB,1,7,0.0486,0.0566,0.0302,4.264,24,15,0.0097
FEB,1,8,0.0495,0.0553,0.0307,4.149,25,16,0.0072
FEB,1,9,0.0552,0.0546,0.0305,3.921,15,14,0.0057
FEB,1,10,0.0579,0.0543,0.03,3.728,18,7,0.0058
FEB,1,11,0.0606,0.0546,0.0295,3.748,26,6,0.0061
FEB,1,12,0.0646,0.0558,0.0308,3.156,38,20,0.0073
FEB,1,13,0.0691,0.0574,0.0329,2.817,45,21,0.0083
FEB,1,14,0.0721,0.0597,0.0334,2.678,50,21,0.0081
FEB,1,15,0.074,0.0629,0.0335,2.405,50,20,0.0082
FEB,1,16,0.0748,0.066,0.0345,2.328,53,20,0.0079
FEB,1,17,0.0742,0.0684,0.0361,2.328,50,16,0.0078
FEB,1,18,0.0681,0.0697,0.0374,2.231,50,19,0.0093
FEB,1,19,0.0579,0.0694,0.0403,2.07,54,18,0.0122
FEB,1,20,0.0556,0.0682,0.0461,2.013,54,23,0.011
FEB,1,21,0.0551,0.0665,0.0469,2.043,44,20,0.0077
FEB,1,22,0.0544,0.0643,0.047,2.039,33,14,0.0071
FEB,1,23,0.0452,0.0607,0.0519,2.036,34,10,0.0126
FEB,2,0,0.0435,0.0568,0.0549,2.026,47,26,0.0114
FEB,2,1,0.0449,0.0531,0.0571,2.021,49,26,0.011
FEB,2,2,0.0515,0.051,0.0614,2.095,38,20,0.0092
FEB,2,3,0.0491,0.0499,0.0643,2.377,34,13,0.0094
FEB,2,4,0.0488,0.0491,0.065,2.399,31,10,0.0097
FEB,2,5,0.0458,0.0479,0.0656,2.36,33,15,0.0101
FEB,2,6,0.0397,0.0461,0.0682,2.354,35,16,0.0129
FEB,2,7,0.0383,0.0452,0.0697,2.345,41,19,0.0141
FEB,2,8,0.0338,0.044,0.0718,2.357,38,19,0.0141
FEB,2,9,0.0376,0.0431,0.0738,2.38,34,NA,0.0134
FEB,2,10,0.0461,0.0424,0.0766,2.316,45,NA,0.014
FEB,2,11,0.0506,0.0426,0.0792,2.056,50,31,0.0119
FEB,2,12,0.0577,0.0437,0.0816,2.046,51,30,0.0137
FEB,2,13,0.0626,0.0458,0.0809,2.068,53,32,0.012
