DATOS MÓVILES 2016_ CRUZ ROJA,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
JUL,1,0,NA,37.34416667,27.05125,21.03375,NA
JUL,1,1,NA,36.69458333,23.43541667,18.03625,NA
JUL,1,2,NA,35.81083333,21.0525,15.38125,NA
JUL,1,3,NA,35.86208333,20.36041667,11.94,NA
JUL,1,4,NA,35.425,20.05416667,9.4775,NA
JUL,1,5,NA,35.75291667,19.65333333,7.22,NA
JUL,1,6,NA,37.03541667,17.70041667,5.9825,NA
JUL,1,7,NA,37.15291667,15.08916667,4.94625,NA
JUL,1,8,NA,37.14958333,14.50625,3.62125,NA
JUL,1,9,NA,38.34833333,13.64416667,3.24,NA
JUL,1,10,NA,39.65125,13.85958333,3.7725,NA
JUL,1,11,NA,40.25833333,13.75416667,4.09125,NA
JUL,1,12,NA,41.13291667,12.57708333,5.335,NA
JUL,1,13,NA,41.38375,11.24791667,6.6575,NA
JUL,1,14,NA,41.83791667,11.12166667,8.8,NA
JUL,1,15,NA,42.01541667,10.77791667,11.06625,NA
JUL,1,16,NA,43.35791667,10.77791667,14.15,NA
JUL,1,17,NA,44.7575,10.625,17.475,NA
JUL,1,18,NA,45.56875,11.36791667,19.90125,NA
JUL,1,19,NA,46.2625,11.73708333,21.43625,NA
JUL,1,20,NA,47.84666667,12.09833333,21.69875,NA
JUL,1,21,NA,48.35541667,11.14916667,21.09125,NA
JUL,1,22,NA,49.46833333,10.45208333,20.15375,NA
JUL,1,23,NA,50.03583333,11.425,18.72375,NA
JUL,2,0,NA,50.46375,11.92875,16.7575,NA
JUL,2,1,NA,50.39166667,12.12708333,14.03,NA
JUL,2,2,NA,50.65291667,12.13916667,10.57375,NA
JUL,2,3,NA,49.81875,12.46166667,8.8325,NA
JUL,2,4,NA,50.10458333,12.6475,8.11125,NA
JUL,2,5,NA,51.14208333,12.55791667,7.8175,NA
JUL,2,6,NA,50.19416667,12.92583333,6.87125,NA
JUL,2,7,NA,49.29541667,13.19125,5.6325,NA
JUL,2,8,NA,48.73666667,14.73458333,4.88,NA
JUL,2,9,NA,47.44625,14.42083333,4.21625,NA
JUL,2,10,NA,45.985,13.7725,4.77,NA
JUL,2,11,NA,45.86958333,13.41333333,5.3675,NA
JUL,2,12,NA,44.50708333,13.125,6.1975,NA
JUL,2,13,NA,43.53166667,12.83166667,7.37,NA
JUL,2,14,NA,42.45833333,12.535,8.59625,NA
JUL,2,15,NA,41.42375,12.28541667,10.87625,NA
JUL,2,16,NA,39.59333333,11.7275,13.82375,NA
JUL,2,17,NA,37.64083333,10.86875,16.80125,NA
JUL,2,18,NA,36.02333333,10.02041667,18.735,NA
JUL,2,19,NA,34.1275,9.538333333,19.5625,NA
JUL,2,20,NA,32.94125,9.132083333,20.06125,NA
JUL,2,21,NA,32.18583333,8.727083333,20.06125,NA
JUL,2,22,NA,30.68041667,7.742916667,19.7875,NA
JUL,2,23,NA,30.2675,6.628333333,18.28375,NA
JUL,3,0,NA,30.54833333,6.372916667,15.94375,NA
JUL,3,1,NA,30.90833333,6.4775,13.4075,NA
JUL,3,2,NA,30.97458333,6.597916667,11.54875,NA
JUL,3,3,NA,31.62333333,6.39625,9.9825,NA
JUL,3,4,NA,31.99208333,6.2675,8.3425,NA
JUL,3,5,NA,30.94041667,6.00875,7.145,NA
JUL,3,6,NA,31.05333333,5.622083333,5.93375,NA
JUL,3,7,NA,31.16833333,5.594583333,5.1575,NA
JUL,3,8,NA,30.61125,3.816666667,4.185,NA
JUL,3,9,NA,30.71208333,3.676666667,3.815,NA
JUL,3,10,NA,30.76125,4.260833333,4.52125,NA
JUL,3,11,NA,30.63208333,4.682083333,6.12625,NA
JUL,3,12,NA,31.12875,4.809583333,8.35375,NA
JUL,3,13,NA,31.71291667,4.915416667,11.46375,NA
JUL,3,14,NA,31.80833333,5.017916667,15.135,NA
JUL,3,15,NA,31.8975,5.585416667,20.0275,NA
JUL,3,16,NA,32.87083333,6.944166667,27.0575,NA
JUL,3,17,NA,34.1725,7.107916667,31.74875,NA
JUL,3,18,NA,34.38583333,7.130833333,33.49,NA
JUL,3,19,NA,34.4975,7.9825,32.86125,NA
JUL,3,20,NA,35.45791667,8.1375,31.32875,NA
JUL,3,21,NA,34.91333333,8.164166667,29.83375,NA
JUL,3,22,NA,34.07833333,8.00625,28.4225,NA
JUL,3,23,NA,33.08625,9.601666667,25.00375,NA
JUL,4,0,NA,33.17083333,10.4825,20.10625,NA
JUL,4,1,NA,32.86916667,10.95583333,17.26,NA
JUL,4,2,NA,32.43666667,11.75916667,15.84625,NA
JUL,4,3,NA,32.435,11.72375,15.78,NA
JUL,4,4,NA,32.6,11.69875,15.81375,NA
JUL,4,5,NA,32.19913043,11.70291667,15.26,NA
JUL,4,6,NA,31.58521739,11.68458333,14.125,NA
JUL,4,7,NA,30.97304348,11.46625,12.73625,NA
JUL,4,8,NA,31.07391304,11.12541667,10.60375,NA
JUL,4,9,NA,31.13782609,11.20958333,8.6225,NA
JUL,4,10,NA,31.04695652,11.58708333,7.66125,NA
JUL,4,11,NA,31.61086957,11.62875,7.08625,NA
JUL,4,12,NA,32.46043478,11.63666667,8.19625,NA
JUL,4,13,NA,31.93826087,11.55291667,10.08125,NA
JUL,4,14,NA,31.73652174,11.45,12.51,NA
JUL,4,15,NA,32.46913043,11.125,15.5125,NA
JUL,4,16,NA,32.73521739,10.13958333,18.79375,NA
JUL,4,17,NA,32.86521739,10.30958333,21.56375,NA
JUL,4,18,NA,33.67086957,10.39625,23.13625,NA
JUL,4,19,NA,34.33913043,9.63,24.98375,NA
