DATOS MÓVILES 2016_ CRUZ ROJA,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
DIC,9,12,1.73,52.03333333,11.79625,6.19875,0.25325
DIC,9,13,1.65,53.00416667,12.9775,6.4675,0.257
DIC,9,14,1.93,55.20458333,13.91625,7.24875,0.25325
DIC,9,15,2.27,55.97833333,14.7775,8.31,0.2395
DIC,9,16,2.46,56.62291667,16.11375,9.5325,0.262
DIC,9,17,2.31,57.87666667,16.66375,10.43125,0.26575
DIC,9,18,2.42,58.31125,17.72833333,10.74125,0.3045
DIC,9,19,1.68,56.9425,17.72833333,10.965,0.32075
DIC,9,20,1.36,54.9225,17.73333333,10.815,0.33075
DIC,9,21,1.21,52.02458333,17.70708333,10.2775,0.357
DIC,9,22,2.41,48.55041667,18.5875,9.1325,0.62825
DIC,9,23,1.69,46.18708333,17.78208333,8.2675,0.67325
DIC,10,0,0.55,43.17458333,16.66166667,7.605,0.64075
DIC,10,1,0.08,41.7,16.70416667,7.12,0.60325
DIC,10,2,0.35,40.92333333,16.99458333,6.7175,0.61325
DIC,10,3,1.79,39.9675,18.16458333,6.1775,0.7795
DIC,10,4,1.7,39.43875,19.52333333,6.0475,0.877
DIC,10,5,0.88,39.40416667,21.79666667,6.115,0.922
DIC,10,6,1.29,39.74291667,23.38083333,6.3475,0.7645
DIC,10,7,1.05,39.39291667,22.79708333,5.82125,0.72325
DIC,10,8,1.45,39.48916667,22.73083333,4.92375,0.78325
DIC,10,9,1.78,40.60791667,22.52708333,4.01125,0.8395
DIC,10,10,1.15,42.52375,22.31625,4.16875,0.78075
DIC,10,11,0.91,43.1,22.09125,4.9325,0.60325
DIC,10,12,1.07,40.73083333,22.07875,5.605,0.4995
DIC,10,13,1.42,38.22583333,21.69708333,6.25375,0.422
DIC,10,14,1.31,36.38208333,21.2625,7.33,0.297
DIC,10,15,1.46,35.86708333,21.13333333,9.0275,0.267
DIC,10,16,1.71,35.20875,20.27916667,10.59875,0.19325
DIC,10,17,1.59,34.25916667,20.30708333,12.24,0.127
DIC,10,18,1.48,34.02333333,19.92166667,13.055,0.09325
DIC,10,19,2.35,35.63333333,21.36583333,13.09,0.0745
DIC,10,20,2.33,36.18458333,24.46416667,12.8425,0.06075
DIC,10,21,1.16,37.46208333,24.66791667,12.5175,0.06825
DIC,10,22,0.58,37.55416667,22.63375,11.89375,0.07075
DIC,10,23,0.6,36.59541667,22.73958333,10.7475,0.0895
DIC,11,0,0.08,36.8375,22.8425,10.0925,0.08825
DIC,11,1,0.08,37.22625,24.155,9.2725,0.16075
DIC,11,2,0.16,37.93375,25.80083333,8.57125,0.1995
DIC,11,3,0.08,37.49375,25.02875,8.2375,0.26075
DIC,11,4,0.23,37.31916667,23.53666667,7.6425,0.27575
DIC,11,5,0.65,36.96791667,21.52333333,6.91,0.272
DIC,11,6,0.08,36.42916667,20.60791667,6.4425,0.267
DIC,11,7,0.08,36.61083333,21.09041667,5.97,0.24075
DIC,11,8,0.33,37.10166667,21.39166667,5.07,0.24825
DIC,11,9,0.98,35.18791667,21.76125,4.4775,0.187
DIC,11,10,0.51,33.98583333,23.40041667,4.36125,0.14325
DIC,11,11,0.56,35.39416667,23.895,4.38,0.077
DIC,11,12,0.92,36.85041667,23.85708333,5.00875,0.062
DIC,11,13,0.84,36.7325,25.01333333,6.58375,0.067
DIC,11,14,0.56,37.15291667,25.60416667,8.89625,0.0945
DIC,11,15,0.08,37.06625,25.20833333,11.5775,0.09575
DIC,11,16,0.58,36.63958333,24.8775,13.9975,0.092
DIC,11,17,0.27,36.02375,24.31125,16.07125,0.07825
DIC,11,18,2,35.425,23.62291667,17.28125,0.102
DIC,11,19,6.4,34.42166667,22.17875,16.74125,0.23075
DIC,11,20,6.46,34.95583333,19.11208333,15.72125,0.5145
DIC,11,21,5.22,37.66041667,18.84416667,14.23,0.732
DIC,11,22,4.01,42.48708333,18.69333333,11.49,0.802
DIC,11,23,5.15,45.66791667,18.07083333,8.6225,0.967
DIC,12,0,2.8,48.14,17.90916667,6.18625,1.117
DIC,12,1,3.49,52.44625,16.705,3.8575,1.21825
DIC,12,2,3.66,57.29083333,14.16875,1.8575,1.2545
DIC,12,3,3.45,61.58333333,12.87541667,1.53625,1.167
DIC,12,4,3.32,64.67916667,13.2,1.465,0.91575
DIC,12,5,1.99,67.84708333,14.16416667,1.3675,0.69325
DIC,12,6,1.15,69.43583333,13.69541667,1.36125,0.612
DIC,12,7,1.93,70.88708333,14.03875,1.47,0.46075
DIC,12,8,2.13,72.44458333,14.24875,1.47875,0.3645
DIC,12,9,2.03,75.59,14.14458333,1.62625,0.32325
DIC,12,10,3.66,77.09375,13.30208333,2.0925,0.32075
DIC,12,11,3.61,80.09708333,13.43791667,2.8875,0.2995
DIC,12,12,3.39,82.16,13.3175,4.9125,0.287
DIC,12,13,2.51,83.69916667,12.18333333,7.4825,0.30825
DIC,12,14,0.59,84.08375,11.73875,10.30875,0.29825
DIC,12,15,0.55,84.02166667,11.68916667,13.445,0.2795
DIC,12,16,0.08,84.63916667,11.57666667,16.94875,0.2145
DIC,12,17,0.08,84.40208333,11.56875,19.8625,0.15325
DIC,12,18,0.08,85.06208333,11.56875,22.61125,0.09825
DIC,12,19,2.68,85.34666667,11.57458333,23.81625,0.122
DIC,12,20,5.13,84.20208333,11.57375,22.43125,0.1795
DIC,12,21,5.52,82.67583333,11.57875,19.58375,0.3095
DIC,12,22,4.75,83.08458333,11.61125,16.7425,0.44575
DIC,12,23,4.16,84.9,11.61791667,13.5675,0.532
DIC,13,0,4,86.03291667,11.61583333,10.1825,0.617
DIC,13,1,4.34,85.44583333,11.48208333,7.14125,0.70325
DIC,13,2,4.38,84.45875,11.35333333,3.92625,0.76825
DIC,13,3,3.78,83.80416667,11.46583333,1.92375,0.77575
DIC,13,4,3.75,83.29166667,10.79958333,1.28375,0.76575
DIC,13,5,4.25,83.35458333,10.01916667,1.3475,0.65825
DIC,13,6,3.57,83.99708333,10.53791667,1.3925,0.5545
DIC,13,7,2.83,84.56125,10.43375,1.3225,0.53075
DIC,13,8,2.08,85.27041667,10.015,1.195,0.637
DIC,13,9,3.37,86.98416667,9.828333333,1.1825,0.782
DIC,13,10,3.87,90.11875,8.944166667,1.52125,0.83325
DIC,13,11,3.25,88.64041667,7.7725,2.26875,0.84575
DIC,13,12,3.23,87.99208333,7.32375,4.095,0.81575
DIC,13,13,3.73,88.50583333,8.075833333,6.925,0.85075
DIC,13,14,2.95,89.6975,8.597916667,10.1,0.902
DIC,13,15,3.72,91.01666667,8.810833333,13.2,0.91325
DIC,13,16,2.71,91.42916667,9.314166667,16.9025,0.78075
DIC,13,17,1.54,92.39583333,9.542083333,20.93875,0.5945
DIC,13,18,4.7,92.64,9.612083333,23.47875,0.57075
DIC,13,19,13.14,93.79416667,9.855416667,23.15125,0.72575
DIC,13,20,12.37,97.0075,10.06375,21.325,0.9595
DIC,13,21,9.84,101.2054167,10.165,18.515,1.10575
DIC,13,22,6.91,102.31125,10.25125,16.3125,1.14575
DIC,13,23,1.04,101.3716667,10.24,15.37625,1.10075
DIC,14,0,0.55,98.37333333,11.11666667,13.28,1.0695
DIC,14,1,1.5,94.87541667,13.4725,10.245,1.042
DIC,14,2,0.64,92.23708333,14.39875,8.5625,0.952
DIC,14,3,0.08,89.55,14.32708333,9.1175,0.7345
DIC,14,4,0.83,87.18041667,14.31208333,9.68375,0.46575
DIC,14,5,1.01,84.395,13.99291667,10.0275,0.23325
DIC,14,6,2.44,82.56125,13.04583333,8.9875,0.10325
DIC,14,7,3.98,81.18541667,12.25041667,6.8275,0.10825
DIC,14,8,3.52,80.61875,12.21166667,5.22125,0.1995
DIC,14,9,3.45,79.85958333,12.48708333,4.40625,0.29325
DIC,14,10,4.86,77.75375,11.98625,3.57375,0.36575
DIC,14,11,5.47,79.91083333,12.33083333,3.46875,0.42325
DIC,14,12,3.73,81.78875,12.46958333,4.4875,0.45075
DIC,14,13,3.66,80.92083333,10.95666667,5.51375,0.4795
DIC,14,14,3.26,79.58958333,9.901666667,8.25125,0.512
DIC,14,15,3.07,79.92916667,10.25083333,12.62625,0.532
DIC,14,16,3.27,80.75,10.27541667,17.27,0.467
DIC,14,17,0.97,81.7925,11.545,22.6225,0.43325
DIC,14,18,4.9,81.85166667,11.7225,25.12125,0.447
DIC,14,19,11.49,82.17958333,11.56166667,24.4775,0.7845
DIC,14,20,10.57,81.71416667,11.53875,23.0775,1.007
DIC,14,21,2.51,80.73291667,11.39416667,22.74625,1.04325
DIC,14,22,2.07,76.31208333,12.54583333,20.95625,1.047
DIC,14,23,3.14,74.29125,15.00291667,17.37875,1.03075
DIC,15,0,2.8,75.58291667,18.17333333,13.60625,1.067
DIC,15,1,3.12,76.78416667,20.2175,8.92,1.03325
DIC,15,2,1.98,75.82125,22.58125,7.00375,0.97825
DIC,15,3,1.42,75.96208333,23.96666667,7.71875,0.61575
DIC,15,4,1.46,75.59041667,24.20333333,8.31375,0.37325
DIC,15,5,0.61,75.56958333,24.26125,8.1125,0.30825
DIC,15,6,1.79,75.20291667,24.57208333,7.3175,0.272
DIC,15,7,4.01,75.23083333,24.64666667,6.51625,0.2345
DIC,15,8,3.81,74.56208333,24.85958333,5.7125,0.16325
DIC,15,9,3.72,72.47416667,24.45708333,4.87875,0.1645
DIC,15,10,3.18,72.95,26.14291667,4.7375,0.14575
DIC,15,11,1.84,69.53041667,26.70166667,4.925,0.11575
DIC,15,12,1.51,65.5225,27.39416667,5.3725,0.12325
DIC,15,13,1.84,64.03708333,28.17916667,5.955,0.152
DIC,15,14,2.26,62.99,28.92083333,7.51375,0.1695
DIC,15,15,1.62,61.18875,28.6675,9.18625,0.1695
DIC,15,16,2.61,59.87375,29.12291667,10.71875,0.17075
DIC,15,17,3.45,58.70125,28.13791667,11.7275,0.127
DIC,15,18,3.81,58.3925,28.09333333,11.67125,0.11075
DIC,15,19,4.35,57.8075,28.04833333,10.85,0.16325
DIC,15,20,4.74,56.425,28.97875,9.82375,0.20075
DIC,15,21,2.17,52.53625,30.69333333,8.87875,0.172
DIC,15,22,2.16,50.89791667,32.89125,7.46625,0.174857143
DIC,15,23,1.26,50.3,31.29458333,6.28,0.202
DIC,16,0,1.12,48.01875,28.66166667,5.07125,NA
DIC,16,1,0.74,47.06416667,24.84583333,4.62875,NA
DIC,16,2,0.77,46.22,23.01166667,4.42875,NA
DIC,16,3,1.55,45.81916667,23.72416667,4.4225,NA
DIC,16,4,1.08,46.54791667,24.50583333,4.77,NA
DIC,16,5,0.08,46.77166667,25.01625,4.82375,NA
DIC,16,6,0.08,47.25458333,24.9975,4.9175,NA
DIC,16,7,0.08,46.51916667,25.61416667,4.72,NA
DIC,16,8,0.25,45.76666667,27.73541667,4.5575,NA
DIC,16,9,0.26,45.64708333,28.51083333,4.1675,NA
DIC,16,10,0.08,42.97958333,27.19125,4.13375,NA
DIC,16,11,0.08,42.83333333,26.74208333,4.6225,NA
DIC,16,12,1.06,44.26833333,25.8575,5.04875,NA
DIC,16,13,1.24,45.95333333,25.23166667,6.13,NA
DIC,16,14,1.71,47.69208333,24.59958333,7.9575,NA
DIC,16,15,1.31,49.50458333,24.16666667,10.67,NA
DIC,16,16,2.04,51.11875,23.24375,13.34625,NA
DIC,16,17,4.25,52.795,22.8,15.15875,NA
DIC,16,18,6.43,53.89833333,22.68916667,15.79875,NA
DIC,16,19,4.44,56.14958333,22.71083333,15.80125,NA
DIC,16,20,3.75,55.04166667,21.61666667,15.415,NA
DIC,16,21,3.22,53.97958333,19.95375,14.29875,NA
DIC,16,22,2.28,55.44791667,16.51791667,12.4275,NA
DIC,16,23,1.66,56.37208333,15.70958333,9.84,NA
DIC,17,0,1.7,58.64208333,14.3675,7.1225,NA
DIC,17,1,1.84,60.29,13.86916667,5.2375,NA
DIC,17,2,1.56,62.82625,12.4175,4.0825,NA
DIC,17,3,1.26,64.08333333,10.22291667,3.26625,NA
DIC,17,4,1.07,65.49208333,9.155833333,2.75375,NA
DIC,17,5,0.77,67.11791667,8.470416667,2.2175,NA
DIC,17,6,0.08,68.32291667,8.097083333,2.0025,NA
DIC,17,7,0.08,69.10583333,7.374583333,1.5975,NA
DIC,17,8,0.08,70.65916667,4.923333333,1.41,NA
DIC,17,9,0.7,72.44166667,4.17,1.28,NA
DIC,17,10,0.8,77.69333333,3.764583333,1.7,NA
DIC,17,11,0.11,78.57416667,3.117083333,2.77125,NA
DIC,17,12,0.16,77.94416667,2.862916667,4.6025,NA
DIC,17,13,0.27,77.06291667,2.637916667,7.235,NA
DIC,17,14,1.71,76.51375,2.4275,9.205,NA
DIC,17,15,1.97,75.98,2.2775,11.375,NA
DIC,17,16,2.48,75.3475,2.182916667,13.2625,NA
DIC,17,17,2.06,74.2275,2.102083333,14.85625,NA
DIC,17,18,2.82,73.8,2.0125,15.6625,NA
DIC,17,19,4.26,70.91666667,1.9525,15.24625,NA
DIC,17,20,5.31,71.3325,1.9125,13.52875,NA
DIC,17,21,4.35,74.15041667,1.880833333,11.20375,NA
DIC,17,22,4.36,75.55916667,1.87625,9.3025,NA
DIC,17,23,3.62,77.0425,1.843333333,7.29125,NA
DIC,18,0,3.77,77.60708333,1.78875,5.52125,NA
DIC,18,1,4.04,78.36291667,1.690416667,4.575,NA
DIC,18,2,3.82,77.47125,1.60875,3.9325,NA
DIC,18,3,4.56,77.97125,1.5475,3.51375,NA
DIC,18,4,2.99,78.14416667,1.518333333,4.0425,NA
DIC,18,5,2.56,77.48625,1.527916667,4.24875,NA
DIC,18,6,3.36,77.37916667,1.54,4.4275,NA
DIC,18,7,4.06,77.34791667,1.507083333,4.36125,NA
DIC,18,8,4.51,76.26041667,1.455,4.24375,NA
DIC,18,9,4.54,75.5175,1.324583333,3.6975,NA
DIC,18,10,5.38,72.2425,2.728333333,3.87375,NA
DIC,18,11,4.49,72.47833333,4.299166667,5.39875,NA
DIC,18,12,4,73.38541667,4.867916667,6.87625,NA
DIC,18,13,2.23,73.86375,4.9675,8.97375,NA
DIC,18,14,1.47,72.6275,4.970416667,11.02125,NA
DIC,18,15,1.79,71.13791667,4.969166667,13.16125,NA
DIC,18,16,1.44,69.96958333,4.964583333,15.7525,NA
DIC,18,17,1.26,69.06041667,4.965416667,18.36625,NA
DIC,18,18,1.85,68.09625,4.962916667,20.21375,NA
