DATOS MÓVILES 2016_ CRUZ ROJA,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
SEP,5,22,NA,19.62875,5.134166667,NA,NA
SEP,5,23,NA,19.6125,5.152916667,NA,NA
SEP,6,0,NA,19.41458333,5.11875,NA,NA
SEP,6,1,NA,19.38666667,5.060416667,NA,NA
SEP,6,2,NA,19.50291667,5.05875,NA,NA
SEP,6,3,NA,19.47625,5.031666667,NA,NA
SEP,6,4,NA,19.47583333,5.002083333,NA,NA
SEP,6,5,NA,19.62416667,5.036666667,NA,NA
SEP,6,6,NA,19.49916667,5.77625,NA,NA
SEP,6,7,NA,19.835,7.234583333,NA,NA
SEP,6,8,NA,20.43583333,7.377083333,NA,NA
SEP,6,9,NA,22.44375,7.165833333,NA,NA
SEP,6,10,NA,23.49541667,7.872916667,NA,NA
SEP,6,11,NA,23.07041667,8.50375,NA,NA
SEP,6,12,NA,22.54375,8.550833333,NA,NA
SEP,6,13,NA,21.69,8.543333333,NA,NA
SEP,6,14,NA,22.37291667,8.632083333,NA,NA
SEP,6,15,NA,23.00458333,9.067083333,NA,NA
SEP,6,16,NA,23.86708333,9.486666667,NA,NA
SEP,6,17,NA,24.03875,9.997916667,NA,NA
SEP,6,18,NA,23.89875,10.02875,NA,NA
SEP,6,19,NA,24.16869565,10.33782609,NA,NA
SEP,6,20,NA,23.34086957,10.42086957,NA,NA
SEP,6,21,NA,23.01227273,10.3373913,NA,NA
SEP,6,22,NA,23.32227273,10.77652174,NA,NA
SEP,6,23,NA,23.68136364,11.02086957,NA,NA
SEP,7,0,NA,23.67909091,11.88304348,NA,NA
SEP,7,1,NA,24.14954545,13.21,NA,NA
SEP,7,2,NA,25.03772727,13.27173913,NA,NA
SEP,7,3,NA,25.82545455,13.3973913,NA,NA
SEP,7,4,NA,26.45772727,13.44956522,NA,NA
SEP,7,5,NA,27.23636364,13.37913043,NA,NA
SEP,7,6,NA,27.60045455,12.51521739,NA,NA
SEP,7,7,NA,27.50545455,17.18304348,NA,NA
SEP,7,8,NA,28.05136364,20.62956522,NA,NA
SEP,7,9,NA,26.76181818,21.1826087,NA,NA
SEP,7,10,NA,25.65909091,20.24,NA,NA
SEP,7,11,NA,25.33272727,19.51086957,NA,NA
SEP,7,12,NA,24.76863636,19.35086957,NA,NA
SEP,7,13,NA,24.93818182,19.7126087,NA,NA
SEP,7,14,NA,24.64363636,19.84565217,NA,NA
SEP,7,15,NA,24.51136364,20.03391304,NA,NA
SEP,7,16,NA,24.08772727,20.24956522,NA,NA
SEP,7,17,NA,24.45863636,20.82913043,NA,NA
SEP,7,18,NA,24.13454545,21.66826087,NA,NA
SEP,7,19,NA,24.58782609,22.29625,NA,NA
SEP,7,20,NA,26.19478261,23.05416667,NA,NA
SEP,7,21,NA,26.60708333,23.05708333,NA,NA
SEP,7,22,NA,30.18583333,24.48625,NA,NA
SEP,7,23,NA,31.34708333,26.69958333,NA,NA
SEP,8,0,NA,32.96666667,25.91416667,NA,NA
SEP,8,1,NA,33.04083333,25.5375,NA,NA
SEP,8,2,NA,33.3625,28.60708333,NA,NA
SEP,8,3,NA,34.29875,31.53333333,NA,NA
SEP,8,4,NA,35.07041667,31.95708333,NA,NA
SEP,8,5,NA,35.33166667,33.45916667,NA,NA
SEP,8,6,NA,36.22708333,35.83375,NA,NA
SEP,8,7,NA,37.11166667,33.53333333,NA,NA
SEP,8,8,NA,38.26291667,31.53083333,NA,NA
SEP,8,9,NA,39.48083333,32.69458333,NA,NA
SEP,8,10,NA,40.25833333,32.71291667,NA,NA
SEP,8,11,NA,41.20875,33.15458333,NA,NA
SEP,8,12,NA,42.20333333,34.255,NA,NA
SEP,8,13,NA,43.20708333,35.24583333,NA,NA
SEP,8,14,NA,44.08291667,35.62625,NA,NA
SEP,8,15,NA,44.32833333,35.62666667,NA,NA
SEP,8,16,NA,44.50625,35.92375,NA,NA
SEP,8,17,NA,44.1275,35.66791667,NA,NA
SEP,8,18,NA,43.75041667,35.96416667,NA,NA
SEP,8,19,NA,43.31625,36.68083333,NA,NA
SEP,8,20,NA,42.67375,36.04458333,NA,NA
SEP,8,21,NA,44.82166667,36.05333333,NA,NA
SEP,8,22,NA,42.18708333,34.87083333,NA,NA
SEP,8,23,NA,41.32958333,34.35083333,NA,NA
SEP,9,0,NA,41.24833333,34.85291667,NA,NA
SEP,9,1,NA,42.28625,35.88333333,NA,NA
SEP,9,2,NA,42.53333333,36.63625,NA,NA
SEP,9,3,NA,42.89583333,38.51208333,NA,NA
SEP,9,4,NA,43.87583333,38.94166667,NA,NA
SEP,9,5,NA,43.59458333,38.35375,NA,NA
SEP,9,6,NA,43.29666667,37.81833333,NA,NA
SEP,9,7,NA,43.3675,34.68416667,NA,NA
SEP,9,8,NA,43.12041667,35.14833333,NA,NA
SEP,9,9,NA,43.75583333,37.27541667,NA,NA
SEP,9,10,NA,45.10125,38.49791667,NA,NA
SEP,9,11,NA,45.82875,38.89,NA,NA
SEP,9,12,NA,46.3325,39.87125,NA,NA
SEP,9,13,NA,47.03666667,41.90791667,NA,NA
SEP,9,14,NA,47.19291667,43.26541667,NA,NA
SEP,9,15,NA,47.23333333,43.80916667,NA,NA
SEP,9,16,0.08,47.50166667,43.86833333,NA,NA
SEP,9,17,16.57,47.6275,43.42041667,NA,NA
SEP,9,18,4.52,48.08458333,42.21791667,NA,NA
SEP,9,19,9.73,47.74166667,39.99958333,NA,NA
SEP,9,20,22.95,47.61125,39.74916667,NA,NA
SEP,9,21,13.17,46.60708333,39.79875,NA,NA
SEP,9,22,6.42,47.4475,39.17541667,NA,NA
SEP,9,23,6.97,47.67125,38.82833333,NA,NA
SEP,10,0,7.68,47.19958333,39.51583333,NA,NA
SEP,10,1,7.8,46.78791667,41.57416667,NA,NA
SEP,10,2,4.14,46.965,38.67583333,NA,NA
SEP,10,3,4.15,46.14583333,34.18875,NA,NA
SEP,10,4,1.56,45.01166667,35.47541667,NA,NA
SEP,10,5,3.28,45.75166667,35.36666667,2.821666667,NA
SEP,10,6,3.42,45.97333333,33.83583333,2.608571429,NA
SEP,10,7,4.18,46.22541667,33.84333333,2.40625,NA
SEP,10,8,4.31,45.81583333,34.35541667,2.01125,NA
SEP,10,9,5.33,45.35958333,32.54666667,2.14375,NA
SEP,10,10,5.6,44.98833333,30.9025,2.80125,NA
SEP,10,11,5.01,44.59958333,29.68708333,4.81125,NA
SEP,10,12,5.36,44.35083333,28.67625,8.50375,NA
SEP,10,13,10.08,44.05916667,28.08333333,12.94625,NA
SEP,10,14,8.36,44.66375,27.515,17.2625,NA
SEP,10,15,5.33,45.13416667,27.68416667,21.67375,NA
SEP,10,16,5.71,45.04875,27.65583333,25.60625,NA
SEP,10,17,1.41,44.88666667,27.36375,29.04,NA
SEP,10,18,0.96,44.81375,27.45791667,32.225,NA
SEP,10,19,2.85,45.10708333,27.46875,32.98,NA
SEP,10,20,3.19,45.38375,27.45291667,31.17375,NA
SEP,10,21,2.63,43.99083333,27.39166667,28.73,NA
SEP,10,22,5,42.10208333,29.03791667,26.0875,NA
SEP,10,23,13.94,42.2325,32.97791667,22.3525,NA
SEP,11,0,11.76,42.95916667,36.51291667,18.78625,NA
SEP,11,1,12.07,44.165,39.29458333,15.7225,NA
SEP,11,2,6.41,45.425,40.005,12.73125,NA
SEP,11,3,0.32,45.21708333,39.82208333,11.77,NA
SEP,11,4,0.63,45.00833333,38.02875,11.49125,NA
SEP,11,5,0.08,44.1425,37.35333333,11.2125,NA
SEP,11,6,5.09,43.47541667,37.21083333,9.97875,NA
SEP,11,7,5.29,42.74541667,36.75083333,9.3025,NA
SEP,11,8,5.51,42.20291667,34.66583333,9.32375,NA
SEP,11,9,4.78,40.72375,33.8325,9.7575,NA
SEP,11,10,3.86,39.72291667,35.04125,10.38,NA
SEP,11,11,4.02,38.78791667,36.44333333,10.39875,NA
SEP,11,12,2.45,38.27625,36.20166667,10.70375,NA
SEP,11,13,1.47,38.06458333,33.95958333,11.65,NA
SEP,11,14,0.08,36.51083333,32.9925,14.0575,NA
SEP,11,15,1.64,35.76416667,32.7725,17.085,NA
SEP,11,16,0.74,35.48041667,32.52916667,19.96375,NA
SEP,11,17,0.53,35.50166667,33.02208333,22.4075,NA
SEP,11,18,2.1,35.98833333,34.09875,23.86375,NA
SEP,11,19,5.87,36.28166667,34.22333333,24.7275,NA
SEP,11,20,3.71,36.86041667,34.23041667,24.94875,NA
SEP,11,21,0.58,36.93625,34.23041667,24.145,NA
SEP,11,22,0.08,36.58291667,32.49666667,23.1,NA
SEP,11,23,4.18,35.80083333,27.41041667,20.90625,NA
SEP,12,0,7.26,34.51416667,26.03083333,17.97125,NA
SEP,12,1,1.43,33.53,22.33875,16.08875,NA
SEP,12,2,0.86,30.75291667,21.17666667,14.22625,NA
SEP,12,3,3.58,30.25791667,21.47166667,12.3425,NA
SEP,12,4,0.08,29.97958333,22.41833333,11.3475,NA
SEP,12,5,0.08,30.14708333,22.93625,10.91625,NA
SEP,12,6,0.08,29.94333333,22.85875,9.69375,NA
SEP,12,7,0.22,29.73583333,22.86708333,9.6925,NA
SEP,12,8,0.08,30.54083333,22.3375,10.19625,NA
SEP,12,9,0.08,30.86916667,21.23125,9.565,NA
SEP,12,10,0.08,30.57041667,21.13333333,9.795,NA
SEP,12,11,NA,31.01791667,20.7225,10.03571429,NA
SEP,12,12,NA,31.25916667,21.70208333,10.99142857,NA
SEP,12,13,NA,30.88666667,22.13,12.74857143,NA
SEP,12,14,NA,30.80458333,22.91708333,16.58857143,NA
SEP,12,15,0.08,31.59,23.30416667,20.46428571,NA
SEP,12,16,NA,31.58958333,23.27958333,23.09428571,NA
SEP,12,17,NA,32.10875,23.14125,26.03285714,NA
SEP,12,18,NA,31.21083333,21.94041667,28.49285714,NA
SEP,12,19,NA,30.42166667,21.80375,27.90375,NA
SEP,12,20,NA,29.98958333,21.93125,26.69375,NA
SEP,12,21,NA,31.44,22.15666667,24.75125,NA
SEP,12,22,NA,33.61083333,22.27791667,21.67625,NA
SEP,12,23,NA,35.09666667,21.83958333,17.61125,NA
SEP,13,0,NA,36.38916667,18.44666667,16.05875,NA
SEP,13,1,NA,36.17708333,15.37083333,14.36,NA
SEP,13,2,NA,37.15708333,14.84083333,11.45375,NA
SEP,13,3,NA,38.03375,14.28416667,8.7075,NA
SEP,13,4,NA,38.40541667,12.91375,8.2775,NA
SEP,13,5,NA,38.42666667,12.26583333,7.5925,NA
SEP,13,6,NA,38.59458333,12.36625,6.685,NA
SEP,13,7,NA,39.3625,12.81875,6.52625,NA
SEP,13,8,NA,39.46041667,12.94166667,4.9425,NA
SEP,13,9,NA,40.55041667,13.0525,2.985,NA
SEP,13,10,NA,41.37916667,11.99708333,3.1575,NA
SEP,13,11,NA,41.54,12.59708333,5.46375,NA
SEP,13,12,NA,42.75708333,12.2975,8.0675,NA
SEP,13,13,NA,43.57333333,12.59291667,10.7675,NA
SEP,13,14,NA,44.50333333,12.04125,13.77375,NA
SEP,13,15,NA,43.92375,11.05541667,16.99875,NA
SEP,13,16,NA,43.525,10.91583333,20.4625,NA
SEP,13,17,NA,42.99541667,11.07291667,24.39875,NA
SEP,13,18,NA,43.72416667,11.43208333,26.68875,NA
SEP,13,19,NA,44.59,11.44333333,27.1125,NA
SEP,13,20,NA,45.16166667,11.31708333,25.20375,NA
SEP,13,21,NA,45.38041667,14.13458333,22.91375,NA
SEP,13,22,NA,44.925,15.54333333,20.4275,NA
SEP,13,23,NA,44.34625,16.94833333,17.2025,NA
SEP,14,0,NA,44.05625,20.385,13.7775,NA
SEP,14,1,NA,44.355,21.92583333,9.82125,NA
SEP,14,2,NA,44.3925,24.80958333,6.8075,NA
SEP,14,3,NA,43.90125,25.99458333,3.975,NA
SEP,14,4,NA,43.61916667,27.47708333,3.0025,NA
SEP,14,5,NA,43.29583333,28.4925,2.44125,NA
SEP,14,6,NA,43.19958333,28.39375,2.43375,NA
SEP,14,7,NA,41.945,28.3725,2.7425,NA
SEP,14,8,NA,40.59416667,31.66708333,2.86625,NA
SEP,14,9,NA,39.23958333,34.1825,4.0475,NA
SEP,14,10,NA,38.71,34.64625,5.265,NA
SEP,14,11,NA,37.41333333,33.54416667,7.01625,NA
SEP,14,12,NA,35.60375,32.73291667,8.95625,NA
SEP,14,13,NA,34.13916667,32.5,10.8125,NA
SEP,14,14,NA,33.41125,32.23625,12.995,NA
SEP,14,15,NA,33.23,32.00833333,15.61875,NA
SEP,14,16,NA,33.42083333,31.44958333,18.45125,NA
SEP,14,17,NA,33.07958333,31.44291667,19.91375,NA
SEP,14,18,NA,33.7775,31.09333333,20.8325,NA
SEP,14,19,NA,33.90833333,31.08208333,21.22375,NA
SEP,14,20,NA,33.65375,31.05708333,20.75375,NA
SEP,14,21,NA,31.70041667,28.02375,20.235,NA
SEP,14,22,NA,30.65041667,26.48958333,19.34625,NA
SEP,14,23,NA,29.84291667,27.84708333,17.55625,NA
SEP,15,0,NA,29.79041667,27.34083333,15.4725,NA
SEP,15,1,NA,29.03083333,27.66291667,13.7325,NA
SEP,15,2,NA,27.86583333,27.04458333,12.60875,NA
SEP,15,3,NA,27.67375,28.75416667,11.39625,NA
SEP,15,4,NA,27.67708333,31.86708333,10.1,NA
SEP,15,5,NA,28.45458333,33.34333333,9.095,NA
SEP,15,6,NA,28.51291667,36.68,7.6075,NA
SEP,15,7,NA,29.07333333,37.01208333,6.465,NA
SEP,15,8,NA,29.85916667,35.09833333,5.61125,NA
SEP,15,9,NA,29.94916667,33.59208333,5.125,NA
SEP,15,10,NA,29.80291667,34.03208333,5.08,NA
SEP,15,11,NA,30.28375,34.85375,5.7875,NA
SEP,15,12,NA,30.05583333,35.57708333,7.16125,NA
SEP,15,13,NA,31.44375,35.075,9.06875,NA
SEP,15,14,NA,31.11041667,35.60708333,11.775,NA
SEP,15,15,NA,31.34833333,35.93333333,15.08625,NA
SEP,15,16,NA,31.72208333,36.90208333,18.58375,NA
SEP,15,17,3.51,32.37708333,36.36125,21.73125,NA
SEP,15,18,1.77,31.42666667,36.51083333,24.1475,NA
SEP,15,19,1.44,30.61958333,36.51083333,24.92375,NA
SEP,15,20,1.78,29.68791667,36.51083333,24.89375,NA
SEP,15,21,1.5,29.7625,36.50125,24.15125,NA
SEP,15,22,1.08,29.67416667,36.51833333,22.675,NA
SEP,15,23,1.16,29.98916667,33.8375,20.81875,NA
SEP,16,0,2.59,28.62416667,34.03541667,17.75375,NA
SEP,16,1,2.87,29.36083333,35.47291667,14.2925,NA
SEP,16,2,3.26,30.9,36.47666667,10.945,NA
SEP,16,3,2.45,30.85166667,38.79583333,9.32875,NA
SEP,16,4,2.97,31.21541667,43.755,7.93875,NA
SEP,16,5,3.13,32.65666667,45.34541667,6.59875,NA
SEP,16,6,0.87,33.0975,42.24375,6.43375,NA
SEP,16,7,1.48,31.97416667,42.25416667,5.655,NA
SEP,16,8,2.56,31.02166667,42.46416667,5.165,NA
SEP,16,9,2.35,31.67666667,44.05333333,5.27625,NA
SEP,16,10,1.64,31.02708333,44.61166667,5.6975,NA
SEP,16,11,1.27,31.09541667,43.87958333,6.09375,NA
SEP,16,12,1.29,30.84083333,43.37833333,6.98625,NA
SEP,16,13,1.3,29.92833333,43.78625,8.205,NA
SEP,16,14,1.48,30.25333333,43.72,8.655,NA
SEP,16,15,0.91,29.98375,43.1725,10.37,NA
SEP,16,16,0.66,29.79583333,42.31916667,12.68625,NA
SEP,16,17,0.37,28.83791667,42.22541667,14.92125,NA
SEP,16,18,0.08,28.38583333,42.1875,16.77625,NA
SEP,16,19,0.08,28.76833333,42.26541667,17.50625,NA
SEP,16,20,0.27,28.9575,42.26541667,17.19375,NA
SEP,16,21,1.04,28.68333333,43.3075,15.49625,NA
