DATOS MÓVILES 2016_ CRUZ ROJA,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
JUN,1,0,NA,42.34,17.25478261,33.295,NA
JUN,1,1,NA,42.02913043,15.02217391,28.765,NA
JUN,1,2,NA,41.22782609,12.84913043,25.69375,NA
JUN,1,3,NA,40.23217391,11.44521739,23.61375,NA
JUN,1,4,NA,40.36173913,9.486086957,22.78125,NA
JUN,1,5,NA,39.82565217,7.109130435,21.94,NA
JUN,1,6,NA,40.66565217,4.615652174,19.46125,NA
JUN,1,7,NA,42.0173913,3.596086957,16.08,NA
JUN,1,8,NA,42.29090909,2.850909091,14.61714286,NA
JUN,1,9,NA,42.77095238,2.570952381,13.36666667,NA
JUN,1,10,NA,44.00666667,2.134285714,11.67833333,NA
JUN,1,11,NA,46.02714286,1.655714286,11.09666667,NA
JUN,1,12,NA,46.86904762,1.504761905,12.96,NA
JUN,1,13,NA,46.55272727,1.731363636,17.74833333,NA
JUN,1,14,NA,47.38,2.243636364,26.955,NA
JUN,1,15,NA,48.24681818,2.329090909,35.22666667,NA
JUN,1,16,NA,48.58954545,2.3,37.24,NA
JUN,1,17,NA,48.28909091,2.286363636,38.045,NA
JUN,1,18,NA,49.42681818,2.260909091,41.20375,NA
JUN,1,19,NA,49.91363636,3.078181818,42.1325,NA
JUN,1,20,NA,50.56590909,4.593636364,40.7,NA
JUN,1,21,NA,52.01590909,7.589090909,38.05125,NA
JUN,1,22,NA,51.45,10.36,32.63375,NA
JUN,1,23,NA,51.62636364,12.09409091,27.91,NA
JUN,2,0,NA,52.73909091,13.99954545,23.53875,NA
JUN,2,1,NA,52.82272727,16.26227273,19.90875,NA
JUN,2,2,NA,52.40545455,16.51454545,17.715,NA
JUN,2,3,NA,51.61318182,16.57045455,16.8175,NA
JUN,2,4,NA,50.21318182,17.38454545,16.5425,NA
JUN,2,5,NA,49.26454545,17.58681818,15.5375,NA
JUN,2,6,NA,47.75045455,17.79681818,14.08375,NA
JUN,2,7,NA,45.795,18.215,12.60375,NA
JUN,2,8,NA,45.795,18.215,12.35428571,NA
JUN,2,9,NA,45.795,18.215,11.97333333,NA
JUN,2,10,NA,45.00954545,18.46181818,10.45,NA
JUN,2,11,NA,43.78681818,18.54909091,10.41666667,NA
JUN,2,12,NA,43.12136364,18.64227273,12.485,NA
JUN,2,13,NA,43.44818182,18.685,17.28833333,NA
JUN,2,14,NA,43.17681818,18.59545455,24.02666667,NA
JUN,2,15,NA,43.26227273,18.50181818,27.38333333,NA
JUN,2,16,NA,43.26681818,18.50954545,25.83857143,NA
JUN,2,17,NA,43.72636364,18.52909091,25.75375,NA
JUN,2,18,NA,42.56047619,19.37952381,27.64428571,NA
JUN,2,19,NA,42.2275,19.3645,29.01833333,NA
JUN,2,20,NA,41.49578947,18.54157895,NA,NA
JUN,2,21,NA,39.01722222,15.82611111,NA,NA
JUN,2,22,NA,38.985,12.28055556,NA,NA
JUN,2,23,NA,37.815,10.12166667,NA,NA
JUN,3,0,NA,37.22166667,7.699444444,NA,NA
JUN,3,1,NA,37.78944444,7.168888889,NA,NA
JUN,3,2,NA,38.37388889,10.01722222,NA,NA
JUN,3,3,NA,39.89166667,10.06222222,16.09166667,NA
JUN,3,4,NA,40.25444444,9.408333333,16.20428571,NA
JUN,3,5,NA,40.46222222,10.805,16.12375,NA
JUN,3,6,NA,41.745,12.235,16.41875,NA
JUN,3,7,NA,42.68,12.82166667,14.465,NA
JUN,3,8,NA,42.58,12.40473684,12.77375,NA
JUN,3,9,NA,43.373,12.078,10.3975,NA
JUN,3,10,NA,43.9205,12.727,10.3225,NA
JUN,3,11,NA,43.932,17.5035,11.73625,NA
JUN,3,12,NA,46.323,19.6735,12.835,NA
JUN,3,13,NA,46.9815,20.066,14.59375,NA
JUN,3,14,NA,46.479,20.4845,17.1,NA
JUN,3,15,NA,45.097,21.218,20.6375,NA
JUN,3,16,NA,44.404,21.308,23.34125,NA
JUN,3,17,NA,43.6225,21.5455,26.15125,NA
JUN,3,18,NA,42.95809524,20.87380952,28.9825,NA
JUN,3,19,NA,41.59181818,23.37409091,29.9125,NA
JUN,3,20,NA,41.29869565,23.77478261,29.3225,NA
JUN,3,21,NA,41.27875,26.315,26.19875,NA
JUN,3,22,NA,41.42125,28.89666667,22.05875,NA
JUN,3,23,NA,42.53083333,30.94541667,18.12375,NA
JUN,4,0,NA,42.98458333,33.76625,15.53375,NA
JUN,4,1,NA,42.33625,34.13041667,12.795,NA
JUN,4,2,NA,42.19166667,33.10583333,9.04125,NA
JUN,4,3,NA,41.38583333,33.31875,5.9825,NA
JUN,4,4,NA,41.2725,33.19333333,4.74875,NA
JUN,4,5,NA,40.4975,32.20541667,6.3175,NA
JUN,4,6,NA,39.20583333,30.955,7.51625,NA
JUN,4,7,NA,38.065,30.11291667,7.61,NA
JUN,4,8,NA,37.03208333,30.03208333,7.98625,NA
JUN,4,9,NA,35.53875,29.92708333,8.2825,NA
JUN,4,10,NA,35.07708333,29.20208333,8.41375,NA
JUN,4,11,NA,34.83416667,25.17458333,9.175,NA
JUN,4,12,NA,32.65041667,23.31666667,10.27625,NA
JUN,4,13,NA,31.3825,22.72583333,10.9125,NA
JUN,4,14,NA,30.97041667,21.935,12.84375,NA
JUN,4,15,NA,30.47791667,21.28541667,15.93125,NA
JUN,4,16,NA,30.065,21.19791667,18.5025,NA
JUN,4,17,NA,29.60583333,20.98208333,21.98375,NA
JUN,4,18,NA,29.36416667,20.7,24.97375,NA
JUN,4,19,NA,30.10791667,17.73625,27.665,NA
JUN,4,20,NA,29.96958333,18.31416667,26.0525,NA
JUN,4,21,NA,31.07625,17.975,23.505,NA
JUN,4,22,NA,31.16416667,17.85125,20.375,NA
JUN,4,23,NA,30.12416667,17.94375,17.33875,NA
JUN,5,0,NA,29.5725,17.63916667,14.49875,NA
JUN,5,1,NA,30.08958333,17.68125,10.52,NA
JUN,5,2,NA,30.37125,17.03083333,7.57,NA
JUN,5,3,NA,30.08125,17.15416667,4.7675,NA
JUN,5,4,NA,29.55708333,19.48416667,4.4125,NA
JUN,5,5,NA,30.47083333,19.91333333,5.63,NA
JUN,5,6,NA,31.03208333,20.1175,7.12625,NA
JUN,5,7,NA,31.10041667,20.28083333,8.0375,NA
JUN,5,8,NA,31.19916667,20.525,7.81625,NA
JUN,5,9,NA,31.64166667,21.51791667,8.76875,NA
JUN,5,10,NA,30.81166667,22.5025,9.78,NA
JUN,5,11,NA,30.18416667,23.44541667,9.935,NA
JUN,5,12,NA,29.8175,24.2775,11.7825,NA
JUN,5,13,NA,29.1575,24.79166667,12.8375,NA
JUN,5,14,NA,28.63041667,24.94958333,14.0775,NA
JUN,5,15,NA,28.22333333,25.04958333,16.1475,NA
JUN,5,16,NA,27.96875,25.32291667,19.2475,NA
JUN,5,17,NA,27.34708333,25.56833333,21.455,NA
JUN,5,18,NA,26.92791667,25.59541667,22.3825,NA
JUN,5,19,NA,26.05791667,25.42541667,23.45,NA
JUN,5,20,NA,25.34833333,23.5175,23.56625,NA
JUN,5,21,NA,23.14,20.35375,23.03625,NA
JUN,5,22,NA,21.22458333,18.49791667,21.53375,NA
JUN,5,23,NA,20.09958333,17.84875,18.91625,NA
JUN,6,0,NA,19.34208333,16.92666667,15.8825,NA
JUN,6,1,NA,18.70375,16.24583333,13.53375,NA
JUN,6,2,NA,17.79666667,17.39166667,10.68875,NA
JUN,6,3,NA,18.665,20.41291667,7.97875,NA
JUN,6,4,NA,19.59,19.40208333,5.88875,NA
JUN,6,5,NA,19.39708333,19.135,4.2425,NA
JUN,6,6,NA,19.25458333,19.12958333,3.51375,NA
JUN,6,7,NA,19.64391304,19.71434783,3.292857143,NA
JUN,6,8,NA,19.70227273,20.20954545,3.588333333,NA
JUN,6,9,NA,20.13727273,19.95,5.33,NA
JUN,6,10,NA,20.66227273,21.78,8.868333333,NA
JUN,6,11,NA,20.71428571,21.65142857,13.42666667,NA
JUN,6,12,NA,22.56809524,21.19190476,18.205,NA
JUN,6,13,NA,24.03857143,20.77714286,22.17166667,NA
JUN,6,14,NA,24.63619048,20.69666667,25.51666667,NA
JUN,6,15,NA,24.92380952,20.64,26.25714286,NA
JUN,6,16,NA,25.36666667,20.33238095,27.825,NA
JUN,6,17,NA,26.16952381,20.08380952,29.55625,NA
JUN,6,18,NA,26.8147619,20.09428571,30.0075,NA
JUN,6,19,NA,27.84095238,20.13571429,29.69875,NA
JUN,6,20,NA,28.86428571,20.78238095,30.05625,NA
JUN,6,21,NA,29.86904762,22.95666667,29.5725,NA
JUN,6,22,NA,30.68571429,23.13285714,29.2475,NA
JUN,6,23,NA,31.71428571,22.94238095,27.96125,NA
JUN,7,0,NA,32.2625,22.143,26.41285714,NA
JUN,7,1,NA,32.055,21.3335,25.57857143,NA
JUN,7,2,NA,32.1825,19.3165,24.41714286,NA
JUN,7,3,NA,31.449,15.462,22.68,NA
JUN,7,4,NA,31.3915,13.8545,18.70571429,NA
JUN,7,5,NA,31.378,13.452,17.24571429,NA
JUN,7,6,NA,31.613,13.2805,14.39857143,NA
JUN,7,7,NA,32.52095238,12.87380952,11.62428571,NA
JUN,7,8,NA,34.82727273,12.46545455,10.53375,NA
JUN,7,9,NA,35.87363636,11.62409091,8.9175,NA
