DATOS MÓVILES 2016_ CRUZ ROJA,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
NOV,4,13,0.87,26.62416667,29.08625,3.735,NA
NOV,4,14,0.76,26.3075,28.8275,4.3525,NA
NOV,4,15,1.21,25.7825,28.82291667,4.96625,NA
NOV,4,16,1.04,25.48458333,28.96708333,5.71375,NA
NOV,4,17,2.32,25.18875,30.65625,6.34375,NA
NOV,4,18,1.2,25.39041667,31.07291667,6.7825,NA
NOV,4,19,0.08,25.68333333,31.11625,6.95625,NA
NOV,4,20,0.37,24.97708333,29.58125,6.8175,NA
NOV,4,21,0.33,24.09083333,25.26958333,6.86125,NA
NOV,4,22,0.08,23.79583333,21.90458333,6.60125,NA
NOV,4,23,0.6,22.20208333,18.31791667,6.26875,0.087
NOV,5,0,1.62,22.405,18.4,5.705,0.109142857
NOV,5,1,1.57,22.34416667,19.5,5.035,0.123428571
NOV,5,2,1.55,23.8525,20.98916667,4.40125,0.11325
NOV,5,3,0.35,24.61625,21.2175,3.815,0.11575
NOV,5,4,0.87,24.85583333,22.76791667,3.4175,0.1095
NOV,5,5,0.69,25.5825,23.04333333,2.95125,0.11575
NOV,5,6,1.55,25.19583333,23.54916667,2.38625,0.122
NOV,5,7,2.34,26.23833333,27.18166667,1.93875,0.182
NOV,5,8,1.89,27.77916667,27.63791667,1.98125,0.187
NOV,5,9,1.53,27.99291667,27.14208333,2.52125,0.23325
NOV,5,10,1.48,27.72708333,27.24541667,3.24375,0.27075
NOV,5,11,1.75,27.57041667,27.59583333,4.01875,0.342
NOV,5,12,1.55,27.55666667,27.95625,4.85375,0.3545
NOV,5,13,1.34,28.2825,27.69583333,5.87625,0.35325
NOV,5,14,1.42,28.22333333,27.89708333,7.2125,0.3495
NOV,5,15,1.77,28.53083333,28.2175,8.4975,0.277
NOV,5,16,1.55,28.99708333,28.78375,9.78,0.282
NOV,5,17,1.26,29.2675,28.33166667,10.6175,0.26075
NOV,5,18,1.69,28.8775,30.02416667,10.8725,0.26075
NOV,5,19,1.46,28.81625,30.15041667,10.84,0.20825
NOV,5,20,1.28,29.31166667,30.25375,10.57875,0.2045
NOV,5,21,0.85,29.38583333,30.38458333,10.01125,0.20325
NOV,5,22,1.04,29.2725,31.23916667,9.1775,0.2095
NOV,5,23,2.42,29.68541667,33.75458333,8.1825,0.24575
NOV,6,0,1.58,30.065,33.60875,7.17375,0.242
NOV,6,1,2.03,29.55458333,34.35166667,5.99875,0.22325
NOV,6,2,1.87,29.74875,37.4175,5.255,0.23575
NOV,6,3,0.79,29.65958333,37.715,5.01875,0.2195
NOV,6,4,0.08,29.42166667,36.0225,4.84625,0.207
NOV,6,5,0.32,28.58916667,34.37041667,4.40875,0.197
NOV,6,6,0.08,28.55625,34.17,4.09375,0.18075
NOV,6,7,0.08,27.50375,30.55333333,3.9125,0.14075
NOV,6,8,0.08,25.85541667,29.34833333,3.4125,0.1445
NOV,6,9,0.3,26.24041667,28.74541667,3.57375,0.147
NOV,6,10,0.08,26.46291667,29.62916667,3.9475,0.12575
NOV,6,11,0.53,26.58958333,29.73666667,4.2975,0.1545
NOV,6,12,0.82,26.60291667,29.82083333,5.11875,0.18075
NOV,6,13,0.94,26.50125,30.03333333,6.94125,0.2145
NOV,6,14,0.08,26.92583333,29.55,8.925,0.23325
NOV,6,15,0.08,26.92916667,28.85666667,11.05875,0.23825
NOV,6,16,0.63,26.59,27.97416667,13.31,0.222
NOV,6,17,0.08,26.67,26.76541667,15.84375,0.212
NOV,6,18,0.08,26.93875,24.67166667,17.65375,0.202
NOV,6,19,0.16,26.58375,24.50208333,18.12375,0.227
NOV,6,20,2.71,26.34208333,24.37083333,17.19,0.28325
NOV,6,21,3.77,28.17041667,24.24,15.21375,0.32825
NOV,6,22,3.67,30.16375,23.5625,13.13875,0.38575
NOV,6,23,2.89,32.06458333,21.64958333,11.18375,0.41825
NOV,7,0,2.2,32.62583333,22.37916667,9.2975,0.46325
NOV,7,1,1.7,33.55208333,20.68833333,6.60375,0.47825
NOV,7,2,1.37,33.635,16.15958333,4.2325,0.4695
NOV,7,3,2.23,33.7325,15.60875,3.0525,0.42075
NOV,7,4,1.45,34.69375,15.68416667,2.8825,0.33825
NOV,7,5,1.71,35.88958333,17.66625,2.8575,0.27575
NOV,7,6,2.56,37.09875,19.615,2.7975,0.2045
NOV,7,7,2.11,38.80958333,19.46208333,2.51,0.18825
NOV,7,8,1.8,39.82041667,19.50666667,2.145,0.1895
NOV,7,9,2.43,40.16333333,19.13583333,2.04125,0.2195
NOV,7,10,2.81,40.89125,17.35833333,2.4325,0.2645
NOV,7,11,3.78,41.62958333,16.26583333,3.12125,0.3095
NOV,7,12,4.36,42.91458333,16.30666667,4.6275,0.37075
NOV,7,13,3.57,44.56708333,16.79416667,7.57375,0.42575
NOV,7,14,3.62,45.94333333,17.09291667,10.36125,0.48325
NOV,7,15,2.83,46.78791667,17.13083333,13.42625,0.4895
NOV,7,16,1.72,47.26208333,17.0875,16.8275,0.447
NOV,7,17,3.52,47.73666667,17.09791667,19.52125,0.44075
NOV,7,18,2.3,49.00375,17.10041667,20.7325,0.43075
NOV,7,19,2.93,49.53125,17.11583333,20.585,0.4645
NOV,7,20,4.76,51.96,17.13,19.01875,0.55575
NOV,7,21,4.94,53.24958333,17.17833333,16.55125,0.58575
NOV,7,22,2.81,53.12708333,17.31,14.4875,0.5695
NOV,7,23,3,51.98708333,16.74583333,11.7475,0.55575
NOV,8,0,1.59,51.52416667,17.42125,8.9575,0.54575
NOV,8,1,0.08,51.09208333,17.45583333,6.9725,0.50825
NOV,8,2,0.75,49.99416667,19.54583333,5.77375,0.51825
NOV,8,3,0.92,50.16375,21.15875,5.3925,0.45575
NOV,8,4,1.63,50.16,23.05875,5.4525,0.3195
NOV,8,5,1.92,49.78916667,23.67083333,5.0975,0.217
NOV,8,6,1.85,49.72833333,22.73208333,4.44125,0.17575
NOV,8,7,1.78,49.04166667,24.22166667,4.18625,0.1695
NOV,8,8,2.02,49.14333333,25.445,3.575,0.207
NOV,8,9,1.97,49.35375,27.80291667,3.21875,0.2445
NOV,8,10,1.2,49.02166667,28.87875,3.35375,0.25575
NOV,8,11,1,47.945,29.67458333,3.84375,0.267
NOV,8,12,0.87,46.5525,29.73583333,4.56,0.29575
NOV,8,13,1.33,44.53875,28.76791667,4.89625,0.36575
NOV,8,14,0.19,42.97125,28.79958333,5.81375,0.4145
NOV,8,15,0.62,42.05791667,28.94458333,7.4025,0.4395
NOV,8,16,3.05,41.61,29.22791667,8.36,0.42325
NOV,8,17,4.25,42.00375,29.345,8.67,0.42825
NOV,8,18,1.77,43.71,29.34833333,8.945,0.39825
NOV,8,19,1.67,43.17708333,29.33291667,8.57875,0.412
NOV,8,20,3.28,40.12541667,29.31625,7.72125,0.4195
NOV,8,21,3.03,36.93291667,29.26791667,7.23125,0.38325
NOV,8,22,2.46,35.12833333,29.61083333,6.37125,0.357
NOV,8,23,2.43,34.36833333,29.47416667,4.91875,0.3745
NOV,9,0,2.23,34.22958333,28.6275,4.30625,0.352
NOV,9,1,2.13,33.83208333,29.96666667,3.7125,0.30825
NOV,9,2,2.28,34.15,29.02333333,2.8275,0.27575
NOV,9,3,2.04,34.03,28.83875,2.2775,0.2295
NOV,9,4,1.95,33.905,28.47791667,2.11125,0.177
NOV,9,5,1.54,34.5425,28.16833333,2.175,0.152
NOV,9,6,0.1,33.62291667,27.7925,2.3175,0.15575
NOV,9,7,1.16,32.73208333,27.60541667,2.1125,0.107
NOV,9,8,1.16,32.27458333,26.19291667,1.7675,0.13575
NOV,9,9,1.53,30.68291667,24.54541667,1.58625,0.197
NOV,9,10,0.87,30.38916667,24.10166667,1.8625,0.24575
NOV,9,11,0.79,30.0275,23.77208333,2.155,0.2695
NOV,9,12,0.41,29.88916667,23.40916667,2.805,0.306285714
NOV,9,13,0.3,29.4225,23.62541667,3.6325,0.330571429
NOV,9,14,0.68,28.89791667,23.68833333,4.32625,0.324857143
NOV,9,15,0.64,28.64541667,24.02166667,5.5725,0.337714286
NOV,9,16,0.62,28.4025,24.25166667,6.7475,0.322
NOV,9,17,0.08,27.4075,24.14791667,7.93125,0.267714286
NOV,9,18,0.08,23.95625,24.12666667,8.54125,0.223428571
NOV,9,19,0.08,23.93791667,24.12666667,9.1275,0.214857143
NOV,9,20,1.8,24.43333333,25.12,8.805,0.292
NOV,9,21,1.99,25.73208333,26.01375,8.2075,0.3195
NOV,9,22,2.03,25.92708333,26.00416667,7.2875,0.347
NOV,9,23,1.62,25.80333333,25.82625,6.29,0.36325
NOV,10,0,0.88,25.15583333,25.1925,5.5125,0.39575
NOV,10,1,0.38,25.335,24.26833333,4.69,0.40325
NOV,10,2,0.45,25.05125,24.01958333,4.1,0.39825
NOV,10,3,0.08,24.88541667,23.59333333,3.57875,0.387
NOV,10,4,0.29,24.33041667,22.15291667,3.58625,0.287
NOV,10,5,0.23,23.71291667,20.57916667,3.5275,0.23075
NOV,10,6,0.5,23.53791667,19.7675,3.71125,0.177
NOV,10,7,0.81,23.61208333,18.27875,3.7425,0.13325
NOV,10,8,0.91,23.08333333,19.0075,3.57875,0.0995
NOV,10,9,1.11,23.11875,19.58958333,3.48375,0.0945
NOV,10,10,1.7,22.65916667,19.59083333,3.19125,0.12325
NOV,10,11,1.66,23.55125,18.94041667,3.075,0.147
NOV,10,12,0.41,23.56791667,18.60583333,3.38875,0.162
NOV,10,13,1.02,23.66666667,18.18958333,3.52125,0.1745
NOV,10,14,1.27,24.7025,17.92333333,3.6875,0.202
NOV,10,15,0.46,24.82166667,18.32583333,4.02875,0.22325
NOV,10,16,1.26,24.9725,18.63875,4.37625,0.217
NOV,10,17,1.97,24.64458333,19.38916667,4.655,0.2095
NOV,10,18,2.29,24.94333333,20.51958333,4.94125,0.1895
NOV,10,19,2.05,25.15166667,22.43041667,4.975,0.1995
NOV,10,20,2.09,25.23708333,22.92,4.66125,0.267
NOV,10,21,1.04,24.27333333,22.35833333,4.7275,0.29075
NOV,10,22,0.99,24.22541667,23.86,4.72,0.30825
NOV,10,23,1.69,24.30333333,25.10083333,4.26375,0.3095
NOV,11,0,1.61,24.7875,25.95291667,3.6825,0.302
NOV,11,1,1.09,24.76083333,27.16833333,3.23125,0.3045
NOV,11,2,0.35,24.97,27.38291667,3.205,0.2945
NOV,11,3,0.58,24.99583333,27.95875,3.10125,0.26075
NOV,11,4,0.13,25.60791667,28.67,3.31375,0.18825
NOV,11,5,0.52,24.975,28.415,3.20875,0.15075
NOV,11,6,1.4,24.53333333,28.38708333,2.87625,0.10575
NOV,11,7,1.22,24.81708333,30.40208333,2.8525,0.08325
NOV,11,8,1.84,25.40666667,30.76208333,3.04625,0.087
NOV,11,9,1.79,25.92833333,30.15,3.2625,0.08325
NOV,11,10,1.13,26.44416667,30.78041667,3.62875,0.10075
NOV,11,11,1.49,26.15625,31.59208333,4.15125,0.11575
NOV,11,12,2.29,25.98833333,32.56541667,4.3225,0.12575
NOV,11,13,2.51,26.6475,33.20125,4.71875,0.152
NOV,11,14,3.24,26.25416667,33.87041667,5.335,0.1695
NOV,11,15,2.98,26.695,33.91,6.19125,0.1895
NOV,11,16,1.92,26.85583333,34.66083333,7.21125,0.2045
NOV,11,17,2.62,26.97625,35.05708333,7.8075,0.207
NOV,11,18,3.32,27.24625,34.89083333,7.69,0.2095
NOV,11,19,3.67,27.27416667,33.62458333,7.41,0.222
NOV,11,20,2.61,27.24416667,32.55583333,7.15,0.2345
NOV,11,21,1.35,26.70875,32.2475,6.805,0.24075
NOV,11,22,1.25,26.72291667,30.16208333,6.23375,0.27575
NOV,11,23,1.89,26.39875,28.04416667,5.285,0.3045
NOV,12,0,1.11,25.43458333,27.50541667,4.2325,0.29575
NOV,12,1,1.32,25.52541667,27.12708333,3.3425,0.30075
NOV,12,2,0.94,24.95416667,27.0975,2.98,0.29075
NOV,12,3,0.08,24.66125,25.42166667,2.53875,0.262
NOV,12,4,0.31,24.02125,25.19916667,2.08,0.23825
NOV,12,5,0.08,24.535,25.015,1.8275,0.20575
NOV,12,6,0.66,25.13125,25.91375,1.73375,0.15575
NOV,12,7,2.03,25.20666667,25.73625,1.685,0.122
NOV,12,8,2.08,24.99041667,26.34208333,1.52375,0.11825
NOV,12,9,2.41,24.5675,26.31291667,1.5075,0.1195
NOV,12,10,2.26,24.48583333,25.74,1.3725,0.152
NOV,12,11,1.58,24.22583333,25.11833333,1.7125,0.172
NOV,12,12,2.12,23.96416667,24.90333333,2.0125,0.207
NOV,12,13,2.56,23.53083333,25.37916667,2.345,0.2545
NOV,12,14,2.3,23.19416667,25.64458333,2.9925,0.28825
NOV,12,15,1.91,22.48666667,25.87916667,3.60875,0.34325
NOV,12,16,2.53,22.47791667,25.62375,4.2275,0.37075
NOV,12,17,2.17,22.63583333,24.93333333,4.83375,0.3795
NOV,12,18,1.74,21.85041667,24.18458333,5.3975,0.347
NOV,12,19,1.74,20.88791667,23.58833333,5.46375,0.337
NOV,12,20,1.62,20.36916667,23.18375,5.3,0.3245
NOV,12,21,1.36,20.8175,23.16,5.02875,0.30825
NOV,12,22,1.33,21.15791667,23.22458333,4.57875,0.30825
NOV,12,23,1.61,21.35333333,23.26416667,4.17625,0.27075
NOV,13,0,1.81,21.76291667,22.31833333,3.86,0.242
NOV,13,1,1.63,21.43041667,21.70666667,3.62125,0.237
NOV,13,2,1.95,22.03375,21.79875,3.58,0.237
NOV,13,3,2.55,22.13916667,24.88166667,3.62875,0.287
NOV,13,4,1.19,22.41666667,24.55,4.17125,0.272
NOV,13,5,0.76,21.96166667,24.35625,4.535,0.2495
NOV,13,6,0.61,21.49583333,22.98458333,5.0125,0.2145
NOV,13,7,0.08,21.35333333,20.99875,5.73125,0.182
NOV,13,8,0.08,20.94625,19.15041667,6.3325,0.162
NOV,13,9,0.08,20.62833333,19.27958333,6.68625,0.1345
NOV,13,10,0.43,20.1,19.75208333,6.79125,0.1295
NOV,13,11,0.44,20.12291667,20.29208333,7.1025,0.11825
NOV,13,12,0.98,20.32958333,20.22708333,7.18375,0.1545
NOV,13,13,0.84,20.45333333,19.60041667,7.31625,0.1745
NOV,13,14,0.92,20.65291667,19.54166667,7.565,0.20075
NOV,13,15,0.86,20.99416667,19.84125,7.7275,0.24075
NOV,13,16,0.98,21.0125,19.46375,7.96625,0.26325
NOV,13,17,0.54,21.38041667,19.45291667,8.38125,0.267
NOV,13,18,0.08,22.09916667,19.32041667,8.755,0.27575
NOV,13,19,1.83,22.91958333,19.3125,8.3175,0.26575
NOV,13,20,1.23,23.76333333,19.34625,8.21625,0.2345
NOV,13,21,0.69,23.56041667,19.44458333,8.37,0.2245
NOV,13,22,0.08,22.97041667,19.33791667,8.21125,0.2145
NOV,13,23,0.41,23.0725,19.11,7.33875,0.21825
NOV,14,0,1.65,23.60625,18.53625,6.19625,0.247
NOV,14,1,0.57,25.13958333,17.60875,5.4175,0.25575
NOV,14,2,0.42,25.06208333,16.81791667,4.5225,0.2395
NOV,14,3,0.9,25.4425,16.03208333,4.29875,0.19575
NOV,14,4,0.7,26.10125,17.05125,3.83,0.172
NOV,14,5,0.34,26.81166667,19.72125,3.15625,0.16575
NOV,14,6,0.51,27.52291667,21.88291667,2.46,0.14825
NOV,14,7,1.07,28.12125,23.38875,2.3925,0.107
NOV,14,8,1.51,28.68708333,23.59875,2.3925,0.10575
NOV,14,9,1.51,29.69708333,22.70291667,2.18625,0.13325
NOV,14,10,1.88,30.79125,21.81625,2.28375,0.15575
NOV,14,11,2.09,31.25208333,21.12708333,2.79875,0.1695
NOV,14,12,2.4,31.82708333,20.49208333,3.81875,0.19075
NOV,14,13,2.84,32.66166667,20.65666667,5.465,0.21325
NOV,14,14,2.37,33.85083333,19.69791667,7.345,0.2495
NOV,14,15,3.55,34.7325,18.29666667,9.08875,0.3045
NOV,14,16,4.27,35.4675,17.44333333,10.95625,0.3045
NOV,14,17,2.74,36.37375,17.025,12.52875,0.28575
NOV,14,18,2.17,36.44041667,16.96125,13.48875,0.30075
NOV,14,19,3.55,36.6325,16.92958333,13.2825,0.37825
NOV,14,20,3.62,37.98583333,16.88625,12.3325,0.44575
NOV,14,21,2.72,39.00125,16.81583333,11.01375,0.45325
NOV,14,22,1.13,39.94458333,16.815,9.70125,0.4395
NOV,14,23,1.14,39.95041667,18.13083333,8.35,0.422
NOV,15,0,2.04,39.94083333,18.71291667,6.76875,0.407
NOV,15,1,1.57,39.07458333,19.15666667,5.4325,0.3945
NOV,15,2,2.04,38.33041667,20.7825,4.3925,0.3545
NOV,15,3,2.93,38.79208333,21.57166667,4.17625,0.26575
NOV,15,4,2.04,38.935,21.8825,4.29875,0.1795
NOV,15,5,1.19,38.64083333,20.95666667,4.185,0.14075
NOV,15,6,1.03,38.26375,19.78875,3.70625,0.127
NOV,15,7,1.92,37.95166667,18.3975,3.1575,0.11575
NOV,15,8,2.11,37.97333333,18.31791667,2.87125,0.1495
NOV,15,9,2.25,38.13416667,18.14208333,2.6625,0.18825
NOV,15,10,2.81,37.96958333,19.98666667,3.2025,0.237
NOV,15,11,2.65,38.02541667,21.2725,3.90375,0.2995
NOV,15,12,2.08,38.83583333,21.37,4.81,0.33575
NOV,15,13,0.77,38.39625,20.50583333,6.0525,0.35825
NOV,15,14,0.9,37.44625,20.33791667,7.1225,0.3645
NOV,15,15,0.87,36.68125,20.16041667,8.46625,0.35825
NOV,15,16,0.79,35.45666667,20.05708333,9.82375,0.30325
NOV,15,17,0.8,33.79375,19.99416667,11.00625,0.267
NOV,15,18,1.26,33.47875,19.99125,11.4025,0.22825
NOV,15,19,1.13,32.76291667,19.9825,11.2125,0.182
NOV,15,20,1.52,31.225,20.065,10.48125,0.1645
NOV,15,21,2.88,30.07583333,21.73708333,9.1025,0.17325
NOV,15,22,2.83,30.035,23.15583333,8.2225,0.1795
NOV,15,23,2.48,30.09416667,22.72291667,7.46625,0.16825
NOV,16,0,0.56,29.63291667,22.13791667,7,0.1595
NOV,16,1,0.08,28.9375,21.53958333,6.605,0.14575
NOV,16,2,0.95,28.6825,20.61166667,6.13125,0.147
NOV,16,3,0.08,27.42583333,18.08375,6.28875,0.12825
NOV,16,4,0.08,27.09916667,16.52375,6.385,0.107
NOV,16,5,0.08,26.64666667,16.245,6.5875,0.0895
NOV,16,6,0.12,26.88041667,18.01666667,6.53125,0.06825
NOV,16,7,1.33,26.30583333,18.60291667,6.1225,0.0695
NOV,16,8,1.57,26.14958333,19.08583333,5.325,0.10325
NOV,16,9,2.8,25.92666667,20.35291667,4.97,0.16575
NOV,16,10,2.19,26.43375,19.67375,5.20625,0.20325
NOV,16,11,1.38,25.72125,19.10041667,5.16625,0.22575
NOV,16,12,1.11,25.63208333,19.29041667,5.55125,0.25075
NOV,16,13,1.47,25.68833333,19.49958333,6.3225,0.28325
NOV,16,14,1.54,28.59958333,19.81833333,7.4375,0.3095
NOV,16,15,2.32,29.29166667,20.29083333,9.03,0.32325
NOV,16,16,2.94,30.47125,20.38708333,10.80125,0.3245
NOV,16,17,1.28,31.67875,20.37083333,12.43,0.29075
NOV,16,18,5.19,32.74041667,20.36708333,12.65375,0.2895
NOV,16,19,5.92,34.39,20.46375,12.255,0.33325
NOV,16,20,5.4,35.3825,20.48083333,11.43125,0.3795
NOV,16,21,4.26,36.87,19.21375,10.5425,0.377
NOV,16,22,3.85,37.43708333,19.68708333,9.4,0.37825
NOV,16,23,4.12,37.54291667,22.30583333,7.9475,0.3695
NOV,17,0,2.6,38.43041667,24.00666667,6.6525,0.34575
NOV,17,1,2.35,38.95666667,24.43916667,4.74625,0.33075
NOV,17,2,1.66,39.975,23.61958333,3.97625,0.282
NOV,17,3,1.44,40.585,23.35375,3.89875,0.21325
NOV,17,4,1.15,40.14416667,23.4825,4.075,0.142
NOV,17,5,2.27,40.25,21.99791667,3.8025,0.097
NOV,17,6,2.55,40.13625,20.06291667,3.62125,0.0695
NOV,17,7,2.29,40.78541667,19.71708333,3.45125,0.052
NOV,17,8,2.59,41.28666667,19.15375,2.96625,0.06575
NOV,17,9,2.2,40.95875,17.68666667,2.7575,0.10075
NOV,17,10,1.76,39.90625,16.40458333,2.58625,0.11825
NOV,17,11,2.7,40.8425,16.12666667,2.55,0.14325
NOV,17,12,3.21,41.19583333,15.53791667,2.67,0.1795
NOV,17,13,2.23,41.69083333,15.4925,3.31,0.200571429
NOV,17,14,2.49,39.83458333,26.86541667,4.24875,0.249142857
NOV,17,15,NA,39.82458333,27.54875,5.685,0.263428571
NOV,17,16,1.23,39.01666667,27.5325,6.655,0.237714286
NOV,17,17,1.94,38.34041667,27.58166667,8.3825,0.180571429
NOV,17,18,2.42,37.34333333,27.59208333,9.6275,0.160571429
NOV,17,19,4.7,37.05833333,27.52875,9.5075,0.283428571
NOV,17,20,5.08,37.42458333,27.51375,9.0675,0.623428571
NOV,17,21,3.68,40.895,27.19291667,8.37,1.01075
NOV,17,22,3.07,45.51875,25.38333333,7.27,1.25325
NOV,17,23,2.84,50.93166667,21.92625,5.685,1.387
NOV,18,0,2.8,54.56291667,20.22125,4.67125,1.45575
NOV,18,1,2.68,56.32083333,19.92125,2.8475,1.4945
NOV,18,2,2.34,57.09,19.54083333,1.41625,1.52575
NOV,18,3,1.85,57.77833333,19.225,1.2225,1.42325
NOV,18,4,1.77,58.67375,18.63666667,1.15125,1.1295
NOV,18,5,2.18,60.82791667,18.1975,1.0975,0.6945
NOV,18,6,2.09,61.87416667,17.26083333,1.07875,0.447
NOV,18,7,2.3,63.23916667,16.82416667,1.07875,0.377
NOV,18,8,2.19,65.13791667,16.66833333,1.0375,0.88325
NOV,18,9,2.99,67.91666667,16.32333333,1.00875,1.27825
NOV,18,10,2.79,70.52,15.89958333,1.14625,1.36075
NOV,18,11,2.85,71.55791667,15.14541667,2.31125,1.40075
NOV,18,12,2.86,71.85833333,15.08625,3.83875,1.427
NOV,18,13,2.14,71.6225,14.81166667,6.0475,1.43575
NOV,18,14,1.49,70.58375,3.238333333,9.04875,1.4295
NOV,18,15,1.91,70.11083333,3.104166667,12.67125,1.40575
NOV,18,16,1.53,71.82416667,3.420416667,14.735,0.8595
NOV,18,17,2.49,72.5725,3.798333333,15.745,0.507
