DATOS MÓVILES 2016_ CRUZ ROJA,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
ABR,1,0,NA,68.477,4.601,NA,NA
ABR,1,1,NA,67.657,4.497,NA,NA
ABR,1,2,NA,65.7635,4.4245,NA,NA
ABR,1,3,NA,64.907,4.3705,NA,NA
ABR,1,4,NA,64.16,4.3475,NA,NA
ABR,1,5,NA,63.8275,4.313,NA,NA
ABR,1,6,NA,63.643,4.243,14.98833333,NA
ABR,1,7,NA,63.681,4.166,13.33857143,NA
ABR,1,8,NA,63.443,4.1665,12.02625,NA
ABR,1,9,NA,64.5455,3.9935,11.49,NA
ABR,1,10,NA,64.3465,3.7165,12.82125,NA
ABR,1,11,NA,63.7075,3.576,14.24,NA
ABR,1,12,NA,62.852,2.8845,15.6375,NA
ABR,1,13,NA,64.3685,1.677,16.8375,NA
ABR,1,14,NA,65.731,1.6675,18.1375,NA
ABR,1,15,NA,67.324,1.6535,20.755,NA
ABR,1,16,NA,70.0965,1.59,24.16125,NA
ABR,1,17,NA,71.865,1.5615,26.3225,NA
ABR,1,18,NA,77.7875,1.5325,27.005,NA
ABR,1,19,NA,77.2245,1.5205,26.16625,NA
ABR,1,20,NA,78.1585,1.5055,24.82875,NA
ABR,1,21,NA,77.4,1.54,23.58625,NA
ABR,1,22,NA,76.38727273,1.555,21.82375,NA
ABR,1,23,NA,75.22043478,1.565652174,19.865,NA
ABR,2,0,NA,73.92708333,1.555416667,17.0375,NA
ABR,2,1,NA,73.96083333,1.5425,13.79875,NA
ABR,2,2,NA,73.80791667,1.57625,10.2025,NA
ABR,2,3,NA,74.11208333,1.825416667,8.487142857,NA
ABR,2,4,NA,75.22041667,2.2025,7.375,NA
ABR,2,5,NA,75.43708333,2.54375,NA,NA
ABR,2,6,NA,75.25125,2.895833333,NA,NA
ABR,2,7,NA,76.49652174,2.972608696,NA,NA
ABR,2,8,NA,77.56090909,2.947727273,NA,NA
ABR,2,9,NA,77.28904762,3.003333333,NA,NA
ABR,2,10,NA,78.31714286,3.095,NA,NA
ABR,2,11,NA,79.05428571,3.222631579,NA,NA
ABR,2,12,NA,79.59809524,3.267894737,NA,NA
ABR,2,13,NA,77.89190476,3.182631579,NA,NA
ABR,2,14,NA,75.37857143,3.178947368,NA,NA
ABR,2,15,NA,72.09571429,3.164210526,26.625,NA
ABR,2,16,NA,67.45238095,3.151052632,27.45571429,NA
ABR,2,17,NA,63.24190476,3.114210526,28.31375,NA
ABR,2,18,NA,55.84666667,3.086315789,30.4975,NA
ABR,2,19,NA,54.77285714,3.046315789,29.8025,NA
ABR,2,20,NA,53.6247619,3.021052632,27.6925,NA
ABR,2,21,NA,53.98904762,3.047894737,25.425,NA
ABR,2,22,NA,54.28238095,7.359473684,23.17375,NA
ABR,2,23,NA,57.8547619,14.05052632,21.45375,NA
ABR,3,0,NA,59.43761905,19.82,19.995,NA
ABR,3,1,NA,59.44190476,25.57263158,18.46625,NA
ABR,3,2,NA,59.50285714,31.11894737,17.10875,NA
ABR,3,3,NA,58.86285714,34.51157895,17.11125,NA
ABR,3,4,NA,57.20857143,40.20684211,17.10375,NA
ABR,3,5,NA,56.95428571,45.00842105,17.39875,NA
ABR,3,6,NA,56.92761905,51.66894737,17.05625,NA
ABR,3,7,NA,56.75181818,54.964,16.51875,NA
ABR,3,8,NA,56.49913043,58.4047619,15.44625,NA
ABR,3,9,NA,56.49291667,60.19590909,15.385,NA
ABR,3,10,NA,54.7075,59.90782609,15.835,NA
ABR,3,11,NA,52.90541667,58.2625,16.69625,NA
ABR,3,12,NA,52.17041667,58.69291667,18.945,NA
ABR,3,13,NA,51.75375,59.81708333,22.24,NA
ABR,3,14,NA,52.40708333,59.91666667,27.17875,NA
ABR,3,15,NA,53.0175,59.905,31.83625,NA
ABR,3,16,NA,52.3075,59.90166667,36.16375,NA
ABR,3,17,NA,51.43041667,59.90166667,39.40375,NA
ABR,3,18,NA,50.95875,59.90166667,41.89,NA
ABR,3,19,NA,50.67875,59.91041667,42.0525,NA
ABR,3,20,NA,50.39,59.96791667,39.035,NA
ABR,3,21,NA,50.48416667,60.06583333,34.4625,NA
ABR,3,22,NA,51.59541667,56.72,28.81375,NA
ABR,3,23,NA,49.80041667,51.52833333,23.01375,NA
ABR,4,0,NA,50.16208333,47.10291667,17.28625,NA
