DATOS HORARIOS 2023_DIF,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
FEBRERO,1,18,0.053,0.008,0.99,0.008,60,23.04,25.30,2.00,275.54,29.18,622.04
FEBRERO,1,19,0.037,0.008,1.08,0.018,48,37.72,23.91,1.41,279.24,31.85,622.26
FEBRERO,1,20,0.010,0.009,1.26,0.026,60,46.04,22.63,2.43,191.29,33.76,622.93
FEBRERO,1,21,0.021,0.008,1.06,0.013,96,29.95,21.20,3.61,159.09,35.24,623.62
FEBRERO,1,22,0.023,0.009,1.01,0.012,53,20.66,20.48,3.10,213.71,38.85,624.29
FEBRERO,1,23,0.024,0.009,1.00,0.011,69,26.45,18.89,2.16,227.81,45.23,624.73
FEBRERO,2,0,0.025,0.009,0.98,0.010,46,23.90,17.96,1.54,239.31,46.88,624.96
FEBRERO,2,1,0.025,0.008,0.97,0.010,51,19.00,17.09,1.99,262.29,47.50,624.84
FEBRERO,2,2,0.020,0.008,0.96,0.012,40,22.25,16.02,1.45,239.57,51.27,624.89
FEBRERO,2,3,0.015,0.008,0.97,0.014,32,22.65,14.93,1.17,258.52,54.69,624.75
FEBRERO,2,4,0.006,0.008,0.98,0.021,36,21.77,13.80,1.16,236.34,59.09,624.47
FEBRERO,2,5,0.010,0.008,0.98,0.019,41,28.26,13.14,1.49,244.74,59.93,624.40
FEBRERO,2,6,0.009,0.008,1.02,0.020,43,22.77,12.51,0.93,158.01,60.69,624.47
FEBRERO,2,7,0.006,0.008,1.11,0.021,40,23.29,11.75,0.91,279.44,64.11,624.90
FEBRERO,2,8,0.006,0.008,1.27,0.020,66,31.94,11.60,0.77,258.13,65.26,625.34
FEBRERO,2,9,0.007,0.008,1.37,0.022,84,23.60,14.16,0.97,259.27,52.90,625.90
FEBRERO,2,10,0.022,0.008,1.02,0.012,116,31.71,16.07,1.94,264.57,50.95,626.37
FEBRERO,2,11,0.033,0.008,0.99,0.009,47,19.13,18.51,1.85,267.97,45.11,626.40
FEBRERO,2,12,0.038,0.008,0.98,0.008,47,20.85,20.26,1.93,246.44,39.33,625.99
FEBRERO,2,13,0.041,0.008,0.97,0.007,46,15.68,22.02,1.91,200.28,34.16,625.23
FEBRERO,2,14,0.037,0.007,1.00,0.008,38,12.83,24.28,3.56,246.32,21.06,624.44
FEBRERO,2,15,0.044,0.007,0.98,0.007,36,8.12,25.29,3.45,268.27,20.33,623.74
FEBRERO,2,16,0.046,0.007,0.97,0.007,35,12.26,26.03,3.58,270.82,17.46,623.22
FEBRERO,2,17,0.047,0.007,0.96,0.007,46,9.61,26.24,3.20,283.26,17.57,623.03
FEBRERO,2,18,0.047,0.007,0.97,0.009,87,16.63,25.83,3.03,279.62,17.95,623.05
FEBRERO,2,19,0.028,0.007,1.06,0.018,53,24.17,24.13,1.77,278.89,19.64,623.22
FEBRERO,2,20,0.004,0.008,1.35,0.033,69,35.86,21.98,1.07,274.35,24.04,623.62
FEBRERO,2,21,0.004,0.009,1.59,0.032,119,42.95,20.47,0.95,206.71,25.58,624.09
FEBRERO,2,22,0.007,0.008,1.30,0.027,135,45.83,19.00,1.44,249.04,26.22,624.46
FEBRERO,2,23,0.007,0.007,1.12,0.025,108,29.92,17.22,1.00,256.25,28.41,624.79
FEBRERO,3,0,0.004,0.008,1.16,0.026,80,24.30,16.26,0.98,254.71,32.01,624.89
FEBRERO,3,1,0.013,0.009,1.13,0.026,77,40.68,14.93,2.51,94.70,36.14,625.04
FEBRERO,3,2,0.007,0.008,1.06,0.026,115,36.57,15.46,2.47,95.33,42.12,625.17
FEBRERO,3,3,0.019,0.038,1.16,0.013,77,28.43,15.20,3.61,62.91,50.24,625.21
FEBRERO,3,4,0.020,0.093,1.10,0.011,91,32.57,13.56,5.35,57.46,62.38,625.25
FEBRERO,3,5,0.020,0.098,0.96,0.010,122,42.95,12.68,3.93,67.10,62.59,625.73
FEBRERO,3,6,0.026,0.014,0.96,0.008,66,16.86,12.27,4.54,70.96,62.53,626.25
FEBRERO,3,7,0.026,0.013,0.98,0.009,46,13.25,12.24,6.00,61.52,61.35,626.83
FEBRERO,3,8,0.023,0.042,1.02,0.013,74,17.39,12.25,4.85,61.40,60.38,627.24
FEBRERO,3,9,0.024,0.046,1.04,0.012,63,14.01,13.02,5.02,61.94,56.09,627.75
FEBRERO,3,10,0.027,0.014,1.02,0.009,77,17.74,13.80,6.64,65.42,52.59,628.24
FEBRERO,3,11,0.029,0.009,1.01,0.009,159,19.89,14.40,6.54,66.25,50.23,628.55
FEBRERO,3,12,0.031,0.008,1.03,0.009,183,15.69,15.94,6.98,71.91,44.74,628.21
FEBRERO,3,13,0.034,0.008,1.06,0.010,199,29.68,17.33,7.17,87.06,40.42,627.40
FEBRERO,3,14,0.035,0.008,1.06,0.011,232,20.00,18.12,6.68,89.64,38.34,626.55
FEBRERO,3,15,0.038,0.008,1.06,0.011,150,20.80,18.86,6.19,91.83,36.53,625.86
FEBRERO,3,16,0.040,0.007,1.04,0.010,131,17.57,19.71,6.07,83.51,33.85,625.31
FEBRERO,3,17,0.040,0.007,1.05,0.011,109,19.37,20.25,5.70,80.37,31.25,625.08
FEBRERO,3,18,0.036,0.007,1.06,0.012,96,15.31,20.14,5.45,79.69,30.01,625.25
FEBRERO,3,19,0.029,0.010,1.08,0.013,100,26.46,18.39,5.29,70.99,31.58,625.66
FEBRERO,3,20,0.028,0.141,1.54,0.012,103,22.54,15.72,6.31,45.69,31.46,626.27
FEBRERO,3,21,0.025,0.101,1.11,0.012,127,25.18,14.38,5.80,58.63,33.40,626.92
FEBRERO,3,22,0.027,0.031,0.99,0.011,66,15.59,13.08,5.69,64.10,35.22,627.48
FEBRERO,3,23,0.031,0.008,0.97,0.008,41,10.88,11.74,5.34,74.20,37.54,627.75
FEBRERO,4,0,0.029,0.007,0.96,0.008,35,6.57,10.09,3.99,82.98,40.07,628.06
FEBRERO,4,1,0.029,0.007,0.96,0.008,23,13.10,9.37,4.03,80.00,42.29,628.05
FEBRERO,4,2,0.030,0.007,0.95,0.007,20,6.53,8.70,3.81,82.33,43.61,627.90
FEBRERO,4,3,0.029,0.007,0.95,0.007,16,7.00,7.95,3.67,84.20,45.32,627.69
FEBRERO,4,4,0.029,0.007,0.94,0.007,16,6.64,7.37,3.09,88.42,45.69,627.39
FEBRERO,4,5,0.026,0.007,0.95,0.009,14,8.37,6.82,2.81,100.79,46.29,627.35
FEBRERO,4,6,0.024,0.007,0.96,0.011,20,7.52,6.11,3.13,96.85,46.58,627.32
FEBRERO,4,7,0.014,0.007,1.03,0.018,11,6.23,5.96,2.67,102.59,44.68,627.61
FEBRERO,4,8,0.007,0.009,1.10,0.021,31,12.95,5.47,3.14,118.88,46.52,627.87
FEBRERO,4,9,0.012,0.009,1.14,0.019,54,13.38,7.00,3.49,112.67,41.78,628.31
FEBRERO,4,10,0.026,0.007,1.07,0.011,69,13.24,9.85,3.65,80.92,34.03,628.47
FEBRERO,4,11,0.030,0.008,1.09,0.012,44,9.85,12.57,4.15,93.46,29.66,628.34
FEBRERO,4,12,0.031,0.009,1.10,0.013,49,14.02,14.91,3.39,102.27,30.67,627.88
FEBRERO,4,13,0.038,0.009,1.07,0.012,55,13.60,17.23,2.51,105.88,30.79,627.02
FEBRERO,4,14,0.047,0.015,1.04,0.011,46,14.27,20.25,1.79,170.70,27.05,626.08
FEBRERO,4,15,0.057,0.029,1.08,0.010,47,14.58,23.03,1.61,198.72,22.54,625.17
FEBRERO,4,16,0.061,0.018,1.02,0.009,48,16.77,24.01,1.69,246.04,21.11,624.53
FEBRERO,4,17,0.053,0.009,0.99,0.008,43,13.87,24.39,2.20,260.53,18.74,624.28
FEBRERO,4,18,0.056,0.009,1.01,0.008,37,21.68,23.95,2.30,268.78,20.02,624.38
FEBRERO,4,19,0.042,0.008,1.10,0.016,43,25.24,22.42,1.68,280.63,21.89,624.53
FEBRERO,4,20,0.005,0.009,1.43,0.038,63,32.63,20.06,0.99,257.73,26.55,624.77
FEBRERO,4,21,0.004,0.010,1.91,0.035,101,39.88,18.19,0.86,219.76,29.62,625.19
FEBRERO,4,22,0.005,0.011,2.68,0.033,171,60.26,17.25,1.03,119.16,31.40,625.43
FEBRERO,4,23,0.006,0.029,1.57,0.033,244,61.10,16.50,1.20,127.17,30.85,625.75
FEBRERO,5,0,0.008,0.009,1.24,0.025,264,46.12,15.62,1.99,107.48,29.05,626.02
FEBRERO,5,1,0.010,0.008,1.14,0.022,86,27.10,14.68,2.01,114.07,29.55,625.98
FEBRERO,5,2,0.008,0.008,1.12,0.023,66,26.15,13.13,2.03,87.35,32.58,625.99
FEBRERO,5,3,0.008,0.008,1.07,0.020,75,26.30,11.64,2.02,86.03,34.57,625.92
FEBRERO,5,4,0.006,0.008,1.06,0.021,65,26.26,11.15,2.02,112.18,36.25,625.62
FEBRERO,5,5,0.005,0.009,1.06,0.021,59,21.19,10.35,2.17,109.24,38.79,625.58
FEBRERO,5,6,0.005,0.008,1.06,0.020,66,27.42,9.18,2.16,106.23,41.80,625.77
FEBRERO,5,7,0.005,0.008,1.07,0.020,64,19.61,8.98,2.14,104.53,42.63,626.08
FEBRERO,5,8,0.005,0.009,1.12,0.020,54,19.87,9.02,2.64,116.49,42.06,626.23
FEBRERO,5,9,0.010,0.009,1.15,0.018,64,19.92,10.77,2.63,111.73,37.54,626.54
FEBRERO,5,10,0.017,0.010,1.16,0.015,70,18.72,14.09,3.19,106.46,32.76,626.84
FEBRERO,5,11,0.026,0.011,1.16,0.015,72,19.31,17.96,3.25,107.63,26.86,626.83
FEBRERO,5,12,0.035,0.008,1.13,0.013,58,13.73,20.91,3.23,106.47,21.73,626.34
FEBRERO,5,13,0.040,0.007,1.09,0.012,43,7.73,23.40,3.55,112.00,18.75,625.41
FEBRERO,5,14,0.044,0.009,1.09,0.012,41,12.65,25.32,3.48,99.00,16.83,624.53
FEBRERO,5,15,0.047,0.009,1.06,0.010,55,11.01,26.62,3.11,102.51,14.15,623.74
FEBRERO,5,16,0.046,0.013,1.05,0.009,53,8.14,27.23,3.72,73.89,11.81,623.15
FEBRERO,5,17,0.045,0.008,1.06,0.010,49,10.54,27.30,3.59,88.48,11.88,622.89
FEBRERO,5,18,0.042,0.009,1.08,0.011,44,14.39,26.92,2.95,83.22,12.22,622.97
FEBRERO,5,19,0.036,0.017,1.09,0.012,43,27.21,24.80,3.78,71.65,12.44,623.33
FEBRERO,5,20,0.028,0.156,1.52,0.015,71,46.87,22.75,4.17,50.02,13.91,623.86
FEBRERO,5,21,0.028,0.252,1.63,0.014,75,33.34,20.93,4.67,54.08,16.90,624.27
FEBRERO,5,22,0.027,0.165,1.18,0.014,76,33.94,19.56,4.31,64.05,19.73,624.64
FEBRERO,5,23,0.023,0.009,1.05,0.012,59,27.92,16.52,3.53,96.43,25.19,625.05
FEBRERO,6,0,0.030,0.007,0.99,0.009,60,18.05,15.83,3.86,95.88,26.29,625.22
FEBRERO,6,1,0.025,0.007,1.00,0.010,37,17.86,14.47,2.98,96.44,29.00,625.20
FEBRERO,6,2,0.024,0.007,1.01,0.011,34,15.81,13.19,2.59,103.21,31.83,625.11
FEBRERO,6,3,0.022,0.007,1.00,0.010,31,18.83,11.97,2.02,101.47,34.04,624.87
FEBRERO,6,4,0.020,0.008,1.00,0.011,36,10.47,10.79,2.44,99.48,37.83,624.54
FEBRERO,6,5,0.017,0.009,1.01,0.014,37,15.58,10.00,2.26,107.74,41.02,624.36
FEBRERO,6,6,0.015,0.010,1.02,0.016,37,18.87,9.59,2.64,86.85,42.81,624.38
FEBRERO,6,7,0.008,0.009,1.06,0.018,45,23.27,8.15,1.86,99.56,46.95,624.80
FEBRERO,6,8,0.006,0.010,1.16,0.021,53,25.41,8.54,1.34,90.86,45.85,625.18
FEBRERO,6,9,0.013,0.010,1.12,0.018,71,27.05,10.71,2.53,85.20,38.25,625.48
FEBRERO,6,10,0.018,0.013,1.16,0.017,96,23.74,13.83,2.18,100.50,32.73,625.75
FEBRERO,6,11,0.028,0.009,1.11,0.015,76,23.14,17.14,2.04,108.97,26.04,625.73
FEBRERO,6,12,0.038,0.008,1.07,0.012,60,12.44,19.77,1.67,140.01,19.51,625.24
FEBRERO,6,13,0.045,0.009,1.07,0.011,44,5.83,22.43,1.61,145.34,12.33,624.29
FEBRERO,6,14,0.049,0.008,1.05,0.010,41,6.40,24.86,1.65,164.65,9.87,623.18
FEBRERO,6,15,0.053,0.009,1.04,0.009,36,5.16,26.13,2.15,221.22,8.54,622.38
FEBRERO,6,16,0.055,0.009,1.01,0.007,39,10.60,26.35,2.27,209.40,8.16,621.71
FEBRERO,6,17,0.053,0.008,1.01,0.007,34,5.28,27.24,1.81,255.28,7.55,621.25
FEBRERO,6,18,0.054,0.009,1.04,0.009,23,9.94,26.61,1.82,242.93,8.09,621.14
FEBRERO,6,19,0.036,0.009,1.25,0.022,25,24.72,24.39,1.24,214.60,10.29,621.12
FEBRERO,6,20,0.005,0.011,2.28,0.036,57,42.50,21.95,1.36,169.39,13.63,621.30
FEBRERO,6,21,0.004,0.011,2.28,0.035,196,59.49,19.64,0.73,161.98,17.36,621.73
FEBRERO,6,22,0.003,0.011,2.30,0.029,215,65.33,17.60,1.02,253.54,22.54,621.95
FEBRERO,6,23,0.003,0.010,1.46,0.028,231,63.55,15.54,1.05,256.82,24.62,622.23
FEBRERO,7,0,0.004,0.010,1.36,0.031,133,36.42,15.05,1.90,143.85,23.23,622.53
FEBRERO,7,1,0.004,0.009,1.21,0.029,125,48.83,14.16,1.25,124.44,25.55,622.56
FEBRERO,7,2,0.006,0.009,1.15,0.025,92,46.08,14.45,1.70,155.92,23.61,622.68
FEBRERO,7,3,0.010,0.009,1.10,0.022,82,32.71,14.24,1.42,183.82,22.49,622.61
FEBRERO,7,4,0.006,0.009,1.11,0.023,71,39.01,13.23,1.41,128.08,25.02,622.52
FEBRERO,7,5,0.005,0.009,1.11,0.025,76,41.96,11.97,1.56,96.27,27.30,622.72
FEBRERO,7,6,0.004,0.009,1.13,0.024,80,35.34,11.61,2.07,105.27,27.01,622.83
FEBRERO,7,7,0.005,0.009,1.29,0.024,74,28.63,11.49,2.27,110.50,26.86,623.09
FEBRERO,7,8,0.005,0.009,1.36,0.022,76,29.81,11.21,2.48,105.41,27.83,623.46
FEBRERO,7,9,0.007,0.010,1.32,0.022,92,33.70,12.54,2.67,99.79,26.33,623.83
FEBRERO,7,10,0.014,0.011,1.29,0.021,113,33.34,14.90,2.33,97.27,28.16,624.11
FEBRERO,7,11,0.030,0.010,1.12,0.016,110,30.45,18.43,1.53,116.73,29.04,624.33
FEBRERO,7,12,0.044,0.010,1.13,0.016,79,24.50,21.60,1.43,152.79,28.15,623.84
FEBRERO,7,13,0.055,0.009,1.04,0.010,84,20.58,23.81,2.03,250.00,27.37,623.09
FEBRERO,7,14,0.060,0.008,1.03,0.008,65,10.26,24.95,2.79,258.61,25.28,622.35
FEBRERO,7,15,0.065,0.008,1.02,0.008,52,10.89,25.84,3.03,267.39,23.02,621.65
FEBRERO,7,16,0.065,0.008,1.03,0.008,56,11.23,26.75,2.62,267.54,21.97,621.00
FEBRERO,7,17,0.065,0.008,1.02,0.008,71,15.23,27.10,2.19,275.27,20.35,620.65
FEBRERO,7,18,0.063,0.008,1.01,0.008,421,17.77,26.66,2.09,268.47,19.04,620.58
FEBRERO,7,19,0.054,0.008,1.06,0.012,46,29.75,24.97,1.46,299.23,18.99,620.72
FEBRERO,7,20,0.012,0.009,1.66,0.035,63,40.69,22.87,0.96,265.13,22.34,621.05
FEBRERO,7,21,0.004,0.009,1.63,0.041,290,55.84,21.29,1.31,220.06,24.29,621.55
FEBRERO,7,22,0.012,0.010,1.29,0.033,138,47.83,19.68,1.75,180.10,26.94,621.92
FEBRERO,7,23,0.032,0.009,1.06,0.013,95,35.95,19.06,2.39,240.63,35.42,622.19
FEBRERO,8,0,0.023,0.008,1.07,0.016,71,36.47,17.44,1.35,228.81,38.98,622.52
FEBRERO,8,1,0.011,0.008,1.10,0.022,143,30.15,16.55,0.76,166.19,41.00,622.52
FEBRERO,8,2,0.005,0.008,1.07,0.026,68,37.88,15.68,1.20,229.61,45.39,622.50
FEBRERO,8,3,0.020,0.008,1.01,0.014,82,32.84,14.58,1.67,255.09,54.63,622.58
FEBRERO,8,4,0.020,0.008,1.00,0.012,97,27.01,14.05,1.48,242.64,55.95,622.66
FEBRERO,8,5,0.020,0.008,1.00,0.011,42,18.22,13.82,2.28,246.74,53.50,622.54
FEBRERO,8,6,0.006,0.008,1.03,0.020,43,22.38,12.46,1.43,279.85,57.42,622.80
FEBRERO,8,7,0.004,0.009,1.24,0.022,54,31.36,12.23,0.72,202.73,58.39,623.12
FEBRERO,8,8,0.004,0.010,2.09,0.022,86,35.42,12.88,0.69,184.39,57.00,623.41
FEBRERO,8,9,0.008,0.012,1.63,0.025,131,52.51,14.40,1.27,89.45,50.61,623.75
FEBRERO,8,10,0.016,0.016,1.28,0.025,190,55.44,17.19,1.28,143.01,42.66,624.23
FEBRERO,8,11,0.033,0.012,1.06,0.014,131,34.08,19.76,1.56,242.97,36.78,624.42
FEBRERO,8,12,0.041,0.009,1.03,0.010,71,23.28,21.38,2.07,261.33,36.42,624.15
FEBRERO,8,13,0.048,0.008,1.02,0.008,55,12.51,23.01,2.74,252.40,32.49,623.65
FEBRERO,8,14,0.048,0.008,1.04,0.008,50,11.63,23.91,2.47,243.34,30.12,622.83
FEBRERO,8,15,0.048,0.008,1.05,0.008,45,13.63,24.16,1.77,230.14,29.14,622.09
FEBRERO,8,16,0.048,0.008,1.04,0.009,41,14.57,24.96,2.34,233.33,27.74,621.43
FEBRERO,8,17,0.051,0.008,1.04,0.009,47,12.64,25.87,2.44,209.72,25.48,621.05
FEBRERO,8,18,0.053,0.008,1.01,0.008,53,22.50,25.34,2.11,285.76,25.53,621.16
FEBRERO,8,19,0.040,0.008,1.12,0.017,48,35.96,23.64,1.59,286.63,27.99,621.50
FEBRERO,8,20,0.006,0.010,1.81,0.039,111,46.72,22.47,1.10,175.71,30.73,621.80
FEBRERO,8,21,0.015,0.010,1.56,0.027,158,52.31,21.42,2.39,182.80,34.82,622.36
FEBRERO,8,22,0.032,0.008,1.07,0.013,166,38.04,20.21,3.18,169.90,40.07,622.80
FEBRERO,8,23,0.035,0.008,1.03,0.011,40,22.47,20.29,3.53,221.19,36.49,623.03
FEBRERO,9,0,0.028,0.008,1.04,0.011,61,22.60,18.46,1.82,235.01,38.74,623.12
FEBRERO,9,1,0.023,0.008,1.03,0.014,191,21.45,17.73,2.16,143.43,41.92,623.27
FEBRERO,9,2,0.029,0.008,1.01,0.010,107,28.76,17.22,3.86,93.11,56.65,623.55
FEBRERO,9,3,0.029,0.008,1.00,0.009,55,25.21,16.55,2.95,82.63,58.96,623.51
FEBRERO,9,4,0.028,0.008,1.01,0.009,41,28.47,15.90,2.58,81.38,61.05,623.38
FEBRERO,9,5,0.024,0.008,1.01,0.011,38,20.83,15.03,2.48,95.98,64.65,623.31
FEBRERO,9,6,0.019,0.007,1.03,0.013,35,26.02,14.42,1.30,104.13,67.44,623.37
FEBRERO,9,7,0.013,0.008,1.17,0.018,36,27.42,14.11,1.13,120.58,68.73,623.75
FEBRERO,9,8,0.007,0.008,1.30,0.022,49,32.18,13.59,1.93,80.98,70.71,624.01
FEBRERO,9,9,0.011,0.008,1.20,0.020,80,29.32,14.54,2.49,84.12,66.17,624.40
FEBRERO,9,10,0.021,0.008,1.17,0.016,91,27.27,16.90,2.67,101.79,57.24,624.67
FEBRERO,9,11,0.034,0.008,1.12,0.013,77,30.69,18.77,2.77,108.73,50.18,624.78
FEBRERO,9,12,0.044,0.010,1.09,0.012,56,24.66,20.84,1.89,177.77,42.45,624.41
FEBRERO,9,13,0.056,0.016,1.09,0.011,62,27.32,22.35,1.84,200.90,36.22,623.73
FEBRERO,9,14,0.057,0.012,1.04,0.008,65,13.99,23.59,2.18,221.25,31.21,622.75
FEBRERO,9,15,0.056,0.010,1.04,0.009,52,20.07,23.89,2.05,206.75,29.81,622.08
FEBRERO,9,16,0.059,0.009,1.03,0.008,50,19.78,23.78,2.02,221.16,30.28,621.61
FEBRERO,9,17,0.057,0.009,1.09,0.010,50,22.50,23.75,1.84,138.33,29.69,621.32
FEBRERO,9,18,0.055,0.009,1.10,0.012,52,30.66,24.00,1.90,114.96,28.54,621.41
FEBRERO,9,19,0.042,0.008,1.20,0.018,55,34.30,23.09,1.07,127.52,29.14,621.60
FEBRERO,9,20,0.015,0.009,1.64,0.035,57,35.69,22.01,0.98,218.48,31.03,621.97
FEBRERO,9,21,0.009,0.010,1.49,0.035,105,49.85,21.06,2.02,198.95,32.64,622.46
FEBRERO,9,22,0.033,0.008,1.04,0.011,130,32.95,20.67,2.89,237.27,30.16,622.87
FEBRERO,9,23,0.026,0.008,1.05,0.013,43,20.39,18.62,2.21,237.62,34.05,623.10
FEBRERO,10,0,0.024,0.007,1.03,0.011,39,19.49,17.02,1.62,245.28,36.68,623.25
FEBRERO,10,1,0.019,0.007,1.03,0.014,36,17.14,16.13,1.43,270.84,39.35,623.33
FEBRERO,10,2,0.015,0.007,1.03,0.015,37,21.75,15.55,0.90,198.10,41.98,623.40
FEBRERO,10,3,0.015,0.007,1.05,0.016,38,21.90,14.93,0.83,169.51,43.55,623.38
FEBRERO,10,4,0.010,0.007,1.03,0.021,39,23.22,14.09,0.76,225.56,46.21,623.32
FEBRERO,10,5,0.015,0.007,1.02,0.017,39,19.65,13.38,0.89,232.89,48.65,623.23
FEBRERO,10,6,0.013,0.007,1.08,0.019,38,25.63,13.01,1.19,136.33,50.19,623.16
FEBRERO,10,7,0.006,0.008,1.25,0.021,45,33.72,12.33,1.23,102.72,52.45,623.60
FEBRERO,10,8,0.005,0.009,1.50,0.021,79,41.55,12.24,1.34,108.13,53.13,624.18
FEBRERO,10,9,0.005,0.009,1.45,0.023,110,41.89,13.24,1.86,103.88,49.36,624.54
FEBRERO,10,10,0.015,0.009,1.20,0.020,120,33.27,16.63,1.79,118.48,39.86,624.74
FEBRERO,10,11,0.030,0.012,1.15,0.016,79,27.97,19.62,1.48,139.56,35.09,624.90
FEBRERO,10,12,0.046,0.016,1.11,0.013,73,34.50,21.48,1.72,198.38,30.87,624.51
FEBRERO,10,13,0.049,0.010,1.06,0.009,58,14.70,23.31,1.97,217.35,28.97,623.79
FEBRERO,10,14,0.047,0.009,1.06,0.009,41,9.30,24.47,2.40,228.96,25.38,623.03
FEBRERO,10,15,0.051,0.008,1.06,0.009,35,7.85,25.66,1.82,199.76,23.30,622.29
FEBRERO,10,16,0.053,0.008,1.03,0.008,46,6.64,25.98,2.50,246.94,22.37,621.75
FEBRERO,10,17,0.053,0.008,1.01,0.007,43,14.41,26.03,2.21,275.39,21.96,621.48
FEBRERO,10,18,0.055,0.008,1.02,0.008,30,17.90,26.21,1.41,227.26,21.01,621.44
FEBRERO,10,19,0.048,0.008,1.07,0.011,36,27.55,24.47,1.50,177.93,23.17,621.68
FEBRERO,10,20,0.024,0.008,1.35,0.027,40,34.68,23.01,1.73,119.38,24.25,622.03
FEBRERO,10,21,0.017,0.011,1.30,0.026,72,42.39,21.75,3.45,66.66,30.91,622.56
FEBRERO,10,22,0.024,0.026,1.07,0.012,157,38.16,18.99,5.01,72.62,44.74,623.31
FEBRERO,10,23,0.022,0.024,1.04,0.012,73,27.65,17.20,5.35,77.31,52.80,623.81
FEBRERO,11,0,0.021,0.028,1.02,0.012,67,22.10,15.90,5.66,69.68,59.73,624.28
FEBRERO,11,1,0.021,0.029,1.00,0.011,64,24.86,14.92,5.41,70.53,63.13,624.39
FEBRERO,11,2,0.024,0.017,0.99,0.008,36,15.34,13.83,4.84,78.19,66.11,624.42
FEBRERO,11,3,0.023,0.029,0.99,0.010,24,13.44,13.42,4.84,65.55,66.77,624.36
FEBRERO,11,4,0.024,0.044,0.99,0.009,24,19.45,12.78,4.21,57.87,66.34,624.44
FEBRERO,11,5,0.025,0.019,0.99,0.008,27,16.74,11.72,3.51,77.80,67.06,624.43
FEBRERO,11,6,0.026,0.009,0.99,0.008,16,11.66,10.74,3.94,87.51,67.62,624.67
FEBRERO,11,7,0.025,0.008,1.02,0.008,20,12.16,10.14,4.62,84.88,67.77,625.04
FEBRERO,11,8,0.024,0.008,1.06,0.010,69,9.66,9.86,4.35,79.31,67.44,625.40
FEBRERO,11,9,0.022,0.008,1.08,0.012,21,9.80,11.00,4.39,74.74,63.36,625.77
FEBRERO,11,10,0.024,0.008,1.09,0.010,62,11.69,12.62,4.93,79.13,57.11,625.84
FEBRERO,11,11,0.029,0.008,1.09,0.010,47,12.00,14.31,4.44,67.61,51.94,625.65
FEBRERO,11,12,0.034,0.008,1.11,0.010,43,15.49,16.20,4.25,69.36,46.38,625.27
FEBRERO,11,13,0.039,0.008,1.10,0.010,47,10.72,18.07,3.34,78.77,40.70,624.63
FEBRERO,11,14,0.042,0.008,1.12,0.011,47,15.72,20.21,3.68,99.05,34.95,623.78
FEBRERO,11,15,0.043,0.008,1.17,0.013,67,10.14,22.37,3.53,112.50,30.91,622.91
FEBRERO,11,16,0.046,0.009,1.12,0.011,71,12.15,23.37,3.31,103.55,28.82,622.39
