DATOS HORARIOS 2023_DIF,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
ABRIL,11,2,0.024,0.106,0.90,0.010,29,24,18.44,3.93,54.16,NA,624.46
ABRIL,11,3,0.026,0.031,0.89,0.009,39,18,18.26,3.37,58.34,NA,624.19
ABRIL,11,4,0.024,0.032,0.90,0.009,18,19,17.40,2.20,77.61,NA,624.06
ABRIL,11,5,0.020,0.017,0.89,0.011,19,10,16.47,1.97,98.79,NA,623.97
ABRIL,11,6,0.019,0.012,0.90,0.011,16,11,15.94,2.00,111.42,NA,624.16
ABRIL,11,7,0.013,0.010,0.94,0.014,20,15,15.42,2.03,94.13,NA,624.37
ABRIL,11,8,0.012,0.010,0.99,0.016,22,13,16.49,2.20,100.47,NA,624.75
ABRIL,11,9,0.024,0.009,0.94,0.009,38,10,18.67,4.93,81.66,NA,625.11
ABRIL,11,10,0.028,0.010,0.94,0.009,41,14,20.04,5.50,76.14,NA,625.31
ABRIL,11,11,0.031,0.011,0.95,0.010,57,10,21.66,4.80,74.78,NA,625.19
ABRIL,11,12,0.036,0.012,0.95,0.010,54,9,23.03,4.33,65.75,NA,624.80
ABRIL,11,13,0.039,0.010,0.97,0.009,38,10,24.22,3.85,80.90,NA,624.13
ABRIL,11,14,0.041,0.010,0.95,0.009,33,8,25.46,4.08,99.24,NA,623.34
ABRIL,11,15,0.045,0.009,0.94,0.009,35,4,26.73,3.22,118.89,NA,622.39
ABRIL,11,16,0.051,0.009,0.94,0.009,35,4,27.02,2.80,92.59,NA,621.38
ABRIL,11,17,0.049,0.010,0.95,0.012,45,18,26.46,2.40,136.68,NA,620.91
ABRIL,11,18,0.040,0.035,0.93,0.011,32,25,23.81,6.47,105.67,NA,621.19
ABRIL,11,19,0.034,0.010,0.94,0.011,214,66,18.14,3.87,114.91,NA,621.95
ABRIL,11,20,0.026,0.016,1.11,0.017,20,8,20.25,2.47,126.55,NA,621.45
ABRIL,11,21,0.020,0.026,1.06,0.018,22,27,19.20,2.59,73.14,NA,622.04
ABRIL,11,22,0.023,0.031,0.94,0.014,23,25,18.37,3.88,77.02,NA,623.52
ABRIL,11,23,0.030,0.029,0.91,0.011,27,14,17.12,4.59,75.47,NA,624.14
ABRIL,12,0,0.029,0.021,0.89,0.010,20,16,15.84,3.90,100.10,NA,624.35
ABRIL,12,1,0.024,0.015,0.89,0.012,18,10,15.66,3.16,70.21,NA,624.58
ABRIL,12,2,0.025,0.024,0.91,0.012,17,15,15.83,3.32,59.76,NA,624.53
ABRIL,12,3,0.026,0.030,0.89,0.011,16,7,15.27,2.59,80.36,NA,623.94
ABRIL,12,4,0.024,0.017,0.88,0.011,15,11,14.25,2.49,74.99,NA,623.54
ABRIL,12,5,0.019,0.013,0.88,0.013,4,5,13.62,2.37,101.36,NA,623.35
ABRIL,12,6,0.013,0.010,0.90,0.016,19,11,13.07,1.71,101.93,NA,623.46
