DATOS HORARIOS 2023_DIF,,,,,,,,,,,,,
NOTA,LOS DATOS SON REVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DÍA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m3],PM2.5 [µg/m3],TEMP,WS,WD,HR,PBAR
SEPTIEMBRE,21,10,0.037,0.004,0.013,0.62,70,NA,22.15,3.76,100.29,43.55,625.51
SEPTIEMBRE,21,11,0.045,0.004,0.011,0.57,57,19,23.93,3.47,103.76,37.30,625.54
SEPTIEMBRE,21,12,0.050,0.004,0.011,0.55,37,12,25.59,3.14,104.83,31.96,625.27
SEPTIEMBRE,21,13,0.051,0.004,0.012,0.63,51,12,27.02,3.60,107.54,26.95,624.76
SEPTIEMBRE,21,14,0.053,0.004,0.013,0.66,46,7,28.43,3.69,117.62,23.33,624.00
SEPTIEMBRE,21,15,0.059,0.003,0.012,0.54,52,6,29.54,3.94,138.33,20.06,623.24
SEPTIEMBRE,21,16,0.061,0.003,0.012,0.52,48,6,30.38,2.85,161.81,20.67,622.59
SEPTIEMBRE,21,17,0.063,0.003,0.012,0.51,39,9,30.70,2.82,149.86,20.92,622.23
SEPTIEMBRE,21,18,0.064,0.004,0.013,0.51,37,14,30.31,2.34,184.21,20.77,622.28
SEPTIEMBRE,21,19,0.054,0.004,0.019,0.61,40,25,28.55,1.96,231.43,24.61,622.44
SEPTIEMBRE,21,20,0.027,0.004,0.033,0.91,65,33,26.22,1.78,216.07,31.89,622.71
SEPTIEMBRE,21,21,0.034,0.005,0.015,0.60,70,28,26.23,3.38,75.31,27.50,623.18
SEPTIEMBRE,21,22,0.026,0.040,0.017,0.63,40,38,24.40,2.50,97.98,33.10,623.81
SEPTIEMBRE,21,23,0.031,0.007,0.012,0.50,56,30,22.62,2.65,92.84,36.06,624.27
SEPTIEMBRE,22,0,0.032,0.005,0.011,0.41,30,21,20.98,2.94,87.85,40.59,624.50
SEPTIEMBRE,22,1,0.035,0.004,0.009,0.36,28,16,19.84,2.91,94.53,45.41,624.47
SEPTIEMBRE,22,2,0.035,0.004,0.009,0.35,25,14,18.58,2.93,97.93,51.68,624.45
SEPTIEMBRE,22,3,0.031,0.004,0.011,0.35,23,18,17.67,2.76,93.02,57.73,624.39
SEPTIEMBRE,22,4,0.026,0.013,0.013,0.39,24,22,17.55,1.45,114.59,60.09,624.30
SEPTIEMBRE,22,5,0.021,0.009,0.017,0.39,31,25,16.32,1.13,172.33,64.96,624.35
SEPTIEMBRE,22,6,0.016,0.006,0.019,0.50,29,19,16.01,0.83,158.48,66.94,624.50
SEPTIEMBRE,22,7,0.015,0.005,0.020,0.65,44,23,15.77,1.38,107.85,68.99,625.05
SEPTIEMBRE,22,8,0.013,0.008,0.023,1.29,55,26,17.36,1.70,84.26,64.84,625.31
SEPTIEMBRE,22,9,0.022,0.017,0.019,0.90,97,29,19.86,1.56,119.24,56.90,625.72
SEPTIEMBRE,22,10,0.033,0.008,0.013,0.66,78,27,21.86,4.08,83.25,53.27,625.89
SEPTIEMBRE,22,11,0.040,0.006,0.010,0.60,67,20,23.52,4.71,82.69,49.49,625.70
SEPTIEMBRE,22,12,0.045,0.005,0.011,0.58,62,15,25.13,4.28,75.63,41.82,625.30
SEPTIEMBRE,22,13,0.053,0.005,0.011,0.62,72,15,26.37,3.73,79.91,38.26,624.63
SEPTIEMBRE,22,14,0.058,0.004,0.014,0.69,39,11,27.86,3.67,93.52,35.46,623.96
SEPTIEMBRE,22,15,0.062,0.004,0.012,0.58,59,7,29.24,3.38,113.69,31.65,623.20
SEPTIEMBRE,22,16,0.057,0.004,0.012,0.55,54,6,30.27,3.31,131.11,27.45,622.56
SEPTIEMBRE,22,17,0.056,0.004,0.012,0.53,40,7,30.73,3.07,132.13,26.10,622.18
SEPTIEMBRE,22,18,0.056,0.004,0.013,0.57,34,13,30.94,1.80,159.94,26.30,622.11
SEPTIEMBRE,22,19,0.047,0.004,0.018,0.60,42,20,28.91,1.96,235.58,30.82,622.25
SEPTIEMBRE,22,20,0.033,0.004,0.026,0.71,54,32,26.89,1.30,255.32,34.55,622.55
SEPTIEMBRE,22,21,0.022,0.005,0.029,1.02,60,30,26.54,2.72,74.17,34.92,623.12
SEPTIEMBRE,22,22,0.025,0.022,0.015,0.69,65,28,25.94,2.69,77.26,35.96,623.56
SEPTIEMBRE,22,23,0.020,0.014,0.015,0.55,44,41,23.75,3.13,90.98,45.38,624.17
SEPTIEMBRE,23,0,0.025,0.011,0.010,0.45,53,34,22.49,3.23,90.47,52.60,624.43
SEPTIEMBRE,23,1,0.025,0.006,0.010,0.43,34,24,21.28,2.55,85.97,58.09,624.53
SEPTIEMBRE,23,2,0.024,0.005,0.010,0.38,30,23,19.97,2.66,87.52,63.13,624.59
SEPTIEMBRE,23,3,0.024,0.007,0.011,0.36,25,21,20.02,3.75,64.31,63.00,624.39
SEPTIEMBRE,23,4,0.026,0.009,0.010,0.36,35,22,20.09,3.66,60.68,62.82,624.05
SEPTIEMBRE,23,5,0.023,0.007,0.011,0.38,34,19,18.70,2.12,91.24,67.86,624.07
SEPTIEMBRE,23,6,0.018,0.006,0.013,0.42,30,17,17.18,1.92,99.68,74.31,624.28
SEPTIEMBRE,23,7,0.015,0.005,0.014,0.53,28,20,16.80,1.75,97.36,77.67,624.88
SEPTIEMBRE,23,8,0.015,0.005,0.016,0.75,53,20,18.42,1.94,105.38,70.71,625.24
SEPTIEMBRE,23,9,0.019,0.004,0.015,0.79,59,23,20.00,2.69,95.13,64.72,625.47
SEPTIEMBRE,23,10,0.031,0.004,0.012,0.71,60,22,22.31,2.78,102.45,55.54,625.52
SEPTIEMBRE,23,11,0.039,0.004,0.011,0.63,38,14,24.95,2.28,134.38,44.68,625.30
SEPTIEMBRE,23,12,0.046,0.011,0.012,0.59,53,20,26.79,1.99,176.52,39.21,624.76
SEPTIEMBRE,23,13,0.051,0.017,0.010,0.54,46,17,28.33,2.01,204.45,31.58,623.79
SEPTIEMBRE,23,14,0.049,0.010,0.010,0.50,40,6,30.01,2.26,176.27,26.16,622.95
SEPTIEMBRE,23,15,0.055,0.007,0.008,0.41,43,5,30.52,2.88,259.27,27.70,622.18
SEPTIEMBRE,23,16,0.055,0.005,0.009,0.44,37,7,31.59,2.40,212.62,23.20,621.68
SEPTIEMBRE,23,17,0.056,0.005,0.009,0.40,33,7,31.67,3.07,246.71,21.89,621.43
SEPTIEMBRE,23,18,0.054,0.004,0.010,0.44,35,11,31.16,3.11,233.15,22.42,621.31
SEPTIEMBRE,23,19,0.045,0.005,0.015,0.52,35,23,29.63,1.87,247.63,25.40,621.75
SEPTIEMBRE,23,20,0.028,0.005,0.024,0.83,37,36,27.50,1.36,206.56,30.20,622.26
SEPTIEMBRE,23,21,0.022,0.012,0.022,1.10,55,29,27.09,3.15,98.01,28.56,622.88
SEPTIEMBRE,23,22,0.029,0.073,0.013,1.11,54,29,26.36,3.58,45.79,23.11,623.51
SEPTIEMBRE,23,23,0.026,0.035,0.014,0.56,35,29,25.02,2.95,70.70,25.01,623.91
SEPTIEMBRE,24,0,0.022,0.007,0.014,0.58,38,23,22.35,2.12,101.07,35.86,624.04
SEPTIEMBRE,24,1,0.022,0.005,0.013,0.49,39,20,20.81,2.26,110.77,44.68,624.23
SEPTIEMBRE,24,2,0.025,0.005,0.010,0.43,36,14,19.76,2.52,85.90,52.97,624.08
SEPTIEMBRE,24,3,0.022,0.004,0.012,0.43,27,20,18.49,2.08,117.17,59.39,623.93
SEPTIEMBRE,24,4,0.023,0.004,0.011,0.41,32,12,18.16,2.04,97.19,61.25,623.77
SEPTIEMBRE,24,5,0.021,0.004,0.012,0.39,28,19,17.68,2.53,87.28,63.00,623.81
SEPTIEMBRE,24,6,0.020,0.004,0.013,0.41,26,16,16.98,2.18,96.49,66.12,624.01
SEPTIEMBRE,24,7,0.016,0.004,0.015,0.51,24,20,16.72,1.67,78.67,66.96,624.38
SEPTIEMBRE,24,8,0.015,0.005,0.015,0.53,38,16,17.59,1.44,254.70,61.38,624.81
SEPTIEMBRE,24,9,0.026,0.006,0.013,0.63,42,19,20.04,1.90,96.67,54.16,625.00
SEPTIEMBRE,24,10,0.039,0.027,0.015,1.02,49,23,22.40,1.51,200.56,48.16,625.05
SEPTIEMBRE,24,11,0.068,0.079,0.015,1.28,62,47,24.43,1.92,261.72,39.50,625.16
SEPTIEMBRE,24,12,0.069,0.054,0.011,0.69,68,37,26.77,1.83,257.41,31.00,624.72
SEPTIEMBRE,24,13,0.062,0.012,0.009,0.48,44,19,27.87,2.45,232.30,28.70,623.95
SEPTIEMBRE,24,14,0.062,0.008,0.009,0.43,38,6,29.34,2.23,229.06,26.04,623.10
SEPTIEMBRE,24,15,0.063,0.006,0.009,0.44,109,5,31.01,2.07,220.18,22.85,622.28
SEPTIEMBRE,24,16,0.063,0.006,0.009,0.41,31,7,31.58,2.41,217.79,21.90,621.81
SEPTIEMBRE,24,17,0.062,0.005,0.009,0.41,27,7,32.01,2.69,221.08,20.05,621.52
SEPTIEMBRE,24,18,0.058,0.005,0.010,0.45,26,15,31.68,2.52,213.79,21.25,621.52
SEPTIEMBRE,24,19,0.049,0.005,0.015,0.54,25,23,29.97,1.69,229.55,24.21,621.94
SEPTIEMBRE,24,20,0.038,0.016,0.015,0.57,42,32,28.91,2.64,111.53,24.65,622.58
SEPTIEMBRE,24,21,0.027,0.038,0.016,0.57,47,26,27.38,2.57,88.75,26.38,623.31
SEPTIEMBRE,24,22,0.023,0.010,0.016,0.67,44,35,24.59,3.95,84.14,33.32,623.86
SEPTIEMBRE,24,23,0.023,0.050,0.015,0.47,56,38,23.29,3.86,86.06,34.66,624.27
SEPTIEMBRE,25,0,0.027,0.006,0.011,0.42,55,17,22.12,2.87,83.93,35.57,624.52
SEPTIEMBRE,25,1,0.026,0.005,0.011,0.42,28,20,21.21,2.13,120.51,38.18,624.74
SEPTIEMBRE,25,2,0.024,0.005,0.012,0.40,20,12,20.48,2.12,111.64,45.12,624.75
SEPTIEMBRE,25,3,0.026,0.005,0.010,0.37,27,9,20.05,2.36,103.33,46.54,624.25
SEPTIEMBRE,25,4,0.021,0.005,0.013,0.37,19,10,18.68,1.71,97.33,52.77,624.02
SEPTIEMBRE,25,5,0.020,0.005,0.014,0.38,25,17,17.74,1.37,158.21,58.27,624.13
SEPTIEMBRE,25,6,0.015,0.005,0.017,0.53,24,15,17.56,1.62,159.86,61.02,624.49
SEPTIEMBRE,25,7,0.013,0.005,0.020,0.89,28,19,17.30,1.77,125.95,64.36,624.83
SEPTIEMBRE,25,8,0.016,0.005,0.017,0.95,55,14,18.24,2.33,94.84,62.73,625.11
SEPTIEMBRE,25,9,0.024,0.004,0.014,0.72,73,17,20.21,2.69,90.23,57.21,625.33
SEPTIEMBRE,25,10,0.033,0.004,0.011,0.66,52,14,22.70,2.74,92.28,45.80,625.47
SEPTIEMBRE,25,11,0.040,0.007,0.011,0.60,38,12,24.65,2.74,115.88,36.51,625.27
SEPTIEMBRE,25,12,0.045,0.006,0.010,0.57,35,9,26.10,2.37,133.50,33.52,625.04
SEPTIEMBRE,25,13,0.047,0.005,0.011,0.61,28,12,27.67,2.82,141.46,31.06,624.44
SEPTIEMBRE,25,14,0.050,0.005,0.010,0.57,40,7,29.02,2.61,135.56,29.27,623.81
SEPTIEMBRE,25,15,0.054,0.005,0.010,0.51,46,6,30.81,2.51,144.27,25.74,622.99
SEPTIEMBRE,25,16,0.052,0.009,0.011,0.50,51,7,31.48,3.58,80.01,21.47,622.50
SEPTIEMBRE,25,17,0.040,0.014,0.010,0.40,70,18,31.38,6.14,48.73,17.15,622.59
SEPTIEMBRE,25,18,0.038,0.004,0.009,0.42,113,28,30.03,5.96,48.04,20.13,622.79
SEPTIEMBRE,25,19,0.033,0.018,0.012,0.47,115,22,28.33,5.45,45.83,22.60,623.31
SEPTIEMBRE,25,20,0.032,0.012,0.011,0.44,81,33,26.46,5.13,44.04,24.95,623.92
SEPTIEMBRE,25,21,0.031,0.059,0.013,0.44,38,39,25.16,4.66,57.90,28.19,624.63
SEPTIEMBRE,25,22,0.026,0.027,0.015,0.53,38,34,23.44,2.52,91.01,33.58,625.27
SEPTIEMBRE,25,23,0.023,0.006,0.014,0.52,36,22,21.18,2.04,93.49,39.78,625.72
SEPTIEMBRE,26,0,0.022,0.004,0.014,0.48,33,16,19.96,2.00,100.64,43.73,625.69
SEPTIEMBRE,26,1,0.026,0.004,0.011,0.41,26,24,19.20,2.26,105.58,49.15,625.87
SEPTIEMBRE,26,2,0.026,0.004,0.011,0.38,37,16,18.38,1.59,122.01,54.78,625.75
SEPTIEMBRE,26,3,0.027,0.004,0.009,0.36,28,13,17.76,2.43,109.68,58.36,625.55
SEPTIEMBRE,26,4,0.026,0.004,0.010,0.37,29,10,17.28,2.55,100.89,61.03,625.39
SEPTIEMBRE,26,5,0.021,0.003,0.013,0.39,33,13,16.69,1.88,79.20,63.27,625.52
SEPTIEMBRE,26,6,0.018,0.004,0.015,0.45,16,21,15.89,2.40,87.08,67.60,625.66
SEPTIEMBRE,26,7,0.012,0.004,0.019,0.75,40,14,15.53,2.50,102.57,70.51,625.79
SEPTIEMBRE,26,8,0.015,0.004,0.016,0.86,36,15,16.73,3.06,91.29,68.41,626.01
SEPTIEMBRE,26,9,0.026,0.004,0.012,0.71,80,16,19.66,3.41,90.51,58.96,626.29
SEPTIEMBRE,26,10,0.034,0.004,0.011,0.64,53,16,21.73,3.58,106.53,50.38,626.32
SEPTIEMBRE,26,11,0.040,0.004,0.010,0.59,32,17,23.47,3.59,120.03,45.25,626.23
SEPTIEMBRE,26,12,0.047,0.004,0.010,0.63,54,10,25.02,3.95,125.02,40.12,625.89
SEPTIEMBRE,26,13,0.055,0.004,0.012,0.64,59,11,26.68,4.11,118.60,35.98,625.10
SEPTIEMBRE,26,14,0.058,0.004,0.013,0.68,50,6,28.23,3.55,106.44,31.73,624.36
SEPTIEMBRE,26,15,0.052,0.004,0.013,0.60,67,7,28.91,3.40,98.25,27.86,623.57
SEPTIEMBRE,26,16,0.045,0.003,0.011,0.53,69,6,29.37,4.20,99.72,25.61,623.01
SEPTIEMBRE,26,17,0.040,0.003,0.012,0.60,49,12,29.36,3.63,106.19,24.69,622.96
SEPTIEMBRE,26,18,0.033,0.003,0.015,0.68,45,15,28.65,3.22,88.77,25.74,623.05
SEPTIEMBRE,26,19,0.032,0.012,0.014,0.58,63,22,27.90,4.80,75.42,26.13,623.21
SEPTIEMBRE,26,20,0.031,0.016,0.013,0.54,158,24,26.23,4.85,62.02,29.11,623.63
SEPTIEMBRE,26,21,0.030,0.021,0.014,0.53,53,27,24.83,4.00,61.62,30.96,624.23
SEPTIEMBRE,26,22,0.027,0.014,0.015,0.61,38,38,23.34,2.41,85.76,34.85,625.35
SEPTIEMBRE,26,23,0.031,0.005,0.012,0.56,47,31,21.56,3.32,81.29,39.21,625.85
SEPTIEMBRE,27,0,0.031,0.004,0.011,0.46,42,14,20.49,2.93,98.60,43.52,625.69
SEPTIEMBRE,27,1,0.030,0.005,0.010,0.41,28,18,19.77,3.76,71.60,47.77,625.53
SEPTIEMBRE,27,2,0.030,0.006,0.009,0.39,23,14,18.87,3.54,73.58,53.89,625.38
SEPTIEMBRE,27,3,0.028,0.022,0.011,0.37,18,14,18.12,2.78,81.31,55.93,625.12
SEPTIEMBRE,27,4,0.025,0.008,0.011,0.40,25,25,16.68,2.38,85.69,60.70,624.91
SEPTIEMBRE,27,5,0.029,0.006,0.012,0.39,39,14,16.30,2.23,99.16,63.25,624.95
SEPTIEMBRE,27,6,0.024,0.017,0.013,0.42,12,16,16.25,3.00,89.55,64.41,625.14
SEPTIEMBRE,27,7,0.017,0.007,0.016,0.71,34,16,15.45,2.28,92.11,68.64,625.52
SEPTIEMBRE,27,8,0.018,0.006,0.018,0.90,42,10,17.12,1.76,76.42,62.68,625.93
SEPTIEMBRE,27,9,0.023,0.018,0.017,0.74,72,18,20.09,2.12,90.23,52.64,626.13
SEPTIEMBRE,27,10,0.035,0.019,0.012,0.62,71,21,21.72,3.08,84.97,46.57,626.20
SEPTIEMBRE,27,11,0.041,0.008,0.010,0.58,41,7,23.14,3.28,90.00,41.51,626.12
SEPTIEMBRE,27,12,0.048,0.005,0.011,0.58,39,4,25.43,3.17,106.60,33.52,625.59
SEPTIEMBRE,27,13,0.050,0.004,0.010,0.57,36,4,27.06,2.79,107.61,27.29,624.78
SEPTIEMBRE,27,14,0.052,0.004,0.011,0.57,34,4,28.37,3.34,141.93,25.51,623.88
SEPTIEMBRE,27,15,0.054,0.005,0.009,0.46,49,4,29.50,2.48,131.85,24.93,622.96
SEPTIEMBRE,27,16,0.060,0.009,0.008,0.34,40,4,30.14,2.61,272.36,24.41,622.32
SEPTIEMBRE,27,17,0.059,0.006,0.008,0.36,31,4,30.85,2.69,253.14,23.00,621.91
SEPTIEMBRE,27,18,0.055,0.011,0.010,0.45,32,12,29.74,2.48,188.68,23.87,621.92
SEPTIEMBRE,27,19,0.034,0.013,0.016,0.77,41,17,29.07,2.92,60.90,21.35,621.97
SEPTIEMBRE,27,20,0.029,0.016,0.017,0.95,56,19,27.50,3.45,61.10,21.70,622.11
SEPTIEMBRE,27,21,0.026,0.008,0.018,1.37,57,21,25.40,3.02,72.03,26.16,622.63
SEPTIEMBRE,27,22,0.022,0.005,0.017,0.61,41,36,22.93,2.83,83.82,32.16,623.18
SEPTIEMBRE,27,23,0.022,0.004,0.017,0.58,61,20,22.20,2.73,92.02,36.13,623.63
SEPTIEMBRE,28,0,0.025,0.004,0.012,0.45,39,20,21.11,2.67,91.06,42.47,623.98
SEPTIEMBRE,28,1,0.022,0.004,0.013,0.42,32,23,19.54,2.75,120.67,49.41,624.04
SEPTIEMBRE,28,2,0.023,0.004,0.012,0.40,18,17,18.91,2.07,120.57,51.88,624.09
SEPTIEMBRE,28,3,0.026,0.004,0.011,0.39,35,12,18.44,2.73,114.20,55.25,624.03
SEPTIEMBRE,28,4,0.024,0.006,0.013,0.38,27,13,18.35,2.53,76.79,55.16,624.04
SEPTIEMBRE,28,5,0.030,0.006,0.010,0.37,30,10,18.84,3.11,73.90,52.31,624.09
SEPTIEMBRE,28,6,0.022,0.013,0.015,0.42,32,14,18.02,2.59,72.51,57.07,624.36
SEPTIEMBRE,28,7,0.021,0.011,0.016,0.67,20,18,17.77,3.04,80.50,59.90,624.62
SEPTIEMBRE,28,8,0.016,0.006,0.017,0.85,46,17,17.46,3.03,103.82,62.71,624.78
SEPTIEMBRE,28,9,0.023,0.005,0.015,0.78,55,8,19.74,3.48,89.72,57.14,624.83
SEPTIEMBRE,28,10,0.037,0.005,0.012,0.66,56,15,22.13,4.00,89.47,48.34,624.82
SEPTIEMBRE,28,11,0.045,0.004,0.012,0.64,51,10,24.03,3.23,97.75,39.13,624.65
SEPTIEMBRE,28,12,0.053,0.005,0.011,0.62,43,8,25.88,2.68,107.91,33.63,624.23
SEPTIEMBRE,28,13,0.058,0.008,0.010,0.56,42,4,27.68,2.18,137.01,27.40,623.38
SEPTIEMBRE,28,14,0.056,0.009,0.012,0.57,37,4,29.21,2.51,131.88,25.67,622.50
SEPTIEMBRE,28,15,0.058,0.017,0.011,0.50,49,4,29.72,2.24,132.18,24.66,621.69
SEPTIEMBRE,28,16,0.062,0.017,0.010,0.47,43,5,30.57,2.02,180.92,23.78,621.13
SEPTIEMBRE,28,17,0.063,0.012,0.010,0.44,67,11,30.82,2.19,207.88,23.54,620.80
SEPTIEMBRE,28,18,0.062,0.010,0.010,0.43,39,19,29.96,2.36,225.41,24.45,620.82
SEPTIEMBRE,28,19,0.050,0.008,0.017,0.56,46,20,28.32,2.00,233.36,27.53,621.04
SEPTIEMBRE,28,20,0.032,0.007,0.027,0.71,47,12,26.98,1.41,246.16,29.96,621.40
SEPTIEMBRE,28,21,0.031,0.012,0.020,0.72,50,21,26.96,3.44,57.46,29.82,622.01
SEPTIEMBRE,28,22,0.032,0.016,0.013,0.51,54,21,25.32,4.16,70.76,34.76,622.66
SEPTIEMBRE,28,23,0.032,0.006,0.011,0.47,43,23,23.41,4.16,88.43,44.17,623.04
SEPTIEMBRE,29,0,0.029,0.004,0.011,0.44,40,16,22.29,3.39,102.97,48.29,623.35
SEPTIEMBRE,29,1,0.028,0.004,0.011,0.42,36,24,20.98,2.75,109.76,54.33,623.45
SEPTIEMBRE,29,2,0.027,0.004,0.011,0.42,23,24,20.21,2.70,90.05,58.50,623.54
SEPTIEMBRE,29,3,0.029,0.011,0.011,0.39,28,25,20.16,4.18,63.08,59.65,623.43
SEPTIEMBRE,29,4,0.032,0.010,0.010,0.38,30,17,19.70,3.62,67.10,60.80,623.36
SEPTIEMBRE,29,5,0.033,0.012,0.009,0.38,20,12,19.12,3.53,45.97,62.84,623.47
SEPTIEMBRE,29,6,0.031,0.033,0.011,0.40,27,27,19.05,4.36,54.85,63.35,623.87
SEPTIEMBRE,29,7,0.028,0.019,0.013,0.50,35,27,18.43,3.89,82.62,66.63,624.17
SEPTIEMBRE,29,8,0.020,0.009,0.016,0.71,44,15,18.02,3.27,101.84,68.60,624.41
SEPTIEMBRE,29,9,0.026,0.006,0.013,0.72,46,14,20.14,3.81,90.83,61.52,624.65
SEPTIEMBRE,29,10,0.037,0.005,0.011,0.64,59,15,22.27,4.15,90.17,51.96,624.83
SEPTIEMBRE,29,11,0.043,0.005,0.012,0.68,51,12,24.09,3.62,102.07,44.21,624.64
SEPTIEMBRE,29,12,0.053,0.005,0.011,0.60,47,11,25.54,3.19,96.52,37.85,624.30
SEPTIEMBRE,29,13,0.060,0.005,0.012,0.65,44,8,26.96,3.33,117.00,34.48,623.60
SEPTIEMBRE,29,14,0.061,0.004,0.011,0.56,47,4,28.39,3.47,126.01,30.29,622.73
SEPTIEMBRE,29,15,0.058,0.004,0.011,0.55,45,5,29.25,2.74,140.07,27.65,622.00
SEPTIEMBRE,29,16,0.059,0.009,0.009,0.44,48,9,29.16,1.81,226.73,27.01,621.63
SEPTIEMBRE,29,17,0.057,0.005,0.008,0.39,34,5,29.51,2.27,263.85,26.44,621.43
SEPTIEMBRE,29,18,0.057,0.006,0.010,0.45,31,16,29.04,2.28,249.80,27.83,621.62
SEPTIEMBRE,29,19,0.049,0.006,0.016,0.63,62,26,27.78,1.53,199.32,29.55,621.92
SEPTIEMBRE,29,20,0.018,0.004,0.035,1.30,63,33,26.96,1.36,108.19,29.12,621.97
SEPTIEMBRE,29,21,0.019,0.007,0.028,0.99,112,50,25.66,2.34,63.63,32.25,622.44
SEPTIEMBRE,29,22,0.028,0.007,0.016,0.64,100,24,24.26,3.84,78.18,38.00,623.19
SEPTIEMBRE,29,23,0.031,0.005,0.012,0.53,59,25,22.43,4.76,86.07,48.04,623.59
SEPTIEMBRE,30,0,0.031,0.004,0.012,0.50,44,25,21.52,3.41,99.39,52.16,624.02
SEPTIEMBRE,30,1,0.030,0.004,0.012,0.49,37,16,21.01,3.17,82.72,54.22,624.34
SEPTIEMBRE,30,2,0.031,0.007,0.012,0.44,35,21,20.44,2.91,75.88,57.43,624.57
SEPTIEMBRE,30,3,0.035,0.013,0.010,0.41,31,14,20.31,3.84,65.64,56.43,624.18
SEPTIEMBRE,30,4,0.033,0.016,0.011,0.41,25,21,19.54,3.87,62.86,59.79,623.95
SEPTIEMBRE,30,5,0.036,0.013,0.010,0.40,31,18,19.11,4.08,65.00,61.59,623.97
SEPTIEMBRE,30,6,0.034,0.010,0.011,0.45,23,19,18.72,3.51,70.75,63.80,624.20
SEPTIEMBRE,30,7,0.024,0.011,0.014,0.56,27,24,16.83,2.41,97.23,72.12,624.67
SEPTIEMBRE,30,8,0.020,0.007,0.017,0.69,41,18,17.43,3.04,84.22,70.77,624.98
SEPTIEMBRE,30,9,0.027,0.006,0.014,0.72,56,15,19.68,3.47,87.63,63.20,625.11
SEPTIEMBRE,30,10,0.040,0.005,0.010,0.70,55,16,22.20,4.63,80.38,52.80,625.23
SEPTIEMBRE,30,11,0.045,0.004,0.010,0.66,62,13,23.90,4.31,83.90,44.50,625.36
SEPTIEMBRE,30,12,0.051,0.004,0.011,0.67,49,12,25.45,3.73,92.00,37.11,625.19
SEPTIEMBRE,30,13,0.057,0.004,0.011,0.62,39,7,27.11,2.94,86.65,28.83,624.52
SEPTIEMBRE,30,14,0.055,0.005,0.011,0.60,36,5,28.66,2.74,113.33,25.05,623.65
SEPTIEMBRE,30,15,0.055,0.009,0.011,0.57,41,5,29.78,2.71,121.39,25.30,622.78
SEPTIEMBRE,30,16,0.052,0.015,0.010,0.51,47,5,30.26,3.42,114.64,23.72,622.11
SEPTIEMBRE,30,17,0.055,0.004,0.007,0.37,37,5,30.80,2.65,192.90,20.54,621.71
SEPTIEMBRE,30,18,0.049,0.004,0.012,0.55,24,17,29.87,3.27,110.22,22.35,621.57
SEPTIEMBRE,30,19,0.036,0.004,0.019,0.76,45,32,28.03,2.69,116.41,26.99,622.15
SEPTIEMBRE,30,20,0.028,0.004,0.022,0.87,75,28,26.98,2.36,99.50,28.95,622.59
SEPTIEMBRE,30,21,0.028,0.013,0.018,0.70,72,33,25.90,2.95,75.44,30.61,623.12
SEPTIEMBRE,30,22,0.024,0.009,0.016,0.72,53,36,23.38,2.13,95.66,37.70,623.74
SEPTIEMBRE,30,23,0.028,0.005,0.013,0.62,56,32,22.60,3.16,113.18,43.04,624.29
